,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
408,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,14.0,0,,21077.0,0.77,0.91
409,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,14.0,0,,11077.0,0.77,0.91
410,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,7.0,0,,11077.0,0.77,0.91
411,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,140.5,0.83,140.5,0.83,-15.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,7.0,0,,11077.0,0.77,0.91
412,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,140.5,0.83,139.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,7.0,0,,11077.0,0.77,0.91
413,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,7.0,0,,11077.0,0.77,0.91
414,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,7.0,0,,11077.0,0.77,0.91
415,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,2.0,0,,11077.0,0.77,0.91
416,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,2.0,0,,21086.0,0.77,0.91
417,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11077.0,0.77,0.91
418,44.0,5.0,第2节,第2节,15.5,0.8,-16.5,0.87,139.5,0.83,139.5,0.83,-16.5,2.0,0.0,1:2,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11078.0,0.77,0.91
419,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,139.5,0.83,140.5,0.83,16.5,2.0,0.0,1:2,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11078.0,0.77,0.91
420,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:2,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11078.0,0.77,0.91
421,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:2,1.0,5.0,9.0,2.0,5.0,3.0,40.0,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11078.0,0.77,0.91
422,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:2,1.0,5.0,9.0,2.0,5.0,3.0,33.3,35.0,19.0,35.0,0.0,1,4.0,GD,3.0,0,,11080.0,0.77,0.91
423,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,2:2,1.0,5.0,9.0,2.0,5.0,3.0,33.3,35.0,19.0,35.0,0.0,1,4.0,GD,2.0,0,,11078.0,0.77,0.91
424,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,2:2,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,35.0,0.0,1,4.0,GD,2.0,0,,11079.0,0.77,0.91
425,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,4.0,GD,2.0,0,,21077.0,0.77,0.91
426,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,140.5,0.83,140.5,0.83,-15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,4.0,GD,2.0,0,,21077.0,0.77,0.91
427,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,140.5,0.83,140.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,4.0,GD,2.0,0,,21077.0,0.77,0.91
428,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,140.5,0.83,140.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,51.0,0,,21077.0,0.77,0.91
429,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,140.5,0.83,140.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,51.0,0,,21086.0,0.77,0.91
430,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,140.5,0.83,140.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,52.0,0,,11077.0,0.77,0.91
431,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,140.5,0.83,140.5,0.83,-16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,52.0,0,,11077.0,0.77,0.91
432,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,140.5,0.83,139.5,0.83,16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,52.0,0,,11077.0,0.77,0.91
433,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,52.0,0,,11077.0,0.77,0.91
434,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,52.0,0,,11077.0,0.77,0.91
435,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,51.0,0,,11077.0,0.77,0.91
436,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,51.0,0,,11077.0,0.77,0.91
437,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,49.0,0,,11077.0,0.77,0.91
438,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,139.5,0.83,139.5,0.83,-15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,49.0,0,,11077.0,0.77,0.91
439,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,139.5,0.83,139.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.77,0.91
440,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,139.5,0.83,139.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,44.0,0,,21077.0,0.77,0.91
441,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,139.5,0.83,139.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,38.0,0,,11077.0,0.77,0.91
442,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,139.5,0.83,139.5,0.83,-16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,38.0,0,,11077.0,0.77,0.91
443,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,139.5,0.83,138.5,0.83,16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,38.0,0,,11077.0,0.77,0.91
444,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,38.0,0,,11077.0,0.77,0.91
445,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,38.0,0,,11077.0,0.77,0.91
446,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,19.0,0,,11077.0,0.77,0.91
447,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,138.5,0.83,138.5,0.83,-15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,19.0,0,,21077.0,0.77,0.91
448,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,138.5,0.83,137.5,0.83,15.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,19.0,0,,21077.0,0.77,0.91
449,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,19.0,0,,21077.0,0.77,0.91
450,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,19.0,0,,21077.0,0.77,0.91
451,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,7.0,0,,11077.0,0.77,0.91
452,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,137.5,0.83,137.5,0.83,-16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,7.0,0,,11077.0,0.77,0.91
453,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,137.5,0.83,136.5,0.83,16.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,7.0,0,,11077.0,0.77,0.91
454,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,7.0,0,,11077.0,0.77,0.91
455,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,3.0,GD,7.0,0,,11077.0,0.77,0.91
456,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,0.0,,1.0,5.0,9.0,3.0,5.0,3.0,42.9,36.0,19.0,36.0,0.0,1,2.0,GD,49.0,0,,11077.0,0.77,0.91
457,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,36.0,0.0,1,2.0,GD,49.0,0,,11074.0,0.77,0.91
458,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,136.5,0.83,136.5,0.83,136.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21077.0,0.77,0.91
459,44.0,5.0,第2节,第2节,16.5,0.87,-17.5,0.8,136.5,0.83,136.5,0.83,-17.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21077.0,0.77,0.91
460,44.0,5.0,第2节,第2节,17.5,0.87,-17.5,0.8,136.5,0.83,137.5,0.83,17.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21077.0,0.77,0.91
461,44.0,5.0,第2节,第2节,17.5,0.87,-17.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21077.0,0.77,0.91
462,44.0,5.0,第2节,第2节,17.5,0.87,-17.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21077.0,0.77,0.91
463,44.0,5.0,第2节,第2节,17.5,0.87,-17.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,19.0,38.0,0.0,1,2.0,GD,49.0,0,,21074.0,0.77,0.91
464,44.0,5.0,第2节,第2节,17.5,0.87,-17.5,0.8,137.5,0.83,137.5,0.83,137.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,49.0,0,,11077.0,0.77,0.91
465,44.0,5.0,第2节,第2节,17.5,0.83,-16.5,0.83,137.5,0.83,137.5,0.83,-16.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,49.0,0,,11077.0,0.77,0.91
466,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,137.5,0.83,138.5,0.83,16.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,49.0,0,,11077.0,0.77,0.91
467,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,49.0,0,,11077.0,0.77,0.91
468,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,29.0,0,,11077.0,0.77,0.91
469,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,29.0,0,,11077.0,0.77,0.91
470,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,11077.0,0.77,0.91
471,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,11077.0,0.77,0.91
472,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,3.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,11077.0,0.77,0.91
473,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,11086.0,0.77,0.91
474,44.0,5.0,第2节,第2节,16.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,-15.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,21077.0,0.77,0.91
475,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,15.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,21077.0,0.77,0.91
476,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,139.5,0.83,139.5,0.83,139.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,21078.0,0.77,0.91
477,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,139.5,0.83,139.5,0.83,139.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,23.0,0,,21078.0,0.77,0.91
478,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,139.5,0.83,139.5,0.83,139.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,21078.0,0.77,0.91
479,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,139.5,0.83,139.5,0.83,139.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,21080.0,0.77,0.91
480,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,21077.0,0.77,0.91
481,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,22.0,0,,21077.0,0.77,0.91
482,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,10.0,0,,21077.0,0.77,0.91
483,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,21.0,38.0,0.0,1,2.0,GD,10.0,0,,21074.0,0.77,0.91
484,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,138.5,0.83,138.5,0.83,138.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,10.0,0,,11077.0,0.77,0.91
485,44.0,5.0,第2节,第2节,15.5,0.87,-13.5,0.8,138.5,0.83,138.5,0.83,-13.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,10.0,0,,11077.0,0.77,0.91
486,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,138.5,0.83,140.5,0.83,13.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,10.0,0,,11077.0,0.77,0.91
487,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,10.0,0,,11077.0,0.77,0.91
488,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,10.0,0,,11077.0,0.77,0.91
489,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,4.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,4.0,0,,11077.0,0.77,0.91
490,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,4.0,0,,11086.0,0.77,0.91
491,44.0,5.0,第2节,第2节,13.5,0.87,-13.5,0.8,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.77,0.91
492,44.0,5.0,第2节,第2节,13.5,0.83,-13.5,0.83,139.5,0.83,139.5,0.83,139.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.77,0.91
493,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,139.5,0.83,140.5,0.83,139.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.77,0.91
494,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.77,0.91
495,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,5.0,0,,21078.0,0.77,0.91
496,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,4.0,0,,21078.0,0.77,0.91
497,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,1:1,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,23.0,38.0,0.0,1,2.0,GD,4.0,0,,21079.0,0.77,0.91
498,44.0,5.0,第2节,第2节,13.5,0.8,-13.5,0.87,140.5,0.83,140.5,0.83,140.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,24.0,38.0,0.0,1,2.0,GD,4.0,0,,11077.0,0.77,0.91
499,44.0,5.0,第2节,第2节,13.5,0.87,-12.5,0.8,140.5,0.83,140.5,0.83,-12.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,24.0,38.0,0.0,1,2.0,GD,4.0,0,,11077.0,0.77,0.91
500,44.0,5.0,第2节,第2节,12.5,0.87,-12.5,0.8,140.5,0.83,141.5,0.83,12.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,24.0,38.0,0.0,1,2.0,GD,4.0,0,,11077.0,0.77,0.91
501,44.0,5.0,第2节,第2节,12.5,0.87,-12.5,0.8,141.5,0.83,141.5,0.83,141.5,2.0,0.0,,1.0,5.0,10.0,3.0,5.0,5.0,42.9,38.0,24.0,38.0,0.0,1,2.0,GD,4.0,0,,11077.0,0.77,0.91
502,44.0,5.0,第2节,第2节,12.5,0.87,-12.5,0.8,141.5,0.83,141.5,0.83,141.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,58.0,0,,11081.0,0.77,0.91
503,44.0,5.0,第2节,第2节,12.5,0.87,-12.5,0.8,141.5,0.83,141.5,0.83,141.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,58.0,0,,11081.0,0.77,0.91
504,44.0,5.0,第2节,第2节,12.5,0.87,-12.5,0.8,141.5,0.83,141.5,0.83,141.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,55.0,0,,11081.0,0.77,0.91
505,44.0,5.0,第2节,第2节,12.5,0.83,-14.5,0.83,141.5,0.83,141.5,0.83,-14.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,55.0,0,,11081.0,0.77,0.91
506,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,141.5,0.83,142.5,0.83,14.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,55.0,0,,11081.0,0.77,0.91
507,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,1.0,5.0,10.0,3.0,4.0,5.0,42.9,38.0,24.0,38.0,0.0,1,1.0,GD,55.0,0,,11081.0,0.77,0.91
