,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,KC,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
80,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,,,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,4.0,16.0,1.0,20180925140951.0,21077.0,0.30303030303030304,2.4
81,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,125.5,0.8333333333333334,125.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,4.0,7.0,1.0,20180925140959.0,21077.0,0.30303030303030304,2.4
82,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,4.0,2.0,1.0,20180925141004.0,21077.0,0.30303030303030304,2.4
83,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,124.5,0.8695652173913043,124.5,0.8,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,4.0,1.0,1.0,20180925141005.0,11077.0,0.3125,2.3
84,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,124.5,0.8333333333333334,124.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,52.0,1.0,20180925141014.0,11077.0,0.3125,2.3
85,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,124.5,0.8,124.5,0.8695652173913043,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,49.0,1.0,20180925141017.0,21077.0,0.3125,2.3
86,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,44.0,1.0,20180925141022.0,11077.0,0.3333333333333333,2.25
87,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,123.5,0.8,123.5,0.8695652173913043,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,35.0,1.0,20180925141031.0,11077.0,0.3333333333333333,2.25
88,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,27.0,1.0,20180925141039.0,11077.0,0.3333333333333333,2.25
89,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,26.0,0.0,20180925141040.0,11077.0,0.3333333333333333,2.25
90,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,,32.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0,,1,3.0,26.0,1.0,20180925141108.0,11077.0,0.3333333333333333,2.25
91,,,,1.0,-4.5,0.8333333333333334,4.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,,31.0,,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,4.0,0,,1,3.0,20.0,1.0,20180925141113.0,11074.0,0.43478260869565216,1.65
92,,,,1.0,-4.5,0.8333333333333334,4.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,,31.0,,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,4.0,0,,1,3.0,18.0,1.0,20180925141115.0,21077.0,0.4,1.75
93,,,,1.0,-4.5,0.8333333333333334,4.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,31.0,,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,4.0,0,,1,3.0,9.0,1.0,20180925141124.0,21077.0,0.4166666666666667,1.7
94,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,,31.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,3.0,10.0,1.0,20180925141124.0,21074.0,0.3125,2.3
95,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,126.5,0.8,126.5,0.8695652173913043,,31.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,3.0,9.0,1.0,20180925141124.0,11077.0,0.3333333333333333,2.25
96,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,125.5,0.8333333333333334,125.5,0.8333333333333334,,31.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,3.0,0.0,1.0,20180925141133.0,11077.0,0.3333333333333333,2.25
97,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,2.0,54.0,0.0,20180925141140.0,11077.0,0.3333333333333333,2.25
98,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,2.0,54.0,0.0,20180925141141.0,21086.0,0.3333333333333333,2.25
99,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,6.0,0,,1,2.0,54.0,0.0,20180925141143.0,21086.0,0.3333333333333333,2.25
100,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,56.0,0.0,20180925141202.0,21086.0,0.3333333333333333,2.25
101,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,56.0,1.0,20180925141211.0,11077.0,0.3333333333333333,2.25
102,,,,1.0,-5.5,0.8,5.5,0.8695652173913043,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,55.0,0.0,20180925141212.0,11077.0,0.3333333333333333,2.25
103,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,55.0,0.0,20180925141214.0,11077.0,0.3125,2.3
104,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,55.0,1.0,20180925141221.0,11077.0,0.3125,2.3
105,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,125.5,0.8,125.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,55.0,1.0,20180925141222.0,21077.0,0.3125,2.3
106,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,124.5,0.8333333333333334,124.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,46.0,1.0,20180925141230.0,21077.0,0.3125,2.3
107,,,,1.0,-6.5,0.8695652173913043,6.5,0.8,123.5,0.8695652173913043,123.5,0.8,,29.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,6.0,0,,1,2.0,38.0,1.0,20180925141238.0,21077.0,0.3125,2.3
108,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,36.0,1.0,20180925141240.0,21074.0,0.23529411764705882,2.85
109,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,35.0,1.0,20180925141241.0,11077.0,0.25,2.75
110,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,125.5,0.8333333333333334,125.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,26.0,1.0,20180925141250.0,11077.0,0.25,2.75
111,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,18.0,1.0,20180925141258.0,11077.0,0.25,2.75
112,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,12.0,1.0,20180925141304.0,21077.0,0.23529411764705882,2.85
113,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,3.0,1.0,20180925141313.0,21077.0,0.23529411764705882,2.85
114,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,1.0,0.0,20180925141315.0,21077.0,0.23529411764705882,2.85
115,44.0,5.0,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,29.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,1.0,0.0,20180925141322.0,21081.0,0.23529411764705882,2.85
116,44.0,5.0,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,29.0,,^,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,1.0,0.0,20180925141326.0,21077^11081,0.23529411764705882,2.85
117,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,29.0,,^,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,2.0,1.0,1.0,20180925141456.0,21077^11081,0.23529411764705882,2.85
118,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,0.0,20180925141458.0,21077.0,0.23529411764705882,2.85
119,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,0.0,20180925141500.0,11086.0,0.23529411764705882,2.85
120,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,0.0,20180925141501.0,11086.0,0.23529411764705882,2.85
121,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,0.0,20180925141504.0,11086.0,0.23529411764705882,2.85
122,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,1.0,20180925141515.0,11086.0,0.23529411764705882,2.85
123,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,59.0,1.0,20180925141516.0,21077.0,0.23529411764705882,2.85
124,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,51.0,0.0,20180925141523.0,21077.0,0.23529411764705882,2.85
125,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,51.0,0.0,20180925141525.0,21077.0,0.25,2.75
126,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,51.0,1.0,20180925141537.0,21077.0,0.25,2.75
127,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,42.0,1.0,20180925141546.0,11077.0,0.25,2.75
128,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,34.0,1.0,20180925141554.0,11077.0,0.25,2.75
129,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,120.5,0.8695652173913043,120.5,0.8,,33.0,,,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,8.0,0,,1,1.0,25.0,1.0,20180925141603.0,21077.0,0.23529411764705882,2.85
130,,,,1.0,-9.5,0.8695652173913043,9.5,0.8,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,1.0,23.0,1.0,20180925141605.0,21074.0,0.18181818181818182,3.4
131,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,122.5,0.8695652173913043,122.5,0.8,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,1.0,20.0,1.0,20180925141608.0,11077.0,0.18181818181818182,3.4
132,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,1.0,11.0,1.0,20180925141616.0,11077.0,0.18181818181818182,3.4
133,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,121.5,0.8333333333333334,121.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,1.0,3.0,1.0,20180925141625.0,11077.0,0.18181818181818182,3.4
134,,,,1.0,-9.5,0.8695652173913043,9.5,0.8,121.5,0.8333333333333334,121.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,0.0,59.0,1.0,20180925141629.0,21077.0,0.18181818181818182,3.4
135,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,121.5,0.8,121.5,0.8695652173913043,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,0.0,54.0,1.0,20180925141634.0,11077.0,0.18181818181818182,3.4
136,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,120.5,0.8333333333333334,120.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,0.0,47.0,1.0,20180925141641.0,11077.0,0.18181818181818182,3.4
137,,,,1.0,-8.5,0.8,8.5,0.8695652173913043,119.5,0.8695652173913043,119.5,0.8,,33.0,,,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,0.0,38.0,1.0,20180925141650.0,11077.0,0.18181818181818182,3.4
138,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,33.0,,,0.0,1.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,9.0,10.0,0,,1,0.0,32.0,1.0,20180925141657.0,11075.0,0.2857142857142857,2.5
139,,,,1.0,-6.5,0.8333333333333334,6.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,33.0,,,0.0,1.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,9.0,10.0,0,,1,0.0,23.0,1.0,20180925141705.0,11075.0,0.2857142857142857,2.5
140,,,,1.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,118.5,0.8333333333333334,118.5,0.8333333333333334,,33.0,,,0.0,1.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,6.0,10.0,0,,1,0.0,18.0,1.0,20180925141710.0,11075.0,0.18181818181818182,3.4
141,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,121.5,0.8,121.5,0.8695652173913043,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,18.0,1.0,20180925141711.0,21077.0,0.25,2.75
142,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,10.0,1.0,20180925141718.0,21077.0,0.25,2.75
143,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,7.0,1.0,20180925141721.0,21077.0,0.25,2.75
144,,,,1.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,119.5,0.8333333333333334,119.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,1.0,1.0,20180925141727.0,21077.0,0.25,2.75
145,,,,1.0,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,0.0,0.0,20180925141729.0,21077.0,0.25,2.75
146,,,,1.0,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,,33.0,,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,8.0,10.0,0,,1,0.0,0.0,0.0,20180925141730.0,21077.0,0.25,2.75
147,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,,33.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,,1,10.0,0.0,0.0,20180925141747.0,1082.0,0.25,2.75
148,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",33.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,10.0,0.0,0.0,20180925141747.0,1082.0,0.25,2.75
149,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",33.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,10.0,0.0,0.0,20180925141812.0,1082.0,0.25,2.75
150,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,^,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,10.0,0.0,1.0,20180925141946.0,01088^11077,0.25,2.75
151,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,59.0,1.0,20180925141947.0,21077.0,0.25,2.75
152,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,119.5,0.8333333333333334,119.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,55.0,1.0,20180925141951.0,21077.0,0.25,2.75
153,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8695652173913043,118.5,0.8,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,48.0,1.0,20180925141958.0,11077.0,0.25,2.75
154,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8333333333333334,118.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,40.0,0.0,20180925142005.0,11077.0,0.25,2.75
155,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8333333333333334,118.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,40.0,0.0,20180925142006.0,11077.0,0.25,2.75
156,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8333333333333334,118.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,40.0,1.0,20180925142014.0,11077.0,0.25,2.75
157,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8333333333333334,118.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,40.0,1.0,20180925142015.0,21077.0,0.25,2.75
158,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,118.5,0.8333333333333334,118.5,0.8333333333333334,"#F0F0F0,#007848,#316F37,#007848,#C40010,#0046A8,#3D4A4E",27.0,2.0,,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,10.0,0,#F0F0F0,1,9.0,39.0,1.0,20180925142015.0,21077.0,0.25,2.75
