,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1191,第4节,1.0,第4节,-44.5,0.83,44.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,33.0,1.0,20180721125656.0,11077.0,,0.0,0.0
1192,第4节,1.0,第4节,-44.5,0.83,44.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,28.0,1.0,20180721125701.0,11077.0,,0.0,0.0
1193,第4节,1.0,第4节,-44.5,0.83,44.5,0.83,140.5,0.8,140.5,0.87,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,28.0,1.0,20180721125701.0,11077.0,,0.0,0.0
1194,第4节,1.0,第4节,-44.5,0.83,44.5,0.83,140.5,0.8,140.5,0.87,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180721125706.0,11077.0,,0.0,0.0
1195,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,140.5,0.8,140.5,0.87,-45.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180721125706.0,21077.0,,0.0,0.0
1196,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,140.5,0.77,140.5,0.87,45.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180721125706.0,21077.0,,0.0,0.0
1197,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,142.5,0.77,140.5,0.91,142.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,79.0,0.0,0.0,1,7.0,1~GD,23.0,1.0,20180721125706.0,21077.0,,0.0,0.0
1198,第4节,1.0,第4节,-45.5,0.83,45.5,0.83,142.5,0.77,142.5,0.91,142.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721125711.0,21077.0,,0.0,0.0
1199,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,142.5,0.77,142.5,0.91,-47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721125711.0,21074.0,,0.0,0.0
1200,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,142.5,0.83,142.5,0.91,47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721125711.0,21074.0,,0.0,0.0
1201,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,141.5,0.83,142.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721125711.0,21074.0,,0.0,0.0
1202,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180721125718.0,21074.0,,0.0,0.0
1203,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,141.5,0.83,141.5,0.83,-46.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,11.0,1.0,20180721125718.0,11077.0,,0.0,0.0
1204,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,141.5,0.77,141.5,0.91,46.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180721125726.0,11077.0,,0.0,0.0
1205,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.83,141.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,7.0,1~GD,3.0,1.0,20180721125726.0,11077.0,,0.0,0.0
1206,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721125734.0,11077.0,,0.0,0.0
1207,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721125734.0,11077.0,,0.0,0.0
1208,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721125738.0,11077.0,,0.0,0.0
1209,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.83,140.5,0.83,-47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721125738.0,21077.0,,0.0,0.0
1210,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.83,47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721125738.0,21077.0,,0.0,0.0
1211,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,139.5,0.91,140.5,0.77,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,52.0,1.0,20180721125738.0,21077.0,,0.0,0.0
1212,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,139.5,0.91,139.5,0.77,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721125746.0,21077.0,,0.0,0.0
1213,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721125746.0,21077.0,,0.0,0.0
1214,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,38.0,1.0,20180721125751.0,21077.0,,0.0,0.0
1215,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,139.5,0.83,139.5,0.83,-46.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,38.0,1.0,20180721125751.0,21077.0,,0.0,0.0
1216,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,139.5,0.77,139.5,0.91,46.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,30.0,1.0,20180721125800.0,11077.0,,0.0,0.0
1217,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,138.5,1.0,139.5,0.71,138.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,30.0,1.0,20180721125800.0,11077.0,,0.0,0.0
1218,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,138.5,1.0,138.5,0.71,138.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721125800.0,11077.0,,0.0,0.0
1219,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,138.5,1.0,138.5,0.71,-47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721125800.0,11077.0,,0.0,0.0
1220,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,138.5,0.83,138.5,0.83,47.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721125809.0,21077.0,,0.0,0.0
1221,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,141.5,0.83,138.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,81.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721125809.0,21077.0,,0.0,0.0
1222,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,17.0,1.0,20180721125813.0,21077.0,,0.0,0.0
1223,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,141.5,0.83,141.5,0.83,-50.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,17.0,1.0,20180721125813.0,21077.0,,0.0,0.0
1224,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,141.5,0.77,141.5,0.91,50.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721125818.0,21075.0,,0.0,0.0
1225,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,141.5,0.77,141.5,0.91,-49.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721125818.0,21075.0,,0.0,0.0
1226,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,141.5,0.91,141.5,0.91,49.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721125818.0,11077.0,,0.0,0.0
1227,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,141.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721125818.0,11077.0,,0.0,0.0
1228,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721125821.0,11077.0,,0.0,0.0
1229,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721125821.0,11077.0,,0.0,0.0
1230,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721125841.0,11077.0,,0.0,0.0
1231,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721125841.0,11077.0,,0.0,0.0
1232,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721125842.0,11077.0,,0.0,0.0
1233,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,7.0,0.0,20180721125842.0,11077.0,,0.0,0.0
1234,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,7.0,1.0,20180721125855.0,11077.0,,0.0,0.0
1235,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,6.0,1~GD,7.0,1.0,20180721125855.0,11077.0,,0.0,0.0
1236,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,35.0,84.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721125904.0,11077.0,,0.0,0.0
1237,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,35.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721125904.0,11077.0,,0.0,0.0
1238,第4节,1.0,第4节,-49.5,0.83,49.5,0.83,140.5,0.91,140.5,0.77,140.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721125905.0,11077.0,,0.0,0.0
1239,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.91,140.5,0.77,-46.5,1.0,4.0,0.0,,0.0,1.0,2.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721125905.0,11077.0,,0.0,0.0
1240,第4节,1.0,第4节,-46.5,0.83,46.5,0.83,140.5,0.91,140.5,0.77,46.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721125909.0,11075.0,,0.0,0.0
1241,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,-47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721125909.0,11075.0,,0.0,0.0
1242,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,46.0,1.0,20180721125917.0,21077.0,,0.0,0.0
1243,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,46.0,1.0,20180721125917.0,21077.0,,0.0,0.0
1244,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,38.0,1.0,20180721125925.0,21077.0,,0.0,0.0
1245,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,38.0,1.0,20180721125925.0,21077.0,,0.0,0.0
1246,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,84.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125927.0,21077.0,,0.0,0.0
1247,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125927.0,21077.0,,0.0,0.0
1248,第4节,1.0,第4节,-47.5,0.83,47.5,0.83,140.5,0.91,140.5,0.77,47.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125928.0,21077.0,,0.0,0.0
1249,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,-50.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125928.0,21077.0,,0.0,0.0
1250,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125937.0,21075.0,,0.0,0.0
1251,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,1.0,1,5.0,1~GD,36.0,0.0,20180721125937.0,11086.0,,0.0,0.0
1252,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,1.0,1,5.0,1~GD,36.0,0.0,20180721125941.0,11086.0,,0.0,0.0
1253,第4节,1.0,第4节,-50.5,0.91,50.5,0.83,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,0.0,37.5,38.0,38.0,87.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125941.0,21078.0,,0.0,0.0
1254,第4节,1.0,第4节,-50.5,0.91,50.5,0.77,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125955.0,21078.0,,0.0,0.0
1255,第4节,1.0,第4节,-51.5,0.83,51.5,0.77,140.5,0.91,140.5,0.77,-51.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721125955.0,21078.0,,0.0,0.0
1256,第4节,1.0,第4节,-51.5,0.83,51.5,0.83,140.5,0.91,140.5,0.77,51.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721125957.0,21079.0,,0.0,0.0
1257,第4节,1.0,第4节,-51.5,0.83,51.5,0.83,140.5,0.91,140.5,0.77,51.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721125957.0,21079.0,,0.0,0.0
1258,第4节,1.0,第4节,-51.5,0.83,51.5,0.83,140.5,0.91,140.5,0.77,51.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721125958.0,21079.0,,0.0,0.0
1259,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,-50.5,1.0,4.0,0.0,1:1,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721125958.0,21079.0,,0.0,0.0
1260,第4节,1.0,第4节,-50.5,0.83,50.5,0.83,140.5,0.91,140.5,0.77,50.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,30.0,1.0,20180721130003.0,11077.0,,0.0,0.0
1261,第4节,1.0,第4节,-51.5,0.87,51.5,0.83,140.5,0.91,140.5,0.77,-51.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,88.0,0.0,0.0,1,5.0,1~GD,30.0,1.0,20180721130003.0,11077.0,,0.0,0.0
1262,第4节,1.0,第4节,-51.5,0.87,51.5,0.8,140.5,0.91,140.5,0.77,51.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,26.0,1.0,20180721130007.0,21077.0,,0.0,0.0
1263,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,-53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,26.0,1.0,20180721130007.0,21074.0,,0.0,0.0
1264,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721130015.0,21074.0,,0.0,0.0
1265,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,-52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,19.0,1.0,20180721130015.0,21074.0,,0.0,0.0
1266,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721130023.0,11077.0,,0.0,0.0
1267,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180721130023.0,11077.0,,0.0,0.0
1268,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,0.0,20180721130028.0,11077.0,,0.0,0.0
1269,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,0.0,20180721130028.0,11077.0,,0.0,0.0
1270,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721130043.0,11077.0,,0.0,0.0
1271,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721130043.0,11077.0,,0.0,0.0
1272,第4节,1.0,第4节,-52.5,0.87,52.5,0.8,140.5,0.91,140.5,0.77,52.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721130044.0,11077.0,,0.0,0.0
1273,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,-53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,5.0,1~GD,6.0,1.0,20180721130044.0,21077.0,,0.0,0.0
1274,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,90.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721130052.0,21077.0,,0.0,0.0
1275,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,93.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721130052.0,21077.0,,0.0,0.0
1276,第4节,1.0,第4节,-53.5,0.87,53.5,0.8,140.5,0.91,140.5,0.77,53.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,93.0,0.0,0.0,1,4.0,1~GD,54.0,1.0,20180721130055.0,21077.0,,0.0,0.0
1277,第4节,1.0,第4节,-56.5,0.87,56.5,0.8,140.5,0.91,140.5,0.77,-56.5,1.0,4.0,0.0,,0.0,1.0,3.0,13.0,3.0,5.0,1.0,37.5,38.0,38.0,93.0,0.0,0.0,1,4.0,1~GD,54.0,1.0,20180721130055.0,21077.0,,0.0,0.0
