,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
591,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,46.0,0,,11077.0,1.1,0.66,
592,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,46.0,0,,11094.0,1.1,0.66,"0.63,0.72"
593,44.0,5.0,第4节,第4节,-3.5,0.77,3.5,0.91,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,46.0,0,,21077.0,1.1,0.66,
594,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,0.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,44.0,0,,11077.0,1.1,0.66,
595,44.0,5.0,第4节,第4节,-3.5,1.0,3.5,0.71,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,44.0,0,,21086.0,1.1,0.66,
596,44.0,5.0,第4节,第4节,-3.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,1.0,1,3.0,44.0,0,,11077.0,1.1,0.66,
597,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,1.0,1,3.0,44.0,0,,11078.0,1.1,0.66,
598,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,3.0,17.0,17.0,1.0,5.0,77.3,60.0,63.0,60.0,0.0,1,3.0,44.0,0,,11078.0,1.1,0.66,
599,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,3.0,17.0,17.0,1.0,5.0,73.9,60.0,63.0,60.0,0.0,1,3.0,44.0,0,,11080.0,1.1,0.66,"0.80,0.50"
600,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,3.0,17.0,17.0,1.0,5.0,73.9,61.0,63.0,60.0,0.0,1,3.0,44.0,0,,11078.0,1.1,0.66,"0.80,0.50"
601,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,60.0,0.0,1,3.0,44.0,0,,11079.0,1.1,0.66,"0.80,0.50"
602,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,0.0,1,3.0,44.0,0,,21077.0,1.1,0.66,
603,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,0.0,1,3.0,26.0,0,,21077.0,1.1,0.66,
604,44.0,5.0,第4节,第4节,-2.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,1.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,0.0,1,3.0,26.0,0,,21077.0,1.1,0.66,
605,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,0.0,1,3.0,26.0,0,,21095.0,1.1,0.66,"0.12,0.42"
606,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,0.0,1,3.0,13.0,0,,11077.0,1.1,0.66,
607,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,5.0,75.0,61.0,63.0,61.0,1.0,1,3.0,13.0,0,,11077.0,1.1,0.66,
608,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,63.0,61.0,1.0,1,3.0,13.0,0,,11086.0,1.1,0.66,
609,44.0,5.0,第4节,第4节,-1.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,63.0,61.0,1.0,1,3.0,13.0,0,,21077.0,1.1,0.66,
610,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,63.0,61.0,0.0,1,3.0,13.0,0,,21077.0,1.1,0.66,
611,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,63.0,61.0,0.0,1,3.0,13.0,0,,21078.0,1.1,0.66,
612,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:2,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,63.0,61.0,0.0,1,3.0,13.0,0,,21079.0,1.1,0.66,"0.80,0.50"
613,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,64.0,61.0,0.0,1,3.0,13.0,0,,21078.0,1.1,0.66,"0.80,0.50"
614,44.0,5.0,第4节,第4节,-2.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,3.5,4.0,0.0,2:2,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,64.0,61.0,0.0,1,3.0,13.0,0,,21078.0,1.1,0.66,"0.80,0.50"
615,44.0,5.0,第4节,第4节,-3.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,2:2,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,64.0,61.0,0.0,1,3.0,13.0,0,,21079.0,1.1,0.66,"0.80,0.50"
616,44.0,5.0,第4节,第4节,-3.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,65.0,61.0,0.0,1,3.0,13.0,0,,11077.0,1.1,0.66,
617,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,65.0,61.0,0.0,1,3.0,12.0,0,,11077.0,1.1,0.66,
618,44.0,5.0,第4节,第4节,-3.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,4.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,65.0,61.0,0.0,1,3.0,12.0,0,,21077.0,1.1,0.66,
619,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,65.0,61.0,0.0,1,3.0,12.0,0,,21074.0,1.1,0.66,"0.26,0.16"
620,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,67.0,61.0,0.0,1,3.0,4.0,0,,11077.0,1.1,0.66,
621,44.0,5.0,第4节,第4节,-4.5,0.91,5.5,0.77,138.5,0.83,138.5,0.83,5.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,67.0,61.0,0.0,1,3.0,4.0,0,,11077.0,1.1,0.66,
622,44.0,5.0,第4节,第4节,-5.5,0.91,5.5,0.77,138.5,0.83,138.5,0.83,-5.5,4.0,0.0,,1.0,3.0,17.0,18.0,1.0,6.0,75.0,61.0,67.0,61.0,0.0,1,2.0,51.0,0,,11077.0,1.1,0.66,
623,44.0,5.0,第4节,第4节,-5.5,0.91,5.5,0.77,138.5,0.83,138.5,0.83,-5.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,61.0,0.0,1,2.0,51.0,0,,11074.0,1.1,0.66,"0.82,0.54"
624,44.0,5.0,第4节,第4节,-5.5,0.91,5.5,0.77,138.5,0.83,138.5,0.83,-5.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,63.0,0.0,1,2.0,51.0,0,,21077.0,1.1,0.66,
625,44.0,5.0,第4节,第4节,-5.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,4.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,63.0,0.0,1,2.0,51.0,0,,21077.0,1.1,0.66,
626,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,63.0,1.0,1,2.0,51.0,0,,21077.0,1.1,0.66,
627,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,63.0,1.0,1,2.0,51.0,0,,21086.0,1.1,0.66,
628,44.0,5.0,第4节,第4节,-4.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,3.0,18.0,18.0,1.0,6.0,75.0,63.0,67.0,63.0,1.0,1,2.0,51.0,0,,11077.0,1.1,0.66,
629,44.0,5.0,第4节,第4节,-3.5,0.8,3.5,0.87,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:1,1.0,3.0,18.0,18.0,1.0,6.0,75.0,64.0,67.0,63.0,1.0,1,2.0,51.0,0,,11078.0,1.1,0.66,
630,44.0,5.0,第4节,第4节,-3.5,0.8,3.5,0.87,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:1,1.0,3.0,18.0,19.0,1.0,6.0,76.0,64.0,67.0,63.0,1.0,1,2.0,51.0,0,,11079.0,1.1,0.66,"0.80,0.50"
631,44.0,5.0,第4节,第4节,-3.5,0.8,3.5,0.87,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,3.0,18.0,19.0,1.0,6.0,76.0,64.0,67.0,64.0,1.0,1,2.0,51.0,0,,21077.0,1.1,0.66,
632,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,3.0,18.0,19.0,1.0,6.0,76.0,64.0,67.0,64.0,1.0,1,2.0,51.0,0,,21074.0,1.1,0.66,"0.27,0.15"
633,44.0,5.0,第4节,第4节,-3.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,4.5,4.0,0.0,,1.0,3.0,18.0,19.0,1.0,6.0,76.0,64.0,67.0,64.0,1.0,1,2.0,51.0,0,,11077.0,1.1,0.66,
634,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,3.0,18.0,19.0,1.0,6.0,76.0,64.0,69.0,64.0,1.0,1,2.0,29.0,0,,11077.0,1.1,0.66,
635,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,64.0,1.0,1,2.0,29.0,0,,11075.0,1.1,0.66,"0.68,0.98"
636,44.0,5.0,第4节,第4节,-4.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,-4.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,2.0,29.0,0,,21077.0,1.1,0.66,
637,44.0,5.0,第4节,第4节,-4.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,2.0,29.0,0,,21077.0,1.1,0.66,
638,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,2.0,1.0,0,,21077.0,1.1,0.66,
639,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,1.0,1.0,0,,21077.0,1.1,0.66,
640,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,1.0,37.0,0,,21077.0,1.1,0.66,
641,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,69.0,67.0,1.0,1,1.0,37.0,0,,21074.0,1.1,0.66,"0.27,0.57"
642,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,71.0,67.0,1.0,1,1.0,37.0,0,,11077.0,1.1,0.66,
643,44.0,5.0,第4节,第4节,-2.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,71.0,67.0,1.0,1,1.0,37.0,0,,11077.0,1.1,0.66,
644,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,71.0,67.0,1.0,1,1.0,28.0,0,,11077.0,1.1,0.66,
645,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,71.0,67.0,1.0,1,1.0,28.0,0,,21086.0,1.1,0.66,
646,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,19.0,1.0,6.0,76.0,67.0,71.0,67.0,1.0,1,1.0,28.0,0,,11077.0,1.1,0.66,
647,44.0,5.0,第4节,第4节,-3.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:2,1.0,4.0,18.0,19.0,1.0,6.0,76.0,68.0,71.0,67.0,1.0,1,1.0,28.0,0,,11078.0,1.1,0.66,
648,44.0,5.0,第4节,第4节,-3.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,1:2,1.0,4.0,18.0,20.0,1.0,6.0,76.9,68.0,71.0,67.0,1.0,1,1.0,28.0,0,,11079.0,1.1,0.66,"0.80,0.50"
649,44.0,5.0,第4节,第4节,-3.5,0.91,3.5,0.77,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,2:2,1.0,4.0,18.0,20.0,1.0,6.0,76.9,68.0,71.0,68.0,1.0,1,1.0,28.0,0,,11078.0,1.1,0.66,"0.80,0.50"
650,44.0,5.0,第4节,第4节,-3.5,0.71,2.5,1.0,138.5,0.83,138.5,0.83,2.5,4.0,0.0,2:2,1.0,4.0,18.0,20.0,1.0,6.0,76.9,68.0,71.0,68.0,1.0,1,1.0,28.0,0,,11078.0,1.1,0.66,"0.80,0.50"
651,44.0,5.0,第4节,第4节,-2.5,0.71,2.5,1.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,2:2,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,28.0,0,,11080.0,1.1,0.66,"0.80,0.50"
652,44.0,5.0,第4节,第4节,-2.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,28.0,0,,21077.0,1.1,0.66,
653,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,25.0,0,,21077.0,1.1,0.66,
654,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,25.0,0,,21077.0,1.1,0.66,
655,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,30.0,0,,21077.0,1.1,0.66,
656,44.0,5.0,第4节,第4节,-3.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,30.0,0,,21077.0,1.1,0.66,
657,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,20.0,1.0,6.0,74.1,68.0,71.0,68.0,1.0,1,1.0,30.0,0,,11077.0,1.1,0.66,
658,44.0,5.0,第4节,第4节,-2.5,0.71,2.5,1.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:1,1.0,4.0,18.0,20.0,1.0,6.0,74.1,69.0,71.0,68.0,1.0,1,1.0,30.0,0,,11078.0,1.1,0.66,
659,44.0,5.0,第4节,第4节,-2.5,0.71,2.5,1.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,1:1,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,68.0,1.0,1,1.0,30.0,0,,11079.0,1.1,0.66,"0.80,0.50"
660,44.0,5.0,第4节,第4节,-2.5,0.71,2.5,1.0,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,30.0,0,,21077.0,1.1,0.66,
661,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,30.0,0,,11077.0,1.1,0.66,
662,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,138.5,0.83,138.5,0.83,1.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,30.0,0,,11077.0,1.1,0.66,
663,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.87,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,30.0,0,,21077.0,1.1,0.66,
664,44.0,5.0,第4节,第4节,-1.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,30.0,0,,21077.0,1.1,0.66,
665,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,17.0,0,,21077.0,1.1,0.66,
666,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,17.0,0,,21095.0,1.1,0.66,"0.10,0.50"
667,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,3.0,0,,11077.0,1.1,0.66,
668,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,138.5,0.83,138.5,0.83,1.5,4.0,0.0,,1.0,4.0,18.0,21.0,1.0,6.0,75.0,69.0,71.0,69.0,1.0,1,1.0,3.0,0,,11077.0,1.1,0.66,
669,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,71.0,69.0,1.0,1,1.0,3.0,0,,11074.0,1.1,0.66,"0.82,0.51"
670,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,71.0,71.0,1.0,1,1.0,3.0,0,,21077.0,1.1,0.66,
671,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,71.0,71.0,1.0,1,0.0,56.0,0,,21077.0,1.1,0.66,
672,44.0,5.0,第4节,第4节,-1.5,1.1,1.5,0.66,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,71.0,71.0,1.0,1,0.0,56.0,0,,21075.0,1.1,0.66,"0.21,0.73"
673,44.0,5.0,第4节,第4节,-1.5,1.1,1.5,0.66,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,56.0,0,,11077.0,1.1,0.66,
674,44.0,5.0,第4节,第4节,-1.5,1.1,1.5,0.66,138.5,0.83,138.5,0.83,-1.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,32.0,0,,11077.0,1.1,0.66,
675,44.0,5.0,第4节,第4节,-1.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,32.0,0,,11077.0,1.1,0.66,
676,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,27.0,0,,11077.0,1.1,0.66,
677,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,27.0,0,,11094.0,1.1,0.66,"0.66,0.95"
678,44.0,5.0,第4节,第4节,-2.5,0.77,2.5,0.91,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,21077.0,1.1,0.66,
679,44.0,5.0,第4节,第4节,-2.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,21077.0,1.1,0.66,
680,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.87,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,11077.0,1.1,0.66,
681,44.0,5.0,第4节,第4节,-3.5,0.8,2.5,0.87,138.5,0.83,138.5,0.83,2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,11077.0,1.1,0.66,
682,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,0.83,138.5,0.83,138.5,0.83,-2.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,11077.0,1.1,0.66,
683,44.0,5.0,第4节,第4节,-2.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,21.0,0,,11077.0,1.1,0.66,
684,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,20.0,0,,11077.0,1.1,0.66,
685,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,20.0,0,,21077.0,1.1,0.66,
686,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,22.0,0,,21081.0,1.1,0.66,
687,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,22.0,0,,21081.0,1.1,0.66,
688,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,6.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21081.0,1.1,0.66,
689,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,11086.0,1.1,0.66,
690,44.0,5.0,第4节,第4节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,-3.5,4.0,0.0,,1.0,4.0,19.0,21.0,1.0,7.0,75.0,71.0,74.0,71.0,1.0,1,0.0,18.0,0,,21077.0,1.1,0.66,
