,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1,S2,S3,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
374,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,40.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,21074.0,
375,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,40.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11074.0,
376,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,42.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,21077.0,
377,44.0,5.0,第2节,第2节,23.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,-25.5,2.0,9241317.0,,,,,,,,,31.0,42.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,21077.0,
378,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,166.5,0.83,165.5,0.83,25.5,2.0,9241317.0,,,,,,,,,31.0,42.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11077.0,
379,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,42.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11077.0,
380,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11074.0,
381,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11074.0,
382,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11074.0,
383,44.0,5.0,第2节,第2节,25.5,0.8,-27.5,0.87,167.5,0.83,167.5,0.83,-27.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,11074.0,
384,44.0,5.0,第2节,第2节,27.5,0.8,-27.5,0.83,167.5,0.83,167.5,0.83,27.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,21077.0,
385,44.0,5.0,第2节,第2节,27.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,-26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,2.0,GD,35.0,1.0,20180702190532.0,21077.0,
386,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,1.0,1,1.0,GD,22.0,0.0,20180702190532.0,21077.0,
387,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,22.0,0.0,20180702190532.0,21077.0,
388,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,22.0,0.0,20180702190532.0,21077.0,
389,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,22.0,0.0,20180702190532.0,21077.0,
390,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,167.5,0.83,167.5,0.83,26.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,22.0,1.0,20180702190827.0,21081.0,
391,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,22.0,1.0,20180702190827.0,21081.0,
392,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,12.0,0.0,20180702190827.0,21081.0,
393,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,12.0,0.0,20180702190827.0,21081.0,
394,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,12.0,1.0,20180702190846.0,21081.0,
395,44.0,5.0,第2节,第2节,26.5,0.87,-26.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,12.0,1.0,20180702190846.0,11077.0,
396,44.0,5.0,第2节,第2节,26.5,0.87,-26.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,4.0,0.0,20180702190846.0,11077.0,
397,44.0,5.0,第2节,第2节,26.5,0.87,-26.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,4.0,0.0,20180702190846.0,11077.0,
398,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,11077.0,
399,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,31.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,21075.0,
400,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,11077.0,
401,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,11077.0,
402,44.0,5.0,第2节,第2节,26.5,0.83,-26.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,11077.0,
403,44.0,5.0,第2节,第2节,26.5,0.8,-24.5,0.87,168.5,0.83,168.5,0.83,-24.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,1.0,GD,4.0,1.0,20180702190916.0,11077.0,
404,44.0,5.0,第2节,第2节,24.5,0.8,-24.5,0.87,168.5,0.83,168.5,0.83,24.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
405,44.0,5.0,第2节,第2节,24.5,0.8,-24.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
406,44.0,5.0,第2节,第2节,24.5,0.8,-24.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
407,44.0,5.0,第2节,第2节,24.5,0.87,-23.5,0.8,166.5,0.83,166.5,0.83,-23.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
408,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.8,166.5,0.83,166.5,0.83,23.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,21086.0,
409,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
410,44.0,5.0,第2节,第2节,23.5,0.87,-23.5,0.83,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
411,44.0,5.0,第2节,第2节,23.5,0.83,-24.5,0.83,167.5,0.83,167.5,0.83,-24.5,2.0,9241317.0,,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11077.0,
412,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,167.5,0.83,167.5,0.83,24.5,2.0,9241317.0,1:2,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11078.0,
413,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,167.5,0.83,167.5,0.83,24.5,2.0,9241317.0,1:2,,,,,,,,34.0,44.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11079.0,
414,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,167.5,0.83,167.5,0.83,24.5,2.0,9241317.0,2:2,,,,,,,,34.0,45.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11078.0,
415,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9241317.0,2:2,,,,,,,,34.0,45.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11078.0,
416,44.0,5.0,第2节,第2节,24.5,0.83,-24.5,0.87,168.5,0.83,168.5,0.83,168.5,2.0,9241317.0,2:2,,,,,,,,34.0,45.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11078.0,
417,44.0,5.0,第2节,第2节,24.5,0.8,-25.5,0.87,168.5,0.83,168.5,0.83,-25.5,2.0,9241317.0,2:2,,,,,,,,34.0,45.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11078.0,
418,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,2:2,,,,,,,,34.0,46.0,0.0,1,0.0,GD,29.0,0.0,20180702190916.0,11079.0,
419,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,29.0,1.0,20180702191035.0,21077.0,
420,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,29.0,1.0,20180702191035.0,21077.0,
421,44.0,5.0,第2节,第2节,25.5,0.83,-25.5,0.83,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,23.0,1.0,20180702191036.0,21077.0,
422,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,23.0,0.0,20180702191036.0,21077.0,
423,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,168.5,0.83,168.5,0.83,25.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,14.0,0.0,20180702191036.0,21077.0,
424,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,46.0,0.0,1,0.0,GD,14.0,0.0,20180702191036.0,21077.0,
425,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,46.0,1.0,1,0.0,GD,14.0,0.0,20180702191036.0,21077.0,
426,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,46.0,1.0,1,0.0,GD,14.0,0.0,20180702191036.0,21077.0,
427,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,46.0,1.0,1,0.0,GD,14.0,0.0,20180702191036.0,21077.0,
428,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,,,,,,,,,34.0,46.0,1.0,1,0.0,GD,14.0,1.0,20180702191120.0,21077.0,
429,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,14.0,1.0,20180702191120.0,1082.0,
430,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
431,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
432,44.0,5.0,第2节,第2节,25.5,0.8,-25.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
433,44.0,5.0,第2节,第2节,25.5,0.87,-24.5,0.8,166.5,0.83,166.5,0.83,-24.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
434,44.0,5.0,第2节,第2节,24.5,0.87,-24.5,0.87,166.5,0.83,166.5,0.83,24.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
435,44.0,5.0,第2节,第2节,24.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,-25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
436,44.0,5.0,第2节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,0.0,GD,0.0,0.0,20180702191120.0,1082.0,
437,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,1.0,1,10.0,GD,0.0,0.0,20180702191120.0,1082.0,
438,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,10.0,GD,0.0,0.0,20180702191120.0,1082.0,
439,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,10.0,GD,0.0,0.0,20180702191120.0,1082.0,
440,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,10.0,GD,0.0,0.0,20180702191120.0,1082.0,
441,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,10.0,GD,0.0,1.0,20180702194644.0,1082.0,
442,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,166.5,0.83,166.5,0.83,25.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,0.0,20180702194644.0,1082.0,
443,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,0.0,20180702194644.0,1082.0,
444,44.0,5.0,第3节,第3节,25.5,0.8,-25.5,0.87,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,0.0,20180702194644.0,1082.0,
445,44.0,5.0,第3节,第3节,25.5,0.8,-30.5,0.87,171.5,0.83,171.5,0.83,-30.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,0.0,20180702194644.0,1082.0,
446,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,171.5,0.83,171.5,0.83,30.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,1.0,20180702194717.0,1082.0,
447,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,51.0,1.0,20180702194717.0,1082.0,
448,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,50.0,0.0,20180702194717.0,1082.0,
449,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,50.0,0.0,20180702194717.0,1082.0,
450,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,50.0,1.0,20180702194720.0,1082.0,
451,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,50.0,1.0,20180702194720.0,1082.0,
452,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,46.0,0.0,20180702194720.0,1082.0,
453,44.0,5.0,第3节,第3节,30.5,0.8,-29.5,0.87,170.5,0.83,170.5,0.83,-29.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,46.0,0.0,20180702194720.0,1082.0,
454,44.0,5.0,第3节,第3节,29.5,0.8,-29.5,0.87,170.5,0.83,170.5,0.83,29.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,46.0,1.0,20180702194743.0,1082.0,
455,44.0,5.0,第3节,第3节,29.5,0.8,-29.5,0.87,170.5,0.83,170.5,0.83,29.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,46.0,1.0,20180702194743.0,1082.0,
456,44.0,5.0,第3节,第3节,29.5,0.8,-29.5,0.87,170.5,0.83,170.5,0.83,29.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,45.0,0.0,20180702194743.0,1082.0,
457,44.0,5.0,第3节,第3节,29.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,-30.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,45.0,0.0,20180702194743.0,1082.0,
458,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,170.5,0.83,170.5,0.83,30.5,2.0,9241317.0,2.0,,,,,,,,34.0,46.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,1082.0,
459,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.87,172.5,0.83,172.5,0.83,172.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,34.0,46.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11074.0,
460,44.0,5.0,第3节,第3节,30.5,0.8,-30.5,0.91,172.5,0.83,172.5,0.83,172.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,34.0,46.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11074.0,
461,44.0,5.0,第3节,第3节,30.5,0.77,-32.5,0.91,172.5,0.83,172.5,0.83,-32.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,34.0,46.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11074.0,
462,44.0,5.0,第3节,第3节,32.5,0.77,-32.5,0.91,172.5,0.83,172.5,0.83,32.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,50.0,75.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11074.0,
463,44.0,5.0,第3节,第3节,32.5,0.77,-31.5,0.91,172.5,0.83,172.5,0.83,-31.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,50.0,75.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,21077.0,
464,44.0,5.0,第3节,第3节,31.5,0.77,-31.5,0.91,172.5,0.83,171.5,0.83,31.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,50.0,75.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11077.0,
465,44.0,5.0,第3节,第3节,31.5,0.77,-31.5,0.91,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,19.0,,,,75.0,50.0,75.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11077.0,
466,44.0,5.0,第3节,第3节,31.5,0.87,-31.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,75.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,11074.0,
467,44.0,5.0,第3节,第3节,31.5,0.87,-31.5,0.8,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,21077.0,
468,44.0,5.0,第3节,第3节,31.5,0.87,-31.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,21077.0,
469,44.0,5.0,第3节,第3节,31.5,0.87,-31.5,0.8,173.5,0.83,173.5,0.83,173.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,21077.0,
470,44.0,5.0,第3节,第3节,31.5,0.87,-32.5,0.8,173.5,0.83,173.5,0.83,-32.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,45.0,1.0,20180702194801.0,21077.0,
471,44.0,5.0,第3节,第3节,32.5,0.87,-32.5,0.8,173.5,0.83,173.5,0.83,32.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,17.0,0.0,20180702194801.0,21077.0,
472,44.0,5.0,第3节,第3节,32.5,0.87,-32.5,0.8,172.5,0.83,172.5,0.83,172.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,17.0,0.0,20180702194801.0,21077.0,
473,44.0,5.0,第3节,第3节,32.5,0.83,-32.5,0.83,172.5,0.83,172.5,0.83,172.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,17.0,1.0,20180702194847.0,21077.0,
474,44.0,5.0,第3节,第3节,32.5,0.83,-32.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,17.0,1.0,20180702194847.0,21077.0,
475,44.0,5.0,第3节,第3节,32.5,0.83,-32.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,7.0,1.0,20180702194853.0,21077.0,
476,44.0,5.0,第3节,第3节,32.5,0.83,-32.5,0.83,171.5,0.83,171.5,0.83,171.5,2.0,9241317.0,2.0,,,20.0,,,,77.0,50.0,77.0,0.0,1,0.0,GD,7.0,1.0,20180702194853.0,11077.0,
477,44.0,5.0,第3节,第3节,32.5,0.83,-33.5,0.83,171.5,0.83,171.5,0.83,-33.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,0.0,GD,7.0,1.0,20180702194853.0,1082.0,
478,44.0,5.0,第3节,第3节,33.5,0.83,-33.5,0.83,171.5,0.83,171.5,0.83,33.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,0.0,GD,1.0,0.0,20180702194853.0,1082.0,
479,44.0,5.0,第3节,第3节,33.5,0.83,-33.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,0.0,GD,1.0,0.0,20180702194853.0,1082.0,
480,44.0,5.0,第3节,第3节,33.5,0.83,-33.5,0.83,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,0.0,GD,0.0,0.0,20180702194853.0,1082.0,
481,44.0,5.0,第3节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,0.0,GD,0.0,0.0,20180702194853.0,1082.0,
482,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,2.0,9241317.0,3.0,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,10.0,GD,0.0,0.0,20180702194853.0,1082.0,
483,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,10.0,GD,0.0,0.0,20180702194853.0,1090.0,
484,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,21077.0,
485,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,50.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,21074.0,
486,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,170.5,0.83,170.5,0.83,170.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
487,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
488,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,172.5,0.83,172.5,0.83,172.5,4.0,9241317.0,,0.0,,20.0,,0.0,,77.0,52.0,77.0,0.0,1,10.0,GD,0.0,1.0,20180702195136.0,11077.0,
