,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
465,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,2.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,39.0,0,,21077.0,1.25,0.0
466,44.0,5.0,第3节,第3节,3.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,2.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,39.0,0,,21077.0,1.25,0.0
467,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,2.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,29.0,0,,21077.0,1.25,0.0
468,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,29.0,0,,21086.0,1.25,0.0
469,44.0,5.0,第3节,第3节,2.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,29.0,0,,11077.0,1.25,0.0
470,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,26.0,0,,11077.0,1.25,0.0
471,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,26.0,0,,11077.0,1.25,0.0
472,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,9.0,0,,11077.0,1.25,0.0
473,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,9.0,0,,21077.0,1.25,0.0
474,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,0.0,0,,21077.0,1.25,0.0
475,44.0,5.0,第3节,第3节,3.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,2.0,GD,0.0,0,,21077.0,1.25,0.0
476,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,48.0,0,,11077.0,1.25,0.0
477,44.0,5.0,第3节,第3节,2.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,48.0,0,,11077.0,1.25,0.0
478,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,48.0,0,,11077.0,1.25,0.0
479,44.0,5.0,第3节,第3节,3.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,48.0,0,,11077.0,1.25,0.0
480,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,38.0,0,,21077.0,1.25,0.0
481,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,38.0,0,,21077.0,1.25,0.0
482,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,5.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21077.0,1.25,0.0
483,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,6.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,11086.0,1.25,0.0
484,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,6.0,3.0,75.0,75.0,36.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21077.0,1.25,0.0
485,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,1.0,3.0,4.0,13.0,9.0,3.0,6.0,3.0,2.0,6.0,3.0,75.0,75.0,36.0,37.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21078.0,1.25,0.0
486,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,1.0,3.0,4.0,13.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,77.8,36.0,37.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21079.0,1.25,0.0
487,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,1.0,3.0,4.0,13.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,77.8,37.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21078.0,1.25,0.0
488,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,1.0,3.0,4.0,13.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,23.0,0,,21080.0,1.25,0.0
489,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.87,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,13.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,22.0,0,,11077.0,1.25,0.0
490,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,38.0,0.0,#F0F0F0,1.0,1.0,GD,22.0,0,,11074.0,1.25,0.0
491,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,1.0,GD,22.0,0,,21077.0,1.25,0.0
492,44.0,5.0,第3节,第3节,2.5,0.87,-2.5,0.8,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,1.0,GD,15.0,0,,21077.0,1.25,0.0
493,44.0,5.0,第3节,第3节,2.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,1.0,GD,15.0,0,,21077.0,1.25,0.0
494,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,51.0,0,,11077.0,1.25,0.0
495,44.0,5.0,第3节,第3节,3.5,0.83,-4.5,0.83,113.5,0.83,113.5,0.83,-4.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,51.0,0,,11077.0,1.25,0.0
496,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.83,113.5,0.83,113.5,0.83,4.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,49.0,0,,21077.0,1.25,0.0
497,44.0,5.0,第3节,第3节,4.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,4.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,49.0,0,,21077.0,1.25,0.0
498,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,37.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,49.0,0,,21075.0,1.25,0.0
499,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,49.0,0,,11077.0,1.25,0.0
500,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,34.0,0,,11077.0,1.25,0.0
501,44.0,5.0,第3节,第3节,3.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,-2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,34.0,0,,11077.0,1.25,0.0
502,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,10.0,0,,11077.0,1.25,0.0
503,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,10.0,0,,11077.0,1.25,0.0
504,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,5.0,0,,11077.0,1.25,0.0
505,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,5.0,0,,11077.0,1.25,0.0
506,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,3.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11077.0,1.25,0.0
507,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,4.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,21086.0,1.25,0.0
508,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,4.0,75.0,70.0,40.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11077.0,1.25,0.0
509,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,1.0,3.0,5.0,14.0,9.0,3.0,7.0,3.0,2.0,6.0,4.0,75.0,70.0,41.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11078.0,1.25,0.0
510,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:2,1.0,3.0,5.0,14.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,80.0,70.0,41.0,40.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11079.0,1.25,0.0
511,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,1.0,3.0,5.0,14.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,80.0,70.0,40.0,41.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11078.0,1.25,0.0
512,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,2:2,1.0,3.0,5.0,14.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,40.0,41.0,0.0,#F0F0F0,1.0,0.0,GD,3.0,0,,11080.0,1.25,0.0
513,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.83,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,40.0,41.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,21077.0,1.25,0.0
514,44.0,5.0,第3节,第3节,2.5,0.91,-2.5,0.77,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,14.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,43.0,41.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,11077.0,1.25,0.0
515,44.0,5.0,第3节,第3节,2.5,0.91,-2.5,0.77,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,43.0,41.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,11074.0,1.25,0.0
516,44.0,5.0,第3节,第3节,2.5,0.91,-2.5,0.77,113.5,0.83,113.5,0.83,2.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,21077.0,1.25,0.0
517,44.0,5.0,第3节,第3节,2.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,4.0,66.7,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,21077.0,1.25,0.0
518,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,66.7,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,21086.0,1.25,0.0
519,44.0,5.0,第3节,第3节,3.5,0.83,-4.5,0.83,113.5,0.83,113.5,0.83,-4.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,66.7,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,11077.0,1.25,0.0
520,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.87,113.5,0.83,113.5,0.83,4.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:1,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,66.7,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,11078.0,1.25,0.0
521,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.87,113.5,0.83,113.5,0.83,4.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,1:1,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,11080.0,1.25,0.0
522,44.0,5.0,第3节,第3节,4.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,-3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,2.0,0,,21077.0,1.25,0.0
523,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,1.0,0,,21077.0,1.25,0.0
524,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,1.0,0,,21077.0,1.25,0.0
525,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,0.0,GD,0.0,0,,21077.0,1.25,0.0
526,44.0,5.0,第3节,第3节,3.5,0.87,-3.5,0.8,113.5,0.83,113.5,0.83,3.5,"#F0F0F0,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,3.0,,1.0,3.0,5.0,15.0,9.0,4.0,7.0,3.0,2.0,6.0,5.0,57.1,70.0,40.0,43.0,0.0,#F0F0F0,1.0,10.0,GD,0.0,0,,21077.0,1.25,0.0
