,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
941,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,19.0,1.0,20180721051536.0,21086^11077,,0.0,0.0
942,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,19.0,1.0,20180721051536.0,21086^11077,,0.0,0.0
943,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,0.91,-2.5,0.77,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051542.0,21086^11077,,0.0,0.0
944,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051542.0,21086^11077,,0.0,0.0
945,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,13.0,0.0,20180721051554.0,21086^11077,,0.0,0.0
946,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,13.0,0.0,20180721051554.0,21086^11077,,0.0,0.0
947,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,1.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,13.0,0.0,20180721051554.0,21086^11077,,0.0,0.0
948,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,^,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,2.0,66.7,72.7,74.0,70.0,0.0,1.0,1,3.0,1~GD,13.0,0.0,20180721051554.0,21086^11077,,0.0,0.0
949,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-2.5,0.71,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,1:2,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,2.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051556.0,11078.0,,0.0,0.0
950,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.71,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,1:2,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,2.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051556.0,11078.0,,0.0,0.0
951,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:2,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,2.0,66.7,72.7,74.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051556.0,11078.0,,0.0,0.0
952,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.83,-3.5,0.83,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:2,0.0,9.0,4.0,21.0,25.0,2.0,8.0,2.0,4.0,3.0,2.0,66.7,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051556.0,11078.0,,0.0,0.0
953,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.8,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:2^2:2,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,85.7,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051614.0,11079^11078,,0.0,0.0
954,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.87,-3.5,0.8,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,1:2^2:2,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,85.7,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,0.0,20180721051614.0,11079^11078,,0.0,0.0
955,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.8,155.5,0.77,155.5,0.91,2.5,4.0,9449746.0,2:2^,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,13.0,1.0,20180721051626.0,11080^21077,,0.0,0.0
956,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,2:2^,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,12.0,1.0,20180721051626.0,11080^21077,,0.0,0.0
957,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,12.0,1.0,20180721051627.0,21077.0,,0.0,0.0
958,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,12.0,1.0,20180721051627.0,21077.0,,0.0,0.0
959,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,2.5,1.0,-2.5,0.71,155.5,0.77,155.5,0.91,-2.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,4.0,1.0,20180721051635.0,21077.0,,0.0,0.0
960,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.71,-3.5,0.71,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,4.0,1.0,20180721051635.0,21077.0,,0.0,0.0
961,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.71,-3.5,1.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,75.0,70.0,0.0,0.0,1,3.0,1~GD,1.0,1.0,20180721051637.0,21077.0,,0.0,0.0
962,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,1.0,-3.5,0.71,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,3.0,1~GD,1.0,1.0,20180721051637.0,11077.0,,0.0,0.0
963,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,1.0,-3.5,0.71,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,0.0,9.0,4.0,21.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,2.0,1~GD,56.0,1.0,20180721051643.0,11077.0,,0.0,0.0
964,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.71,155.5,0.77,155.5,0.91,5.5,4.0,9449746.0,^,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,56.0,1.0,20180721051643.0,11074^21077,,0.0,0.0
965,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,48.0,1.0,20180721051652.0,21077.0,,0.0,0.0
966,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,48.0,1.0,20180721051652.0,21077.0,,0.0,0.0
967,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,39.0,0.0,20180721051659.0,21077.0,,0.0,0.0
968,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,39.0,0.0,20180721051659.0,21077.0,,0.0,0.0
969,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,,0.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,3.0,2.0,75.0,72.7,77.0,70.0,0.0,1.0,1,2.0,1~GD,39.0,0.0,20180721051706.0,21077.0,,0.0,0.0
970,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,2.0,1~GD,39.0,0.0,20180721051706.0,11086^21077,,0.0,0.0
971,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,2.0,1~GD,39.0,1.0,20180721051721.0,11086^21077,,0.0,0.0
972,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,2.0,1~GD,39.0,1.0,20180721051721.0,11086^21077,,0.0,0.0
973,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,70.0,0.0,0.0,1,2.0,1~GD,31.0,1.0,20180721051729.0,11086^21077,,0.0,0.0
974,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,31.0,1.0,20180721051729.0,11086^21077,,0.0,0.0
975,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.0,-5.5,0.0,155.5,0.77,155.5,0.91,-5.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,28.0,1.0,20180721051731.0,11086^21077,,0.0,0.0
976,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,25.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,28.0,1.0,20180721051731.0,11086^21077,,0.0,0.0
977,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,28.0,1.0,20180721051732.0,21074^11077,,0.0,0.0
978,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,28.0,1.0,20180721051732.0,11077.0,,0.0,0.0
979,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,20.0,1.0,20180721051740.0,11077.0,,0.0,0.0
980,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,20.0,1.0,20180721051740.0,11077.0,,0.0,0.0
981,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,12.0,1.0,20180721051748.0,11077.0,,0.0,0.0
982,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,12.0,1.0,20180721051748.0,11077.0,,0.0,0.0
983,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,3.0,1.0,20180721051757.0,11077.0,,0.0,0.0
984,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,2.0,1~GD,3.0,1.0,20180721051757.0,11077.0,,0.0,0.0
985,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,59.0,1.0,20180721051801.0,11077.0,,0.0,0.0
986,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,59.0,1.0,20180721051801.0,11094.0,,0.0,0.0
987,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,58.0,0.0,20180721051801.0,11094.0,,0.0,0.0
988,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,58.0,0.0,20180721051804.0,11077.0,,0.0,0.0
989,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,58.0,0.0,20180721051804.0,11077.0,,0.0,0.0
990,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,58.0,1.0,20180721051816.0,21077.0,,0.0,0.0
991,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,58.0,1.0,20180721051816.0,21077.0,,0.0,0.0
992,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,50.0,1.0,20180721051825.0,21077.0,,0.0,0.0
993,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,50.0,1.0,20180721051825.0,21077.0,,0.0,0.0
994,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,49.0,0.0,20180721051825.0,21077.0,,0.0,0.0
995,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,49.0,0.0,20180721051856.0,21077.0,,0.0,0.0
996,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,49.0,1.0,20180721051856.0,21077.0,,0.0,0.0
997,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,41.0,1.0,20180721051904.0,21077.0,,0.0,0.0
998,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,41.0,1.0,20180721051904.0,21077.0,,0.0,0.0
999,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,34.0,1.0,20180721051911.0,11077.0,,0.0,0.0
1000,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,34.0,0.0,20180721051911.0,11095.0,,0.0,0.0
1001,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,2.0,75.0,72.7,77.0,72.0,0.0,1.0,1,1.0,1~GD,34.0,0.0,20180721051917.0,11077.0,,0.0,0.0
1002,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,1.0,1,1.0,1~GD,34.0,0.0,20180721051917.0,21086^11077,,0.0,0.0
1003,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,34.0,1.0,20180721051933.0,21086^11077,,0.0,0.0
1004,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,34.0,1.0,20180721051933.0,21086^11077,,0.0,0.0
1005,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,26.0,1.0,20180721051941.0,21086^11077,,0.0,0.0
1006,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,26.0,1.0,20180721051941.0,21086^11077,,0.0,0.0
1007,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,^,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180721051947.0,21086^11077,,0.0,0.0
1008,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180721051947.0,11094.0,,0.0,0.0
1009,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.0,-4.5,0.0,155.5,0.77,155.5,0.91,-4.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180721051948.0,11094.0,,0.0,0.0
1010,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,19.0,1.0,20180721051948.0,21077.0,,0.0,0.0
1011,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,3.5,0.0,-3.5,0.0,155.5,0.77,155.5,0.91,-3.5,4.0,9449746.0,,1.0,9.0,4.0,22.0,26.0,6.0,8.0,2.0,4.0,4.0,3.0,75.0,72.7,77.0,72.0,0.0,0.0,1,1.0,1~GD,19.0,0.0,20180721051948.0,21077.0,,0.0,0.0
