,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
77,,,,第1节,154.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,154.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.91,0.77
78,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.91,0.77
79,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.91,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.91,0.77
80,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.71,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.91,0.77
81,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
82,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,21.0,0,,21086.0,0.91,0.77
83,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
84,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
85,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
86,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
87,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
88,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,21.0,0,,11077.0,0.91,0.77
89,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
90,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
91,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
92,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
93,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
94,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,6.0,GD,8.0,0,,21077.0,0.91,0.77
95,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,5.0,GD,58.0,0,,11077.0,0.91,0.77
96,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,5.0,GD,58.0,0,,11077.0,0.91,0.77
97,,,,第1节,151.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,151.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
98,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
99,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,1,5.0,GD,47.0,0,,11074.0,0.91,0.77
100,,,,第1节,150.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,150.5,1.0,1.0,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.91,0.77
101,,,,第1节,-2.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,-2.5,1.0,0.8,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.91,0.77
102,,,,第1节,2.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,2.5,1.0,0.87,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.91,0.77
103,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,0.87,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.91,0.77
104,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,0.63,,,1.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.91,0.77
105,,,,第1节,152.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,152.5,1.0,1.2,,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,21086.0,0.91,0.77
106,,,,第1节,-3.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,-3.5,1.0,0.83,,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
107,,,,第1节,3.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,3.5,1.0,0.83,,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
108,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.83,,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
109,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.56,,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.91,0.77
110,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,1.3,1:1,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11078.0,0.91,0.77
111,,,,第1节,153.5,1.5,0.83,-1.5,0.83,164.5,0.83,164.5,0.83,153.5,1.0,0.0,1:1,,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,1,5.0,GD,47.0,0,,11078.0,0.91,0.77
