,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
530,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.77,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,33.0,0,,21077.0,,1.2,0.63
531,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.77,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
532,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.77,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
533,44.0,5.0,第2节,第2节,1.5,0.91,-1.5,0.91,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
534,44.0,5.0,第2节,第2节,1.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
535,44.0,5.0,第2节,第2节,2.5,0.77,-2.5,0.91,161.5,0.83,160.5,0.83,2.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
536,44.0,5.0,第2节,第2节,2.5,0.77,-2.5,0.91,160.5,0.83,160.5,0.83,160.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,20.0,0,,21077.0,,1.1,0.66
537,44.0,5.0,第2节,第2节,2.5,0.77,-2.5,0.91,160.5,0.83,160.5,0.83,160.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,14.0,0,,21077.0,,1.1,0.66
538,44.0,5.0,第2节,第2节,2.5,0.77,-2.5,0.91,160.5,0.83,160.5,0.83,160.5,2.0,8804222.0,,39.0,42.0,0.0,1,0.0,GD,14.0,0,,21074.0,,1.1,0.66
539,44.0,5.0,第2节,第2节,2.5,0.77,-2.5,0.91,160.5,0.83,160.5,0.83,160.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,1.1,0.66
540,44.0,5.0,第2节,第2节,2.5,0.77,-1.5,0.91,160.5,0.83,160.5,0.83,-1.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,1.1,0.66
541,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,160.5,0.83,163.5,0.83,1.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,1.1,0.66
542,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,163.5,0.83,163.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,1.1,0.66
543,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,162.5,0.83,163.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,0.87,0.8
544,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,12.0,0,,11077.0,,0.87,0.8
545,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,41.0,42.0,0.0,1,0.0,GD,10.0,0,,11077.0,,0.87,0.8
546,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,41.0,42.0,0.0,1,10.0,GD,10.0,0,,11077.0,,0.87,0.8
547,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,41.0,42.0,0.0,1,10.0,GD,0.0,0,,11077.0,,0.87,0.8
548,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
549,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
550,44.0,5.0,第2节,第3节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
551,44.0,5.0,第2节,第3节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
552,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
553,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
554,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
555,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,161.5,0.83,162.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
556,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
557,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
558,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.8
559,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.87,0.83
560,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,0.0,0,,1083.0,,0.83,0.83
561,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,10.0,GD,59.0,0,,1083.0,,0.83,0.83
562,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,9.0,GD,59.0,0,,1083.0,,0.83,0.83
563,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.83,161.5,0.83,161.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,9.0,GD,59.0,0,,21074.0,,0.83,0.83
564,44.0,5.0,第3节,第3节,1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1.0,41.0,42.0,0.0,1,9.0,GD,59.0,0,,11077.0,,0.83,0.83
565,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,59.0,0,,11077.0,,0.83,0.83
566,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,39.0,0,,11077.0,,0.83,0.83
567,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,39.0,0,,11077.0,,0.83,0.83
568,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,36.0,0,,11077.0,,0.83,0.83
569,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,36.0,0,,11077.0,,0.83,0.83
570,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,20.0,0,,11077.0,,0.83,0.83
571,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,20.0,0,,21077.0,,0.83,0.83
572,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,0.0,0,,21077.0,,0.83,0.83
573,44.0,5.0,第3节,第3节,-1.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,0.0,0,,21077.0,,0.83,0.83
574,44.0,5.0,第3节,第3节,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1.0,43.0,42.0,0.0,1,9.0,GD,0.0,0,,21074.0,,0.83,0.83
575,44.0,5.0,第3节,第3节,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1.0,45.0,42.0,0.0,1,9.0,GD,0.0,0,,11077.0,,0.83,0.83
576,44.0,5.0,第3节,第3节,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1.0,45.0,42.0,0.0,1,9.0,GD,0.0,0,,11086.0,,0.83,0.83
577,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1.0,45.0,42.0,0.0,1,9.0,GD,0.0,0,,21077.0,,0.83,0.83
578,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1:1,45.0,42.0,0.0,1,9.0,GD,0.0,0,,21078.0,,0.83,0.83
579,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,1:1,45.0,42.0,0.0,1,9.0,GD,0.0,0,,21079.0,,0.83,0.83
580,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,-3.5,2.0,8804222.0,,46.0,42.0,0.0,1,9.0,GD,0.0,0,,11077.0,,0.83,0.83
581,44.0,5.0,第3节,第3节,-3.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,46.0,42.0,0.0,1,9.0,GD,0.0,0,,11077.0,,0.83,0.83
582,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,42.0,0.0,1,8.0,GD,41.0,0,,11077.0,,0.83,0.83
583,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,42.0,0.0,1,8.0,GD,41.0,0,,11074.0,,0.83,0.83
584,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,44.0,0.0,1,8.0,GD,41.0,0,,21077.0,,0.83,0.83
585,44.0,5.0,第3节,第3节,-2.5,0.8,2.5,0.87,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,44.0,0.0,1,8.0,GD,39.0,0,,21077.0,,0.83,0.83
586,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,44.0,0.0,1,8.0,GD,39.0,0,,11077.0,,0.83,0.83
587,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,44.0,0.0,1,8.0,GD,18.0,0,,11077.0,,0.83,0.83
588,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,44.0,0.0,1,8.0,GD,18.0,0,,11074.0,,0.83,0.83
589,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,46.0,0.0,1,8.0,GD,18.0,0,,21077.0,,0.83,0.83
590,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,46.0,46.0,0.0,1,8.0,GD,5.0,0,,21077.0,,0.83,0.83
591,44.0,5.0,第3节,第3节,-2.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,46.0,0.0,1,8.0,GD,5.0,0,,21077.0,,0.83,0.83
592,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,8.0,GD,2.0,0,,21077.0,,0.83,0.83
593,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,2.0,0,,21077.0,,0.83,0.83
594,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,47.0,0,,21077.0,,0.83,0.83
595,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,47.0,0,,21077.0,,0.83,0.83
596,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,31.0,0,,21077.0,,0.83,0.83
597,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,31.0,0,,21077.0,,0.83,0.83
598,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,25.0,0,,21077.0,,0.83,0.83
599,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,25.0,0,,11086.0,,0.83,0.83
600,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,15.0,0,,21077.0,,0.83,0.83
601,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,15.0,0,,21077.0,,0.83,0.83
602,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,14.0,0,,21077.0,,0.83,0.83
603,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,14.0,0,,21077.0,,0.83,0.83
604,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,7.0,0,,21077.0,,0.83,0.83
605,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,7.0,0,,21077.0,,0.83,0.83
606,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,3.0,0,,21077.0,,0.83,0.83
607,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,3.0,0,,11077.0,,0.83,0.83
608,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,46.0,0.0,1,7.0,GD,3.0,0,,11074.0,,0.83,0.83
609,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,48.0,0.0,1,7.0,GD,3.0,0,,21077.0,,0.83,0.83
610,44.0,5.0,第3节,第3节,-1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,46.0,48.0,0.0,1,7.0,GD,3.0,0,,21077.0,,0.83,0.83
611,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,7.0,GD,58.0,0,,21077.0,,0.83,0.83
612,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,58.0,0,,21077.0,,0.83,0.83
613,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.83,0.83
614,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,55.0,0,,21077.0,,0.83,0.83
615,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,54.0,0,,21077.0,,0.83,0.83
616,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,54.0,0,,21081.0,,0.83,0.83
617,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,55.0,0,,21081.0,,0.83,0.83
618,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,55.0,0,,21081.0,,0.83,0.83
619,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,57.0,0,,21081.0,,0.83,0.83
620,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,57.0,0,,21077.0,,0.83,0.83
621,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,39.0,0,,21077.0,,0.83,0.83
622,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,46.0,48.0,0.0,1,6.0,GD,39.0,0,,21075.0,,0.83,0.83
623,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,39.0,0,,11077.0,,0.83,0.83
624,44.0,5.0,第3节,第3节,1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,39.0,0,,11077.0,,0.83,0.83
625,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,36.0,0,,11077.0,,0.83,0.83
626,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,36.0,0,,11077.0,,0.83,0.83
627,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,13.0,0,,11077.0,,0.83,0.83
628,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,48.0,0.0,1,6.0,GD,13.0,0,,11074.0,,0.83,0.83
629,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,6.0,GD,13.0,0,,21077.0,,0.83,0.83
630,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,6.0,GD,9.0,0,,21077.0,,0.83,0.83
631,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,6.0,GD,9.0,0,,21077.0,,0.83,0.83
632,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,6.0,GD,6.0,0,,21077.0,,0.83,0.83
633,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,6.0,0,,21077.0,,0.83,0.83
634,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,55.0,0,,21077.0,,0.83,0.83
635,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,55.0,0,,21086.0,,0.83,0.83
636,44.0,5.0,第3节,第3节,-1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.83,0.83
637,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,55.0,0,,21086.0,,0.83,0.83
638,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,50.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.83,0.83
639,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:1,49.0,50.0,0.0,1,5.0,GD,55.0,0,,11078.0,,0.83,0.83
640,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,1:1,49.0,50.0,0.0,1,5.0,GD,55.0,0,,11079.0,,0.83,0.83
641,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,0.91,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,55.0,0,,21077.0,,0.83,0.83
642,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.83,0.83
643,44.0,5.0,第3节,第3节,1.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,-2.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,55.0,0,,11077.0,,0.83,0.83
644,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,38.0,0,,11077.0,,0.83,0.83
645,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,38.0,0,,21077.0,,0.83,0.83
646,44.0,5.0,第3节,第3节,2.5,0.77,-2.5,0.91,161.5,0.83,161.5,0.83,2.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,34.0,0,,21077.0,,0.83,0.83
647,44.0,5.0,第3节,第3节,2.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,34.0,0,,21077.0,,0.83,0.83
648,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,34.0,0,,21075.0,,0.83,0.83
649,44.0,5.0,第3节,第3节,1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,2.0,8804222.0,,49.0,51.0,0.0,1,5.0,GD,34.0,0,,11077.0,,0.83,0.83
650,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,34.0,0,,11077.0,,0.83,0.83
651,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,26.0,0,,11077.0,,0.83,0.83
652,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,26.0,0,,11077.0,,0.83,0.83
653,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,23.0,0,,11077.0,,0.83,0.83
654,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,23.0,0,,11077.0,,0.83,0.83
655,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,-1.5,2.0,8804222.0,,52.0,51.0,0.0,1,5.0,GD,13.0,0,,11077.0,,0.83,0.83
