,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
342,,,第3节,第3节,8.5,0.83,-8.5,0.83,127.5,0.87,127.5,0.8,8.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,7.0,1.0,1.0,20180721015522.0,21077.0,0.0,0.0
343,,,第3节,第3节,8.5,0.83,-8.5,0.83,127.5,0.83,127.5,0.83,-8.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,53.0,1.0,20180721015530.0,21077.0,0.0,0.0
344,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,127.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,53.0,1.0,20180721015530.0,21077.0,0.0,0.0
345,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015537.0,21077.0,0.0,0.0
346,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015537.0,21077.0,0.0,0.0
347,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015542.0,21077.0,0.0,0.0
348,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015542.0,21077.0,0.0,0.0
349,,,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,1.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015547.0,21077.0,0.0,0.0
350,,,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,126.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,31.0,1.0,1,6.0,44.0,0.0,20180721015547.0,11086.0,0.0,0.0
351,,,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,32.0,1.0,1,6.0,44.0,0.0,20180721015601.0,11086.0,0.0,0.0
352,,,第3节,第3节,8.5,0.8,-8.5,0.87,129.5,0.8,128.5,0.87,129.5,3.0,0.0,1:2^2:2,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,32.0,1.0,1,6.0,44.0,0.0,20180721015601.0,21079^21078,0.0,0.0
353,,,第3节,第3节,8.5,0.8,-8.5,0.87,129.5,0.8,129.5,0.87,129.5,3.0,0.0,1:2^2:2,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,44.0,0.0,20180721015613.0,21079^21078,0.0,0.0
354,,,第3节,第3节,7.5,0.87,-7.5,0.87,129.5,0.8,129.5,0.87,7.5,3.0,0.0,1:2^2:2,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,44.0,0.0,20180721015613.0,21079^21078,0.0,0.0
355,,,第3节,第3节,7.5,0.87,-7.5,0.8,129.5,0.8,129.5,0.87,-7.5,3.0,0.0,2:2^,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,44.0,0.0,20180721015613.0,21079^11077,0.0,0.0
356,,,第3节,第3节,7.5,0.87,-7.5,0.8,129.5,0.8,129.5,0.87,-7.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,44.0,1.0,20180721015615.0,11077.0,0.0,0.0
357,,,第3节,第3节,7.5,0.87,-7.5,0.8,128.5,0.83,129.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,44.0,1.0,20180721015615.0,11077.0,0.0,0.0
358,,,第3节,第3节,7.5,0.87,-7.5,0.8,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,36.0,1.0,20180721015623.0,11077.0,0.0,0.0
359,,,第3节,第3节,7.5,0.87,-7.5,0.8,128.5,0.8,128.5,0.87,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,36.0,1.0,20180721015623.0,11077.0,0.0,0.0
360,,,第3节,第3节,7.5,0.87,-7.5,0.8,128.5,0.8,128.5,0.87,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,28.0,1.0,20180721015631.0,11077.0,0.0,0.0
361,,,第3节,第3节,7.5,0.87,-7.5,0.8,127.5,0.83,128.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,28.0,1.0,20180721015631.0,11077.0,0.0,0.0
362,,,第3节,第3节,7.5,0.87,-7.5,0.8,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,23.0,1.0,20180721015636.0,11077.0,0.0,0.0
363,,,第3节,第3节,7.5,0.87,-7.5,0.8,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,23.0,1.0,20180721015636.0,11095.0,0.0,0.0
364,,,第3节,第3节,7.5,0.87,-7.5,0.8,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,18.0,1.0,20180721015640.0,11095.0,0.0,0.0
365,,,第3节,第3节,6.5,0.87,-6.5,0.8,127.5,0.83,127.5,0.83,6.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,18.0,1.0,20180721015640.0,11095.0,0.0,0.0
366,,,第3节,第3节,6.5,0.87,-6.5,0.8,127.5,0.83,127.5,0.83,-6.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,17.0,0.0,20180721015641.0,21077.0,0.0,0.0
367,,,第3节,第3节,6.5,0.87,-6.5,0.8,129.5,0.83,127.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,33.0,1.0,1,6.0,17.0,0.0,20180721015641.0,21077.0,0.0,0.0
368,,,第3节,第3节,6.5,0.87,-6.5,0.8,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,0.0,20180721015642.0,21077.0,0.0,0.0
369,,,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.83,129.5,0.83,129.5,3.0,0.0,^,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,0.0,20180721015642.0,21074^11077,0.0,0.0
370,44.0,5.0,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,0.0,20180721015653.0,11077.0,0.0,0.0
371,,,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,0.0,20180721015653.0,11081.0,0.0,0.0
372,,,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,1.0,20180721015821.0,11081.0,0.0,0.0
373,,,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.8,129.5,0.87,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,17.0,1.0,20180721015821.0,11077.0,0.0,0.0
374,,,第3节,第3节,6.5,0.77,-6.5,0.91,129.5,0.8,129.5,0.87,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,9.0,1.0,20180721015829.0,11077.0,0.0,0.0
375,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,129.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,9.0,1.0,20180721015829.0,11077.0,0.0,0.0
376,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,0.0,20180721015837.0,11077.0,0.0,0.0
377,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,0.0,20180721015837.0,11077.0,0.0,0.0
378,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,0.0,20180721015848.0,11077.0,0.0,0.0
379,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,0.0,20180721015848.0,11077.0,0.0,0.0
380,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,1.0,20180721015851.0,11077.0,0.0,0.0
381,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.8,128.5,0.87,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,6.0,0.0,1.0,20180721015851.0,11077.0,0.0,0.0
382,,,第3节,第3节,6.5,0.77,-6.5,0.91,128.5,0.8,128.5,0.87,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,53.0,1.0,20180721015859.0,11077.0,0.0,0.0
383,,,第3节,第3节,5.5,0.91,-5.5,0.91,128.5,0.8,128.5,0.87,5.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,53.0,1.0,20180721015859.0,11077.0,0.0,0.0
384,,,第3节,第3节,5.5,0.91,-5.5,0.77,128.5,0.91,128.5,0.87,-5.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,53.0,1.0,20180721015859.0,11094.0,0.0,0.0
385,,,第3节,第3节,5.5,0.91,-5.5,0.77,127.5,0.91,128.5,0.77,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,53.0,1.0,20180721015859.0,11094.0,0.0,0.0
386,,,第3节,第3节,5.5,0.91,-5.5,0.77,127.5,0.91,127.5,0.77,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,50.0,1.0,20180721015902.0,11094.0,0.0,0.0
387,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.83,127.5,0.77,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,50.0,1.0,20180721015902.0,21077.0,0.0,0.0
388,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,42.0,1.0,20180721015910.0,21077.0,0.0,0.0
389,,,第3节,第3节,5.5,0.77,-5.5,0.91,129.5,0.83,127.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,35.0,1.0,1,5.0,42.0,1.0,20180721015910.0,21077.0,0.0,0.0
390,,,第3节,第3节,5.5,0.77,-5.5,0.91,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,36.0,1.0,20180721015916.0,21077.0,0.0,0.0
391,,,第3节,第3节,4.5,0.8,-4.5,0.91,129.5,0.83,129.5,0.83,4.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,36.0,1.0,20180721015916.0,21077.0,0.0,0.0
392,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.83,129.5,0.83,-4.5,3.0,0.0,^,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,36.0,1.0,20180721015916.0,21074^11077,0.0,0.0
393,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.87,129.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,36.0,1.0,20180721015916.0,11077.0,0.0,0.0
394,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.87,128.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,28.0,1.0,20180721015924.0,11077.0,0.0,0.0
395,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,28.0,1.0,20180721015924.0,11077.0,0.0,0.0
396,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015928.0,11077.0,0.0,0.0
397,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015928.0,11077.0,0.0,0.0
398,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015930.0,11077.0,0.0,0.0
399,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015930.0,11077.0,0.0,0.0
400,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015939.0,11077.0,0.0,0.0
401,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.83,128.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015939.0,21086.0,0.0,0.0
402,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015942.0,21086.0,0.0,0.0
403,,,第3节,第3节,4.5,0.83,-4.5,0.83,129.5,0.8,129.5,0.87,129.5,3.0,1.7,1:2,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015942.0,11078.0,0.0,0.0
404,,,第3节,第3节,4.5,0.83,-4.5,0.83,129.5,0.8,129.5,0.87,129.5,3.0,0.0,1:2,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015958.0,11078.0,0.0,0.0
405,,,第3节,第3节,3.5,0.87,-3.5,0.83,129.5,0.8,129.5,0.87,3.5,3.0,0.0,1:2,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,80.0,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015958.0,11078.0,0.0,0.0
406,,,第3节,第3节,3.5,0.87,-3.5,0.8,129.5,0.83,129.5,0.83,-3.5,3.0,1.75,1:2^2:2,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,66.7,100.0,38.0,38,37.0,1.0,1,5.0,23.0,0.0,20180721015958.0,11080^11078,0.0,0.0
407,,,第3节,第3节,3.5,0.87,-3.5,0.8,129.5,0.83,129.5,0.83,-3.5,3.0,0.0,1:2^2:2,0.0,2,14.0,6,4.0,1,4.0,5,2.0,2,66.7,100.0,39.0,39,37.0,1.0,1,5.0,23.0,0.0,20180721020013.0,11080^11078,0.0,0.0
408,,,第3节,第3节,4.5,0.8,-4.5,0.8,129.5,0.83,129.5,0.83,4.5,3.0,0.0,2:2^,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,23.0,0.0,20180721020013.0,11079^21077,0.0,0.0
409,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.83,129.5,0.83,-4.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,23.0,1.0,20180721020016.0,21077.0,0.0,0.0
410,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.8,129.5,0.87,-4.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,23.0,1.0,20180721020016.0,21077.0,0.0,0.0
411,,,第3节,第3节,4.5,0.8,-4.5,0.87,129.5,0.8,129.5,0.87,-4.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,15.0,1.0,20180721020024.0,21077.0,0.0,0.0
412,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.87,129.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,15.0,1.0,20180721020024.0,21077.0,0.0,0.0
413,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.87,128.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,10.0,1.0,20180721020029.0,21077.0,0.0,0.0
414,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,10.0,1.0,20180721020029.0,21095.0,0.0,0.0
415,,,第3节,第3节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,6.0,1.0,20180721020033.0,21095.0,0.0,0.0
416,,,第3节,第3节,5.5,0.77,-5.5,0.87,128.5,0.83,128.5,0.83,5.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,5.0,6.0,1.0,20180721020033.0,21095.0,0.0,0.0
417,,,第3节,第3节,5.5,0.77,-5.5,0.91,128.5,0.8,128.5,0.87,-5.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,58.0,1.0,20180721020042.0,11077.0,0.0,0.0
418,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.87,128.5,0.8,127.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,58.0,1.0,20180721020042.0,11077.0,0.0,0.0
419,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.87,127.5,0.8,127.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,54.0,1.0,20180721020046.0,11077.0,0.0,0.0
420,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.83,127.5,0.83,127.5,3.0,1.75,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,54.0,1.0,20180721020046.0,11095.0,0.0,0.0
421,,,第3节,第3节,5.5,0.77,-5.5,0.91,127.5,0.83,127.5,0.83,127.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,51.0,1.0,20180721020048.0,11095.0,0.0,0.0
422,,,第3节,第3节,4.5,0.8,-4.5,0.91,127.5,0.83,127.5,0.83,4.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,51.0,1.0,20180721020048.0,11095.0,0.0,0.0
423,,,第3节,第3节,4.5,0.8,-4.5,0.87,127.5,0.8,127.5,0.87,-4.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,43.0,1.0,20180721020056.0,21077.0,0.0,0.0
424,,,第3节,第3节,4.5,0.77,-4.5,0.91,126.5,0.87,127.5,0.8,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,43.0,1.0,20180721020056.0,21077.0,0.0,0.0
425,,,第3节,第3节,4.5,0.77,-4.5,0.91,126.5,0.87,126.5,0.8,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,40.0,1.0,20180721020059.0,21077.0,0.0,0.0
426,,,第3节,第3节,4.5,0.77,-4.5,0.91,126.5,0.87,126.5,0.8,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,40.0,1.0,20180721020059.0,21094.0,0.0,0.0
427,,,第3节,第3节,4.5,0.77,-4.5,0.91,126.5,0.87,126.5,0.8,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,38.0,1.0,20180721020101.0,21094.0,0.0,0.0
428,,,第3节,第3节,4.5,0.91,-4.5,0.77,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,38.0,1.0,20180721020101.0,11077.0,0.0,0.0
429,,,第3节,第3节,4.5,0.91,-4.5,0.77,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,35.0,0.0,20180721020104.0,11077.0,0.0,0.0
430,,,第3节,第3节,4.5,0.91,-4.5,0.77,128.5,0.87,126.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,39.0,39,37.0,1.0,1,4.0,35.0,0.0,20180721020104.0,11077.0,0.0,0.0
431,,,第3节,第3节,4.5,0.91,-4.5,0.77,128.5,0.87,128.5,0.8,128.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020112.0,11077.0,0.0,0.0
432,,,第3节,第3节,5.5,0.87,-5.5,0.77,128.5,0.87,128.5,0.8,5.5,3.0,0.0,,0.0,2,14.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020112.0,11077.0,0.0,0.0
433,,,第3节,第3节,5.5,0.87,-5.5,0.8,128.5,0.87,128.5,0.8,-5.5,3.0,0.0,^,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020112.0,11074^21077,0.0,0.0
434,,,第3节,第3节,5.5,0.87,-5.5,0.8,128.5,0.87,128.5,0.8,-5.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020119.0,21077.0,0.0,0.0
435,,,第3节,第3节,5.5,0.87,-5.5,0.8,128.5,0.87,128.5,0.8,-5.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020119.0,21077.0,0.0,0.0
436,,,第3节,第3节,5.5,0.87,-5.5,0.8,128.5,0.87,128.5,0.8,-5.5,3.0,0.0,,0.0,2,15.0,6,5.0,1,4.0,5,2.0,2,71.4,100.0,41.0,41,37.0,1.0,1,4.0,35.0,0.0,20180721020120.0,21077.0,0.0,0.0
