,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
490,,,第4节,第4节,1.5,0.87,-1.5,0.8,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,16.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,51.0,0.0,1.0,5.0,50.0,0,,11077.0,1.25,0.0
491,,,第4节,第4节,1.5,0.8,-1.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,16.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,51.0,0.0,1.0,5.0,50.0,0,,11077.0,1.25,0.0
492,,,第4节,第4节,1.5,0.8,-1.5,0.87,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,16.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,51.0,0.0,1.0,5.0,42.0,0,,11077.0,1.25,0.0
493,,,第4节,第4节,1.5,0.8,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,16.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,51.0,0.0,1.0,5.0,42.0,0,,21077.0,1.1,0.66
494,,,第4节,第4节,1.5,0.8,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,16.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,51.0,0.0,1.0,5.0,30.0,0,,21077.0,1.1,0.66
495,,,第4节,第4节,1.5,0.77,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,53.0,55.0,0.0,1.0,5.0,30.0,0,,21074.0,1.0,0.71
496,,,第4节,第4节,1.5,0.77,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,30.0,0,,11077.0,1.0,0.71
497,,,第4节,第4节,1.5,0.77,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,29.0,0,,11077.0,1.0,0.71
498,,,第4节,第4节,1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,29.0,0,,11077.0,1.0,0.71
499,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,25.0,0,,11077.0,0.0,1.25
500,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,25.0,0,,11077.0,0.0,1.25
501,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
502,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,1.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
503,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,1.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
504,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,4.0,55.0,53.8,55.0,51.0,1.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
505,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,55.0,53.8,55.0,51.0,1.0,1.0,5.0,24.0,0,,21086.0,0.0,1.25
506,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
507,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
508,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11077.0,0.0,1.25
509,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,1:2,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,55.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11078.0,0.66,1.1
510,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,1:2,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,52.4,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11080.0,0.66,1.1
511,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,2:2,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,52.4,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11078.0,0.66,1.1
512,,,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,2:2,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,50.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,11080.0,0.66,1.1
513,,,第4节,第4节,-1.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,50.0,53.8,55.0,51.0,0.0,1.0,5.0,24.0,0,,21077.0,0.66,1.1
514,,,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,17.0,17.0,11.0,7.0,,4.0,5.0,50.0,53.8,55.0,51.0,0.0,1.0,5.0,23.0,0,,21077.0,0.0,0.0
515,,,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,17.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,55.0,57.0,0.0,1.0,5.0,23.0,0,,21074.0,0.0,0.0
516,,,第4节,第4节,-2.5,0.87,3.5,0.8,126.5,0.83,126.5,0.83,3.5,4.0,,1.0,,6.0,17.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,55.0,57.0,0.0,1.0,5.0,23.0,0,,11077.0,0.0,0.0
517,,,第4节,第4节,-3.5,0.87,3.5,0.8,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,,6.0,17.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,51.0,0.0,1.0,5.0,2.0,0,,11077.0,0.0,0.0
518,,,第4节,第4节,-3.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,17.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,51.0,0.0,1.0,5.0,2.0,0,,11077.0,0.0,0.0
519,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,53.0,51.0,0.0,1.0,5.0,2.0,0,,11074.0,0.45,0.0
520,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,46.0,0,,21077.0,0.45,0.0
521,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,46.0,0,,21077.0,0.45,0.0
522,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,28.0,0,,21077.0,0.45,0.0
523,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,1.0,1.0,4.0,28.0,0,,21077.0,0.45,0.0
524,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,1.0,1.0,4.0,28.0,0,,21077.0,0.45,0.0
525,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,4.0,5.0,50.0,53.8,57.0,53.0,1.0,1.0,4.0,28.0,0,,21077.0,0.45,0.0
526,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,53.8,57.0,53.0,1.0,1.0,4.0,28.0,0,,11086.0,0.45,0.0
527,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,28.0,0,,21077.0,0.0,0.0
528,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,28.0,0,,21077.0,0.0,0.0
529,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,28.0,0,,21077.0,0.0,0.0
530,,,第4节,第4节,-2.5,0.77,2.5,0.91,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,53.8,57.0,53.0,0.0,1.0,4.0,28.0,0,,21078.0,0.0,1.75
531,,,第4节,第4节,-2.5,0.77,2.5,0.91,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,50.0,57.0,53.0,0.0,1.0,4.0,28.0,0,,21080.0,0.0,1.75
532,,,第4节,第4节,-2.5,0.77,2.5,0.91,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,11.0,7.0,,5.0,5.0,50.0,50.0,57.0,58.0,0.0,1.0,4.0,28.0,0,,21078.0,0.0,1.75
533,,,第4节,第4节,-2.5,0.77,2.5,0.91,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,57.0,58.0,0.0,1.0,4.0,28.0,0,,21079.0,0.0,1.75
534,,,第4节,第4节,-2.5,0.77,2.5,0.91,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,28.0,0,,11077.0,0.0,1.75
535,,,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,17.0,0,,21077.0,0.0,0.0
536,,,第4节,第4节,-2.5,0.83,3.5,0.83,126.5,0.83,126.5,0.83,3.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,17.0,0,,21077.0,0.0,0.0
537,,,第4节,第4节,-3.5,0.83,3.5,0.83,126.5,0.83,126.5,0.83,-3.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,11.0,0,,11077.0,0.0,0.0
538,,,第4节,第4节,-3.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,11.0,0,,11077.0,0.0,0.0
539,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,8.0,0,,11077.0,0.0,1.7
540,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,1.0,1.0,4.0,8.0,0,,11077.0,0.0,1.7
541,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,1.0,1.0,4.0,8.0,0,,11077.0,0.0,1.7
542,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,5.0,50.0,53.3,58.0,53.0,1.0,1.0,4.0,8.0,0,,11077.0,0.0,1.7
543,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,6.0,50.0,53.3,58.0,53.0,1.0,1.0,4.0,8.0,0,,21086.0,0.0,1.7
544,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,6.0,50.0,53.3,58.0,53.0,1.0,1.0,4.0,8.0,0,,11077.0,0.0,1.75
545,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,6.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,8.0,0,,11078.0,0.0,1.75
546,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,6.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,8.0,0,,11078.0,0.0,1.75
547,,,第4节,第4节,-2.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,11.0,8.0,,5.0,6.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,8.0,0,,11078.0,0.0,1.75
548,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,11.0,8.0,2.0,5.0,6.0,50.0,53.3,58.0,53.0,0.0,1.0,4.0,8.0,0,,11081.0,0.47,0.0
549,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,1:2,1.0,,6.0,18.0,18.0,12.0,8.0,2.0,5.0,6.0,52.2,53.3,54.0,53.0,0.0,1.0,4.0,8.0,0,,11079.0,0.47,0.0
550,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,12.0,8.0,2.0,5.0,6.0,52.2,53.3,58.0,54.0,0.0,1.0,4.0,8.0,0,,11078.0,0.47,0.0
551,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,2:2,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,55.0,54.0,0.0,1.0,4.0,8.0,0,,11079.0,0.0,1.5
552,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,8.0,0,,21077.0,0.0,1.5
553,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,8.0,0,,21077.0,0.0,1.5
554,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,4.0,0.0,0,,21077.0,0.56,1.3
555,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,0.0,0,,21077.0,0.56,1.3
556,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,57.0,0,,21077.0,0.56,1.3
557,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,57.0,0,,11077.0,0.66,1.1
558,44.0,5.0,第4节,第4节,-1.5,0.87,1.5,0.8,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,46.0,0,,21077.0,0.66,1.1
559,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,46.0,0,,21077.0,0.0,0.0
560,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,20.0,0,,21077.0,0.0,0.0
561,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,20.0,0,,11077.0,0.0,1.25
562,44.0,5.0,第4节,第4节,-1.5,0.91,1.5,0.77,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,5.0,0,,21077.0,0.0,1.25
563,44.0,5.0,第4节,第4节,-1.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,3.0,5.0,0,,21077.0,0.0,1.25
564,44.0,5.0,第4节,第4节,-2.5,0.91,2.5,0.77,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,2.0,47.0,0,,21077.0,0.45,0.0
565,44.0,5.0,第4节,第4节,-2.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,0.0,1.0,2.0,47.0,0,,11077.0,0.45,0.0
566,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,47.0,0,,11077.0,0.45,0.0
567,44.0,5.0,第4节,第4节,-1.5,0.83,1.5,0.83,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,44.0,0,,11077.0,0.0,1.25
568,44.0,5.0,第4节,第4节,-1.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,44.0,0,,21077.0,0.0,1.25
569,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,18.0,0,,21077.0,0.0,1.75
570,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,18.0,0,,21077.0,0.0,0.0
571,44.0,5.0,第4节,第4节,-2.5,0.83,2.5,0.83,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,8.0,0,,21077.0,0.0,0.0
572,44.0,5.0,第4节,第4节,-2.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,8.0,0,,11077.0,0.0,0.0
573,44.0,5.0,第4节,第4节,-1.5,0.77,1.5,0.91,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,1.5
574,44.0,5.0,第4节,第4节,-1.5,0.8,2.5,0.87,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,21077.0,0.0,1.5
575,44.0,5.0,第4节,第4节,-2.5,0.8,2.5,1.0,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,0.0
576,44.0,5.0,第4节,第4节,-2.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,2.0,3.0,0,,11077.0,0.0,0.0
577,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,42.0,0,,11077.0,0.45,0.0
578,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,42.0,0,,11077.0,0.45,0.0
579,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,29.0,0,,11077.0,0.45,0.0
580,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,55.0,1.0,1.0,1.0,29.0,0,,11075.0,0.45,0.0
581,44.0,5.0,第4节,第4节,-1.5,0.71,1.5,1.0,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,29.0,0,,21077.0,0.45,0.0
582,44.0,5.0,第4节,第4节,-1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,-1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,29.0,0,,21077.0,0.45,0.0
583,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,6.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,58.0,1.0,1.0,1.0,16.0,0,,21077.0,1.1,0.66
584,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,58.0,61.0,1.0,1.0,1.0,16.0,0,,21075.0,1.1,0.66
585,44.0,5.0,第4节,第4节,1.5,0.66,-1.5,1.1,126.5,0.83,126.5,0.83,1.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,13.0,0,,11077.0,1.1,0.66
586,44.0,5.0,第4节,第4节,1.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,13.0,0,,11077.0,1.1,0.66
587,44.0,5.0,第4节,第4节,-2.5,1.0,2.5,0.71,126.5,0.83,126.5,0.83,-2.5,4.0,,1.0,4.0,7.0,18.0,18.0,13.0,8.0,2.0,5.0,6.0,54.2,53.3,61.0,58.0,1.0,1.0,1.0,8.0,0,,11077.0,0.0,0.0
