,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
401,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,129.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,1.0,13.0,0,,11077.0,0.0,0.0,
402,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,42.0,48.0,0.0,1,1.0,13.0,0,,11077.0,0.0,0.0,
403,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,42.0,48.0,0.0,1,1.0,13.0,0,,11077.0,0.0,0.0,
404,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,42.0,48.0,0.0,1,1.0,13.0,0,,11094.0,0.0,0.0,"0.76,0.27"
405,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,129.5,0.83,129.5,0.83,129.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
406,44.0,5.0,第3节,第3节,8.5,0.83,-7.5,0.83,129.5,0.83,129.5,0.83,-7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
407,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,129.5,0.83,128.5,0.83,7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
408,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
409,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
410,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
411,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
412,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
413,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
414,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,21077.0,0.0,0.0,
415,44.0,5.0,第3节,第3节,7.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,-8.5,3.0,0.0,,42.0,48.0,1.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
416,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
417,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
418,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
419,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
420,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,57.0,0,,11077.0,0.0,0.0,
421,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,11077.0,0.0,0.0,
422,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,11077.0,0.0,0.0,
423,44.0,5.0,第3节,第3节,8.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,-7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,11077.0,0.0,0.0,
424,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,11077.0,0.0,0.0,
425,44.0,5.0,第3节,第3节,7.5,0.83,-8.5,0.83,128.5,0.83,128.5,0.83,-8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,21077.0,0.0,0.0,
426,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,128.5,0.83,126.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,21077.0,0.0,0.0,
427,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,56.0,0,,21077.0,0.0,0.0,
428,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,39.0,0,,21077.0,0.0,0.0,
429,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,39.0,0,,21095.0,0.0,0.0,"0.09,0.48"
430,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,39.0,0,,11077.0,0.0,0.0,
431,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,35.0,0,,11077.0,0.0,0.0,
432,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,35.0,0,,11077.0,0.0,0.0,
433,44.0,5.0,第3节,第3节,8.5,0.83,-8.5,0.83,126.5,0.83,126.5,0.83,126.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,27.0,0,,11077.0,0.0,0.0,
434,44.0,5.0,第3节,第3节,8.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,-7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,27.0,0,,11077.0,0.0,0.0,
435,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,27.0,0,,11095.0,0.0,0.0,"0.97,0.56"
436,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,27.0,0,,21077.0,0.0,0.0,
437,44.0,5.0,第3节,第3节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,7.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,16.0,0,,21077.0,0.0,0.0,
438,44.0,5.0,第3节,第3节,7.5,0.8,-7.5,0.87,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,16.0,0,,21077.0,0.0,0.0,
439,44.0,5.0,第3节,第3节,7.5,0.8,-7.5,0.87,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,16.0,0,,11086.0,0.0,0.0,
440,44.0,5.0,第3节,第3节,7.5,0.8,-7.5,0.87,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,16.0,0,,21077.0,0.0,0.0,
441,44.0,5.0,第3节,第3节,7.5,0.8,-7.5,0.87,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,16.0,0,,21094.0,0.0,0.0,"0.32,0.33"
442,44.0,5.0,第3节,第3节,7.5,0.8,-7.5,0.87,125.5,0.83,125.5,0.83,125.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,0.0,0,,11077.0,0.0,0.0,
443,44.0,5.0,第3节,第3节,7.5,0.77,-8.5,0.91,125.5,0.83,125.5,0.83,-8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,0.0,0,,11077.0,0.0,0.0,
444,44.0,5.0,第3节,第3节,8.5,0.77,-8.5,0.91,125.5,0.83,124.5,0.83,8.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,0.0,0,,11077.0,0.0,0.0,
445,44.0,5.0,第3节,第3节,8.5,0.77,-8.5,0.91,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,0.0,0,,11077.0,0.0,0.0,
446,44.0,5.0,第3节,第3节,8.5,0.77,-8.5,0.91,124.5,0.83,124.5,0.83,124.5,3.0,0.0,,42.0,48.0,0.0,1,0.0,0.0,0,,11077.0,0.0,0.0,
447,44.0,5.0,第3节,第4节,8.5,0.77,-8.5,0.91,124.5,0.83,124.5,0.83,124.5,3.0,0.0,3.0,42.0,48.0,0.0,1,0.0,0.0,0,,1082.0,0.0,0.0,
448,44.0,5.0,第4节,第4节,8.5,0.77,-8.5,0.91,124.5,0.83,124.5,0.83,124.5,3.0,0.0,3.0,42.0,48.0,0.0,1,10.0,0.0,0,,1082.0,0.0,0.0,
449,44.0,5.0,第4节,第4节,8.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,-7.5,3.0,0.0,3.0,42.0,48.0,0.0,1,10.0,0.0,0,,1082.0,0.0,0.0,
450,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,7.5,3.0,0.0,3.0,42.0,48.0,0.0,1,10.0,0.0,0,,1082.0,0.0,0.0,
451,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,7.5,4.0,0.0,,42.0,48.0,0.0,1,10.0,0.0,0,,1090.0,0.0,0.0,
452,44.0,5.0,第4节,第4节,7.5,0.87,-5.5,0.8,124.5,0.83,124.5,0.83,-5.5,4.0,0.0,,42.0,48.0,0.0,1,10.0,0.0,0,,21077.0,0.0,0.0,
453,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,124.5,0.83,125.5,0.83,5.5,4.0,0.0,,42.0,48.0,0.0,1,10.0,0.0,0,,21077.0,0.0,0.0,
454,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,42.0,48.0,0.0,1,10.0,0.0,0,,21077.0,0.0,0.0,
455,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,42.0,48.0,0.0,1,9.0,44.0,0,,21077.0,0.0,0.0,
456,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,42.0,48.0,0.0,1,9.0,44.0,0,,21077.0,0.0,0.0,
457,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,42.0,48.0,0.0,1,9.0,44.0,0,,21074.0,0.0,0.0,"0.11,0.39"
458,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,44.0,0,,11077.0,0.0,0.0,
459,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,28.0,0,,11077.0,0.0,0.0,
460,44.0,5.0,第4节,第4节,5.5,0.87,-5.5,0.8,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,28.0,0,,11095.0,0.0,0.0,"0.88,0.65"
461,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,28.0,0,,21077.0,0.0,0.0,
462,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,21077.0,0.0,0.0,
463,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,21077.0,0.0,0.0,
464,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,21074.0,0.0,0.0,"0.16,0.49"
465,44.0,5.0,第4节,第4节,5.5,0.77,-4.5,0.91,124.5,0.83,124.5,0.83,-4.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
466,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,124.5,0.83,125.5,0.83,4.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
467,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
468,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,44.0,48.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
469,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,0.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
470,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
471,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
472,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
473,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
474,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,57.0,0,,11077.0,0.0,0.0,
475,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,46.0,0,,11077.0,0.0,0.0,
476,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,46.0,0,,11095.0,0.0,0.0,"0.80,0.50"
477,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,41.0,0,,21077.0,0.0,0.0,
478,44.0,5.0,第4节,第4节,4.5,0.83,-3.5,0.83,125.5,0.83,125.5,0.83,-3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,41.0,0,,21077.0,0.0,0.0,
479,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,125.5,0.83,124.5,0.83,3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,41.0,0,,21077.0,0.0,0.0,
480,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,41.0,0,,21077.0,0.0,0.0,
481,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,41.0,0,,21077.0,0.0,0.0,
482,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,32.0,0,,21077.0,0.0,0.0,
483,44.0,5.0,第4节,第4节,3.5,0.77,-4.5,0.91,124.5,0.83,124.5,0.83,-4.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,32.0,0,,11077.0,0.0,0.0,
484,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,124.5,0.83,123.5,0.83,4.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,32.0,0,,11077.0,0.0,0.0,
485,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,32.0,0,,11077.0,0.0,0.0,
486,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,30.0,0,,11077.0,0.0,0.0,
487,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,0.83,123.5,0.83,123.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,30.0,0,,11077.0,0.0,0.0,
488,44.0,5.0,第4节,第4节,4.5,0.83,-3.5,0.83,123.5,0.83,123.5,0.83,-3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,30.0,0,,11077.0,0.0,0.0,
489,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,30.0,0,,11077.0,0.0,0.0,
490,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,30.0,0,,11095.0,0.0,0.0,"0.94,0.41"
491,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,24.0,0,,21077.0,0.0,0.0,
492,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,46.0,48.0,1.0,1,8.0,24.0,0,,21074.0,0.0,0.0,"0.14,0.50"
493,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,24.0,0,,11077.0,0.0,0.0,
494,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,123.5,0.71,123.5,1.0,3.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,6.0,0,,11077.0,0.0,0.0,
495,44.0,5.0,第4节,第4节,3.5,0.83,-2.5,0.83,123.5,0.71,123.5,1.0,-2.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,6.0,0,,11077.0,0.0,0.0,
496,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,123.5,0.71,124.5,0.83,2.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,6.0,0,,11077.0,0.0,0.0,
497,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,6.0,0,,11077.0,0.0,0.0,
498,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,6.0,0,,11077.0,0.0,0.0,
499,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,1.0,1,8.0,5.0,0,,11077.0,0.0,0.0,
500,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11081.0,0.0,0.0,
501,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11081.0,0.0,0.0,
502,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11081.0,0.0,0.0,
503,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11081.0,0.0,0.0,
504,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11081.0,0.0,0.0,
505,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,48.0,0.0,1,8.0,5.0,0,,11074.0,0.0,0.0,"0.84,0.59"
506,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,50.0,0.0,1,8.0,5.0,0,,21077.0,0.0,0.0,
507,44.0,5.0,第4节,第4节,2.5,0.83,-2.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
508,44.0,5.0,第4节,第4节,2.5,0.8,-3.5,0.87,124.5,0.83,124.5,0.83,-3.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
509,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,124.5,0.83,125.5,0.83,3.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
510,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
511,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
512,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,125.5,0.83,125.5,0.83,125.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,21095.0,0.0,0.0,"0.14,0.56"
513,44.0,5.0,第4节,第4节,3.5,0.77,-4.5,0.91,125.5,0.83,125.5,0.83,-4.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,11077.0,0.0,0.0,
514,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,123.5,0.71,4.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,51.0,0,,11077.0,0.0,0.0,
515,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,125.5,0.83,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,29.0,0,,11077.0,0.0,0.0,
516,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,29.0,0,,11077.0,0.0,0.0,
517,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,29.0,0,,11077.0,0.0,0.0,
518,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,29.0,0,,11077.0,0.0,0.0,
519,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,29.0,0,,11077.0,0.0,0.0,
520,44.0,5.0,第4节,第4节,4.5,0.77,-4.5,0.91,123.5,1.0,123.5,0.71,123.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,28.0,0,,11077.0,0.0,0.0,
521,44.0,5.0,第4节,第4节,4.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,-3.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
522,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,0.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
523,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
524,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
525,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
526,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
527,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
528,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,11086.0,0.0,0.0,
529,44.0,5.0,第4节,第4节,3.5,0.8,-3.5,0.87,123.5,1.0,123.5,0.71,3.5,4.0,0.0,,48.0,50.0,1.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
530,44.0,5.0,第4节,第4节,3.5,0.91,-2.5,0.77,123.5,1.0,123.5,0.71,-2.5,4.0,0.0,1:2,48.0,50.0,1.0,1,7.0,28.0,0,,21078.0,0.0,0.0,
531,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,123.5,1.0,125.5,0.83,2.5,4.0,0.0,1:2,48.0,50.0,1.0,1,7.0,28.0,0,,21078.0,0.0,0.0,
532,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,125.5,0.83,125.5,0.83,125.5,4.0,0.0,1:2,48.0,50.0,1.0,1,7.0,28.0,0,,21078.0,0.0,0.0,
533,44.0,5.0,第4节,第4节,2.5,0.91,-2.5,0.77,125.5,0.83,125.5,0.83,125.5,4.0,0.0,1:2,48.0,50.0,1.0,1,7.0,28.0,0,,21078.0,0.0,0.0,
