,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
634,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
635,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
636,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,47.0,0,,21095.0,0.0,0.0,"0.28,0.50"
637,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,11077.0,0.0,0.0,
638,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,11077.0,0.0,0.0,
639,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,21077.0,0.0,0.0,
640,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,21077.0,0.0,0.0,
641,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,21077.0,0.0,0.0,
642,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,37.0,0,,21077.0,0.0,0.0,
643,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,31.0,0,,21077.0,0.0,0.0,
644,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,31.0,0,,21094.0,0.0,0.0,"0.31,0.66"
645,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,25.0,0,,11077.0,0.0,0.0,
646,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,25.0,0,,11094.0,0.0,0.0,"0.65,0.65"
647,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,25.0,0,,21077.0,0.0,0.0,
648,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,8.0,0,,21077.0,0.0,0.0,
649,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,8.0,0,,11086.0,0.0,0.0,
650,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.77,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,8.0,0,,21077.0,0.0,0.0,
651,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,7.0,8.0,0,,21094.0,0.0,0.0,"0.33,0.31"
652,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,57.0,0,,11077.0,0.0,0.0,
653,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,57.0,0,,11077.0,0.0,0.0,
654,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,57.0,0,,11094.0,0.0,0.0,"0.67,0.40"
655,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.77,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,57.0,0,,21077.0,0.0,0.0,
656,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,45.0,0,,21077.0,0.0,0.0,
657,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,45.0,0,,21077.0,0.0,0.0,
658,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,22.0,0,,21077.0,0.0,0.0,
659,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,22.0,0,,21094.0,0.0,0.0,"0.32,0.39"
660,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,22.0,0,,11077.0,0.0,0.0,
661,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,8.0,0,,21077.0,0.0,0.0,
662,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,8.0,0,,21077.0,0.0,0.0,
663,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,8.0,0,,21094.0,0.0,0.0,"0.29,0.53"
664,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,11077.0,0.0,0.0,
665,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,11077.0,0.0,0.0,
666,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,21077.0,0.0,0.0,
667,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,21077.0,0.0,0.0,
668,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,11086.0,0.0,0.0,
669,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,0.0,7.0,13.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,21077.0,0.0,0.0,
670,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,63.0,65.0,0.0,1,6.0,1.0,0,,21074.0,0.0,0.0,"0.22,0.65"
671,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,65.0,0.0,1,6.0,1.0,0,,11077.0,0.0,0.0,
672,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,65.0,0.0,1,5.0,53.0,0,,11077.0,0.0,0.0,
673,44.0,5.0,第4节,第4节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,4.0,0.83,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,65.0,0.0,1,5.0,53.0,0,,11077.0,0.0,0.0,
674,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.83,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,65.0,0.0,1,5.0,35.0,0,,11077.0,0.0,0.0,
675,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.83,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,65.0,0.0,1,5.0,35.0,0,,11074.0,0.0,0.0,"0.93,0.54"
676,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.83,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,35.0,0,,21077.0,0.0,0.0,
677,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,35.0,0,,21077.0,0.0,0.0,
678,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,9.0,0,,21077.0,0.0,0.0,
679,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.91,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,9.0,0,,11077.0,0.0,0.0,
680,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.77,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,9.0,0,,11077.0,0.0,0.0,
681,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.77,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,5.0,9.0,0,,11077.0,0.0,0.0,
682,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,14.0,16.0,4.0,0.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11077.0,0.0,0.0,
683,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,21086.0,0.0,0.0,
684,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11077.0,0.0,0.0,
685,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.91,1:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11078.0,0.0,0.0,
686,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.77,1:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11078.0,0.0,0.0,
687,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,1:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11078.0,0.0,0.0,
688,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,1:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,67.0,0.0,1,4.0,55.0,0,,11079.0,0.0,0.0,"0.79,0.50"
689,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,2:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,68.0,0.0,1,4.0,55.0,0,,11078.0,0.0,0.0,"0.79,0.50"
690,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,2:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,68.0,0.0,1,4.0,55.0,0,,11078.0,0.0,0.0,"0.79,0.50"
691,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,2:2,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,68.0,0.0,1,4.0,55.0,0,,11079.0,0.0,0.0,"0.79,0.50"
692,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,55.0,0,,21077.0,0.0,0.0,
693,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,1.0,1,4.0,55.0,0,,21077.0,0.0,0.0,
694,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,1.0,1,4.0,55.0,0,,21077.0,0.0,0.0,
695,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,55.0,0,,21077.0,0.0,0.0,
696,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,0.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,39.0,0,,21077.0,0.0,0.0,
697,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,39.0,0,,11086.0,0.0,0.0,
698,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.87,,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,39.0,0,,21077.0,0.0,0.0,
699,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,37.0,0,,21077.0,0.0,0.0,
700,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,37.0,0,,11086.0,0.0,0.0,
701,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,69.0,0.0,1,4.0,37.0,0,,21077.0,0.0,0.0,
702,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,1:2,1.0,7.0,14.0,16.0,4.0,1.0,80.0,65.0,66.0,0.0,1,4.0,37.0,0,,21078.0,0.0,0.0,
703,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,1:2,1.0,7.0,14.0,17.0,4.0,1.0,81.0,65.0,66.0,0.0,1,4.0,37.0,0,,21079.0,0.0,0.0,"0.20,0.50"
704,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,2:2,1.0,7.0,14.0,17.0,4.0,1.0,81.0,66.0,69.0,0.0,1,4.0,37.0,0,,21078.0,0.0,0.0,"0.20,0.50"
705,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,2:2,1.0,7.0,14.0,17.0,4.0,1.0,81.0,66.0,69.0,0.0,1,4.0,37.0,0,,21078.0,0.0,0.0,"0.20,0.50"
706,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.77,2:2,1.0,7.0,14.0,18.0,4.0,1.0,81.8,66.0,67.0,0.0,1,4.0,37.0,0,,21079.0,0.0,0.0,"0.20,0.50"
707,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.77,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,69.0,0.0,1,4.0,37.0,0,,11077.0,0.0,0.0,
708,44.0,5.0,第4节,第4节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,4.0,0.77,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,69.0,0.0,1,4.0,37.0,0,,11077.0,0.0,0.0,
709,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.91,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,69.0,0.0,1,4.0,37.0,0,,11075.0,0.0,0.0,"0.72,0.15"
710,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.91,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,4.0,37.0,0,,21077.0,0.0,0.0,
711,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,4.0,37.0,0,,21077.0,0.0,0.0,
712,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,4.0,15.0,0,,21077.0,0.0,0.0,
713,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,15.0,0,,21077.0,0.0,0.0,
714,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,51.0,0,,21077.0,0.0,0.0,
715,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,51.0,0,,21094.0,0.0,0.0,"0.36,0.58"
716,44.0,5.0,第4节,第4节,-4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-4.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,51.0,0,,11077.0,0.0,0.0,
717,44.0,5.0,第4节,第4节,4.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,4.5,4.0,0.83,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,51.0,0,,11094.0,0.0,0.0,"0.67,0.33"
718,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,1.0,7.0,14.0,18.0,4.0,1.0,81.8,67.0,72.0,0.0,1,3.0,26.0,0,,21077.0,0.0,0.0,
719,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,67.0,69.0,0.0,1,3.0,26.0,0,,21074.0,0.0,0.0,"0.07,0.45"
720,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,69.0,72.0,0.0,1,3.0,26.0,0,,11077.0,0.0,0.0,
721,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.87,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,69.0,72.0,0.0,1,3.0,18.0,0,,11077.0,0.0,0.0,
722,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.77,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,69.0,72.0,0.0,1,3.0,18.0,0,,11077.0,0.0,0.0,
723,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,69.0,72.0,0.0,1,2.0,58.0,0,,11077.0,0.0,0.0,
724,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,1.0,,1.0,7.0,15.0,18.0,4.0,1.0,81.8,69.0,72.0,0.0,1,2.0,58.0,0,,11077.0,0.0,0.0,
725,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,0.0,1,2.0,58.0,0,,21086.0,0.0,0.0,
726,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,58.0,0,,11077.0,0.0,0.0,
727,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,3.0,1.0,0,,11077.0,0.0,0.0,
728,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,0.0,1,3.0,1.0,0,,11077.0,0.0,0.0,
729,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,0.0,1,2.0,48.0,0,,11077.0,0.0,0.0,
730,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,0.0,1,2.0,48.0,0,,21077.0,0.0,0.0,
731,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,48.0,0,,21077.0,0.0,0.0,
732,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,48.0,0,,21095.0,0.0,0.0,"0.18,0.47"
733,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.71,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,48.0,0,,11077.0,0.0,0.0,
