,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
697,,,第3节,第3节,-3.5,0.87,3.5,0.8,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,7.0,0.0,20180717150535.0,1015,,0.45,0.0
698,,,第3节,第3节,-3.5,0.87,3.5,0.8,142.5,0.87,142.5,0.8,142.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,7.0,0.0,20180717150538.0,1015,,0.45,0.0
699,,,第3节,第3节,-3.5,0.87,3.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,1.0,1~GD,7.0,1.0,20180717150557.0,1015,,0.45,0.0
700,,,第3节,第3节,-3.5,0.87,3.5,0.8,141.5,0.87,142.5,0.8,141.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,59.0,1.0,20180717150605.0,1015,,0.47,0.0
701,,,第3节,第3节,-3.5,0.87,3.5,0.8,141.5,0.8,141.5,0.87,141.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,51.0,1.0,20180717150613.0,1015,,0.47,0.0
702,,,第3节,第3节,-3.5,0.91,3.5,0.77,140.5,0.91,141.5,0.77,140.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,43.0,1.0,20180717150622.0,1015,,0.47,0.0
703,,,第3节,第3节,-3.5,0.91,3.5,0.77,140.5,0.83,140.5,0.83,140.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,40.0,1.0,20180717150624.0,1015,,0.47,0.0
704,,,第3节,第3节,-3.5,0.91,3.5,0.77,140.5,0.83,140.5,0.83,140.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,35.0,0.0,20180717150629.0,1015,,0.47,0.0
705,,,第3节,第3节,-3.5,0.91,3.5,0.77,142.5,0.83,140.5,0.83,142.5,3,1,1,4,57,57,31,29,48.0,50.0,0.0,0.0,0,0.0,1~GD,35.0,1.0,20180717150652.0,1015,,0.0,0.0
706,,,第3节,第3节,-4.5,0.91,3.5,0.77,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,33.0,1.0,20180717150654.0,1015,,0.0,0.0
707,,,第3节,第3节,-4.5,0.8,4.5,0.77,142.5,0.83,142.5,0.83,-4.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,33.0,1.0,20180717150654.0,1015,,0.0,0.0
708,,,第3节,第3节,-3.5,0.8,4.5,0.87,142.5,0.83,142.5,0.83,4.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,31.0,1.0,20180717150656.0,1015,,0.0,0.0
709,,,第3节,第3节,-3.5,0.8,3.5,0.87,142.5,0.83,142.5,0.83,-3.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,31.0,1.0,20180717150656.0,1015,,0.0,0.0
710,,,第3节,第3节,-3.5,0.8,3.5,0.87,142.5,0.83,142.5,0.83,3.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,31.0,1.0,20180717150656.0,1015,,0.0,0.0
711,,,第3节,第3节,-3.5,0.8,3.5,0.87,144.5,0.83,142.5,0.83,144.5,3,1,1,4,57,57,31,29,50.0,50.0,0.0,0.0,0,0.0,1~GD,31.0,1.0,20180717150656.0,1015,,0.0,1.25
712,,,第3节,第3节,-2.5,0.8,3.5,0.87,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,27.0,1.0,20180717150700.0,1015,,0.0,1.25
713,,,第3节,第3节,-2.5,0.91,2.5,0.87,144.5,0.83,144.5,0.83,-2.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,27.0,1.0,20180717150700.0,1015,,0.0,1.25
714,,,第3节,第3节,-2.5,0.77,2.5,0.77,144.5,0.8,144.5,0.87,2.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,24.0,1.0,20180717150703.0,1015,,0.47,0.0
715,,,第3节,第3节,-2.5,0.77,2.5,0.91,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,24.0,1.0,20180717150703.0,1015,,0.47,0.0
716,,,第3节,第3节,-2.5,0.77,2.5,0.91,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,16.0,1.0,20180717150711.0,1015,,0.47,0.0
717,,,第3节,第3节,-2.5,0.77,2.5,0.91,142.5,0.87,143.5,0.8,142.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,13.0,1.0,20180717150712.0,1015,,0.0,1.5
718,,,第3节,第3节,-2.5,0.8,2.5,0.87,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,5.0,1.0,20180717150720.0,1015,,0.56,1.3
719,,,第3节,第3节,-2.5,0.83,2.5,0.83,144.5,0.83,142.5,0.83,144.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,0.0,0.0,20180717150726.0,1015,,0.0,0.0
720,,,第3节,第3节,-4.5,0.83,2.5,0.83,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,50.0,52.0,0.0,0.0,0,0.0,1~GD,0.0,0.0,20180717150726.0,1015,,0.0,0.0
721,,,第3节,第3节,-4.5,0.91,4.5,0.83,144.5,0.83,144.5,0.83,-4.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,0.0,1~GD,0.0,0.0,20180717150729.0,1015,,0.0,0.0
722,,,第4节,第4节,-4.5,0.91,4.5,0.77,144.5,0.83,144.5,0.83,4.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,0.0,1~GD,0.0,0.0,20180717150731.0,1015,,0.0,0.0
723,,,第4节,第4节,-4.5,0.91,4.5,0.77,144.5,0.83,144.5,0.83,4.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150734.0,1015,,0.0,0.0
724,,,第4节,第4节,-4.5,0.91,4.5,0.77,144.5,0.83,144.5,0.83,4.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150734.0,1015,,0.0,0.0
725,,,第4节,第4节,-5.5,0.83,5.5,0.77,144.5,0.83,144.5,0.83,-5.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150734.0,1015,,0.0,0.0
726,,,第4节,第4节,-3.5,0.83,5.5,0.83,144.5,0.83,144.5,0.83,5.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150734.0,1015,,0.0,0.0
727,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,-3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150734.0,1015,,0.0,1.7
728,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
729,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
730,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
731,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
732,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
733,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,1.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
734,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
735,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
736,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
737,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
738,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150836.0,1015,,0.0,1.7
739,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,0.0,20180717150943.0,1015,,0.0,1.7
740,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.83,144.5,0.83,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,10.0,1~GD,0.0,1.0,20180717150958.0,1015,,0.0,1.7
741,,,第4节,第4节,-3.5,0.83,3.5,0.83,144.5,0.77,144.5,0.91,3.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,9.0,1~GD,59.0,1.0,20180717150959.0,1015,,0.0,1.7
742,,,第4节,第4节,-3.5,0.83,3.5,0.83,145.5,0.91,144.5,0.77,145.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,9.0,1~GD,51.0,1.0,20180717151007.0,1015,,0.0,0.0
743,,,第4节,第4节,-5.5,0.83,3.5,0.83,145.5,0.91,145.5,0.77,145.5,3,1,1,4,57,57,31,29,52.0,52.0,0.0,0.0,0,9.0,1~GD,51.0,1.0,20180717151007.0,1015,,0.0,0.0
744,,,第4节,第4节,-5.5,0.87,5.5,0.83,145.5,0.91,145.5,0.77,-5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,48.0,1.0,20180717151010.0,1015,,0.0,0.0
745,,,第4节,第4节,-5.5,0.87,5.5,0.8,145.5,0.87,145.5,0.8,5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,46.0,1.0,20180717151012.0,1015,,0.0,0.0
746,,,第4节,第4节,-5.5,0.91,5.5,0.77,145.5,0.8,145.5,0.87,5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,38.0,1.0,20180717151020.0,1015,,0.0,0.0
747,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,145.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,38.0,1.0,20180717151020.0,1015,,0.0,0.0
748,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151026.0,1015,,0.0,0.0
749,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151026.0,1015,,0.0,0.0
750,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151026.0,1015,,0.0,0.0
751,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
752,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
753,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
754,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
755,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
756,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151027.0,1015,,0.0,0.0
757,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151032.0,1015,,0.0,0.0
758,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151032.0,1015,,0.0,0.0
759,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,0.0,20180717151033.0,1015,,0.0,0.0
760,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,31.0,1.0,20180717151047.0,1015,,0.0,0.0
761,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.83,144.5,0.83,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,30.0,0.0,20180717151048.0,1015,,0.0,0.0
762,,,第4节,第4节,-5.5,0.91,5.5,0.77,144.5,0.77,144.5,0.91,144.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,30.0,1.0,20180717151132.0,1015,,0.0,0.0
763,,,第4节,第4节,-4.5,0.77,4.5,0.77,144.5,0.77,144.5,0.91,-4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,22.0,1.0,20180717151140.0,1015,,0.0,0.0
764,,,第4节,第4节,-4.5,0.77,4.5,0.91,144.5,0.83,144.5,0.91,4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,22.0,1.0,20180717151140.0,1015,,0.0,0.0
765,,,第4节,第4节,-4.5,0.77,4.5,0.91,143.5,0.83,144.5,0.83,143.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,22.0,1.0,20180717151140.0,1015,,0.0,0.0
766,,,第4节,第4节,-5.5,0.77,4.5,0.91,143.5,0.83,143.5,0.83,143.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,16.0,1.0,20180717151146.0,1015,,0.0,0.0
767,,,第4节,第4节,-5.5,0.87,5.5,0.91,143.5,0.83,143.5,0.83,-5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,16.0,1.0,20180717151146.0,1015,,0.0,0.0
768,,,第4节,第4节,-5.5,0.87,5.5,0.8,143.5,0.91,143.5,0.83,5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,16.0,1.0,20180717151146.0,1015,,0.0,0.0
769,,,第4节,第4节,-5.5,0.87,5.5,0.8,142.5,0.91,143.5,0.77,142.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,16.0,1.0,20180717151146.0,1015,,0.0,0.0
770,,,第4节,第4节,-5.5,0.87,5.5,0.8,142.5,0.83,142.5,0.83,142.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,8.0,1.0,20180717151154.0,1015,,0.0,0.0
771,,,第4节,第4节,-5.5,0.91,5.5,0.77,142.5,0.8,142.5,0.87,142.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,9.0,1~GD,0.0,1.0,20180717151202.0,1015,,0.0,0.0
772,,,第4节,第4节,-4.5,0.8,4.5,0.77,142.5,0.8,142.5,0.87,-4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,56.0,1.0,20180717151206.0,1015,,0.0,0.0
773,,,第4节,第4节,-4.5,0.8,4.5,0.87,142.5,0.83,142.5,0.87,4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,56.0,1.0,20180717151206.0,1015,,0.0,0.0
774,,,第4节,第4节,-4.5,0.8,4.5,0.87,141.5,0.83,142.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,56.0,1.0,20180717151206.0,1015,,0.0,0.0
775,,,第4节,第4节,-4.5,0.8,4.5,0.87,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,48.0,1.0,20180717151214.0,1015,,0.0,0.0
776,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151215.0,1015,,0.0,0.0
777,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151215.0,1015,,0.0,0.0
778,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151215.0,1015,,0.0,0.0
779,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151218.0,1015,,0.0,0.0
780,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151218.0,1015,,0.0,0.0
781,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,46.0,0.0,20180717151219.0,1015,,0.0,0.0
782,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,0.0,20180717151219.0,1015,,0.0,0.0
783,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,0.0,20180717151219.0,1015,,0.0,0.0
784,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,0.0,20180717151219.0,1015,,0.0,0.0
785,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,0.0,20180717151230.0,1015,,0.0,0.0
786,,,第4节,第4节,-4.5,0.83,4.5,0.83,141.5,0.83,141.5,0.83,141.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,0.0,20180717151230.0,1015,,0.0,0.0
787,,,第4节,第4节,-4.5,0.83,4.5,0.83,140.5,0.91,141.5,0.77,140.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,46.0,1.0,20180717151256.0,1015,,0.0,0.0
788,,,第4节,第4节,-5.5,0.83,4.5,0.83,140.5,0.91,140.5,0.77,140.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,40.0,1.0,20180717151302.0,1015,,0.0,0.0
789,,,第4节,第4节,-5.5,0.91,5.5,0.83,140.5,0.91,140.5,0.77,-5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,40.0,1.0,20180717151302.0,1015,,0.0,0.0
790,,,第4节,第4节,-5.5,0.91,5.5,0.77,140.5,0.83,140.5,0.83,5.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,32.0,1.0,20180717151310.0,1015,,0.0,0.0
791,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,140.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,32.0,1.0,20180717151310.0,1015,,0.0,0.0
792,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151316.0,1015,,0.0,0.0
793,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151316.0,1015,,0.0,0.0
794,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151316.0,1015,,0.0,0.0
795,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
796,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
797,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,1.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
798,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
799,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
800,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,0.0,20180717151318.0,1015,,0.0,0.0
801,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,0.0,20180717151323.0,1015,,0.0,0.0
802,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.91,139.5,0.77,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,0.0,20180717151323.0,1015,,0.0,0.0
803,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,26.0,1.0,20180717151338.0,1015,,0.0,0.0
804,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,20.0,0.0,20180717151345.0,1015,,0.0,0.0
805,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,20.0,0.0,20180717151346.0,1015,,0.0,0.0
806,,,第4节,第4节,-5.5,0.91,5.5,0.77,139.5,0.83,139.5,0.83,139.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,20.0,1.0,20180717151358.0,1015,,0.0,0.0
807,,,第4节,第4节,-5.5,0.91,5.5,0.77,138.5,0.87,139.5,0.8,138.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,18.0,1.0,20180717151400.0,1015,,0.0,0.0
808,,,第4节,第4节,-5.5,0.91,5.5,0.77,138.5,0.83,138.5,0.83,138.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,10.0,1.0,20180717151408.0,1015,,0.0,0.0
809,,,第4节,第4节,-4.5,0.83,4.5,0.77,138.5,0.83,138.5,0.83,-4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,5.0,1.0,20180717151413.0,1015,,0.0,0.0
810,,,第4节,第4节,-4.5,0.83,4.5,0.83,138.5,0.91,138.5,0.83,4.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,5.0,1.0,20180717151413.0,1015,,0.0,0.0
811,,,第4节,第4节,-4.5,0.83,4.5,0.83,137.5,0.91,138.5,0.77,137.5,3,1,1,4,57,57,31,29,54.0,52.0,0.0,0.0,0,8.0,1~GD,5.0,1.0,20180717151413.0,1015,,0.0,0.0
