,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
405,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
406,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,86.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11077.0,0.0,0.0
407,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,1:1,0.0,8.0,10.0,23.0,23.0,8.0,13.0,1.0,4.0,0.0,1.0,57.1,92.9,76.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11078.0,0.0,0.0
408,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,1:1,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,76.0,75.0,0.0,#FFDF1B,1,6.0,39.0,0,,11079.0,0.0,0.0
409,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,192.5,0.83,192.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,39.0,0,,21077.0,0.0,0.0
410,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,39.0,0,,21077.0,0.0,0.0
411,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,32.0,0,,21077.0,0.0,0.0
412,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,32.0,0,,21077.0,0.0,0.0
413,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
414,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
415,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
416,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
417,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
418,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,0.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
419,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.83,193.5,0.83,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,11086.0,0.0,0.0
420,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,1.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
421,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
422,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
423,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
424,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
425,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,192.5,0.83,192.5,0.83,192.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,21077.0,0.0,0.0
426,44.0,5.0,第4节,第4节,-9.5,0.87,8.5,0.8,192.5,0.83,192.5,0.83,8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,11077.0,0.0,0.0
427,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,192.5,0.83,191.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,11077.0,0.0,0.0
428,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,26.0,0,,11077.0,0.0,0.0
429,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,23.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,76.0,0.0,#FFDF1B,1,6.0,14.0,0,,11077.0,0.0,0.0
430,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,78.0,76.0,0.0,#FFDF1B,1,6.0,14.0,0,,11074.0,0.0,0.0
431,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,78.0,0.0,#FFDF1B,1,6.0,14.0,0,,21077.0,0.0,0.0
432,44.0,5.0,第4节,第4节,-8.5,0.87,8.5,0.8,191.5,0.83,191.5,0.83,191.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,78.0,0.0,#FFDF1B,1,6.0,8.0,0,,21077.0,0.0,0.0
433,44.0,5.0,第4节,第4节,-8.5,0.87,7.5,0.8,191.5,0.83,191.5,0.83,7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,78.0,0.0,#FFDF1B,1,6.0,8.0,0,,21077.0,0.0,0.0
434,44.0,5.0,第4节,第4节,-7.5,0.87,7.5,0.8,191.5,0.83,193.5,1.0,-7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,78.0,0.0,#FFDF1B,1,6.0,8.0,0,,21077.0,0.0,0.0
435,44.0,5.0,第4节,第4节,-7.5,0.87,7.5,0.8,193.5,0.71,193.5,1.0,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,10.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,78.0,0.0,#FFDF1B,1,6.0,8.0,0,,21077.0,0.0,0.0
436,44.0,5.0,第4节,第4节,-7.5,0.87,7.5,0.8,193.5,0.71,193.5,1.0,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,86.0,89.0,0.0,#FFDF1B,1,6.0,8.0,0,,21075.0,0.0,0.0
437,44.0,5.0,第4节,第4节,-7.5,0.87,7.5,0.8,193.5,0.71,193.5,1.0,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,78.0,0.0,#FFDF1B,1,6.0,8.0,0,,11077.0,0.0,0.0
438,44.0,5.0,第4节,第4节,-7.5,0.87,7.5,0.8,193.5,0.71,193.5,1.0,193.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,78.0,0.0,#FFDF1B,1,5.0,56.0,0,,11077.0,0.0,0.0
439,44.0,5.0,第4节,第4节,-7.5,0.87,9.5,0.8,193.5,0.71,193.5,1.0,9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,78.0,0.0,#FFDF1B,1,5.0,56.0,0,,11077.0,0.0,0.0
440,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,193.5,0.71,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,78.0,0.0,#FFDF1B,1,5.0,56.0,0,,11077.0,0.0,0.0
441,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,195.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,24.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,78.0,0.0,#FFDF1B,1,5.0,56.0,0,,11077.0,0.0,0.0
442,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,195.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,80.0,78.0,0.0,#FFDF1B,1,5.0,56.0,0,,11074.0,0.0,0.0
443,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,195.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,48.0,0,,21077.0,0.0,0.0
444,44.0,5.0,第4节,第4节,-9.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,48.0,0,,21077.0,0.0,0.0
445,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,20.0,0,,21077.0,0.0,0.0
446,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,1.0,#FFDF1B,1,5.0,20.0,0,,21077.0,0.0,0.0
447,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,1.0,#FFDF1B,1,5.0,20.0,0,,21077.0,0.0,0.0
448,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,1.0,#FFDF1B,1,5.0,20.0,0,,21077.0,0.0,0.0
449,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,1.0,1.0,60.0,92.9,89.0,80.0,1.0,#FFDF1B,1,5.0,27.0,0,,21077.0,0.0,0.0
450,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,2.0,1.0,60.0,92.9,89.0,80.0,1.0,#FFDF1B,1,5.0,27.0,0,,11086.0,0.0,0.0
451,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,2.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,27.0,0,,21077.0,0.0,0.0
452,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,2.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,27.0,0,,21077.0,0.0,0.0
453,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,2.0,1.0,60.0,92.9,89.0,80.0,0.0,#FFDF1B,1,5.0,27.0,0,,21077.0,0.0,0.0
454,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,1:2,0.0,8.0,11.0,25.0,23.0,9.0,13.0,1.0,4.0,2.0,1.0,60.0,92.9,89.0,90.0,0.0,#FFDF1B,1,5.0,27.0,0,,21078.0,0.0,0.0
455,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,1:2,0.0,8.0,11.0,25.0,23.0,9.0,14.0,1.0,4.0,2.0,1.0,60.0,93.3,89.0,90.0,0.0,#FFDF1B,1,5.0,27.0,0,,21079.0,0.0,0.0
456,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,2:2,0.0,8.0,11.0,25.0,23.0,9.0,14.0,1.0,4.0,2.0,1.0,60.0,93.3,90.0,80.0,0.0,#FFDF1B,1,5.0,27.0,0,,21078.0,0.0,0.0
457,44.0,5.0,第4节,第4节,-8.5,0.77,8.5,0.91,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,2:2,0.0,8.0,11.0,25.0,23.0,9.0,14.0,1.0,4.0,2.0,1.0,60.0,93.3,90.0,80.0,0.0,#FFDF1B,1,5.0,20.0,0,,21078.0,0.0,0.0
458,44.0,5.0,第4节,第4节,-8.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,2:2,0.0,8.0,11.0,25.0,23.0,9.0,14.0,1.0,4.0,2.0,1.0,60.0,93.3,90.0,80.0,0.0,#FFDF1B,1,5.0,20.0,0,,21078.0,0.0,0.0
459,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,2:2,0.0,8.0,11.0,25.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,90.0,91.0,0.0,#FFDF1B,1,5.0,20.0,0,,21079.0,0.0,0.0
460,44.0,5.0,第4节,第4节,-9.5,0.87,9.5,0.8,195.5,0.83,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,80.0,0.0,#FFDF1B,1,5.0,20.0,0,,11077.0,0.0,0.0
461,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,195.5,0.83,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,25.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,80.0,0.0,#FFDF1B,1,5.0,9.0,0,,11077.0,0.0,0.0
462,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,195.5,0.83,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,82.0,80.0,0.0,#FFDF1B,1,5.0,9.0,0,,11074.0,0.0,0.0
463,44.0,5.0,第4节,第4节,-9.5,0.83,9.5,0.83,195.5,0.83,195.5,0.83,-9.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,82.0,0.0,#FFDF1B,1,5.0,9.0,0,,21077.0,0.0,0.0
464,44.0,5.0,第4节,第4节,-9.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,82.0,0.0,#FFDF1B,1,5.0,9.0,0,,21077.0,0.0,0.0
465,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,82.0,1.0,#FFDF1B,1,5.0,9.0,0,,21077.0,0.0,0.0
466,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,82.0,1.0,#FFDF1B,1,5.0,9.0,0,,21077.0,0.0,0.0
467,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,1.0,60.0,93.8,91.0,82.0,1.0,#FFDF1B,1,5.0,9.0,0,,21077.0,0.0,0.0
468,44.0,5.0,第4节,第4节,-8.5,0.83,8.5,0.83,195.5,0.83,195.5,0.83,-8.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,2.0,60.0,93.8,91.0,82.0,1.0,#FFDF1B,1,5.0,9.0,0,,21086.0,0.0,0.0
469,44.0,5.0,第4节,第4节,-8.5,0.83,7.5,0.83,195.5,0.83,195.5,0.83,7.5,"#F0F0F0,#FFDF1B,#FFDF1B,#FFDF1B,#C40010,#0046A8,#3D4A4E",4.0,,0.0,8.0,11.0,26.0,23.0,9.0,15.0,1.0,4.0,2.0,2.0,60.0,93.8,91.0,82.0,1.0,#FFDF1B,1,5.0,9.0,0,,11077.0,0.0,0.0
