,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
675,44.0,5.0,第3节,第3节,71.5,0.8,-70.5,0.87,155.5,0.8,155.5,0.87,-70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,56.0,0,,21077.0,
676,44.0,5.0,第3节,第3节,70.5,0.8,-70.5,0.87,155.5,0.8,154.5,0.8,70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,56.0,0,,21077.0,
677,44.0,5.0,第3节,第3节,70.5,0.8,-70.5,0.87,154.5,0.87,154.5,0.8,154.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,56.0,0,,21077.0,
678,44.0,5.0,第3节,第3节,70.5,0.8,-70.5,0.87,154.5,0.87,154.5,0.8,154.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,56.0,0,,21095.0,"0.09,0.44"
679,44.0,5.0,第3节,第3节,70.5,0.8,-70.5,0.87,154.5,0.87,154.5,0.8,154.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,32.0,0,,11077.0,
680,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,153.5,0.8,153.5,0.87,153.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,32.0,0,,11077.0,
681,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,153.5,0.8,153.5,0.87,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,85.0,82.0,0.0,1,1.0,GD,32.0,0,,11075.0,"0.71,0.26"
682,44.0,5.0,第3节,第3节,70.5,0.8,-72.5,0.87,153.5,0.8,153.5,0.87,-72.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,85.0,82.0,0.0,1,1.0,GD,32.0,0,,21077.0,
683,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,153.5,0.8,155.5,0.8,72.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,85.0,82.0,0.0,1,1.0,GD,32.0,0,,21077.0,
684,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,155.5,0.87,155.5,0.8,155.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,85.0,82.0,0.0,1,1.0,GD,32.0,0,,21077.0,
685,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,155.5,0.87,155.5,0.8,155.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,1.0,GD,22.0,0,,21077.0,
686,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,155.5,0.87,155.5,0.8,155.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,1.0,GD,22.0,0,,21094.0,"0.30,0.72"
687,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,155.5,0.87,155.5,0.8,155.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,58.0,0,,11077.0,
688,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,58.0,0,,11077.0,
689,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11077.0,
690,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11077.0,
691,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21086.0,
692,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11077.0,
693,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,154.5,0.91,154.5,0.77,154.5,3.0,1:2,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,100.0,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11078.0,
694,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,154.5,0.91,154.5,0.77,154.5,3.0,1:2,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,83.3,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11080.0,"0.79,0.50"
695,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,154.5,0.83,154.5,0.83,154.5,3.0,2:2,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,83.3,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11078.0,"0.79,0.50"
696,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,154.5,0.83,154.5,0.83,154.5,3.0,2:2,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,11080.0,"0.79,0.50"
697,44.0,5.0,第3节,第3节,72.5,0.83,-71.5,0.83,154.5,0.83,154.5,0.83,-71.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
698,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,154.5,0.83,153.5,0.8,71.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
699,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
700,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,1.0,1,0.0,GD,51.0,0,,21077.0,
701,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,1.0,1,0.0,GD,51.0,0,,21077.0,
702,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.87,153.5,0.8,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,1.0,1,0.0,GD,51.0,0,,21077.0,
703,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.87,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,1.0,1,0.0,GD,51.0,0,,21077.0,
704,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
705,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
706,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,51.0,0,,21077.0,
707,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,50.0,0,,21077.0,
708,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,50.0,0,,21077.0,
709,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,42.0,0,,21077.0,
710,44.0,5.0,第3节,第3节,71.5,0.8,-72.5,0.87,153.5,0.83,153.5,0.83,-72.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,42.0,0,,11077.0,
711,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,153.5,0.8,153.5,0.87,72.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,42.0,0,,11094.0,"0.73,0.75"
712,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,153.5,0.8,153.5,0.87,72.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,21077.0,
713,44.0,5.0,第3节,第3节,72.5,0.91,-70.5,0.77,153.5,0.8,153.5,0.87,-70.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,21077.0,
714,44.0,5.0,第3节,第3节,70.5,0.91,-70.5,0.77,153.5,0.8,152.5,0.87,70.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,21077.0,
715,44.0,5.0,第3节,第3节,70.5,0.91,-70.5,0.77,152.5,0.8,152.5,0.87,152.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,21077.0,
716,44.0,5.0,第3节,第3节,70.5,0.91,-70.5,0.77,152.5,0.8,152.5,0.87,152.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,11077.0,
717,44.0,5.0,第3节,第3节,70.5,0.91,-71.5,0.77,152.5,0.8,152.5,0.87,-71.5,3.0,,12.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,85.0,0.0,1,0.0,GD,27.0,0,,11077.0,
718,44.0,5.0,第3节,第3节,71.5,0.91,-71.5,0.77,152.5,0.8,152.5,0.87,71.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,87.0,85.0,0.0,1,0.0,GD,27.0,0,,11074.0,"0.85,0.47"
719,44.0,5.0,第3节,第3节,71.5,0.91,-71.5,0.77,152.5,0.8,152.5,0.87,71.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,27.0,0,,21077.0,
720,44.0,5.0,第3节,第3节,71.5,0.91,-71.5,0.77,152.5,0.8,152.5,0.87,71.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
721,44.0,5.0,第3节,第3节,71.5,0.87,-72.5,0.8,152.5,0.8,152.5,0.87,-72.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
722,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,152.5,0.8,154.5,0.91,72.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
723,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,154.5,0.77,154.5,0.91,154.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
724,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.83,154.5,0.77,154.5,0.91,154.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
725,44.0,5.0,第3节,第3节,72.5,0.83,-73.5,0.83,154.5,0.77,154.5,0.91,-73.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
726,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,154.5,0.77,153.5,0.83,73.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
727,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,23.0,0,,21077.0,
728,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,87.0,0.0,1,0.0,GD,15.0,0,,21077.0,
729,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,23.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,89.0,87.0,0.0,1,0.0,GD,15.0,0,,11077.0,
730,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,89.0,87.0,0.0,1,0.0,GD,15.0,0,,11074.0,"0.89,0.51"
731,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,15.0,0,,21077.0,
732,44.0,5.0,第3节,第3节,73.5,0.83,-74.5,0.83,153.5,0.83,153.5,0.83,-74.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,15.0,0,,21077.0,
733,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,153.5,0.83,155.5,0.87,74.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,15.0,0,,21077.0,
734,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,15.0,0,,21077.0,
735,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,8.0,0,,21077.0,
736,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,8.0,0,,21077.0,
737,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,2.0,1.0,71.4,0.0,29.0,89.0,0.0,1,0.0,GD,0.0,0,,21077.0,
738,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
739,44.0,5.0,第3节,第4节,74.5,0.83,-74.5,0.83,155.5,0.8,155.5,0.87,155.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
740,44.0,5.0,第4节,第4节,74.5,0.83,-74.5,0.83,154.5,0.87,154.5,0.8,154.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
741,44.0,5.0,第4节,第4节,74.5,0.83,-74.5,0.83,154.5,0.87,153.5,0.83,154.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
742,44.0,5.0,第4节,第4节,74.5,0.83,-74.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
743,44.0,5.0,第4节,第4节,74.5,0.83,-74.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
744,44.0,5.0,第4节,第4节,74.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,-73.5,3.0,3.0,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1082.0,
745,44.0,5.0,第4节,第4节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,73.5,4.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,89.0,0.0,1,10.0,GD,0.0,0,,1090.0,
746,44.0,5.0,第4节,第4节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,73.5,4.0,,12.0,5.0,24.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,91.0,89.0,0.0,1,10.0,GD,0.0,0,,11077.0,
747,44.0,5.0,第4节,第4节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,73.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,91.0,89.0,0.0,1,10.0,GD,0.0,0,,11074.0,"0.80,0.46"
748,44.0,5.0,第4节,第4节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,73.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,10.0,GD,56.0,0,,21077.0,
749,44.0,5.0,第4节,第4节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,73.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,56.0,0,,21077.0,
750,44.0,5.0,第4节,第4节,73.5,0.83,-75.5,0.83,153.5,0.83,153.5,0.83,-75.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,56.0,0,,21077.0,
751,44.0,5.0,第4节,第4节,75.5,0.83,-75.5,0.83,153.5,0.83,155.5,0.83,75.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,56.0,0,,21077.0,
752,44.0,5.0,第4节,第4节,75.5,0.83,-75.5,0.83,155.5,0.83,155.5,0.83,155.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,56.0,0,,21077.0,
753,44.0,5.0,第4节,第4节,75.5,0.83,-75.5,0.83,155.5,0.83,155.5,0.83,155.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,41.0,0,,21077.0,
754,44.0,5.0,第4节,第4节,75.5,0.77,-75.5,0.91,154.5,0.83,154.5,0.83,154.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,41.0,0,,11077.0,
755,44.0,5.0,第4节,第4节,75.5,0.77,-75.5,0.91,154.5,0.83,154.5,0.83,154.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,22.0,0,,11077.0,
756,44.0,5.0,第4节,第4节,75.5,0.83,-77.5,0.83,154.5,0.83,154.5,0.83,-77.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,22.0,0,,11077.0,
757,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,154.5,0.83,156.5,0.83,77.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,22.0,0,,11077.0,
758,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,156.5,0.83,156.5,0.83,156.5,4.0,,12.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,91.0,0.0,1,9.0,GD,22.0,0,,11077.0,
759,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,156.5,0.83,156.5,0.83,156.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,94.0,91.0,0.0,1,9.0,GD,22.0,0,,11075.0,"0.87,0.90"
760,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,156.5,0.83,156.5,0.83,156.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,9.0,GD,22.0,0,,21077.0,
761,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,156.5,0.83,156.5,0.83,156.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,9.0,GD,7.0,0,,21077.0,
762,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,155.5,0.83,155.5,0.83,155.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,9.0,GD,7.0,0,,11077.0,
763,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,155.5,0.83,155.5,0.83,155.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,9.0,GD,7.0,0,,11095.0,"0.75,0.84"
764,44.0,5.0,第4节,第4节,77.5,0.83,-77.5,0.83,155.5,0.83,155.5,0.83,155.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,8.0,GD,56.0,0,,21077.0,
765,44.0,5.0,第4节,第4节,77.5,0.87,-76.5,0.8,155.5,0.83,155.5,0.83,-76.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,8.0,GD,56.0,0,,21077.0,
766,44.0,5.0,第4节,第4节,76.5,0.87,-76.5,0.8,155.5,0.83,154.5,0.8,76.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,8.0,GD,56.0,0,,21077.0,
767,44.0,5.0,第4节,第4节,76.5,0.87,-76.5,0.8,154.5,0.87,154.5,0.8,154.5,4.0,,13.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,94.0,0.0,1,8.0,GD,56.0,0,,21077.0,
768,44.0,5.0,第4节,第4节,76.5,0.87,-76.5,0.8,154.5,0.87,154.5,0.8,154.5,4.0,,14.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,97.0,94.0,0.0,1,8.0,GD,56.0,0,,11075.0,"0.75,0.84"
769,44.0,5.0,第4节,第4节,76.5,0.87,-76.5,0.8,154.5,0.87,154.5,0.8,154.5,4.0,,14.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,97.0,0.0,1,8.0,GD,56.0,0,,21077.0,
770,44.0,5.0,第4节,第4节,76.5,0.83,-79.5,0.83,154.5,0.87,154.5,0.8,-79.5,4.0,,14.0,5.0,25.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,71.4,0.0,29.0,97.0,0.0,1,8.0,GD,56.0,0,,21077.0,
