,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
429,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,22.0,0,,21077.0,0.0,1.75
430,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,20.0,0,,21077.0,0.0,1.75
431,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,20.0,0,,21077.0,0.0,1.75
432,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,55.0,0.0,0.0,8.0,14.0,0,,21077.0,0.0,1.75
433,44.0,5.0,第4节,第4节,-23.5,0.83,22.5,0.87,167.5,0.83,167.5,0.83,22.5,4.0,0.0,,78.0,55.0,0.0,0.0,7.0,14.0,0,,11077.0,0.0,1.75
434,44.0,5.0,第4节,第4节,-23.5,0.83,22.5,0.87,167.5,0.83,167.5,0.83,22.5,4.0,0.0,,78.0,55.0,0.0,1.0,7.0,59.0,0,,11077.0,0.0,1.75
435,44.0,5.0,第4节,第4节,-22.5,0.8,22.5,0.87,167.5,0.83,166.5,1.0,-22.5,4.0,0.0,,78.0,55.0,0.0,1.0,7.0,59.0,0,,11077.0,0.0,1.75
436,44.0,5.0,第4节,第4节,-22.5,0.8,22.5,0.87,166.5,0.71,166.5,1.0,166.5,4.0,0.0,,78.0,55.0,0.0,1.0,7.0,59.0,0,,11077.0,0.0,1.75
437,44.0,5.0,第4节,第4节,-22.5,0.8,22.5,0.87,166.5,0.71,166.5,1.0,166.5,4.0,0.0,,78.0,55.0,0.0,1.0,7.0,59.0,0,,11074.0,0.0,1.75
438,44.0,5.0,第4节,第4节,-22.5,0.8,22.5,0.87,166.5,0.71,166.5,1.0,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,59.0,0,,21077.0,0.0,1.75
439,44.0,5.0,第4节,第4节,-22.5,0.8,22.5,0.87,166.5,0.71,166.5,1.0,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,53.0,0,,21077.0,0.0,1.75
440,44.0,5.0,第4节,第4节,-22.5,0.83,21.5,0.83,166.5,0.71,166.5,1.0,21.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,53.0,0,,21077.0,0.0,1.75
441,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,166.5,0.71,167.5,0.83,-21.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,53.0,0,,21077.0,0.0,1.75
442,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,53.0,0,,21077.0,0.0,1.75
443,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,21077.0,0.0,1.75
444,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,21086.0,0.0,1.75
445,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
446,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
447,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
448,44.0,5.0,第4节,第4节,-21.5,0.8,20.5,0.87,167.5,0.83,167.5,0.83,20.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
449,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,167.5,0.83,166.5,0.83,-20.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
450,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
451,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
452,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
453,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
454,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
455,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
456,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
457,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11077.0,0.0,1.75
458,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,78.0,57.0,1.0,0.0,7.0,36.0,0,,11077.0,0.0,1.75
459,44.0,5.0,第4节,第4节,-20.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,22.5,4.0,0.0,,78.0,57.0,1.0,0.0,7.0,36.0,0,,21077.0,0.0,1.75
460,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,21077.0,0.0,1.75
461,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,36.0,0,,11086.0,0.0,1.75
462,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,34.0,0,,21077.0,0.0,1.75
463,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,34.0,0,,21077.0,0.0,1.75
464,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,34.0,0,,21077.0,0.0,1.75
465,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,34.0,0,,21077.0,0.0,1.75
466,44.0,5.0,第4节,第4节,-22.5,0.83,21.5,0.83,166.5,0.83,166.5,0.83,21.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,34.0,0,,11077.0,0.0,1.75
467,44.0,5.0,第4节,第4节,-21.5,0.83,21.5,0.83,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,14.0,0,,21077.0,0.0,1.75
468,44.0,5.0,第4节,第4节,-21.5,0.83,22.5,0.83,166.5,0.83,166.5,0.83,22.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,14.0,0,,21077.0,0.0,1.75
469,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,166.5,0.83,165.5,0.83,-22.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,14.0,0,,21077.0,0.0,1.75
470,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,14.0,0,,21077.0,0.0,1.75
471,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
472,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,5.0,0,,11086.0,0.0,1.75
473,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
474,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
475,44.0,5.0,第4节,第4节,-22.5,0.83,22.5,0.83,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
476,44.0,5.0,第4节,第4节,-22.5,0.87,23.5,0.8,165.5,0.83,165.5,0.83,23.5,4.0,0.0,,78.0,57.0,1.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
477,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,165.5,0.83,165.5,0.83,-23.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
478,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,165.5,0.83,165.5,0.83,-23.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
479,44.0,5.0,第4节,第4节,-23.5,0.87,23.5,0.8,165.5,0.83,165.5,0.83,-23.5,4.0,0.0,,78.0,57.0,0.0,1.0,7.0,5.0,0,,21077.0,0.0,1.75
480,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,166.5,0.83,166.5,0.83,166.5,4.0,0.0,1:2,78.0,57.0,0.0,1.0,7.0,5.0,0,,21078.0,0.0,1.75
481,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,166.5,0.83,166.5,0.83,166.5,4.0,0.0,1:2,78.0,57.0,0.0,1.0,7.0,5.0,0,,21079.0,0.0,1.75
482,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,166.5,0.83,166.5,0.83,166.5,4.0,0.0,2:2,79.0,57.0,0.0,1.0,7.0,5.0,0,,21078.0,0.0,1.75
483,44.0,5.0,第4节,第4节,-23.5,0.8,23.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,2:2,79.0,57.0,0.0,1.0,7.0,5.0,0,,21079.0,0.0,1.75
484,44.0,5.0,第4节,第4节,-23.5,0.8,23.5,0.87,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,1.0,7.0,5.0,0,,11077.0,0.0,1.75
485,44.0,5.0,第4节,第4节,-23.5,0.87,24.5,0.8,166.5,0.83,166.5,0.83,24.5,4.0,0.0,,80.0,57.0,0.0,1.0,7.0,5.0,0,,11077.0,0.0,1.75
486,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,166.5,0.83,167.5,0.83,-24.5,4.0,0.0,,80.0,57.0,0.0,1.0,7.0,5.0,0,,11077.0,0.0,1.75
487,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,80.0,57.0,0.0,1.0,7.0,5.0,0,,11077.0,0.0,1.75
488,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,80.0,57.0,0.0,0.0,7.0,2.0,0,,11077.0,0.0,1.75
489,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,80.0,57.0,0.0,0.0,6.0,2.0,0,,11077.0,0.0,1.75
490,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,80.0,57.0,0.0,0.0,6.0,57.0,0,,11077.0,0.0,1.75
491,44.0,5.0,第4节,第4节,-24.5,0.91,24.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,0.0,6.0,57.0,0,,11077.0,0.0,1.75
492,44.0,5.0,第4节,第4节,-24.5,0.91,24.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,44.0,0,,21077.0,0.0,1.75
493,44.0,5.0,第4节,第4节,-24.5,0.91,25.5,0.77,166.5,0.83,166.5,0.83,25.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,44.0,0,,21077.0,0.0,1.75
494,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,166.5,0.83,165.5,0.83,-25.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,44.0,0,,21077.0,0.0,1.75
495,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,44.0,0,,21077.0,0.0,1.75
496,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,165.5,0.83,165.5,0.83,165.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,37.0,0,,21077.0,0.0,1.75
497,44.0,5.0,第4节,第4节,-25.5,0.91,26.5,0.77,165.5,0.83,165.5,0.83,26.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,37.0,0,,21077.0,0.0,1.75
498,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,165.5,0.83,166.5,0.83,-26.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,37.0,0,,21077.0,0.0,1.75
499,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,37.0,0,,21077.0,0.0,1.75
500,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,27.0,0,,21077.0,0.0,1.75
501,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,80.0,57.0,0.0,1.0,6.0,27.0,0,,21074.0,0.0,1.75
502,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,57.0,0.0,1.0,6.0,27.0,0,,11077.0,0.0,1.75
503,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,57.0,0.0,1.0,6.0,10.0,0,,11077.0,0.0,1.75
504,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,57.0,0.0,1.0,6.0,10.0,0,,11074.0,0.0,1.75
505,44.0,5.0,第4节,第4节,-26.5,0.91,26.5,0.77,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,0.0,1.0,6.0,10.0,0,,21077.0,0.0,1.75
506,44.0,5.0,第4节,第4节,-26.5,0.91,25.5,0.77,166.5,0.83,166.5,0.83,25.5,4.0,0.0,,82.0,59.0,0.0,1.0,6.0,10.0,0,,21077.0,0.0,1.75
507,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,166.5,0.83,167.5,0.83,-25.5,4.0,0.0,,82.0,59.0,0.0,1.0,6.0,10.0,0,,21077.0,0.0,1.75
508,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,82.0,59.0,0.0,1.0,6.0,10.0,0,,21077.0,0.0,1.75
509,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,167.5,0.83,167.5,0.83,167.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
510,44.0,5.0,第4节,第4节,-25.5,0.77,24.5,0.91,167.5,0.83,167.5,0.83,24.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
511,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,167.5,0.83,166.5,0.83,-24.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
512,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
513,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,11086.0,0.0,1.75
514,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,1.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
515,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,1.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
516,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,166.5,4.0,0.0,,82.0,59.0,0.0,1.0,5.0,58.0,0,,21077.0,0.0,1.75
517,44.0,5.0,第4节,第4节,-24.5,0.83,25.5,0.83,166.5,0.83,166.5,0.83,25.5,4.0,0.0,1:2,82.0,59.0,0.0,1.0,5.0,58.0,0,,21078.0,0.0,1.75
518,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,166.5,0.83,166.5,0.83,-25.5,4.0,0.0,1:2,82.0,59.0,0.0,1.0,5.0,58.0,0,,21080.0,0.0,1.75
519,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,166.5,0.83,166.5,0.83,-25.5,4.0,0.0,2:2,82.0,59.0,0.0,1.0,5.0,58.0,0,,21078.0,0.0,1.75
520,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,166.5,0.83,166.5,0.83,-25.5,4.0,0.0,2:2,82.0,59.0,0.0,1.0,5.0,58.0,0,,21079.0,0.0,1.75
521,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,166.5,0.83,166.5,0.83,-25.5,4.0,0.0,,83.0,59.0,0.0,1.0,5.0,58.0,0,,11077.0,0.0,1.75
522,44.0,5.0,第4节,第4节,-25.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,24.5,4.0,0.0,,83.0,59.0,0.0,1.0,5.0,58.0,0,,11077.0,0.0,1.75
523,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,,83.0,59.0,0.0,1.0,5.0,42.0,0,,11077.0,0.0,1.75
524,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,,83.0,59.0,1.0,1.0,5.0,42.0,0,,11077.0,0.0,1.75
525,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,,83.0,59.0,1.0,1.0,5.0,42.0,0,,21086.0,0.0,1.75
526,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,,83.0,59.0,0.0,1.0,5.0,42.0,0,,11077.0,0.0,1.75
527,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,1:2,83.0,59.0,0.0,1.0,5.0,42.0,0,,11078.0,0.0,1.75
528,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,1:2,83.0,59.0,0.0,1.0,5.0,42.0,0,,11079.0,0.0,1.75
529,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,2:2,83.0,60.0,0.0,1.0,5.0,42.0,0,,11078.0,0.0,1.75
530,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,2:2,83.0,60.0,0.0,1.0,5.0,42.0,0,,11079.0,0.0,1.75
531,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,166.5,0.83,166.5,0.83,-24.5,4.0,0.0,,83.0,61.0,0.0,1.0,5.0,42.0,0,,21077.0,0.0,1.75
532,44.0,5.0,第4节,第4节,-24.5,0.77,23.5,0.91,166.5,0.83,166.5,0.83,23.5,4.0,0.0,,83.0,61.0,0.0,1.0,5.0,42.0,0,,21077.0,0.0,1.75
533,44.0,5.0,第4节,第4节,-23.5,0.77,23.5,0.91,166.5,0.83,166.5,0.83,-23.5,4.0,0.0,,83.0,61.0,0.0,1.0,5.0,40.0,0,,11077.0,0.0,1.75
534,44.0,5.0,第4节,第4节,-23.5,0.77,22.5,0.91,166.5,0.83,166.5,0.83,22.5,4.0,0.0,,83.0,61.0,0.0,1.0,5.0,40.0,0,,11077.0,0.0,1.75
535,44.0,5.0,第4节,第4节,-22.5,0.77,22.5,0.91,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,83.0,61.0,0.0,1.0,5.0,40.0,0,,11074.0,0.0,1.75
536,44.0,5.0,第4节,第4节,-22.5,0.77,22.5,0.91,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,40.0,0,,21077.0,0.0,1.75
537,44.0,5.0,第4节,第4节,-22.5,0.77,22.5,0.91,166.5,0.83,166.5,0.83,-22.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,35.0,0,,21077.0,0.0,1.75
538,44.0,5.0,第4节,第4节,-22.5,0.77,21.5,0.91,166.5,0.83,166.5,0.83,21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,35.0,0,,21077.0,0.0,1.75
539,44.0,5.0,第4节,第4节,-21.5,0.77,21.5,0.91,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,28.0,0,,21077.0,0.0,1.75
540,44.0,5.0,第4节,第4节,-21.5,0.77,21.5,0.91,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,28.0,0,,21081.0,0.0,1.75
541,44.0,5.0,第4节,第4节,-21.5,0.77,21.5,0.91,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,7.0,0,,21077.0,0.0,1.75
542,44.0,5.0,第4节,第4节,-21.5,0.8,21.5,0.87,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,7.0,0,,11077.0,0.0,1.75
543,44.0,5.0,第4节,第4节,-21.5,0.8,21.5,0.87,166.5,0.83,166.5,0.83,-21.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,2.0,0,,11077.0,0.0,1.75
544,44.0,5.0,第4节,第4节,-21.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,20.5,4.0,0.0,,83.0,63.0,0.0,1.0,5.0,2.0,0,,11077.0,0.0,1.75
545,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,0.0,1.0,4.0,51.0,0,,11077.0,0.0,1.75
546,44.0,5.0,第4节,第4节,-20.5,0.8,20.5,0.87,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,0.0,1.0,4.0,51.0,0,,21086.0,0.0,1.75
547,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,1.0,1.0,4.0,51.0,0,,11077.0,0.0,1.75
548,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,1.0,1.0,4.0,51.0,0,,11077.0,0.0,1.75
549,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,0.0,1.0,4.0,51.0,0,,11077.0,0.0,1.75
550,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,63.0,0.0,1.0,4.0,51.0,0,,11074.0,0.0,1.75
551,44.0,5.0,第4节,第4节,-20.5,0.83,20.5,0.83,166.5,0.83,166.5,0.83,-20.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,51.0,0,,21077.0,0.0,1.75
552,44.0,5.0,第4节,第4节,-20.5,0.83,19.5,0.83,166.5,0.83,166.5,0.83,19.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,51.0,0,,21077.0,0.0,1.75
553,44.0,5.0,第4节,第4节,-19.5,0.83,19.5,0.83,166.5,0.83,166.5,0.83,-19.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,45.0,0,,21077.0,0.0,1.75
554,44.0,5.0,第4节,第4节,-19.5,0.83,18.5,0.83,166.5,0.83,166.5,0.83,18.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,45.0,0,,21077.0,0.0,1.75
555,44.0,5.0,第4节,第4节,-18.5,0.83,18.5,0.83,166.5,0.83,166.5,0.83,-18.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,38.0,0,,11077.0,0.0,1.75
556,44.0,5.0,第4节,第4节,-18.5,0.83,18.5,0.83,166.5,0.83,166.5,0.83,-18.5,4.0,0.0,,83.0,65.0,0.0,1.0,4.0,38.0,0,,11074.0,0.0,1.75
557,44.0,5.0,第4节,第4节,-18.5,0.83,18.5,0.83,166.5,0.83,166.5,0.83,-18.5,4.0,0.0,,83.0,67.0,0.0,1.0,4.0,30.0,0,,21077.0,0.0,1.75
558,44.0,5.0,第4节,第4节,-18.5,0.83,17.5,0.83,166.5,0.83,166.5,0.83,17.5,4.0,0.0,,83.0,67.0,0.0,1.0,4.0,30.0,0,,21077.0,0.0,1.75
559,44.0,5.0,第4节,第4节,-17.5,0.83,17.5,0.83,166.5,0.83,166.5,0.83,-17.5,4.0,0.0,,83.0,67.0,0.0,1.0,4.0,22.0,0,,21077.0,0.0,1.75
560,44.0,5.0,第4节,第4节,-17.5,0.83,17.5,0.83,166.5,0.83,166.5,0.83,-17.5,4.0,0.0,,83.0,67.0,0.0,1.0,4.0,22.0,0,,11086.0,0.0,1.75
