,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
273,44.0,5.0,第4节,17.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,-16.5,4.0,1:2,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,0.0,20180519163210.0,11078.0,0.0,0.0
274,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,1:2,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,1.0,20180519163232.0,11078.0,0.0,0.0
275,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,1:2,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,1.0,20180519163232.0,11078.0,0.0,0.0
276,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,1:2,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,1.0,20180519163233.0,11078.0,0.0,0.0
277,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,4.0,6.0,1.0,20180519163233.0,11077.0,0.0,0.0
278,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,59.0,1.0,20180519163240.0,11077.0,0.0,0.0
279,44.0,5.0,第4节,16.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,59.0,1.0,20180519163240.0,21077.0,0.0,0.0
280,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,58.0,1.0,20180519163242.0,11077.0,0.0,0.0
281,44.0,5.0,第4节,15.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,-16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,58.0,1.0,20180519163242.0,11077.0,0.0,0.0
282,44.0,5.0,第4节,16.5,0.91,-16.5,0.77,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,58.0,1.0,20180519163242.0,21077.0,0.0,0.0
283,44.0,5.0,第4节,16.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,58.0,1.0,20180519163242.0,21077.0,0.0,0.0
284,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,48.0,1.0,20180519163251.0,21077.0,0.0,0.0
285,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,48.0,1.0,20180519163251.0,21077.0,0.0,0.0
286,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,17.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,71.0,0.0,1.0,3.0,45.0,1.0,20180519163254.0,21077.0,0.0,0.0
287,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,56.0,58.0,0.0,1.0,3.0,45.0,1.0,20180519163254.0,21074.0,0.0,0.0
288,44.0,5.0,第4节,15.5,0.91,-15.5,0.77,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,45.0,1.0,20180519163254.0,11077.0,0.0,0.0
289,44.0,5.0,第4节,15.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,-14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,45.0,1.0,20180519163254.0,11077.0,0.0,0.0
290,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,44.0,1.0,20180519163257.0,11077.0,0.0,0.0
291,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,44.0,0.0,20180519163257.0,11077.0,0.0,0.0
292,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,31.0,0.0,20180519163308.0,11077.0,0.0,0.0
293,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,31.0,1.0,20180519163308.0,11077.0,0.0,0.0
294,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,31.0,1.0,20180519163326.0,11077.0,0.0,0.0
295,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,31.0,1.0,20180519163326.0,11077.0,0.0,0.0
296,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,30.0,1.0,20180519163327.0,11077.0,0.0,0.0
297,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,30.0,1.0,20180519163327.0,21077.0,0.0,0.0
298,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,28.0,1.0,20180519163332.0,21077.0,0.0,0.0
299,44.0,5.0,第4节,14.5,0.87,-13.5,0.8,147.5,0.83,147.5,0.83,-13.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,28.0,1.0,20180519163332.0,21077.0,0.0,0.0
300,44.0,5.0,第4节,13.5,0.87,-13.5,0.8,147.5,0.83,147.5,0.83,13.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,28.0,1.0,20180519163332.0,11077.0,0.0,0.0
301,44.0,5.0,第4节,13.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,-14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,28.0,1.0,20180519163332.0,11077.0,0.0,0.0
302,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,14.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,71.0,0.0,1.0,3.0,26.0,1.0,20180519163334.0,11077.0,0.0,0.0
303,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,73.0,71.0,0.0,1.0,3.0,26.0,1.0,20180519163334.0,11074.0,0.0,0.0
304,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,26.0,1.0,20180519163334.0,21077.0,0.0,0.0
305,44.0,5.0,第4节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,21.0,1.0,20180519163339.0,21077.0,0.0,0.0
306,44.0,5.0,第4节,14.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,21.0,1.0,20180519163339.0,21077.0,0.0,0.0
307,44.0,5.0,第4节,15.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,20.0,1.0,20180519163342.0,21077.0,0.0,0.0
308,44.0,5.0,第4节,15.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,20.0,1.0,20180519163342.0,11077.0,0.0,0.0
309,44.0,5.0,第4节,15.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,4.0,1.0,20180519163355.0,11077.0,0.0,0.0
310,44.0,5.0,第4节,15.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,-16.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,4.0,1.0,20180519163355.0,11077.0,0.0,0.0
311,44.0,5.0,第4节,16.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,4.0,0.0,20180519163358.0,11077.0,0.0,0.0
312,44.0,5.0,第4节,16.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,4.0,0.0,20180519163358.0,11077.0,0.0,0.0
313,44.0,5.0,第4节,16.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,3.0,4.0,1.0,20180519163358.0,11077.0,0.0,0.0
314,44.0,5.0,第4节,16.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,16.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,2.0,56.0,1.0,20180519163404.0,11077.0,0.0,0.0
315,44.0,5.0,第4节,16.5,0.83,-15.5,0.83,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,0.0,1.0,2.0,56.0,1.0,20180519163404.0,11077.0,0.0,0.0
316,44.0,5.0,第4节,15.5,0.83,-15.5,0.83,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,1.0,1.0,2.0,56.0,1.0,20180519163404.0,21077.0,0.0,0.0
317,44.0,5.0,第4节,15.5,0.83,-15.5,0.83,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,2.0,2.0,66.7,59.1,58.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21077.0,0.0,0.0
318,44.0,5.0,第4节,15.5,0.83,-15.5,0.83,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,3.0,2.0,66.7,59.1,58.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,11086.0,0.0,0.0
319,44.0,5.0,第4节,15.5,0.77,-15.5,0.91,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,3.0,2.0,66.7,59.1,58.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21077.0,0.0,0.0
320,44.0,5.0,第4节,15.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,-14.5,4.0,1:2,,11.0,3.0,15.0,18.0,10,13.0,4.0,3.0,3.0,2.0,66.7,59.1,58.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21078.0,0.0,0.0
321,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,1:2,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,60.9,58.0,59.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21079.0,0.0,0.0
322,44.0,5.0,第4节,14.5,0.91,-14.5,0.77,147.5,0.83,147.5,0.83,14.5,4.0,2:2,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,60.9,59.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21078.0,0.0,0.0
323,44.0,5.0,第4节,14.5,0.83,-14.5,0.83,147.5,0.83,147.5,0.83,14.5,4.0,2:2,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,21080.0,0.0,0.0
324,44.0,5.0,第4节,14.5,0.77,-15.5,0.91,147.5,0.83,147.5,0.83,-15.5,4.0,,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,73.0,1.0,1.0,2.0,46.0,0.0,20180519163414.0,11077.0,0.0,0.0
325,44.0,5.0,第4节,15.5,0.77,-15.5,0.91,147.5,0.83,147.5,0.83,15.5,4.0,,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,73.0,1.0,1.0,2.0,46.0,1.0,20180519163518.0,11077.0,0.0,0.0
326,44.0,5.0,第4节,15.5,0.77,-14.5,0.91,147.5,0.83,147.5,0.83,-14.5,4.0,,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,73.0,1.0,1.0,2.0,46.0,1.0,20180519163518.0,21077.0,0.0,0.0
327,44.0,5.0,第4节,14.5,0.77,-14.5,0.91,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,18.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,73.0,1.0,1.0,2.0,44.0,1.0,20180519163519.0,21077.0,0.0,0.0
328,44.0,5.0,第4节,14.5,0.77,-14.5,0.91,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,59.0,61.0,1.0,1.0,2.0,44.0,1.0,20180519163519.0,21074.0,0.0,0.0
329,44.0,5.0,第4节,14.5,0.77,-14.5,0.91,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,44.0,1.0,20180519163519.0,11077.0,0.0,0.0
330,44.0,5.0,第4节,14.5,0.77,-14.5,0.91,147.5,0.83,147.5,0.83,14.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,39.0,1.0,20180519163524.0,11077.0,0.0,0.0
331,44.0,5.0,第4节,14.5,0.77,-13.5,0.91,147.5,0.83,147.5,0.83,-13.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,39.0,1.0,20180519163524.0,11077.0,0.0,0.0
332,44.0,5.0,第4节,13.5,0.77,-13.5,0.91,147.5,0.83,147.5,0.83,13.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,39.0,0.0,20180519163526.0,11077.0,0.0,0.0
333,44.0,5.0,第4节,13.5,0.77,-13.5,0.91,147.5,0.83,147.5,0.83,13.5,4.0,,,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,3.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,11077.0,0.0,0.0
334,44.0,5.0,第4节,13.5,0.77,-13.5,0.91,147.5,0.83,147.5,0.83,13.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,11086.0,0.0,0.0
335,44.0,5.0,第4节,13.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,21077.0,0.0,0.0
336,44.0,5.0,第4节,11.5,0.91,-11.5,1.0,147.5,0.83,147.5,0.83,11.5,4.0,1:1,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,21078.0,0.0,0.0
337,44.0,5.0,第4节,11.5,0.71,-12.5,1.0,147.5,0.83,147.5,0.83,-12.5,4.0,1:1,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,58.3,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,21078.0,0.0,0.0
338,44.0,5.0,第4节,12.5,0.71,-12.5,0.77,147.5,0.83,147.5,0.83,12.5,4.0,1:1,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,21080.0,0.0,0.0
339,44.0,5.0,第4节,12.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,-11.5,4.0,1:1,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,21080.0,0.0,0.0
340,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,11077.0,0.0,0.0
341,44.0,5.0,第4节,11.5,0.91,-12.5,0.77,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,0.0,20180519163526.0,11077.0,0.0,0.0
342,44.0,5.0,第4节,12.5,0.91,-12.5,0.77,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,1.0,20180519163606.0,11077.0,0.0,0.0
343,44.0,5.0,第4节,12.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,37.0,1.0,20180519163606.0,21077.0,0.0,0.0
344,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,30.0,1.0,20180519163612.0,21077.0,0.0,0.0
345,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,30.0,0.0,20180519163612.0,21077.0,0.0,0.0
346,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,16.0,0.0,20180519163624.0,21077.0,0.0,0.0
347,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,16.0,1.0,20180519163624.0,21077.0,0.0,0.0
348,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,16.0,1.0,20180519163631.0,21077.0,0.0,0.0
349,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,16.0,1.0,20180519163631.0,11077.0,0.0,0.0
350,44.0,5.0,第4节,11.5,0.91,-11.5,0.77,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,15.0,1.0,20180519163632.0,11077.0,0.0,0.0
351,44.0,5.0,第4节,11.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,-12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,15.0,1.0,20180519163632.0,11077.0,0.0,0.0
352,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,6.0,0.0,20180519163632.0,11077.0,0.0,0.0
353,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,6.0,0.0,20180519163632.0,21077.0,0.0,0.0
354,44.0,5.0,第4节,12.5,0.87,-12.5,0.8,147.5,0.83,147.5,0.83,12.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,6.0,1.0,20180519163641.0,21077.0,0.0,0.0
355,44.0,5.0,第4节,12.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,-11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,2.0,6.0,1.0,20180519163641.0,21077.0,0.0,0.0
356,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,58.0,0.0,20180519163648.0,21077.0,0.0,0.0
357,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,58.0,0.0,20180519163648.0,21077.0,0.0,0.0
358,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,58.0,1.0,20180519163659.0,21077.0,0.0,0.0
359,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,58.0,1.0,20180519163659.0,21077.0,0.0,0.0
360,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,58.0,1.0,20180519163700.0,21077.0,0.0,0.0
361,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163700.0,21077.0,0.0,0.0
362,44.0,5.0,第4节,11.5,0.87,-11.5,0.8,147.5,0.83,147.5,0.83,11.5,4.0,,1.0,11.0,3.0,15.0,19.0,10,14.0,4.0,3.0,4.0,2.0,66.7,56.0,61.0,73.0,1.0,1.0,1.0,55.0,0.0,20180519163703.0,21077.0,0.0,0.0
