,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
364,44.0,5.0,第2节,第2节,-44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,39.0,1.0,20180519010955.0,21077.0,0.0,0.0
365,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,28.0,1.0,20180519011004.0,21077.0,0.0,0.0
366,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,28.0,1.0,20180519011004.0,21077.0,0.0,0.0
367,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,28.0,1.0,20180519011006.0,21077.0,0.0,0.0
368,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,28.0,1.0,20180519011006.0,21077.0,0.0,0.0
369,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,18.0,1.0,20180519011014.0,21077.0,0.0,0.0
370,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,18.0,1.0,20180519011014.0,21077.0,0.0,0.0
371,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,9.0,1.0,20180519011023.0,21077.0,0.0,0.0
372,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,9.0,1.0,20180519011023.0,11077.0,0.0,0.0
373,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,4.0,1.0,20180519011028.0,11077.0,0.0,0.0
374,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,4.0,1.0,20180519011028.0,11077.0,0.0,0.0
375,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,4.0,1.0,20180519011030.0,11077.0,0.0,0.0
376,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,5.0,GD,4.0,1.0,20180519011030.0,11077.0,0.0,0.0
377,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,57.0,1.0,20180519011035.0,11077.0,0.0,0.0
378,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,57.0,1.0,20180519011035.0,21077.0,0.0,0.0
379,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,57.0,1.0,20180519011037.0,21077.0,0.0,0.0
380,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,57.0,1.0,20180519011037.0,11077.0,0.0,0.0
381,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,51.0,1.0,20180519011041.0,11077.0,0.0,0.0
382,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,51.0,1.0,20180519011041.0,11077.0,0.0,0.0
383,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,51.0,1.0,20180519011044.0,11077.0,0.0,0.0
384,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,51.0,1.0,20180519011044.0,11077.0,0.0,0.0
385,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,44.0,1.0,20180519011048.0,11077.0,0.0,0.0
386,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,44.0,1.0,20180519011048.0,11077.0,0.0,0.0
387,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.87,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,44.0,1.0,20180519011050.0,11077.0,0.0,0.0
388,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,44.0,1.0,20180519011050.0,21077.0,0.0,0.0
389,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,39.0,1.0,20180519011053.0,21077.0,0.0,0.0
390,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,39.0,1.0,20180519011053.0,21077.0,0.0,0.0
391,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,39.0,1.0,20180519011055.0,21077.0,0.0,0.0
392,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,39.0,1.0,20180519011055.0,21077.0,0.0,0.0
393,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,2.0,1.0,3.0,0.0,33.3,11.0,42.0,0.0,1.0,4.0,GD,36.0,1.0,20180519011057.0,21077.0,0.0,0.0
394,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,11.0,13.0,0.0,1.0,4.0,GD,36.0,1.0,20180519011057.0,21074.0,0.0,0.0
395,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,36.0,1.0,20180519011057.0,11077.0,0.0,0.0
396,44.0,5.0,第2节,第2节,-42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,36.0,1.0,20180519011057.0,11077.0,0.0,0.0
397,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,35.0,1.0,20180519011059.0,11077.0,0.0,0.0
398,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,35.0,0.0,20180519011059.0,11077.0,0.0,0.0
399,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,24.0,0.0,20180519011059.0,11077.0,0.0,0.0
400,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,24.0,1.0,20180519011109.0,11077.0,0.0,0.0
401,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,42.0,0.0,1.0,4.0,GD,24.0,1.0,20180519011109.0,11074.0,0.0,0.0
402,44.0,5.0,第2节,第2节,42.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,42.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,19.0,1.0,20180519011113.0,21077.0,0.0,0.0
403,44.0,5.0,第2节,第2节,-44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-44.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,19.0,1.0,20180519011113.0,21077.0,0.0,0.0
404,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,19.0,1.0,20180519011116.0,21077.0,0.0,0.0
405,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,19.0,0.0,20180519011116.0,21077.0,0.0,0.0
406,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,7.0,0.0,20180519011125.0,21077.0,0.0,0.0
407,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,7.0,1.0,20180519011125.0,21077.0,0.0,0.0
408,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,7.0,1.0,20180519011138.0,21077.0,0.0,0.0
409,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,7.0,1.0,20180519011138.0,11077.0,0.0,0.0
410,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,6.0,1.0,20180519011138.0,11077.0,0.0,0.0
411,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,44.0,0.0,1.0,4.0,GD,6.0,1.0,20180519011138.0,11074.0,0.0,0.0
412,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,4.0,GD,6.0,1.0,20180519011138.0,21077.0,0.0,0.0
413,44.0,5.0,第2节,第2节,44.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,44.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,59.0,1.0,20180519011146.0,21077.0,0.0,0.0
414,44.0,5.0,第2节,第2节,-45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,59.0,1.0,20180519011146.0,21077.0,0.0,0.0
415,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,59.0,1.0,20180519011148.0,21077.0,0.0,0.0
416,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,59.0,1.0,20180519011148.0,21077.0,0.0,0.0
417,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,49.0,1.0,20180519011155.0,21077.0,0.0,0.0
418,44.0,5.0,第2节,第2节,-46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-46.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,49.0,1.0,20180519011155.0,11077.0,0.0,0.0
419,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,42.0,1.0,20180519011203.0,11077.0,0.0,0.0
420,44.0,5.0,第2节,第2节,-45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,42.0,1.0,20180519011203.0,21077.0,0.0,0.0
421,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,28.0,1.0,20180519011217.0,21077.0,0.0,0.0
422,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,28.0,1.0,20180519011217.0,21077.0,0.0,0.0
423,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,28.0,1.0,20180519011221.0,21077.0,0.0,0.0
424,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,28.0,1.0,20180519011221.0,11077.0,0.0,0.0
425,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,18.0,1.0,20180519011227.0,11077.0,0.0,0.0
426,44.0,5.0,第2节,第2节,-46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-46.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,18.0,1.0,20180519011227.0,11077.0,0.0,0.0
427,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,18.0,1.0,20180519011230.0,11077.0,0.0,0.0
428,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,18.0,1.0,20180519011230.0,11077.0,0.0,0.0
429,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,8.0,1.0,20180519011237.0,11077.0,0.0,0.0
430,44.0,5.0,第2节,第2节,-45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,3.0,GD,8.0,1.0,20180519011237.0,11077.0,0.0,0.0
431,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,58.0,1.0,20180519011247.0,21077.0,0.0,0.0
432,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,58.0,1.0,20180519011247.0,21077.0,0.0,0.0
433,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,58.0,1.0,20180519011249.0,21077.0,0.0,0.0
434,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,58.0,1.0,20180519011249.0,21077.0,0.0,0.0
435,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,44.0,1.0,20180519011301.0,21077.0,0.0,0.0
436,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,44.0,1.0,20180519011301.0,21077.0,0.0,0.0
437,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,38.0,1.0,20180519011306.0,21077.0,0.0,0.0
438,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,38.0,1.0,20180519011306.0,11077.0,0.0,0.0
439,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,37.0,1.0,20180519011309.0,21077.0,0.0,0.0
440,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,37.0,1.0,20180519011309.0,21077.0,0.0,0.0
441,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,37.0,1.0,20180519011310.0,21077.0,0.0,0.0
442,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,37.0,1.0,20180519011310.0,21077.0,0.0,0.0
443,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,34.0,1.0,20180519011311.0,21077.0,0.0,0.0
444,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,34.0,1.0,20180519011311.0,11077.0,0.0,0.0
445,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,34.0,1.0,20180519011312.0,11077.0,0.0,0.0
446,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,34.0,1.0,20180519011312.0,11077.0,0.0,0.0
447,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,25.0,1.0,20180519011320.0,11077.0,0.0,0.0
448,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,46.0,0.0,1.0,2.0,GD,25.0,1.0,20180519011320.0,11075.0,0.0,0.0
449,44.0,5.0,第2节,第2节,45.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,45.5,2.0,0.83,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,49.0,0.0,1.0,2.0,GD,25.0,1.0,20180519011320.0,21077.0,0.0,0.0
450,44.0,5.0,第2节,第2节,-48.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-48.5,2.0,0.87,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,49.0,0.0,1.0,2.0,GD,25.0,1.0,20180519011320.0,21077.0,0.0,0.0
451,44.0,5.0,第2节,第2节,48.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,48.5,2.0,0.8,,2.0,3.0,1.0,3.0,0.0,33.3,13.0,49.0,0.0,1.0,2.0,GD,24.0,1.0,20180519011324.0,21077.0,0.0,0.0
452,44.0,5.0,第2节,第2节,48.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,48.5,2.0,0.8,,2.0,4.0,1.0,3.0,0.0,33.3,13.0,15.0,0.0,1.0,2.0,GD,24.0,1.0,20180519011324.0,21074.0,0.0,0.0
453,44.0,5.0,第2节,第2节,48.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,48.5,2.0,0.8,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,5.0,1.0,20180519011339.0,11077.0,0.0,0.0
454,44.0,5.0,第2节,第2节,-46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,-46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,5.0,1.0,20180519011339.0,11077.0,0.0,0.0
455,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,5.0,1.0,20180519011341.0,11077.0,0.0,0.0
456,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,5.0,1.0,20180519011341.0,11077.0,0.0,0.0
457,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,2.0,1.0,20180519011343.0,11077.0,0.0,0.0
458,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,2.0,GD,2.0,1.0,20180519011343.0,11077.0,0.0,0.0
459,44.0,5.0,第2节,第2节,46.5,13.5,0.83,-13.5,0.83,151.5,0.83,151.5,0.83,46.5,2.0,0.83,,2.0,4.0,1.0,3.0,0.0,33.3,15.0,49.0,0.0,1.0,1.0,GD,52.0,1.0,20180519011353.0,11077.0,0.0,0.0
