,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
643,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,146.5,0.91,146.5,0.83,146.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,28.0,31.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,21075.0,,0.0,0.0,"0.20,0.53"
644,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,146.5,0.91,146.5,0.83,146.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,41.0,0.0,#0A0A0A,1,8.0,GD,33.0,0,,11077.0,,0.0,0.0,
645,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,146.5,0.91,146.5,0.83,146.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,11077.0,,0.0,0.0,
646,44.0,5.0,第3节,第3节,11.5,0.87,-9.5,0.87,146.5,0.91,146.5,0.83,-9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,11077.0,,0.0,0.0,
647,44.0,5.0,第3节,第3节,9.5,0.87,-9.5,0.87,146.5,0.91,149.5,0.87,9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,11077.0,,0.0,0.0,
648,44.0,5.0,第3节,第3节,9.5,0.87,-9.5,0.87,149.5,0.87,149.5,0.87,149.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,2.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,11077.0,,0.0,0.0,
649,44.0,5.0,第3节,第3节,9.5,0.87,-9.5,0.87,149.5,0.87,149.5,0.87,149.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,44.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,11075.0,,0.0,0.0,"0.70,0.32"
650,44.0,5.0,第3节,第3节,9.5,0.83,-11.5,0.91,149.5,0.87,149.5,0.87,-11.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,44.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,21077.0,,0.0,0.0,
651,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,149.5,0.87,151.5,0.87,11.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,44.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,21077.0,,0.0,0.0,
652,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,44.0,41.0,0.0,#0A0A0A,1,8.0,GD,29.0,0,,21077.0,,0.0,0.0,
653,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,44.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,21077.0,,0.0,0.0,
654,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,44.0,0.0,#0A0A0A,1,8.0,GD,10.0,0,,21077.0,,0.0,0.0,
655,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,5.0,0.0,0.0,83.3,66.7,31.0,44.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,21077.0,,0.0,0.0,
656,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,3.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,31.0,34.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,21081.0,,0.0,0.0,
657,44.0,5.0,第3节,第3节,11.5,0.83,-11.5,0.91,151.5,0.87,151.5,0.87,151.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,31.0,34.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,21075.0,,0.0,0.0,"0.24,0.55"
658,44.0,5.0,第3节,第3节,11.5,0.91,-9.5,0.83,151.5,0.87,151.5,0.87,-9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,31.0,34.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,11077.0,,0.0,0.0,
659,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,151.5,0.87,153.5,0.87,9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,31.0,34.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,11077.0,,0.0,0.0,
660,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,31.0,34.0,0.0,#0A0A0A,1,8.0,GD,7.0,0,,11077.0,,0.0,0.0,
661,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,54.0,0,,11077.0,,0.0,0.0,
662,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,54.0,0,,11077.0,,0.0,0.0,
663,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,0.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11077.0,,0.0,0.0,
664,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.87,153.5,0.87,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,21086.0,,0.0,0.0,
665,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,152.5,0.91,152.5,0.83,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11077.0,,0.0,0.0,
666,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.95,152.5,0.91,152.5,0.83,152.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,1:2,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11078.0,,0.0,0.0,
667,44.0,5.0,第3节,第3节,9.5,0.8,-10.5,0.95,152.5,0.91,152.5,0.83,-10.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,1:2,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11078.0,,0.0,0.0,
668,44.0,5.0,第3节,第3节,10.5,0.8,-10.5,0.95,152.5,0.91,154.5,0.87,10.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,1:2,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11078.0,,0.0,0.0,
669,44.0,5.0,第3节,第3节,10.5,0.8,-10.5,0.95,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,1:2,3.0,4.0,15.0,10.0,5.0,2.0,4.0,4.0,0.0,1.0,83.3,66.7,34.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11078.0,,0.0,0.0,
670,44.0,5.0,第3节,第3节,10.5,0.8,-10.5,0.95,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,1:2,3.0,4.0,15.0,10.0,6.0,2.0,4.0,4.0,0.0,1.0,85.7,66.7,45.0,44.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11079.0,,0.0,0.0,"0.80,0.50"
671,44.0,5.0,第3节,第3节,10.5,0.8,-10.5,0.95,154.5,0.87,154.5,0.87,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,2:2,3.0,4.0,15.0,10.0,6.0,2.0,4.0,4.0,0.0,1.0,85.7,66.7,34.0,45.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11078.0,,0.0,0.0,"0.80,0.50"
672,44.0,5.0,第3节,第3节,10.5,0.83,-10.5,0.91,154.5,0.91,154.5,0.83,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,2:2,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,46.0,45.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,11079.0,,0.0,0.0,"0.80,0.50"
673,44.0,5.0,第3节,第3节,10.5,0.83,-10.5,0.91,154.5,0.91,154.5,0.83,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,21077.0,,0.0,0.0,
674,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,45.0,0,,21077.0,,0.0,0.0,
675,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,39.0,0,,21077.0,,0.0,0.0,
676,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,39.0,0,,21095.0,,0.0,0.0,"0.20,0.27"
677,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,155.5,0.83,155.5,0.91,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
678,44.0,5.0,第3节,第3节,10.5,0.87,-11.5,0.87,155.5,0.83,155.5,0.91,-11.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
679,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,155.5,0.83,154.5,0.95,11.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
680,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
681,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,1.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
682,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,1.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
683,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,1.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
684,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,1.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
685,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
686,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
687,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.0,0.0,
688,44.0,5.0,第3节,第3节,11.5,0.87,-11.5,0.87,154.5,0.8,154.5,0.95,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,11077.0,,0.0,0.0,
689,44.0,5.0,第3节,第3节,11.5,0.87,-10.5,0.87,154.5,0.8,154.5,0.95,-10.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,11077.0,,0.0,0.0,
690,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,154.5,0.8,153.5,0.8,10.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,11077.0,,0.0,0.0,
691,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,153.5,0.95,153.5,0.8,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,46.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,11077.0,,0.0,0.0,
692,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,153.5,0.95,153.5,0.8,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,10.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,36.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,21077.0,,0.0,0.0,
693,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,153.5,0.95,153.5,0.8,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,34.0,36.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,21074.0,,0.0,0.0,"0.20,0.43"
694,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,153.5,0.95,153.5,0.8,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,30.0,0,,11077.0,,0.0,0.0,
695,44.0,5.0,第3节,第3节,10.5,0.87,-10.5,0.87,153.5,0.95,153.5,0.8,153.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,26.0,0,,11077.0,,0.0,0.0,
696,44.0,5.0,第3节,第3节,10.5,0.91,-9.5,0.83,153.5,0.95,153.5,0.8,-9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,26.0,0,,11077.0,,0.0,0.0,
697,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,153.5,0.95,155.5,0.8,9.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,26.0,0,,11077.0,,0.0,0.0,
698,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,26.0,0,,11077.0,,0.0,0.0,
699,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,26.0,0,,11095.0,,0.0,0.0,"0.74,0.38"
700,44.0,5.0,第3节,第3节,9.5,0.91,-9.5,0.83,155.5,0.95,155.5,0.8,155.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,11.0,0,,21077.0,,0.0,0.0,
701,44.0,5.0,第3节,第3节,9.5,0.91,-8.5,0.83,155.5,0.95,155.5,0.8,-8.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,11.0,0,,21077.0,,0.0,0.0,
702,44.0,5.0,第3节,第3节,8.5,0.91,-8.5,0.83,155.5,0.95,154.5,0.83,8.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,11.0,0,,21077.0,,0.0,0.0,
703,44.0,5.0,第3节,第3节,8.5,0.91,-8.5,0.83,154.5,0.91,154.5,0.83,154.5,"#2B2B2B,#BFFFBF,#BFFFBF,#2B2B2B,#C40010,#0046A8,#3D4A4E",1.0,3.0,9242213.0,,3.0,4.0,15.0,11.0,7.0,2.0,4.0,4.0,0.0,1.0,87.5,66.7,36.0,46.0,0.0,#0A0A0A,1,7.0,GD,11.0,0,,21077.0,,0.0,0.0,
