,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
460,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721122512.0,21077.0,,1.25,0.0
461,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122512.0,21077.0,,1.25,0.0
462,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122513.0,21077.0,,1.25,0.0
463,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122513.0,11086.0,,1.25,0.0
464,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122514.0,11086.0,,1.25,0.0
465,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122514.0,11086.0,,1.25,0.0
466,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,162.5,0.83,161.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122526.0,11086.0,,1.25,0.0
467,,,第2节,1.0,第2节,16.5,0.83,-17.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122526.0,11086.0,,1.25,0.0
468,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.83,162.5,0.83,16.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122526.0,11086.0,,1.25,0.0
469,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.83,162.5,0.83,-16.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,5.0,6.0,4.0,0.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122527.0,21078.0,,1.25,0.0
470,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,163.5,0.83,162.5,0.83,163.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,20.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122527.0,21078.0,,1.25,0.0
471,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122544.0,21078.0,,1.25,0.0
472,,,第2节,1.0,第2节,16.5,0.8,-16.5,0.87,162.5,0.83,163.5,0.83,162.5,1.0,2.0,0.0,1:2^2:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721122544.0,21079^21078,,1.25,0.0
473,,,第2节,1.0,第2节,16.5,0.8,-16.5,0.87,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,1:2^2:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721122559.0,21079^21078,,1.25,0.0
474,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721122559.0,21080.0,,1.25,0.0
475,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721122601.0,21080.0,,1.25,0.0
476,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721122601.0,21080.0,,1.25,0.0
477,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,162.5,0.8,162.5,0.87,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,6.0,1~GD,54.0,1.0,20180721122609.0,11077.0,,1.25,0.0
478,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,161.5,0.83,162.5,0.87,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,6.0,1~GD,54.0,1.0,20180721122609.0,11077.0,,1.25,0.0
479,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,37.0,37.0,21.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721122612.0,11077.0,,1.25,0.0
480,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,39.0,37.0,21.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721122612.0,11077.0,,1.25,0.0
481,,,第2节,1.0,第2节,16.5,0.83,-16.5,0.83,163.5,0.83,161.5,0.83,163.5,1.0,2.0,0.0,,1.0,1.0,7.0,5.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721122617.0,11077.0,,1.25,0.0
482,,,第2节,1.0,第2节,18.5,0.83,-16.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721122617.0,11074.0,,1.25,0.0
483,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,163.5,0.83,163.5,0.83,18.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721122617.0,11074.0,,1.25,0.0
484,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,163.5,0.83,163.5,0.83,-18.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721122617.0,11074.0,,1.25,0.0
485,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,163.5,0.83,163.5,0.83,-18.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,42.0,1.0,20180721122619.0,11074.0,,1.25,0.0
486,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,163.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,42.0,1.0,20180721122619.0,21077.0,,1.25,0.0
487,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122627.0,21077.0,,1.25,0.0
488,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122627.0,21077.0,,1.25,0.0
489,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122629.0,21077.0,,1.25,0.0
490,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,164.5,0.8,162.5,0.8,164.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122629.0,11086.0,,1.25,0.0
491,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,164.5,0.8,164.5,0.87,164.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122634.0,11086.0,,1.25,0.0
492,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,164.5,0.8,164.5,0.87,17.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,1.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122634.0,11086.0,,1.25,0.0
493,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,164.5,0.83,164.5,0.87,-17.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122634.0,21078.0,,1.25,0.0
494,,,第2节,1.0,第2节,17.5,0.83,-17.5,0.83,163.5,0.83,164.5,0.83,163.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122703.0,21078.0,,1.25,0.0
495,,,第2节,1.0,第2节,18.5,0.83,-17.5,0.83,163.5,0.83,163.5,0.83,163.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122703.0,21078.0,,1.25,0.0
496,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.83,163.5,0.83,163.5,0.83,18.5,1.0,2.0,0.0,1:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122703.0,21078.0,,1.25,0.0
497,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,163.5,0.87,163.5,0.83,-18.5,1.0,2.0,0.0,1:2^2:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,0.0,20180721122703.0,21080^21078,,1.25,0.0
498,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,162.5,0.87,163.5,0.8,162.5,1.0,2.0,0.0,1:2^2:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721122715.0,21080^21078,,1.25,0.0
499,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721122715.0,21080.0,,1.25,0.0
500,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721122717.0,21080.0,,1.25,0.0
501,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,2:2,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,34.0,1.0,20180721122717.0,21080.0,,1.25,0.0
502,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721122719.0,11077.0,,1.25,0.0
503,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.87,162.5,0.8,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721122719.0,11077.0,,1.25,0.0
504,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.87,161.5,0.8,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721122728.0,11077.0,,1.25,0.0
505,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.83,161.5,0.8,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721122728.0,11077.0,,1.25,0.0
506,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721122736.0,11077.0,,1.25,0.0
507,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721122736.0,11077.0,,1.25,0.0
508,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721122737.0,11077.0,,1.25,0.0
509,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,160.5,0.83,161.5,0.83,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,11.0,1.0,20180721122737.0,21077.0,,1.25,0.0
510,,,第2节,1.0,第2节,18.5,0.83,-18.5,0.83,160.5,0.83,160.5,0.83,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721122745.0,21077.0,,1.25,0.0
511,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721122745.0,21077.0,,1.25,0.0
512,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,5.0,1~GD,57.0,0.0,20180721122750.0,21077.0,,1.25,0.0
513,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,5.0,1~GD,57.0,0.0,20180721122750.0,21077.0,,1.25,0.0
514,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,5.0,1~GD,57.0,1.0,20180721122806.0,21077.0,,1.25,0.0
515,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,21.0,0.0,0.0,1,5.0,1~GD,57.0,1.0,20180721122806.0,21077.0,,1.25,0.0
516,,,第2节,1.0,第2节,18.5,0.8,-18.5,0.87,163.5,0.83,160.5,0.87,163.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721122809.0,21077.0,,1.25,0.0
517,,,第2节,1.0,第2节,15.5,0.8,-18.5,0.87,163.5,0.83,163.5,0.83,163.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721122809.0,21077.0,,1.25,0.0
518,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.87,163.5,0.83,163.5,0.83,15.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721122809.0,21077.0,,1.25,0.0
519,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,163.5,0.83,163.5,0.83,-15.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,54.0,1.0,20180721122809.0,21075.0,,1.25,0.0
520,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,163.5,0.83,163.5,0.83,-15.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,52.0,1.0,20180721122811.0,21075.0,,1.25,0.0
521,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,162.5,0.87,163.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,52.0,1.0,20180721122811.0,11077.0,,1.25,0.0
522,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,162.5,0.87,162.5,0.8,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180721122819.0,11077.0,,1.25,0.0
523,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180721122819.0,11077.0,,1.25,0.0
524,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721122827.0,11077.0,,1.25,0.0
525,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,162.5,0.83,162.5,0.83,162.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,36.0,1.0,20180721122827.0,11077.0,,1.25,0.0
526,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,161.5,0.87,162.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180721122831.0,11077.0,,1.25,0.0
527,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,161.5,0.83,161.5,0.8,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,32.0,1.0,20180721122831.0,21077.0,,1.25,0.0
528,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,161.5,0.83,161.5,0.83,161.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,24.0,1.0,20180721122839.0,21077.0,,1.25,0.0
529,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,160.5,0.83,161.5,0.83,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,24.0,1.0,20180721122839.0,21077.0,,1.25,0.0
530,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,160.5,0.83,160.5,0.83,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,16.0,1.0,20180721122847.0,21077.0,,1.25,0.0
531,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,16.0,1.0,20180721122847.0,21077.0,,1.25,0.0
532,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,160.5,0.8,160.5,0.87,160.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,8.0,1.0,20180721122855.0,21077.0,,1.25,0.0
533,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.87,160.5,0.87,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,8.0,1.0,20180721122855.0,21077.0,,1.25,0.0
534,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.87,159.5,0.8,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180721122858.0,21077.0,,1.25,0.0
535,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,5.0,1~GD,5.0,1.0,20180721122858.0,11077.0,,1.25,0.0
536,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122906.0,11077.0,,1.25,0.0
537,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122906.0,11077.0,,1.25,0.0
538,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122908.0,11077.0,,1.25,0.0
539,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122908.0,21086.0,,1.25,0.0
540,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122910.0,21086.0,,1.25,0.0
541,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122910.0,21086.0,,1.25,0.0
542,,,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122911.0,21086.0,,1.25,0.0
543,44.0,5.0,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122911.0,21086.0,,1.25,0.0
544,44.0,5.0,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122913.0,21086.0,,1.25,0.0
545,44.0,5.0,第2节,1.0,第2节,15.5,0.83,-15.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,2.0,0.0,,1.0,1.0,7.0,6.0,6.0,4.0,2.0,60.0,39.0,39.0,24.0,0.0,0.0,1,4.0,1~GD,57.0,0.0,20180721122913.0,11081.0,,1.25,0.0
