,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
521,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,^,18.0,21.0,0.0,0.0,1,7.0,1~GD,59.0,1.0,20180518142744.0,11086^21077,,0.0,0.0
522,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,59.0,1.0,20180518142744.0,21094.0,,0.0,0.0
523,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,59.0,1.0,20180518142744.0,11077.0,,0.0,0.0
524,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.8,,18.0,21.0,0.0,0.0,1,7.0,1~GD,51.0,1.0,20180518142752.0,11077.0,,0.0,0.0
525,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.87,,18.0,21.0,0.0,0.0,1,7.0,1~GD,51.0,1.0,20180518142752.0,11077.0,,0.0,0.0
526,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.87,,18.0,21.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180518142754.0,11077.0,,0.0,0.0
527,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.8,,18.0,21.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180518142754.0,11095.0,,0.0,0.0
528,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180518142754.0,11095.0,,0.0,0.0
529,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180518142754.0,21077.0,,0.0,0.0
530,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180518142754.0,21077.0,,0.0,0.0
531,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180518142803.0,21077.0,,0.0,0.0
532,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180518142803.0,21077.0,,0.0,0.0
533,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,35.0,1.0,20180518142808.0,21077.0,,0.0,0.0
534,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,35.0,1.0,20180518142808.0,21095.0,,0.0,0.0
535,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.0,,18.0,21.0,0.0,0.0,1,7.0,1~GD,35.0,1.0,20180518142808.0,11077.0,,0.0,0.0
536,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.8,,18.0,21.0,0.0,0.0,1,7.0,1~GD,35.0,1.0,20180518142808.0,11077.0,,0.0,0.0
537,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.87,,18.0,21.0,0.0,0.0,1,7.0,1~GD,27.0,1.0,20180518142816.0,11077.0,,0.0,0.0
538,,,第2节,第2节,151.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,151.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,27.0,1.0,20180518142816.0,11077.0,,0.0,0.0
539,,,第2节,第2节,151.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,151.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180518142824.0,11077.0,,0.0,0.0
540,,,第2节,第2节,151.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,151.5,2.0,0.83,,18.0,21.0,0.0,0.0,1,7.0,1~GD,19.0,1.0,20180518142824.0,11077.0,,0.0,0.0
541,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,11077.0,,0.0,0.0
542,,,第2节,第2节,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,2.0,0.83,,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,11077.0,,0.0,0.0
543,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,11077.0,,0.0,0.0
544,,,第2节,第2节,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,2.0,0.0,,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,11077.0,,0.0,0.0
545,,,第2节,第2节,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,2.0,0.0,^,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,11075^21077,,0.0,0.0
546,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.0,,18.0,24.0,0.0,0.0,1,7.0,1~GD,13.0,1.0,20180518142830.0,21077.0,,0.0,0.0
547,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.0,,18.0,24.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180518142839.0,21077.0,,0.0,0.0
548,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.87,,18.0,24.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180518142839.0,21077.0,,0.0,0.0
549,,,第2节,第2节,152.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,152.5,2.0,0.8,,18.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142847.0,21077.0,,0.0,0.0
550,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,18.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142847.0,21077.0,,0.0,0.0
551,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,18.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142847.0,21077.0,,0.0,0.0
552,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.0,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142856.0,21077.0,,0.0,0.0
553,,,第2节,第2节,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,2.0,0.0,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142856.0,21077.0,,0.0,0.0
554,,,第2节,第2节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,2.0,0.0,^,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142902.0,21074^11077,,0.0,0.0
555,,,第2节,第2节,7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,7.5,2.0,0.87,^,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142902.0,21074^11077,,0.0,0.0
556,,,第2节,第2节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,2.0,0.0,^,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142902.0,21074^11077,,0.0,0.0
557,,,第2节,第2节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,2.0,0.8,^,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142902.0,11086^21077,,0.0,0.0
558,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.8,^,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142903.0,11086^21077,,0.0,0.0
559,44.0,5.0,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,1:1,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142903.0,21078.0,,0.0,0.0
560,44.0,5.0,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,1:1,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142916.0,21078.0,,0.0,0.0
561,44.0,5.0,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518142916.0,11081.0,,0.0,0.0
562,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143052.0,11081.0,,0.0,0.0
563,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.83,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143052.0,21077.0,,0.0,0.0
564,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.83,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143052.0,21077.0,,0.0,0.0
565,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.0,,20.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143052.0,21077.0,,0.0,0.0
566,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143103.0,21077.0,,0.0,0.0
567,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,0.0,20180518143103.0,21077.0,,0.0,0.0
568,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.83,1:1^,21.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,1.0,20180518143103.0,21079^11077,,0.0,0.0
569,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.8,,21.0,24.0,0.0,0.0,1,6.0,1~GD,56.0,1.0,20180518143103.0,11077.0,,0.0,0.0
570,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,,21.0,24.0,0.0,0.0,1,6.0,1~GD,48.0,1.0,20180518143112.0,11077.0,,0.0,0.0
571,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,48.0,1.0,20180518143112.0,11077.0,,0.0,0.0
572,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180518143120.0,11077.0,,0.0,0.0
573,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180518143120.0,11077.0,,0.0,0.0
574,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.8,,21.0,24.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180518143120.0,11077.0,,0.0,0.0
575,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180518143120.0,11077.0,,0.0,0.0
576,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.87,,21.0,24.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180518143120.0,11077.0,,0.0,0.0
577,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,39.0,1.0,20180518143128.0,21077.0,,0.0,0.0
578,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,31.0,1.0,20180518143128.0,21077.0,,0.0,0.0
579,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,31.0,1.0,20180518143137.0,21077.0,,0.0,0.0
580,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.8,,21.0,24.0,0.0,0.0,1,6.0,1~GD,23.0,1.0,20180518143137.0,21077.0,,0.0,0.0
581,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.87,,21.0,24.0,0.0,0.0,1,6.0,1~GD,23.0,1.0,20180518143137.0,21077.0,,0.0,0.0
582,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180518143145.0,21077.0,,0.0,0.0
583,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180518143145.0,21077.0,,0.0,0.0
584,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,21.0,24.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180518143145.0,21077.0,,0.0,0.0
585,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.0,,21.0,24.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180518143145.0,21077.0,,0.0,0.0
586,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180518143147.0,21077.0,,0.0,0.0
587,,,第2节,第2节,6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,6.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180518143147.0,21077.0,,0.0,0.0
588,,,第2节,第2节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,2.0,0.0,^,23.0,24.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180518143147.0,21074^11077,,0.0,0.0
589,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.87,,23.0,24.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180518143147.0,11077.0,,0.0,0.0
590,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.8,,23.0,24.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180518143155.0,11077.0,,0.0,0.0
591,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180518143155.0,11077.0,,0.0,0.0
592,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180518143200.0,11077.0,,0.0,0.0
593,,,第2节,第2节,5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,5.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180518143200.0,11095.0,,0.0,0.0
594,,,第2节,第2节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180518143200.0,11095.0,,0.0,0.0
595,,,第2节,第2节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180518143200.0,11095.0,,0.0,0.0
596,,,第2节,第2节,-5.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-5.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180518143200.0,21077.0,,0.0,0.0
597,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.87,,23.0,24.0,0.0,0.0,1,5.0,1~GD,52.0,1.0,20180518143208.0,21077.0,,0.0,0.0
598,,,第2节,第2节,153.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,153.5,2.0,0.8,,23.0,24.0,0.0,0.0,1,5.0,1~GD,52.0,1.0,20180518143208.0,21095.0,,0.0,0.0
599,,,第2节,第2节,6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,6.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180518143208.0,21095.0,,0.0,0.0
600,,,第2节,第2节,6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,6.5,2.0,0.8,,23.0,24.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180518143208.0,21095.0,,0.0,0.0
601,,,第2节,第2节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180518143208.0,21095.0,,0.0,0.0
602,,,第2节,第2节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,2.0,0.87,,23.0,24.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180518143208.0,11077.0,,0.0,0.0
603,,,第2节,第2节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180518143208.0,11077.0,,0.0,0.0
604,,,第2节,第2节,-6.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-6.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,11077.0,,0.0,0.0
605,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.83,,23.0,24.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,11077.0,,0.0,0.0
606,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.0,,23.0,24.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,11077.0,,0.0,0.0
607,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.0,,23.0,27.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,11077.0,,0.0,0.0
608,,,第2节,第2节,7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,7.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,11077.0,,0.0,0.0
609,,,第2节,第2节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,21077.0,,0.0,0.0
610,,,第2节,第2节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,2.0,0.8,,23.0,27.0,0.0,0.0,1,5.0,1~GD,43.0,1.0,20180518143216.0,21077.0,,0.0,0.0
611,,,第2节,第2节,-7.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-7.5,2.0,0.87,,23.0,27.0,0.0,0.0,1,5.0,1~GD,35.0,1.0,20180518143225.0,21077.0,,0.0,0.0
612,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,35.0,1.0,20180518143225.0,21077.0,,0.0,0.0
613,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143229.0,21077.0,,0.0,0.0
614,,,第2节,第2节,155.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,155.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143229.0,21077.0,,0.0,0.0
615,,,第2节,第2节,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,2.0,0.0,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143230.0,21077.0,,0.0,0.0
616,,,第2节,第2节,8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,8.5,2.0,0.8,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143230.0,21077.0,,0.0,0.0
617,,,第2节,第2节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,2.0,0.0,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143230.0,21077.0,,0.0,0.0
618,,,第2节,第2节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,2.0,0.87,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,0.0,20180518143230.0,11077.0,,0.0,0.0
619,,,第2节,第2节,-8.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-8.5,2.0,0.87,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,1.0,20180518143250.0,11077.0,,0.0,0.0
620,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.87,,23.0,27.0,0.0,0.0,1,5.0,1~GD,30.0,1.0,20180518143250.0,11077.0,,0.0,0.0
621,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.8,,23.0,27.0,0.0,0.0,1,5.0,1~GD,22.0,1.0,20180518143259.0,11077.0,,0.0,0.0
622,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,22.0,1.0,20180518143259.0,11077.0,,0.0,0.0
623,,,第2节,第2节,154.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,154.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,14.0,1.0,20180518143307.0,11077.0,,0.0,0.0
624,,,第2节,第2节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,2.0,0.83,,23.0,27.0,0.0,0.0,1,5.0,1~GD,14.0,1.0,20180518143307.0,11077.0,,0.0,0.0
625,,,第2节,第2节,157.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,157.5,2.0,0.0,,23.0,30.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180518143309.0,11077.0,,0.0,0.0
626,,,第2节,第2节,9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,9.5,2.0,0.87,,23.0,30.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180518143309.0,11077.0,,0.0,0.0
627,,,第2节,第2节,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,2.0,0.0,,23.0,30.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180518143309.0,11077.0,,0.0,0.0
628,,,第2节,第2节,-9.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-9.5,2.0,0.8,^,23.0,30.0,0.0,0.0,1,5.0,1~GD,11.0,1.0,20180518143309.0,11075^21077,,0.0,0.0
629,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.87,,23.0,30.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180518143318.0,21077.0,,0.0,0.0
630,,,第2节,第2节,156.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,156.5,2.0,0.8,,23.0,30.0,0.0,0.0,1,5.0,1~GD,3.0,1.0,20180518143318.0,21077.0,,0.0,0.0
631,,,第2节,第2节,10.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,10.5,2.0,0.83,,23.0,30.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180518143319.0,21077.0,,0.0,0.0
632,,,第2节,第2节,-10.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-10.5,2.0,0.83,,23.0,30.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180518143319.0,21077.0,,0.0,0.0
633,,,第2节,第2节,-10.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-10.5,2.0,0.0,,23.0,30.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180518143319.0,21077.0,,0.0,0.0
634,,,第2节,第2节,-10.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,-10.5,2.0,0.0,,23.0,30.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180518143319.0,11077.0,,0.0,0.0
635,,,第2节,第2节,158.5,7.5,0.0,-7.5,0.0,169.5,0.83,169.5,0.83,158.5,2.0,0.83,,23.0,30.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180518143319.0,11077.0,,0.0,0.0
