,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,KC,KI,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1287,,,第4节,1.0,第4节,-9.5,0.91,9.5,0.77,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,34.0,1.0,20180721131232.0,11077.0,,0.47,0.0
1288,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.77,127.5,0.83,127.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,34.0,1.0,20180721131232.0,11077.0,,0.47,0.0
1289,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,31.0,1.0,20180721131234.0,11077.0,,0.47,0.0
1290,,,第4节,1.0,第4节,-9.5,0.71,9.5,0.91,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,31.0,1.0,20180721131234.0,21077.0,,0.47,0.0
1291,,,第4节,1.0,第4节,-9.5,0.71,9.5,1.0,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,23.0,1.0,20180721131243.0,21077.0,,0.47,0.0
1292,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,23.0,1.0,20180721131243.0,21077.0,,0.47,0.0
1293,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,19.0,1.0,20180721131247.0,21077.0,,0.47,0.0
1294,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,19.0,1.0,20180721131247.0,21077.0,,0.47,0.0
1295,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,11.0,1.0,20180721131255.0,21077.0,,0.47,0.0
1296,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,11.0,1.0,20180721131255.0,21077.0,,0.47,0.0
1297,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,2.0,1.0,20180721131304.0,21077.0,,0.47,0.0
1298,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,2.0,1.0,20180721131304.0,21077.0,,0.47,0.0
1299,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,0.0,1.0,20180721131305.0,21077.0,,0.47,0.0
1300,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,0.0,1.0,20180721131305.0,21077.0,,0.47,0.0
1301,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,5.0,1~GD,0.0,1.0,20180721131305.0,11077.0,,0.47,0.0
1302,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,53.0,1.0,20180721131312.0,11077.0,,0.47,0.0
1303,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,53.0,1.0,20180721131312.0,11077.0,,0.47,0.0
1304,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131319.0,21077.0,,0.47,0.0
1305,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131319.0,21077.0,,0.47,0.0
1306,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131319.0,21077.0,,0.47,0.0
1307,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131319.0,21077.0,,0.47,0.0
1308,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,1.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131329.0,11086.0,,0.47,0.0
1309,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131329.0,11086.0,,0.47,0.0
1310,,,第4节,1.0,第4节,-10.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131329.0,11086.0,,0.47,0.0
1311,,,第4节,1.0,第4节,-10.5,0.87,10.5,0.91,127.5,0.83,127.5,0.83,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131329.0,11086.0,,0.47,0.0
1312,,,第4节,1.0,第4节,-10.5,0.87,10.5,0.8,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2,0.0,1.0,3.0,17.0,7.0,1.0,1.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131330.0,21078.0,,0.47,0.0
1313,,,第4节,1.0,第4节,-10.5,0.87,10.5,0.8,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,59.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131330.0,21078.0,,0.47,0.0
1314,,,第4节,1.0,第4节,-10.5,0.87,10.5,0.8,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131354.0,21078.0,,0.47,0.0
1315,,,第4节,1.0,第4节,-10.5,0.83,10.5,0.83,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2^2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,0.0,20180721131354.0,21079^21078,,0.47,0.0
1316,,,第4节,1.0,第4节,-10.5,0.83,10.5,0.83,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2^2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721131406.0,21079^21078,,0.47,0.0
1317,,,第4节,1.0,第4节,-10.5,0.77,10.5,0.91,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721131406.0,21080.0,,0.47,0.0
1318,,,第4节,1.0,第4节,-10.5,0.77,10.5,0.91,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721131408.0,21080.0,,0.47,0.0
1319,,,第4节,1.0,第4节,-10.5,0.77,10.5,0.91,127.5,0.83,127.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721131408.0,21080.0,,0.47,0.0
1320,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721131408.0,21080.0,,0.47,0.0
1321,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,39.0,1.0,20180721131417.0,11077.0,,0.47,0.0
1322,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,39.0,1.0,20180721131417.0,11077.0,,0.47,0.0
1323,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,30.0,1.0,20180721131426.0,11077.0,,0.47,0.0
1324,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,30.0,1.0,20180721131426.0,11077.0,,0.47,0.0
1325,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131427.0,11077.0,,0.47,0.0
1326,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,1.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131427.0,11077.0,,0.47,0.0
1327,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,1.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131427.0,11077.0,,0.47,0.0
1328,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,1.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131427.0,11077.0,,0.47,0.0
1329,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,1.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131428.0,21086.0,,0.47,0.0
1330,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,1.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131428.0,21086.0,,0.47,0.0
1331,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131436.0,21086.0,,0.47,0.0
1332,,,第4节,1.0,第4节,-9.5,0.77,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131436.0,21086.0,,0.47,0.0
1333,,,第4节,1.0,第4节,-9.5,0.83,9.5,0.91,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131436.0,21086.0,,0.47,0.0
1334,,,第4节,1.0,第4节,-9.5,0.83,9.5,0.83,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,50.0,50.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131436.0,11078.0,,0.47,0.0
1335,,,第4节,1.0,第4节,-9.5,0.83,9.5,0.83,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2,0.0,1.0,3.0,17.0,7.0,1.0,2.0,58.3,51.0,51.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131450.0,11078.0,,0.47,0.0
1336,,,第4节,1.0,第4节,-9.5,0.91,9.5,0.77,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2^2:2,0.0,1.0,3.0,17.0,8.0,1.0,2.0,61.5,52.0,51.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131450.0,11079^11078,,0.47,0.0
1337,,,第4节,1.0,第4节,-9.5,0.91,9.5,0.77,127.5,0.83,127.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2^2:2,0.0,1.0,3.0,17.0,8.0,1.0,2.0,61.5,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131500.0,11079^11078,,0.47,0.0
1338,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.77,127.5,0.83,127.5,0.83,-7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,1:2^2:2,0.0,1.0,3.0,17.0,8.0,1.0,2.0,61.5,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,0.0,20180721131500.0,11079^11078,,0.47,0.0
1339,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721131505.0,11079.0,,0.47,0.0
1340,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721131505.0,11079.0,,0.47,0.0
1341,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,2:2,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721131505.0,11079.0,,0.47,0.0
1342,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721131505.0,21077.0,,0.47,0.0
1343,,,第4节,1.0,第4节,-8.5,0.77,8.5,0.91,127.5,0.83,127.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,19.0,1.0,20180721131514.0,21077.0,,0.47,0.0
1344,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,-7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,19.0,1.0,20180721131514.0,21077.0,,0.47,0.0
1345,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,10.0,1.0,20180721131523.0,11077.0,,0.47,0.0
1346,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,10.0,1.0,20180721131523.0,11077.0,,0.47,0.0
1347,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,7.0,1.0,20180721131523.0,11077.0,,0.47,0.0
1348,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,52.0,52.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,7.0,1.0,20180721131523.0,11077.0,,0.47,0.0
1349,,,第4节,1.0,第4节,-7.5,0.77,7.5,0.91,127.5,0.83,127.5,0.83,7.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,4.0,0.0,,0.0,1.0,3.0,17.0,9.0,1.0,2.0,64.3,55.0,55.0,60.0,0.0,0.0,#C40010,1,4.0,1~GD,3.0,1.0,20180721131526.0,11077.0,,0.47,0.0
