,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KI,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
939,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,4.0,GD,10.0,0,,11077.0,0.66,1.1
940,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,10.0,0,,11077.0,0.66,1.1
941,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,57.0,0,,11077.0,0.66,1.1
942,44.0,5.0,第4节,第4节,13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,13.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,57.0,0,,21077.0,0.66,1.1
943,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,37.0,0,,21077.0,0.66,1.1
944,44.0,5.0,第4节,第4节,12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,12.5,1.0,4.0,1.0,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,37.0,0,,11077.0,0.66,1.1
945,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.71,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,37.0,0,,11077.0,0.66,1.1
946,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.91,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,37.0,0,,11077.0,0.66,1.1
947,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,39.0,0,,11077.0,0.66,1.1
948,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,39.0,0,,11077.0,0.66,1.1
949,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,4.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
950,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,21086.0,0.66,1.1
951,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.77,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
952,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,1.0,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
953,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.71,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
954,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.83,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
955,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.83,1:2,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.66,1.1
956,44.0,5.0,第4节,第4节,-12.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-12.5,1.0,4.0,0.83,1:2,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,11080.0,0.66,1.1
957,44.0,5.0,第4节,第4节,13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,13.5,1.0,4.0,0.8,2:2,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,11078.0,0.66,1.1
958,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.87,2:2,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,11080.0,0.66,1.1
959,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,1.0,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,32.0,0,,21077.0,0.66,1.1
960,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.71,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,30.0,0,,21077.0,0.66,1.1
961,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.71,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,30.0,0,,21077.0,0.66,1.1
962,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.71,,,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21077.0,0.66,1.1
963,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.71,,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,13.0,0,,11086.0,0.66,1.1
964,44.0,5.0,第4节,第4节,-13.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-13.5,1.0,4.0,0.71,,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21077.0,0.66,1.1
965,44.0,5.0,第4节,第4节,14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,14.5,1.0,4.0,0.83,,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21077.0,0.66,1.1
966,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,1:2,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21078.0,0.66,1.1
967,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.91,1:2,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21078.0,0.66,1.1
968,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.77,1:2,1.0,5.0,22.0,4.0,1.0,5.0,100.0,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21078.0,0.66,1.1
969,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.77,1:2,1.0,5.0,22.0,4.0,1.0,5.0,80.0,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
970,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.77,2:2,1.0,5.0,22.0,4.0,1.0,5.0,80.0,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21078.0,0.66,1.1
971,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.91,2:2,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
972,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,2:2,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
973,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,2:2,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
974,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,2:2,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,1.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
975,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,2:2,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21080.0,0.66,1.1
976,44.0,5.0,第4节,第4节,15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,15.5,1.0,4.0,0.83,,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,49.0,0.0,1,3.0,GD,13.0,0,,21077.0,0.66,1.1
977,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,22.0,4.0,1.0,5.0,66.7,63.0,65.0,0.0,1,3.0,GD,10.0,0,,21077.0,0.66,1.1
978,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,63.0,65.0,0.0,1,3.0,GD,10.0,0,,21074.0,0.66,1.1
979,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,0.0,1,3.0,GD,10.0,0,,11077.0,0.66,1.1
980,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,0.0,1,3.0,GD,8.0,0,,11077.0,0.66,1.1
981,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,0.0,1,2.0,GD,8.0,0,,11077.0,0.66,1.1
982,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,0.0,1,2.0,GD,46.0,0,,11077.0,0.66,1.1
983,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,46.0,0,,11077.0,0.66,1.1
984,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,45.0,0,,11077.0,0.66,1.1
985,44.0,5.0,第4节,第4节,16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,45.0,0,,21077.0,0.66,1.1
986,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,47.0,0,,21077.0,0.66,1.1
987,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,47.0,0,,21077.0,0.66,1.1
988,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,49.0,0,,21077.0,0.66,1.1
989,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,49.0,0,,21077.0,0.66,1.1
990,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,38.0,0,,21077.0,0.66,1.1
991,44.0,5.0,第4节,第4节,15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,38.0,0,,11077.0,0.66,1.1
992,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,32.0,0,,21077.0,0.66,1.1
993,44.0,5.0,第4节,第4节,16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,32.0,0,,21077.0,0.66,1.1
994,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,23.0,4.0,1.0,5.0,66.7,65.0,49.0,1.0,1,2.0,GD,26.0,0,,21077.0,0.66,1.1
995,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,65.0,67.0,1.0,1,2.0,GD,26.0,0,,21074.0,0.66,1.1
996,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,26.0,0,,11077.0,0.66,1.1
997,44.0,5.0,第4节,第4节,17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,26.0,0,,11077.0,0.66,1.1
998,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,23.0,0,,11077.0,0.66,1.1
999,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,23.0,0,,11077.0,0.66,1.1
1000,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,22.0,0,,11077.0,0.66,1.1
1001,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,22.0,0,,11081.0,0.66,1.1
1002,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,27.0,0,,11081.0,0.66,1.1
1003,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,27.0,0,,11077.0,0.66,1.1
1004,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,25.0,0,,11077.0,0.66,1.1
1005,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,49.0,1.0,1,2.0,GD,25.0,0,,11074.0,0.66,1.1
1006,44.0,5.0,第4节,第4节,-17.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-17.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,2.0,GD,13.0,0,,21077.0,0.66,1.1
1007,44.0,5.0,第4节,第4节,16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,2.0,GD,13.0,0,,21077.0,0.66,1.1
1008,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,2.0,GD,10.0,0,,21077.0,0.66,1.1
1009,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
1010,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,1.0,GD,58.0,0,,11077.0,0.66,1.1
1011,44.0,5.0,第4节,第4节,15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,1.0,GD,58.0,0,,11077.0,0.66,1.1
1012,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,5.0,66.7,67.0,51.0,1.0,1,1.0,GD,46.0,0,,11077.0,0.66,1.1
1013,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,46.0,0,,21086.0,0.66,1.1
1014,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,46.0,0,,11077.0,0.66,1.1
1015,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.77,1:2,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,46.0,0,,11078.0,0.66,1.1
1016,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.91,1:2,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,11078.0,0.66,1.1
1017,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.91,1:2,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,11080.0,0.66,1.1
1018,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.91,2:2,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,11078.0,0.66,1.1
1019,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.77,2:2,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,11080.0,0.66,1.1
1020,44.0,5.0,第4节,第4节,16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,21077.0,0.66,1.1
1021,44.0,5.0,第4节,第4节,-16.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-16.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,21077.0,0.66,1.1
1022,44.0,5.0,第4节,第4节,15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,47.0,0,,21077.0,0.66,1.1
1023,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,6.0,66.7,67.0,51.0,1.0,1,1.0,GD,45.0,0,,11077.0,0.66,1.1
1024,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,51.0,1.0,1,1.0,GD,45.0,0,,21086.0,0.66,1.1
1025,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,51.0,1.0,1,1.0,GD,45.0,0,,11077.0,0.66,1.1
1026,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.77,1:2,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,51.0,1.0,1,1.0,GD,45.0,0,,11078.0,0.66,1.1
1027,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.91,1:2,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,51.0,1.0,1,1.0,GD,45.0,0,,11079.0,0.66,1.1
1028,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.91,2:2,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,11078.0,0.66,1.1
1029,44.0,5.0,第4节,第4节,14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,14.5,1.0,4.0,0.91,2:2,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,11078.0,0.66,1.1
1030,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.77,2:2,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,11080.0,0.66,1.1
1031,44.0,5.0,第4节,第4节,15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,21077.0,0.66,1.1
1032,44.0,5.0,第4节,第4节,-15.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-15.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,21077.0,0.66,1.1
1033,44.0,5.0,第4节,第4节,14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,14.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,45.0,0,,21077.0,0.66,1.1
1034,44.0,5.0,第4节,第4节,-14.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-14.5,1.0,4.0,0.83,,1.0,5.0,24.0,4.0,1.0,7.0,66.7,67.0,52.0,1.0,1,1.0,GD,43.0,0,,21077.0,0.66,1.1
