,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
673,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,21077.0
674,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,21075.0
675,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,11077.0
676,44.0,5.0,第3节,第3节,-2.5,0.91,4.5,0.77,157.5,0.8,157.5,0.87,4.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,11077.0
677,44.0,5.0,第3节,第3节,-4.5,0.91,4.5,0.77,157.5,0.8,160.5,0.83,-4.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,11077.0
678,44.0,5.0,第3节,第3节,-4.5,0.91,4.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,17.0,1.0,20180627174910.0,11077.0
679,44.0,5.0,第3节,第3节,-4.5,0.91,4.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,16.0,1.0,20180627174911.0,11077.0
680,44.0,5.0,第3节,第3节,-4.5,0.83,3.5,0.83,160.5,0.83,160.5,0.83,3.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,16.0,1.0,20180627174911.0,11077.0
681,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,160.5,0.83,161.5,0.87,-3.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,16.0,1.0,20180627174911.0,11077.0
682,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,7.0,GD,16.0,1.0,20180627174911.0,11077.0
683,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,6.0,GD,55.0,1.0,20180627174931.0,11077.0
684,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,6.0,GD,55.0,0.0,20180627174931.0,11077.0
685,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,6.0,GD,55.0,0.0,20180627174932.0,11077.0
686,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,6.0,GD,55.0,1.0,20180627174932.0,11077.0
687,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,43.0,0.0,1.0,6.0,GD,55.0,1.0,20180627174932.0,11074.0
688,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,55.0,1.0,20180627174932.0,21077.0
689,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,43.0,0.0,20180627174943.0,21077.0
690,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,43.0,0.0,20180627174943.0,21077.0
691,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.8,161.5,0.87,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
692,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,160.5,0.8,160.5,0.87,160.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
693,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.8,160.5,0.8,160.5,0.87,160.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
694,44.0,5.0,第3节,第3节,-3.5,0.87,4.5,0.8,160.5,0.8,160.5,0.87,4.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
695,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,160.5,0.8,161.5,0.83,-4.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
696,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21077.0
697,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,51.0,45.0,0.0,1.0,6.0,GD,42.0,1.0,20180627175027.0,21074.0
698,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,45.0,0.0,1.0,6.0,GD,32.0,1.0,20180627175037.0,11077.0
699,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,45.0,0.0,1.0,6.0,GD,32.0,1.0,20180627175037.0,11077.0
700,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,45.0,0.0,1.0,6.0,GD,31.0,1.0,20180627175037.0,11077.0
701,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,45.0,0.0,1.0,6.0,GD,31.0,1.0,20180627175037.0,11074.0
702,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,31.0,1.0,20180627175037.0,21077.0
703,44.0,5.0,第3节,第3节,-4.5,0.87,4.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,1.0,20180627175054.0,21077.0
704,44.0,5.0,第3节,第3节,-4.5,0.83,3.5,0.83,161.5,0.83,161.5,0.83,3.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,1.0,20180627175054.0,21077.0
705,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.83,162.5,0.8,-3.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,1.0,20180627175054.0,21077.0
706,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,1.0,20180627175054.0,21077.0
707,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,1.0,20180627175055.0,21077.0
708,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,15.0,0.0,20180627175055.0,21077.0
709,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,13.0,0.0,20180627175056.0,21077.0
710,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,13.0,1.0,20180627175056.0,21077.0
711,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,13.0,1.0,20180627175109.0,21077.0
712,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,12.0,1.0,20180627175109.0,21077.0
713,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,12.0,1.0,20180627175119.0,21077.0
714,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175119.0,21077.0
715,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.87,161.5,0.8,161.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175119.0,21077.0
716,44.0,5.0,第3节,第3节,-3.5,0.83,3.5,0.83,161.5,0.87,161.5,0.8,161.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,21077.0
717,44.0,5.0,第3节,第3节,-3.5,0.83,2.5,0.83,161.5,0.87,161.5,0.8,2.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,11077.0
718,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.87,161.5,0.87,161.5,0.8,-2.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,11077.0
719,44.0,5.0,第3节,第3节,-2.5,0.8,1.5,0.87,161.5,0.87,161.5,0.8,1.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,11077.0
720,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.87,163.5,0.8,-1.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,11077.0
721,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,47.0,0.0,1.0,6.0,GD,2.0,1.0,20180627175120.0,11077.0
722,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,47.0,0.0,1.0,5.0,GD,58.0,1.0,20180627175124.0,11077.0
723,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,47.0,0.0,1.0,5.0,GD,58.0,1.0,20180627175124.0,11074.0
724,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,57.0,1.0,20180627175125.0,21077.0
725,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,57.0,1.0,20180627175125.0,21077.0
726,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,34.0,1.0,20180627175147.0,21077.0
727,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.8,162.5,0.87,162.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,34.0,1.0,20180627175147.0,21077.0
728,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,162.5,0.83,162.5,0.83,162.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,34.0,1.0,20180627175148.0,21077.0
729,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,34.0,1.0,20180627175148.0,11077.0
730,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,18.0,1.0,20180627175204.0,11077.0
731,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,18.0,1.0,20180627175204.0,21077.0
732,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,11.0,1.0,20180627175211.0,21077.0
733,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,11.0,1.0,20180627175211.0,21077.0
734,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,10.0,1.0,20180627175212.0,21077.0
735,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,10.0,1.0,20180627175212.0,21077.0
736,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,1.0,20180627175215.0,21077.0
737,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21077.0
738,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,11086.0
739,44.0,5.0,第3节,第3节,-1.5,0.87,2.5,0.8,160.5,0.83,160.5,0.83,2.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21077.0
740,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,160.5,0.83,161.5,0.83,-2.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21077.0
741,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21077.0
742,44.0,5.0,第3节,第3节,-2.5,0.87,2.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,1:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21078.0
743,44.0,5.0,第3节,第3节,-2.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,1.5,3.0,1:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21078.0
744,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,161.5,0.83,160.5,0.8,-1.5,3.0,1:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21078.0
745,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,160.5,0.87,160.5,0.8,160.5,3.0,1:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21078.0
746,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,160.5,0.87,160.5,0.8,160.5,3.0,1:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21080.0
747,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,160.5,0.87,160.5,0.8,160.5,3.0,2:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21078.0
748,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,160.5,0.87,160.5,0.8,160.5,3.0,2:2,53.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,21079.0
749,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,160.5,0.87,160.5,0.8,160.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,11077.0
750,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,7.0,0.0,20180627175215.0,11077.0
751,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,7.0,1.0,20180627175309.0,11077.0
752,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,7.0,1.0,20180627175309.0,11077.0
753,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,6.0,1.0,20180627175310.0,11077.0
754,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,6.0,0.0,20180627175310.0,11077.0
755,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11077.0
756,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,21086.0
757,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,49.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11077.0
758,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,1:2,54.0,49.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11078.0
759,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,1:2,54.0,49.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11079.0
760,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,2:2,54.0,50.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11078.0
761,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,2:2,54.0,50.0,0.0,1.0,5.0,GD,3.0,0.0,20180627175314.0,11080.0
762,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,50.0,0.0,1.0,5.0,GD,3.0,1.0,20180627175400.0,21077.0
763,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,50.0,0.0,1.0,5.0,GD,3.0,1.0,20180627175400.0,21077.0
764,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,48.0,0.0,20180627175413.0,21077.0
765,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,48.0,0.0,20180627175413.0,21077.0
766,44.0,5.0,第3节,第3节,-1.5,0.8,1.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,48.0,1.0,20180627175423.0,21077.0
767,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,48.0,1.0,20180627175423.0,21077.0
768,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,21077.0
769,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,11077.0
770,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,50.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,11074.0
771,44.0,5.0,第3节,第3节,-1.5,0.91,1.5,0.77,161.5,0.8,161.5,0.87,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,21077.0
772,44.0,5.0,第3节,第3节,-1.5,0.71,-1.5,1.0,161.5,0.8,161.5,0.87,-1.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,21077.0
773,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.8,162.5,0.83,1.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,21077.0
774,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,47.0,1.0,20180627175424.0,21077.0
775,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,33.0,1.0,20180627175438.0,21077.0
776,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,33.0,1.0,20180627175438.0,21077.0
777,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,33.0,1.0,20180627175439.0,21077.0
778,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,162.5,0.83,162.5,0.83,162.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,32.0,1.0,20180627175439.0,21077.0
779,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.87,161.5,0.8,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,32.0,1.0,20180627175439.0,21077.0
780,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.87,161.5,0.8,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,23.0,1.0,20180627175448.0,21077.0
781,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.87,161.5,0.8,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,23.0,1.0,20180627175448.0,21077.0
782,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,161.5,0.87,161.5,0.8,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,22.0,1.0,20180627175449.0,21077.0
783,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,22.0,1.0,20180627175449.0,11077.0
784,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,11077.0
785,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,52.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,11075.0
786,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,21077.0
787,44.0,5.0,第3节,第3节,1.5,0.8,-3.5,0.87,161.5,0.83,161.5,0.83,-3.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,21077.0
788,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,161.5,0.83,164.5,0.83,3.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,21077.0
789,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,16.0,1.0,20180627175455.0,21077.0
790,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,15.0,1.0,20180627175456.0,21077.0
791,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,15.0,0.0,20180627175456.0,21077.0
792,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,13.0,0.0,20180627175459.0,21077.0
793,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,13.0,1.0,20180627175459.0,21081.0
794,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,13.0,1.0,20180627175644.0,21081.0
795,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,12.0,1.0,20180627175644.0,21081.0
796,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,12.0,0.0,20180627175651.0,21077.0
797,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,6.0,0.0,20180627175651.0,21077.0
798,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,6.0,1.0,20180627175709.0,21077.0
799,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,5.0,1.0,20180627175709.0,21077.0
800,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,163.5,0.87,163.5,0.8,163.5,3.0,,54.0,55.0,0.0,1.0,4.0,GD,5.0,1.0,20180627175709.0,21077.0
801,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,163.5,0.8,163.5,0.87,163.5,3.0,,54.0,55.0,0.0,1.0,3.0,GD,56.0,1.0,20180627175714.0,11077.0
802,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,163.5,0.8,163.5,0.87,163.5,3.0,,54.0,55.0,0.0,1.0,3.0,GD,56.0,1.0,20180627175714.0,11077.0
803,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,163.5,0.8,163.5,0.87,163.5,3.0,,54.0,55.0,0.0,1.0,3.0,GD,55.0,1.0,20180627175715.0,11077.0
804,44.0,5.0,第3节,第3节,3.5,0.77,-4.5,0.91,163.5,0.8,163.5,0.87,-4.5,3.0,,54.0,55.0,0.0,1.0,3.0,GD,55.0,1.0,20180627175715.0,11077.0
805,44.0,5.0,第3节,第3节,4.5,0.77,-4.5,0.91,163.5,0.8,163.5,0.87,4.5,3.0,,54.0,55.0,0.0,1.0,3.0,GD,44.0,1.0,20180627175726.0,11077.0
