,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
1050,,,第3节,,第3节,-22.5,0.77,22.5,0.91,118.5,0.8,118.5,0.87,22.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,55.0,1.0,20180721122139.0,11077.0,0.71,1.0
1051,,,第3节,,第3节,-22.5,0.77,22.5,0.91,116.5,0.87,118.5,0.8,116.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,55.0,1.0,20180721122139.0,11077.0,0.71,1.0
1052,,,第3节,,第3节,-22.5,0.77,22.5,0.91,116.5,0.87,116.5,0.8,116.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,47.0,1.0,20180721122148.0,11077.0,0.71,1.0
1053,,,第3节,,第3节,-22.5,0.77,22.5,0.91,116.5,0.83,116.5,0.83,116.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,47.0,1.0,20180721122148.0,11077.0,0.71,1.0
1054,,,第3节,,第3节,-22.5,0.77,22.5,0.91,116.5,0.83,116.5,0.83,116.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,44.0,1.0,20180721122151.0,11077.0,0.71,1.0
1055,,,第3节,,第3节,-23.5,0.77,23.5,0.91,116.5,0.83,116.5,0.83,-23.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,44.0,1.0,20180721122151.0,21077.0,0.71,1.0
1056,,,第3节,,第3节,-23.5,0.77,23.5,0.91,116.5,0.8,116.5,0.87,23.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,36.0,1.0,20180721122159.0,21077.0,0.71,1.0
1057,,,第3节,,第3节,-23.5,0.77,23.5,0.91,115.5,0.87,116.5,0.8,115.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,36.0,1.0,20180721122159.0,21077.0,0.71,1.0
1058,,,第3节,,第3节,-23.5,0.77,23.5,0.91,115.5,0.87,115.5,0.8,115.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,30.0,1.0,20180721122204.0,21077.0,0.71,1.0
1059,,,第3节,,第3节,-23.5,0.77,23.5,0.91,117.5,0.87,115.5,0.8,117.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,49.0,0.0,1,2.0,30.0,1.0,20180721122204.0,21077.0,0.71,1.0
1060,,,第3节,,第3节,-23.5,0.77,23.5,0.91,117.5,0.87,117.5,0.8,117.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,26.0,1.0,20180721122209.0,21077.0,0.71,1.0
1061,,,第3节,,第3节,-24.5,0.77,24.5,0.91,117.5,0.87,117.5,0.8,-24.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,26.0,1.0,20180721122209.0,21077.0,0.71,1.0
1062,,,第3节,,第3节,-24.5,0.77,24.5,0.91,117.5,0.87,117.5,0.8,24.5,,3.0,0.0,^,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,24.0,1.0,20180721122211.0,21074^11077,0.71,1.0
1063,,,第3节,,第3节,-24.5,0.77,24.5,0.91,117.5,0.8,117.5,0.87,24.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,24.0,1.0,20180721122211.0,11077.0,0.71,1.0
1064,,,第3节,,第3节,-24.5,0.77,24.5,0.91,117.5,0.8,117.5,0.87,24.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,16.0,1.0,20180721122219.0,11077.0,0.71,1.0
1065,,,第3节,,第3节,-24.5,0.77,24.5,0.91,120.5,0.77,117.5,0.91,120.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,28.0,28,51.0,0.0,1,2.0,16.0,1.0,20180721122219.0,11077.0,0.71,1.0
1066,,,第3节,,第3节,-24.5,0.77,24.5,0.91,120.5,0.77,120.5,0.91,120.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,5.0,1.0,20180721122224.0,11077.0,0.71,1.0
1067,,,第3节,,第3节,-22.5,0.77,22.5,0.91,120.5,0.77,120.5,0.91,-22.5,,3.0,0.0,,0.0,,,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,5.0,1.0,20180721122224.0,11077.0,0.71,1.0
1068,,,第3节,,第3节,-22.5,0.77,22.5,0.91,120.5,0.87,120.5,0.91,22.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,5.0,1.0,20180721122224.0,11075^21077,0.71,1.0
1069,,,第3节,,第3节,-22.5,0.77,22.5,0.91,119.5,0.87,120.5,0.8,119.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,5.0,1.0,20180721122224.0,11075^21077,0.71,1.0
1070,,,第3节,,第3节,-22.5,0.77,22.5,0.91,119.5,0.87,119.5,0.8,119.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,1.0,1.0,20180721122228.0,11075^21077,0.71,1.0
1071,,,第3节,,第3节,-22.5,0.77,22.5,0.91,119.5,0.83,119.5,0.83,119.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,2.0,1.0,1.0,20180721122228.0,21077.0,0.71,1.0
1072,,,第3节,,第3节,-22.5,0.77,22.5,0.91,119.5,0.83,119.5,0.83,119.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,1.0,53.0,1.0,20180721122237.0,21077.0,0.71,1.0
1073,,,第3节,,第3节,-22.5,0.83,22.5,0.83,122.5,0.83,119.5,0.83,122.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,51.0,0.0,1,1.0,53.0,1.0,20180721122237.0,21077.0,0.71,1.0
1074,,,第3节,,第3节,-22.5,0.83,22.5,0.83,122.5,0.83,122.5,0.83,122.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,50.0,1.0,20180721122239.0,21077.0,0.71,1.0
1075,,,第3节,,第3节,-24.5,0.83,24.5,0.83,122.5,0.83,122.5,0.83,-24.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,50.0,1.0,20180721122239.0,21077.0,0.71,1.0
1076,,,第3节,,第3节,-24.5,0.83,24.5,0.83,122.5,0.83,122.5,0.83,24.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,49.0,1.0,20180721122241.0,21075^11077,0.71,1.0
1077,,,第3节,,第3节,-24.5,0.83,24.5,0.83,122.5,0.77,122.5,0.91,24.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,49.0,1.0,20180721122241.0,11077.0,0.71,1.0
1078,,,第3节,,第3节,-24.5,0.83,24.5,0.83,122.5,0.77,122.5,0.91,24.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,42.0,0.0,20180721122249.0,11077.0,0.71,1.0
1079,,,第3节,,第3节,-24.5,0.83,24.5,0.83,121.5,0.91,122.5,0.77,121.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,42.0,0.0,20180721122249.0,11077.0,0.71,1.0
1080,,,第3节,,第3节,-24.5,0.83,24.5,0.83,121.5,0.91,121.5,0.77,121.5,,3.0,0.0,,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122252.0,11077.0,0.71,1.0
1081,,,第3节,,第3节,-24.5,0.83,24.5,0.83,121.5,0.91,121.5,0.77,121.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122252.0,21086^11077,0.71,1.0
1082,,,第3节,,第3节,-24.5,0.83,24.5,0.83,121.5,0.91,121.5,0.77,121.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122253.0,21086^11077,0.71,1.0
1083,,,第3节,,第3节,-24.5,0.83,24.5,0.83,123.5,0.8,121.5,0.77,123.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122253.0,21086^11077,0.71,1.0
1084,,,第3节,,第3节,-24.5,0.83,24.5,0.83,123.5,0.8,123.5,0.87,123.5,,3.0,0.0,^,0.0,,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122254.0,21086^11077,0.71,1.0
1085,,,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,122.5,0.83,123.5,0.87,122.5,1.0,3.0,0.0,1:2,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122254.0,11078.0,0.71,1.0
1086,,,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,122.5,0.83,122.5,0.83,122.5,1.0,3.0,0.0,1:2,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,55.6,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122313.0,11078.0,0.71,1.0
1087,,,第3节,1.0,第3节,-24.5,0.77,24.5,0.91,121.5,0.91,122.5,0.77,121.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,50.0,0.0,31.0,31,54.0,0.0,1,1.0,41.0,0.0,20180721122313.0,11080^11078,0.71,1.0
1088,,,第3节,1.0,第3节,-24.5,0.77,24.5,0.91,121.5,0.91,121.5,0.77,121.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,50.0,0.0,31.0,31,54.0,0.0,1,1.0,41.0,1.0,20180721122327.0,11080^11078,0.71,1.0
1089,,,第3节,1.0,第3节,-25.5,0.83,25.5,0.91,121.5,0.91,121.5,0.77,-25.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,50.0,0.0,31.0,31,54.0,0.0,1,1.0,41.0,1.0,20180721122327.0,11080^11078,0.71,1.0
1090,,,第3节,1.0,第3节,-25.5,0.83,25.5,0.83,121.5,0.83,121.5,0.83,25.5,1.0,3.0,0.0,2:2^,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,45.5,0.0,31.0,31,54.0,0.0,1,1.0,33.0,1.0,20180721122335.0,11080^21077,0.71,1.0
1091,,,第3节,1.0,第3节,-25.5,0.83,25.5,0.83,121.5,0.77,121.5,0.91,25.5,1.0,3.0,0.0,2:2^,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,45.5,0.0,31.0,31,54.0,0.0,1,1.0,33.0,1.0,20180721122335.0,11080^21077,0.71,1.0
1092,,,第3节,1.0,第3节,-25.5,0.83,25.5,0.83,121.5,0.77,121.5,0.91,25.5,1.0,3.0,0.0,2:2^,0.0,1.0,1.0,0,11.0,0,5.0,0,3.0,5,0.0,0,45.5,0.0,31.0,31,54.0,0.0,1,1.0,25.0,1.0,20180721122344.0,11080^21077,0.71,1.0
