,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
368,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,1.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
369,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
370,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
371,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
372,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
373,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,31.0,0,,21077.0,0.0,0.0,
374,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,15.0,0,,21077.0,0.0,0.0,
375,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,131.5,0.83,131.5,0.83,131.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,15.0,0,,11086.0,0.0,0.0,
376,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,15.0,0,,21077.0,0.0,0.0,
377,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,7.0,GD,8.0,0,,11077.0,0.0,0.0,
378,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,8.0,0,,11077.0,0.0,0.0,
379,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,57.0,0,,11077.0,0.0,0.0,
380,44.0,5.0,第2节,第2节,5.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,57.0,0,,11077.0,0.0,0.0,
381,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,57.0,0,,21086.0,0.0,0.0,
382,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,11077.0,0.0,0.0,
383,44.0,5.0,第2节,第2节,6.5,0.87,-5.5,0.8,130.5,0.83,130.5,0.83,-5.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
384,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,130.5,0.83,129.5,0.83,5.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
385,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,129.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
386,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,129.5,0.83,128.5,0.83,129.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
387,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,128.5,0.83,128.5,0.83,128.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,49.0,0,,21077.0,0.0,0.0,
388,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,128.5,0.83,128.5,0.83,128.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,43.0,0,,21077.0,0.0,0.0,
389,44.0,5.0,第2节,第2节,5.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,43.0,0,,21077.0,0.0,0.0,
390,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,38.0,0,,21077.0,0.0,0.0,
391,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,38.0,0,,11077.0,0.0,0.0,
392,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,38.0,0,,11074.0,0.0,0.0,"0.88,0.56"
393,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,14.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
394,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
395,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
396,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,128.5,0.83,130.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
397,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
398,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,33.0,0,,21095.0,0.0,0.0,"0.15,0.45"
399,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,130.5,0.83,130.5,0.83,130.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
400,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,6.0,0,,11077.0,0.0,0.0,
401,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,6.0,GD,6.0,0,,11095.0,0.0,0.0,"0.86,0.45"
402,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,55.0,0,,21077.0,0.0,0.0,
403,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.87,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,55.0,0,,21077.0,0.0,0.0,
404,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.87,127.5,0.83,127.5,0.83,127.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,35.0,0,,21077.0,0.0,0.0,
405,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,35.0,0,,21077.0,0.0,0.0,
406,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,35.0,0,,21086.0,0.0,0.0,
407,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,35.0,0,,11077.0,0.0,0.0,
408,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,35.0,0,,21081.0,0.0,0.0,
409,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,35.0,0,,21081.0,0.0,0.0,
410,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,35.0,0,,21081.0,0.0,0.0,
411,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,35.0,0,,21081.0,0.0,0.0,
412,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,35.0,0,,21081.0,0.0,0.0,
413,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,1.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
414,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
415,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
416,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
417,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
418,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,30.0,0,,21081.0,0.0,0.0,
419,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21081.0,0.0,0.0,
420,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,126.5,0.83,126.5,0.83,126.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,11095.0,0.0,0.0,"0.92,0.37"
421,44.0,5.0,第2节,第2节,7.5,0.87,-6.5,0.8,126.5,0.83,126.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21077.0,0.0,0.0,
422,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,126.5,0.83,125.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21077.0,0.0,0.0,
423,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,125.5,0.83,125.5,0.83,125.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21077.0,0.0,0.0,
424,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.83,125.5,0.83,125.5,0.83,125.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21077.0,0.0,0.0,
425,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,21077.0,0.0,0.0,
426,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,11077.0,0.0,0.0,
427,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,18.0,0,,11095.0,0.0,0.0,"0.99,0.51"
428,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,125.5,0.83,125.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
429,44.0,5.0,第2节,第2节,7.5,0.87,-6.5,0.8,125.5,0.83,125.5,0.83,-6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
430,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,125.5,0.83,124.5,0.83,6.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
431,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,124.5,0.83,124.5,0.83,124.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,21077.0,0.0,0.0,
432,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.83,124.5,0.83,124.5,0.83,124.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,11077.0,0.0,0.0,
433,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,-7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,11.0,0,,11077.0,0.0,0.0,
434,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,124.5,0.83,124.5,0.83,7.5,"#F0F0F0,#C40010,#C40010,#C40010,#C40010,#0046A8,#3D4A4E",2.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,60.0,25.0,16.0,16.0,0.0,#F0F0F0,1,5.0,GD,10.0,0,,11077.0,0.0,0.0,
