,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
327,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,170.5,0.8,170.5,0.8695652173913043,7.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,27.0,1.0,20181028152307.0,11077.0,0.004,17.0
328,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,0.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,20.0,0.0,20181028152314.0,11077.0,0.004,17.0
329,44.0,5.0,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,20.0,0.0,20181028152335.0,11081.0,0.004,17.0
330,44.0,5.0,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,20.0,0.0,20181028152336.0,11081.0,0.004,17.0
331,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,20.0,1.0,20181028152507.0,11077.0,0.004,17.0
332,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.9090909090909091,169.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,19.0,1.0,20181028152507.0,11077.0,0.004,17.0
333,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,16.0,0.0,20181028152510.0,11077.0,0.004,17.0
334,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,16.0,0.0,20181028152511.0,11077.0,0.004,17.0
335,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,16.0,1.0,20181028152521.0,11077.0,0.004,17.0
336,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,15.0,1.0,20181028152521.0,11077.0,0.004,17.0
337,,,Q4,4th Quarter,-15.5,0.8,15.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,16.0,1.0,20181028152522.0,21077.0,0.004,17.0
338,,,Q4,4th Quarter,-15.5,0.8,15.5,0.8695652173913043,168.5,0.9090909090909091,168.5,0.7692307692307693,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,7.0,1.0,20181028152530.0,21077.0,0.004,17.0
339,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,6.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,3.0,1.0,1.0,20181028152535.0,11077.0,0.004,17.0
340,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,24.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,70.0,85,0,1,2.0,52.0,1.0,20181028152543.0,11077.0,0.004,17.0
341,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,6.0,4.0,^,4.0,12.0,25.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,85,0,1,2.0,45.0,1.0,20181028152550.0,11074^21077,0.004,17.0
342,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,6.0,4.0,,4.0,12.0,25.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,85,0,1,2.0,44.0,1.0,20181028152551.0,21077.0,0.004,17.0
343,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,85,0,1,2.0,35.0,1.0,20181028152600.0,21077.0,0.004,17.0
344,,,Q4,4th Quarter,-13.5,0.8,13.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,21.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,85,0,1,2.0,27.0,1.0,20181028152608.0,21077.0,0.004,17.0
345,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,^,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,27.0,1.0,20181028152609.0,21074^11077,0.004,17.0
346,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,26.0,1.0,20181028152609.0,11077.0,0.004,17.0
347,,,Q4,4th Quarter,-14.5,0.8,14.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,17.0,1.0,20181028152618.0,11077.0,0.004,17.0
348,,,Q4,4th Quarter,-15.5,0.8,15.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,12.0,1.0,20181028152624.0,21077.0,0.004,17.0
349,,,Q4,4th Quarter,-15.5,0.8,15.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,11.0,1.0,20181028152624.0,21077.0,0.004,17.0
350,,,Q4,4th Quarter,-15.5,0.8,15.5,0.8695652173913043,168.5,0.8,168.5,0.8695652173913043,5.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,2.0,3.0,1.0,20181028152633.0,21077.0,0.004,17.0
351,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,1.0,58.0,1.0,20181028152638.0,11077.0,0.004,17.0
352,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,25.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,72.0,87,0,1,1.0,57.0,1.0,20181028152638.0,11077.0,0.004,17.0
353,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,^,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,74.0,87,0,1,1.0,53.0,1.0,20181028152642.0,11074^21077,0.004,17.0
354,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,74.0,87,0,1,1.0,52.0,1.0,20181028152643.0,21077.0,0.004,17.0
355,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,74.0,87,0,1,1.0,43.0,0.0,20181028152651.0,21077.0,0.004,17.0
356,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,1.0,83.3,100.0,74.0,87,0,1,1.0,43.0,0.0,20181028152652.0,21077.0,0.004,17.0
357,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,^,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,2.0,83.3,100.0,74.0,87,0,1,1.0,44.0,0.0,20181028152714.0,21086^11077,0.004,17.0
358,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,1:2,4.0,12.0,26.0,22.0,10.0,8.0,-1.0,4.0,0.0,2.0,83.3,100.0,74.0,87,0,1,1.0,44.0,0.0,20181028152716.0,11078.0,0.004,17.0
359,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,1:2^2:2,4.0,12.0,26.0,22.0,11.0,8.0,-1.0,4.0,0.0,2.0,84.6,100.0,75.0,87,0,1,1.0,44.0,0.0,20181028152723.0,11079^11078,0.004,17.0
360,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,2:2^,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,44.0,0.0,20181028152729.0,11079^21077,0.004,17.0
361,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,2:2^,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,44.0,1.0,20181028152742.0,11079^21077,0.004,17.0
362,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,2:2^,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,43.0,1.0,20181028152743.0,11079^21077,0.004,17.0
363,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,41.0,1.0,20181028152745.0,11077.0,0.004,17.0
364,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,33.0,0.0,20181028152753.0,11077.0,0.004,17.0
365,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,33.0,1.0,20181028152804.0,11077.0,0.004,17.0
366,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,32.0,1.0,20181028152805.0,21077.0,0.004,17.0
367,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,23.0,1.0,20181028152813.0,21077.0,0.004,17.0
368,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,12.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,87,0,1,1.0,15.0,1.0,20181028152822.0,21077.0,0.004,17.0
369,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,^,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,1.0,12.0,1.0,20181028152823.0,21075^11077,0.004,17.0
370,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,1.0,12.0,1.0,20181028152824.0,11077.0,0.004,17.0
371,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,1.0,3.0,1.0,20181028152832.0,11077.0,0.004,17.0
372,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,1.0,2.0,1.0,20181028152833.0,21077.0,0.004,17.0
373,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,1.0,1.0,1.0,20181028152834.0,21077.0,0.004,17.0
374,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,53.0,1.0,20181028152842.0,21077.0,0.004,17.0
375,,,Q4,4th Quarter,-14.5,0.0,14.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,44.0,1.0,20181028152851.0,21077.0,0.004,17.0
376,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,42.0,1.0,20181028152854.0,11077.0,0.004,17.0
377,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,35.0,0.0,20181028152901.0,11077.0,0.004,17.0
378,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,35.0,1.0,20181028152953.0,11077.0,0.004,17.0
379,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,34.0,1.0,20181028152954.0,11077.0,0.004,17.0
380,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,25.0,1.0,20181028153003.0,11077.0,0.004,17.0
381,,,Q4,4th Quarter,-13.5,0.0,13.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,26.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,76.0,90,0,1,0.0,22.0,0.0,20181028153006.0,11077.0,0.004,17.0
382,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,^,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,0.0,2.0,85.7,100.0,78.0,90,0,1,0.0,23.0,0.0,20181028153014.0,11074^21077,0.004,17.0
383,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,^,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,100.0,78.0,90,0,1,0.0,23.0,0.0,20181028153036.0,11086^21077,0.004,17.0
384,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,1:1,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,100.0,78.0,90,0,1,0.0,23.0,0.0,20181028153041.0,21078.0,0.004,17.0
385,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,1:1^,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,23.0,1.0,20181028153048.0,21080^11077,0.004,17.0
386,,,Q4,4th Quarter,-11.5,0.0,11.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,1:1^,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,17.0,1.0,20181028153053.0,21080^11077,0.004,17.0
387,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,22.0,1.0,20181028153054.0,21077.0,0.004,17.0
388,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,13.0,1.0,20181028153102.0,21077.0,0.004,17.0
389,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,5.0,1.0,20181028153110.0,21077.0,0.004,17.0
390,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,1.0,0.0,20181028153114.0,21077.0,0.004,17.0
391,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,1.0,0.0,20181028153115.0,21077.0,0.004,17.0
392,,,Q4,4th Quarter,-12.5,0.0,12.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,78.0,90,0,1,0.0,1.0,0.0,20181028153135.0,21077.0,0.004,17.0
393,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,80.0,90,0,1,0.0,1.0,0.0,20181028153135.0,21077.0,0.004,17.0
394,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,80.0,90,0,1,0.0,1.0,0.0,20181028153318.0,21077.0,0.004,17.0
395,,,Q4,4th Quarter,-10.5,0.0,10.5,0.0,168.5,0.8,168.5,0.8695652173913043,1.0,4.0,,4.0,13.0,27.0,22.0,12.0,8.0,-1.0,4.0,1.0,2.0,85.7,88.9,80.0,90,0,1,0.0,1.0,0.0,20181028153318.0,1084.0,0.004,17.0
