,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
69,,,,3.0,49.5,0.8333333333333334,-49.5,0.8333333333333334,135.5,0.8333333333333334,135.5,0.8333333333333334,4.0,,,1.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,2.0,4.0,50.0,71.4,72,30,0,1,0.0,6.0,1.0,20180922172607.0,11075.0
70,,,,3.0,48.5,0.8333333333333334,-48.5,0.8333333333333334,135.5,0.8333333333333334,135.5,0.8333333333333334,4.0,,,1.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,2.0,4.0,50.0,71.4,72,30,0,1,0.0,4.0,1.0,20180922172609.0,21077.0
71,,,,3.0,49.5,0.7692307692307693,-49.5,0.9090909090909091,135.5,0.7692307692307693,135.5,0.9090909090909091,4.0,,,1.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,2.0,4.0,50.0,71.4,72,30,0,1,0.0,0.0,0.0,20180922172614.0,21077.0
72,,,Q4,4th Quarter,49.5,0.7692307692307693,-49.5,0.9090909090909091,135.5,0.7692307692307693,135.5,0.9090909090909091,4.0,4.0,,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,8.0,0.0,0.0,20180922172617.0,1082.0
73,,,Q4,4th Quarter,49.5,0.8695652173913043,-49.5,0.8,135.5,0.7692307692307693,135.5,0.9090909090909091,4.0,4.0,^,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,8.0,0.0,1.0,20180922172858.0,01090^11077
74,,,Q4,4th Quarter,49.5,0.8695652173913043,-49.5,0.8,135.5,0.7692307692307693,135.5,0.9090909090909091,4.0,4.0,,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,7.0,59.0,1.0,20180922172859.0,21077.0
75,,,Q4,4th Quarter,49.5,0.8333333333333334,-49.5,0.8333333333333334,134.5,0.8333333333333334,134.5,0.8333333333333334,4.0,4.0,,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,7.0,50.0,1.0,20180922172908.0,21077.0
76,,,Q4,4th Quarter,49.5,0.8333333333333334,-49.5,0.8333333333333334,134.5,0.8,134.5,0.8695652173913043,4.0,4.0,,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,7.0,48.0,1.0,20180922172909.0,11077.0
77,,,Q4,4th Quarter,49.5,0.8333333333333334,-49.5,0.8333333333333334,133.5,0.8333333333333334,133.5,0.8333333333333334,4.0,4.0,,0.0,5.0,5.0,26.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,72,30,0,1,7.0,39.0,1.0,20180922172918.0,11077.0
78,,,Q4,4th Quarter,51.5,0.8333333333333334,-51.5,0.8333333333333334,135.5,0.8695652173913043,135.5,0.8,4.0,4.0,,0.0,5.0,5.0,27.0,5.0,5.0,5.0,4,2.0,0.0,0.0,50.0,71.4,74,30,0,1,7.0,39.0,1.0,20180922172919.0,11074.0
