,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
545,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,-10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015712.0,21077.0,0.77,0.91
546,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,^,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015713.0,21075^11077,0.77,0.91
547,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015713.0,11077.0,0.77,0.91
548,44.0,5.0,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015720.0,11077.0,0.77,0.91
549,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,0.0,20180721015720.0,11081.0,0.77,0.91
550,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,1.0,20180721015857.0,11081.0,0.77,0.91
551,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,39.0,1.0,20180721015857.0,11077.0,0.77,0.91
552,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,31.0,1.0,20180721015905.0,11077.0,0.77,0.91
553,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,53.0,64.0,0.0,1,3.0,31.0,1.0,20180721015905.0,11077.0,0.77,0.91
554,,,第4节,第4节,-10.5,0.91,10.5,0.77,132.5,0.8,132.5,0.87,10.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,23.0,1.0,20180721015913.0,11077.0,0.77,0.91
555,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,-9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,23.0,1.0,20180721015913.0,11077.0,0.77,0.91
556,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,^,55.0,64.0,0.0,1,3.0,23.0,1.0,20180721015913.0,11074^21077,0.77,0.91
557,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,23.0,1.0,20180721015914.0,21077.0,0.77,0.91
558,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,23.0,1.0,20180721015914.0,21077.0,0.77,0.91
559,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,15.0,1.0,20180721015922.0,21077.0,0.77,0.91
560,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,15.0,1.0,20180721015922.0,21077.0,0.77,0.91
561,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,7.0,1.0,20180721015930.0,21077.0,0.77,0.91
562,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,3.0,7.0,1.0,20180721015930.0,21077.0,0.77,0.91
563,,,第4节,第4节,-9.5,0.91,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,0.0,1,2.0,59.0,1.0,20180721015938.0,21077.0,0.77,0.91
564,,,第4节,第4节,-9.5,0.0,9.5,0.77,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,59.0,1.0,20180721015938.0,21077.0,0.77,0.91
565,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,59.0,1.0,20180721015938.0,21077.0,0.77,0.91
566,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,50.0,1.0,20180721015947.0,21077.0,0.77,0.91
567,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,50.0,1.0,20180721015947.0,21077.0,0.77,0.91
568,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,0.0,20180721015947.0,21077.0,0.77,0.91
569,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,0.0,20180721015949.0,21077.0,0.77,0.91
570,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,0.0,20180721015949.0,21095.0,0.77,0.91
571,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,0.0,20180721015951.0,21095.0,0.77,0.91
572,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,-8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,0.0,20180721015951.0,21095.0,0.77,0.91
573,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,1.0,20180721015957.0,11077.0,0.77,0.91
574,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,49.0,1.0,20180721015957.0,11077.0,0.77,0.91
575,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,41.0,1.0,20180721020006.0,11077.0,0.77,0.91
576,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,41.0,1.0,20180721020006.0,11077.0,0.77,0.91
577,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,0.0,20180721020012.0,11077.0,0.77,0.91
578,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,0.0,20180721020012.0,11077.0,0.77,0.91
579,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,0.0,20180721020014.0,11077.0,0.77,0.91
580,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,-9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,0.0,20180721020014.0,21077.0,0.77,0.91
581,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,1.0,20180721020026.0,21077.0,0.77,0.91
582,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,34.0,1.0,20180721020026.0,21077.0,0.77,0.91
583,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,26.0,1.0,20180721020034.0,21077.0,0.77,0.91
584,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,26.0,1.0,20180721020034.0,21077.0,0.77,0.91
585,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,18.0,1.0,20180721020043.0,21077.0,0.77,0.91
586,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,18.0,1.0,20180721020043.0,21077.0,0.77,0.91
587,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,0.0,20180721020044.0,21077.0,0.77,0.91
588,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,0.0,20180721020044.0,21077.0,0.77,0.91
589,,,第4节,第4节,-9.5,0.0,9.5,0.0,132.5,0.8,132.5,0.87,9.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,0.0,20180721020048.0,21077.0,0.77,0.91
590,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,-8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,0.0,20180721020048.0,21077.0,0.77,0.91
591,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,1.0,20180721020108.0,11077.0,0.77,0.91
592,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,14.0,1.0,20180721020108.0,11077.0,0.77,0.91
593,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,9.0,0.0,20180721020113.0,11077.0,0.77,0.91
594,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,55.0,64.0,1.0,1,2.0,9.0,0.0,20180721020113.0,11077.0,0.77,0.91
595,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020115.0,11077.0,0.77,0.91
596,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,-7.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020115.0,11077.0,0.77,0.91
597,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,^,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020116.0,11074^21077,0.77,0.91
598,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020116.0,21077.0,0.77,0.91
599,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020125.0,21077.0,0.77,0.91
600,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,57.0,64.0,0.0,1,2.0,9.0,0.0,20180721020125.0,21077.0,0.77,0.91
601,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,-6.5,4.0,0.0,,57.0,64.0,0.0,1,2.0,9.0,0.0,20180721020125.0,21077.0,0.77,0.91
602,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020125.0,11077.0,0.77,0.91
603,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,57.0,64.0,1.0,1,2.0,9.0,0.0,20180721020127.0,11077.0,0.77,0.91
604,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,57.0,64.0,0.0,1,2.0,9.0,0.0,20180721020127.0,21086.0,0.77,0.91
605,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,57.0,64.0,0.0,1,2.0,9.0,0.0,20180721020129.0,21086.0,0.77,0.91
606,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:1,58.0,64.0,0.0,1,2.0,9.0,0.0,20180721020129.0,11078.0,0.77,0.91
607,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:1,58.0,64.0,0.0,1,2.0,9.0,0.0,20180721020130.0,11078.0,0.77,0.91
608,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,1:1^,58.0,64.0,0.0,1,2.0,9.0,0.0,20180721020130.0,11079^21077,0.77,0.91
609,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,2.0,9.0,1.0,20180721020133.0,21077.0,0.77,0.91
610,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,2.0,9.0,1.0,20180721020133.0,21077.0,0.77,0.91
611,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,2.0,1.0,1.0,20180721020141.0,21077.0,0.77,0.91
612,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,2.0,1.0,1.0,20180721020141.0,21077.0,0.77,0.91
613,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,1.0,54.0,0.0,20180721020147.0,21077.0,0.77,0.91
614,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,64.0,0.0,1,1.0,54.0,0.0,20180721020147.0,21077.0,0.77,0.91
615,,,第4节,第4节,-6.5,0.0,6.5,0.0,132.5,0.8,132.5,0.87,6.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020149.0,21077.0,0.77,0.91
616,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,-7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020149.0,21077.0,0.77,0.91
617,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,^,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020149.0,21074^11077,0.77,0.91
618,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,1.0,1,1.0,54.0,0.0,20180721020149.0,11077.0,0.77,0.91
619,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,1.0,1,1.0,54.0,0.0,20180721020153.0,11077.0,0.77,0.91
620,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020153.0,11077.0,0.77,0.91
621,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020154.0,11077.0,0.77,0.91
622,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,-8.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020154.0,11077.0,0.77,0.91
623,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,58.0,66.0,1.0,1,1.0,54.0,0.0,20180721020154.0,21077.0,0.77,0.91
624,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,58.0,66.0,1.0,1,1.0,54.0,0.0,20180721020154.0,11086.0,0.77,0.91
625,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020154.0,11086.0,0.77,0.91
626,,,第4节,第4节,-8.5,0.0,8.5,0.0,132.5,0.8,132.5,0.87,8.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020156.0,11086.0,0.77,0.91
627,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,-7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020156.0,11086.0,0.77,0.91
628,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,1:1,58.0,66.0,0.0,1,1.0,54.0,0.0,20180721020156.0,21078.0,0.77,0.91
629,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,1:1,58.0,66.0,0.0,1,1.0,54.0,1.0,20180721020225.0,21078.0,0.77,0.91
630,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,1:1^,58.0,66.0,0.0,1,1.0,54.0,1.0,20180721020225.0,21080^11077,0.77,0.91
631,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,1.0,20180721020226.0,1077.0,0.77,0.91
632,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,54.0,1.0,20180721020226.0,1077.0,0.77,0.91
633,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,52.0,1.0,20180721020227.0,1077.0,0.77,0.91
634,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,58.0,66.0,0.0,1,1.0,52.0,1.0,20180721020227.0,11077.0,0.77,0.91
635,,,第4节,第4节,-7.5,0.0,7.5,0.0,132.5,0.8,132.5,0.87,7.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,45.0,1.0,20180721020235.0,11077.0,0.77,0.91
636,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,-5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,45.0,1.0,20180721020235.0,11077.0,0.77,0.91
637,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,^,61.0,66.0,0.0,1,1.0,45.0,1.0,20180721020235.0,11075^21077,0.77,0.91
638,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,^,61.0,66.0,0.0,1,1.0,44.0,0.0,20180721020236.0,11075^21077,0.77,0.91
639,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,44.0,0.0,20180721020236.0,21077.0,0.77,0.91
640,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,44.0,1.0,20180721020239.0,21077.0,0.77,0.91
641,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,44.0,1.0,20180721020239.0,21077.0,0.77,0.91
642,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,36.0,1.0,20180721020248.0,21077.0,0.77,0.91
643,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,36.0,1.0,20180721020248.0,21077.0,0.77,0.91
644,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,28.0,1.0,20180721020256.0,21077.0,0.77,0.91
645,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,28.0,1.0,20180721020256.0,21077.0,0.77,0.91
646,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,26.0,1.0,20180721020258.0,21077.0,0.77,0.91
647,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,26.0,1.0,20180721020258.0,21095.0,0.77,0.91
648,,,第4节,第4节,-5.5,0.0,5.5,0.0,132.5,0.8,132.5,0.87,5.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,24.0,1.0,20180721020259.0,21095.0,0.77,0.91
649,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,-4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,24.0,1.0,20180721020259.0,21095.0,0.77,0.91
650,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,24.0,1.0,20180721020259.0,11077.0,0.77,0.91
651,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,16.0,1.0,20180721020307.0,11077.0,0.77,0.91
652,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,16.0,1.0,20180721020307.0,11077.0,0.77,0.91
653,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,14.0,0.0,20180721020309.0,11077.0,0.77,0.91
654,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,61.0,66.0,0.0,1,1.0,14.0,0.0,20180721020309.0,11077.0,0.77,0.91
655,,,第4节,第4节,-4.5,0.0,4.5,0.0,132.5,0.8,132.5,0.87,4.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,0.0,20180721020310.0,11077.0,0.77,0.91
656,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,-3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,0.0,20180721020310.0,11077.0,0.77,0.91
657,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,^,63.0,66.0,0.0,1,1.0,14.0,0.0,20180721020310.0,11074^21077,0.77,0.91
658,44.0,5.0,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,0.0,20180721020315.0,21077.0,0.77,0.91
659,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,0.0,20180721020315.0,21081.0,0.77,0.91
660,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,1.0,20180721020510.0,21081.0,0.77,0.91
661,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,14.0,1.0,20180721020510.0,21077.0,0.77,0.91
662,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,6.0,1.0,20180721020518.0,21077.0,0.77,0.91
663,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,1.0,6.0,1.0,20180721020518.0,21077.0,0.77,0.91
664,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,58.0,1.0,20180721020527.0,21077.0,0.77,0.91
665,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,58.0,1.0,20180721020527.0,21077.0,0.77,0.91
666,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,55.0,1.0,20180721020530.0,21077.0,0.77,0.91
667,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,55.0,1.0,20180721020530.0,21094.0,0.77,0.91
668,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,53.0,1.0,20180721020532.0,21094.0,0.77,0.91
669,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,53.0,1.0,20180721020532.0,21077.0,0.77,0.91
670,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,49.0,0.0,20180721020536.0,21077.0,0.77,0.91
671,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,49.0,0.0,20180721020536.0,21077.0,0.77,0.91
672,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,49.0,1.0,20180721020538.0,21077.0,0.77,0.91
673,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,49.0,1.0,20180721020538.0,21077.0,0.77,0.91
674,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,44.0,1.0,20180721020543.0,21077.0,0.77,0.91
675,,,第4节,第4节,-3.5,0.0,3.5,0.0,132.5,0.8,132.5,0.87,3.5,4.0,0.0,,63.0,66.0,0.0,1,0.0,44.0,1.0,20180721020543.0,21094.0,0.77,0.91
