,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
62,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,2,1,2.01807E+13,21095,0.83,0.83
63,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,0,0,2.01807E+13,21077,0.83,0.83
64,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,0,0,2.01807E+13,21077,0.83,0.83
65,,,,,1.5,0.71,-1.5,1,124.5,0.83,124.5,0.83,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,0,1,2.01807E+13,21077,0.83,0.83
66,,,,,1.5,0.71,-1.5,1,124.5,0.77,124.5,0.91,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,2,0,1,2.01807E+13,21077,0.83,0.83
67,,,,,1.5,0.71,-1.5,1,124.5,0.77,124.5,0.91,124.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,56,1,2.01807E+13,21077,0.83,0.83
68,,,,,1.5,0.71,-1.5,1,124.5,0.77,124.5,0.91,124.5,,1.1,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,56,1,2.01807E+13,21094,0.83,0.83
69,,,,,1.5,0.83,-1.5,0.83,123.5,0.87,124.5,0.91,123.5,,0.66,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,56,1,2.01807E+13,11077,0.83,0.83
70,,,,,1.5,0.83,-1.5,0.83,123.5,0.87,123.5,0.8,123.5,,0.87,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,56,1,2.01807E+13,11077,0.83,0.83
71,,,,,1.5,0.83,-1.5,0.83,123.5,0.87,123.5,0.8,123.5,,0.8,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,53,1,2.01807E+13,11077,0.83,0.83
72,,,,,1.5,0.71,-1.5,1,123.5,0.83,123.5,0.83,123.5,,1.1,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,53,1,2.01807E+13,21077,0.83,0.83
73,,,,,1.5,0.71,-1.5,1,123.5,0.83,123.5,0.83,123.5,,0.66,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,48,1,2.01807E+13,21077,0.83,0.83
74,,,,,1.5,0.83,-1.5,0.83,122.5,0.91,123.5,0.77,122.5,,0.66,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,48,1,2.01807E+13,11077,0.83,0.83
75,,,,,1.5,0.83,-1.5,0.83,122.5,0.91,122.5,0.77,122.5,,0.66,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,40,1,2.01807E+13,11077,0.83,0.83
76,,,,,1.5,0.83,-1.5,0.83,125.5,0.87,122.5,0.8,125.5,,0,,1,,3,,11,9,7,,2,4,3,60,53.8,40,40,39,0,1,1,40,1,2.01807E+13,11077,0.83,0.83
77,,,,,1.5,0.83,-1.5,0.83,125.5,0.87,125.5,0.8,125.5,,0.47,,1,,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,34,1,2.01807E+13,11077,0.83,0.83
78,,,,,3.5,0.77,-3.5,0.83,125.5,0.87,125.5,0.8,3.5,,0.47,,1,,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,34,1,2.01807E+13,11077,0.83,0.83
79,,,,,3.5,0.77,-3.5,0.91,125.5,0.87,125.5,0.8,-3.5,,0.47,^,1,4,3,,11,9,7,,2,4,3,60,53.8,43,43,39,0,1,1,34,1,2.01807E+13,11075^21077,0.83,0.83
