,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
896,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.8,,64.0,63.0,0.0,1,0.0,GD,30.0,0,,21077.0,1.7,0.0,
897,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.87,,64.0,63.0,0.0,1,0.0,GD,30.0,0,,11077.0,1.7,0.0,
898,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.87,,64.0,63.0,0.0,1,0.0,GD,30.0,0,,11077.0,1.7,0.0,
899,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.8,,64.0,63.0,0.0,1,0.0,GD,9.0,0,,11077.0,1.7,0.0,
900,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.8,,64.0,63.0,0.0,1,0.0,GD,9.0,0,,11095.0,1.7,0.0,"0.85,0.57"
901,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.8,,64.0,63.0,0.0,1,0.0,GD,9.0,0,,21077.0,1.7,0.0,
902,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.8,,64.0,63.0,0.0,1,0.0,GD,9.0,0,,21094.0,1.7,0.0,"0.13,0.68"
903,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,0.0,GD,9.0,0,,11077.0,1.7,0.0,
904,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,0.0,GD,0.0,0,,11077.0,1.7,0.0,
905,44.0,5.0,第3节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,3.0,64.0,63.0,0.0,1,0.0,GD,0.0,0,,1082.0,1.7,0.0,
906,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,3.0,64.0,63.0,0.0,1,10.0,GD,0.0,0,,1082.0,1.7,0.0,
907,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.91,3.0,64.0,63.0,0.0,1,10.0,GD,0.0,0,,1082.0,1.7,0.0,
908,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,,64.0,63.0,0.0,1,10.0,GD,0.0,0,,1090.0,1.7,0.0,
909,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,,64.0,63.0,0.0,1,10.0,GD,0.0,0,,11077.0,1.7,0.0,
910,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,,64.0,63.0,0.0,1,10.0,GD,0.0,0,,11094.0,1.7,0.0,"0.70,0.61"
911,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,,64.0,63.0,0.0,1,9.0,GD,38.0,0,,21077.0,1.7,0.0,
912,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,64.0,63.0,0.0,1,9.0,GD,38.0,0,,21077.0,1.7,0.0,
913,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,64.0,63.0,0.0,1,9.0,GD,19.0,0,,21077.0,1.7,0.0,
914,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,64.0,63.0,0.0,1,9.0,GD,19.0,0,,11086.0,1.7,0.0,
915,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,64.0,63.0,1.0,1,9.0,GD,19.0,0,,21077.0,1.7,0.0,
916,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,1:2,64.0,63.0,1.0,1,9.0,GD,19.0,0,,21078.0,1.7,0.0,
917,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,1:2,64.0,63.0,0.0,1,9.0,GD,19.0,0,,21078.0,1.7,0.0,
918,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,1:2,64.0,63.0,0.0,1,9.0,GD,19.0,0,,21079.0,1.7,0.0,"0.80,0.50"
919,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,2:2,65.0,63.0,0.0,1,9.0,GD,19.0,0,,21078.0,1.7,0.0,"0.80,0.50"
920,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,2:2,65.0,63.0,0.0,1,9.0,GD,19.0,0,,21078.0,1.7,0.0,"0.80,0.50"
921,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,2:2,65.0,63.0,0.0,1,9.0,GD,19.0,0,,21080.0,1.7,0.0,"0.80,0.50"
922,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.77,2:2,65.0,63.0,0.0,1,9.0,GD,19.0,0,,21080.0,1.7,0.0,"0.80,0.50"
923,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,,65.0,63.0,0.0,1,9.0,GD,19.0,0,,11077.0,1.7,0.0,
924,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,9.0,GD,19.0,0,,11077.0,1.7,0.0,
925,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,9.0,GD,19.0,0,,11095.0,1.7,0.0,"0.81,0.45"
926,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,8.0,GD,59.0,0,,21077.0,1.7,0.0,
927,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.77,,65.0,63.0,0.0,1,8.0,GD,59.0,0,,21077.0,1.7,0.0,
928,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,,65.0,63.0,0.0,1,8.0,GD,44.0,0,,21077.0,1.7,0.0,
929,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,,65.0,63.0,0.0,1,8.0,GD,44.0,0,,21086.0,1.7,0.0,
930,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.91,,65.0,63.0,1.0,1,8.0,GD,44.0,0,,11077.0,1.7,0.0,
931,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,1.0,1,8.0,GD,44.0,0,,11077.0,1.7,0.0,
932,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,8.0,GD,44.0,0,,11077.0,1.7,0.0,
933,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,8.0,GD,26.0,0,,11077.0,1.7,0.0,
934,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,63.0,0.0,1,8.0,GD,26.0,0,,11077.0,1.7,0.0,
935,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,63.0,0.0,1,8.0,GD,26.0,0,,11074.0,1.7,0.0,"0.86,0.39"
936,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,65.0,0.0,1,8.0,GD,26.0,0,,21077.0,1.7,0.0,
937,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,65.0,0.0,1,8.0,GD,26.0,0,,21095.0,1.7,0.0,"0.14,0.45"
938,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.77,,65.0,65.0,0.0,1,8.0,GD,26.0,0,,11077.0,1.7,0.0,
939,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.91,,65.0,65.0,0.0,1,8.0,GD,4.0,0,,11077.0,1.7,0.0,
940,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.91,,65.0,65.0,0.0,1,7.0,GD,4.0,0,,21077.0,1.7,0.0,
941,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.91,,65.0,65.0,0.0,1,7.0,GD,56.0,0,,21077.0,1.7,0.0,
942,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.87,,65.0,65.0,0.0,1,7.0,GD,56.0,0,,21077.0,1.7,0.0,
943,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.8,,65.0,65.0,0.0,1,7.0,GD,56.0,0,,21094.0,1.7,0.0,"0.13,0.43"
944,44.0,5.0,第4节,第4节,-2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-2.5,4.0,0.91,,65.0,65.0,0.0,1,7.0,GD,56.0,0,,11077.0,1.7,0.0,
945,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,0.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
946,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,1.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
947,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,1.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
948,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,0.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
949,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,0.0,1,7.0,GD,51.0,0,,21086.0,1.7,0.0,
950,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.77,,65.0,65.0,1.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
951,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.87,,65.0,65.0,1.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
952,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.8,,65.0,65.0,0.0,1,7.0,GD,51.0,0,,11077.0,1.7,0.0,
953,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.8,,65.0,65.0,0.0,1,7.0,GD,51.0,0,,11095.0,1.7,0.0,"0.85,0.49"
954,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.8,,65.0,65.0,0.0,1,7.0,GD,40.0,0,,21077.0,1.7,0.0,
955,44.0,5.0,第4节,第4节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,4.0,0.83,,65.0,65.0,0.0,1,7.0,GD,40.0,0,,21077.0,1.7,0.0,
956,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,65.0,0.0,1,7.0,GD,38.0,0,,21077.0,1.7,0.0,
957,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,65.0,0.0,1,7.0,GD,38.0,0,,11077.0,1.7,0.0,
958,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,65.0,0.0,1,7.0,GD,38.0,0,,11074.0,1.7,0.0,"0.85,0.49"
959,44.0,5.0,第4节,第4节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,4.0,0.83,,65.0,67.0,0.0,1,7.0,GD,38.0,0,,21077.0,1.7,0.0,
960,44.0,5.0,第4节,第4节,-3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-3.5,4.0,0.91,,65.0,67.0,0.0,1,7.0,GD,38.0,0,,21077.0,1.7,0.0,
961,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,37.0,0,,21077.0,1.7,0.0,
962,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,37.0,0,,21081.0,1.7,0.0,
963,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,5.0,0,,21081.0,1.7,0.0,
964,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,5.0,0,,21094.0,1.7,0.0,"0.38,0.48"
965,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,5.0,0,,11077.0,1.7,0.0,
966,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.91,,65.0,67.0,0.0,1,7.0,GD,4.0,0,,11077.0,1.7,0.0,
967,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.91,,65.0,67.0,0.0,1,7.0,GD,4.0,0,,21077.0,1.7,0.0,
968,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,7.0,GD,4.0,0,,21094.0,1.7,0.0,"0.32,0.29"
969,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.7,0.0,
970,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,53.0,0,,11077.0,1.7,0.0,
971,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.91,,65.0,67.0,0.0,1,6.0,GD,43.0,0,,11077.0,1.7,0.0,
972,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.91,,65.0,67.0,0.0,1,6.0,GD,43.0,0,,11077.0,1.7,0.0,
973,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,43.0,0,,11095.0,1.7,0.0,"0.84,0.37"
974,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
975,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,36.0,0,,11086.0,1.7,0.0,
976,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.77,,65.0,67.0,1.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
977,44.0,5.0,第4节,第4节,-2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-2.5,4.0,0.8,,65.0,67.0,1.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
978,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.87,,65.0,67.0,0.0,1,6.0,GD,36.0,0,,21077.0,1.7,0.0,
979,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.87,,65.0,67.0,0.0,1,6.0,GD,23.0,0,,21077.0,1.7,0.0,
980,44.0,5.0,第4节,第4节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,4.0,0.87,,65.0,67.0,0.0,1,6.0,GD,23.0,0,,21095.0,1.7,0.0,"0.17,0.40"
981,44.0,5.0,第4节,第4节,-3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-3.5,4.0,0.83,,65.0,67.0,0.0,1,6.0,GD,23.0,0,,11077.0,1.7,0.0,
982,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.83,,65.0,67.0,0.0,1,6.0,GD,16.0,0,,11077.0,1.7,0.0,
983,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.83,,65.0,67.0,0.0,1,6.0,GD,16.0,0,,21086.0,1.7,0.0,
984,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.83,,65.0,67.0,1.0,1,6.0,GD,16.0,0,,11077.0,1.7,0.0,
985,44.0,5.0,第4节,第4节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,4.0,0.91,,65.0,67.0,1.0,1,6.0,GD,16.0,0,,11077.0,1.7,0.0,
986,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,16.0,0,,11077.0,1.7,0.0,
987,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,8.0,0,,11077.0,1.7,0.0,
988,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,8.0,0,,11095.0,1.7,0.0,"0.75,0.83"
989,44.0,5.0,第4节,第4节,-3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-3.5,4.0,0.87,,65.0,67.0,0.0,1,6.0,GD,8.0,0,,21077.0,1.7,0.0,
990,44.0,5.0,第4节,第4节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,4.0,0.8,,65.0,67.0,0.0,1,6.0,GD,6.0,0,,21077.0,1.7,0.0,
991,44.0,5.0,第4节,第4节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,4.0,0.91,,65.0,67.0,0.0,1,6.0,GD,6.0,0,,21077.0,1.7,0.0,
992,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,4.0,0,,11077.0,1.7,0.0,
993,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,67.0,0.0,1,6.0,GD,4.0,0,,11075.0,1.7,0.0,"0.75,0.83"
994,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.77,,65.0,70.0,0.0,1,6.0,GD,4.0,0,,21077.0,1.7,0.0,
995,44.0,5.0,第4节,第4节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,4.0,0.8,,65.0,70.0,0.0,1,6.0,GD,4.0,0,,21077.0,1.7,0.0,
996,44.0,5.0,第4节,第4节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,4.0,0.87,,65.0,70.0,0.0,1,5.0,GD,56.0,0,,21077.0,1.7,0.0,
997,44.0,5.0,第4节,第4节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,4.0,0.87,,65.0,70.0,0.0,1,5.0,GD,56.0,0,,21074.0,1.7,0.0,"0.11,0.40"
998,44.0,5.0,第4节,第4节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,4.0,0.87,,67.0,70.0,0.0,1,5.0,GD,56.0,0,,11077.0,1.7,0.0,
999,44.0,5.0,第4节,第4节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,4.0,0.77,,67.0,70.0,0.0,1,5.0,GD,56.0,0,,11077.0,1.7,0.0,
1000,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.91,,67.0,70.0,0.0,1,5.0,GD,50.0,0,,11077.0,1.7,0.0,
1001,44.0,5.0,第4节,第4节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,4.0,0.83,,67.0,70.0,0.0,1,5.0,GD,50.0,0,,11077.0,1.7,0.0,
1002,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,70.0,0.0,1,5.0,GD,29.0,0,,11077.0,1.7,0.0,
1003,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,70.0,0.0,1,5.0,GD,29.0,0,,11075.0,1.7,0.0,"0.87,0.15"
1004,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,73.0,0.0,1,5.0,GD,29.0,0,,21077.0,1.7,0.0,
1005,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,73.0,0.0,1,5.0,GD,25.0,0,,21077.0,1.7,0.0,
1006,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,73.0,0.0,1,5.0,GD,25.0,0,,11086.0,1.7,0.0,
1007,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.83,,67.0,73.0,1.0,1,5.0,GD,25.0,0,,21077.0,1.7,0.0,
1008,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.91,,67.0,73.0,1.0,1,5.0,GD,25.0,0,,21077.0,1.7,0.0,
1009,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.77,,67.0,73.0,0.0,1,5.0,GD,25.0,0,,21077.0,1.7,0.0,
1010,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.77,,67.0,73.0,0.0,1,5.0,GD,25.0,0,,21075.0,1.7,0.0,"0.35,0.29"
1011,44.0,5.0,第4节,第4节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,4.0,0.77,,70.0,73.0,0.0,1,5.0,GD,17.0,0,,11077.0,1.7,0.0,
1012,44.0,5.0,第4节,第4节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,4.0,0.87,,70.0,73.0,0.0,1,5.0,GD,17.0,0,,11077.0,1.7,0.0,
1013,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.8,,70.0,73.0,0.0,1,4.0,GD,58.0,0,,11077.0,1.7,0.0,
1014,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.8,,70.0,73.0,0.0,1,4.0,GD,58.0,0,,11074.0,1.7,0.0,"0.86,0.60"
1015,44.0,5.0,第4节,第4节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,4.0,0.8,,70.0,75.0,0.0,1,4.0,GD,58.0,0,,21077.0,1.7,0.0,
1016,44.0,5.0,第4节,第4节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,4.0,0.91,,70.0,75.0,0.0,1,4.0,GD,58.0,0,,21077.0,1.7,0.0,
1017,44.0,5.0,第4节,第4节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,4.0,0.77,,70.0,75.0,0.0,1,4.0,GD,35.0,0,,21077.0,1.7,0.0,
1018,44.0,5.0,第4节,第4节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,4.0,0.77,,70.0,75.0,0.0,1,4.0,GD,35.0,0,,11077.0,1.7,0.0,
