,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
475,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,13.0,1.0,20180622090211.0,21077.0
476,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,13.0,1.0,20180622090211.0,21077.0
477,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,23.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,14.0,0.0,1.0,6.0,GD,13.0,1.0,20180622090213.0,21077.0
478,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,64.0,66.0,0.0,1.0,6.0,GD,13.0,1.0,20180622090213.0,21074.0
479,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,6.0,GD,13.0,1.0,20180622090213.0,11077.0
480,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,6.0,GD,5.0,1.0,20180622090220.0,11077.0
481,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,6.0,GD,5.0,1.0,20180622090220.0,11077.0
482,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,6.0,GD,3.0,1.0,20180622090222.0,11077.0
483,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,6.0,GD,3.0,1.0,20180622090222.0,21077.0
484,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,5.0,GD,49.0,1.0,20180622090235.0,21077.0
485,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,5.0,GD,49.0,1.0,20180622090235.0,21077.0
486,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,5.0,GD,49.0,1.0,20180622090237.0,21077.0
487,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,5.0,GD,49.0,1.0,20180622090237.0,21077.0
488,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,24.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,14.0,0.0,1.0,5.0,GD,46.0,1.0,20180622090239.0,21077.0
489,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,66.0,68.0,0.0,1.0,5.0,GD,46.0,1.0,20180622090239.0,21074.0
490,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,46.0,1.0,20180622090239.0,11077.0
491,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,45.0,1.0,20180622090241.0,11077.0
492,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,45.0,1.0,20180622090241.0,11077.0
493,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,24.0,1.0,20180622090301.0,11077.0
494,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,24.0,1.0,20180622090301.0,11077.0
495,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,5.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,14.0,0.0,1.0,5.0,GD,20.0,1.0,20180622090305.0,11077.0
496,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,16.0,14.0,0.0,1.0,5.0,GD,20.0,1.0,20180622090305.0,11074.0
497,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,20.0,1.0,20180622090305.0,21077.0
498,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,20.0,1.0,20180622090307.0,21077.0
499,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,19.0,1.0,20180622090307.0,21077.0
500,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,19.0,1.0,20180622090324.0,21077.0
501,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,0.0,1.0,20180622090324.0,21077.0
502,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,0.0,1.0,20180622090327.0,11077.0
503,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,5.0,GD,0.0,0.0,20180622090327.0,11077.0
504,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,52.0,0.0,20180622090333.0,11077.0
505,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,52.0,0.0,20180622090333.0,21086.0
506,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,52.0,1.0,20180622090341.0,11077.0
507,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,51.0,1.0,20180622090341.0,11077.0
508,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,51.0,1.0,20180622090351.0,11077.0
509,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,0.0,4.0,GD,41.0,1.0,20180622090351.0,11077.0
510,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,0.0,4.0,GD,41.0,0.0,20180622090351.0,11077.0
511,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,41.0,0.0,20180622090351.0,11077.0
512,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,41.0,1.0,20180622090355.0,11077.0
513,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,41.0,1.0,20180622090355.0,11077.0
514,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,40.0,1.0,20180622090356.0,11077.0
515,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,40.0,1.0,20180622090356.0,11077.0
516,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,33.0,1.0,20180622090358.0,11077.0
517,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,33.0,1.0,20180622090358.0,11077.0
518,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,26.0,1.0,20180622090402.0,11077.0
519,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,26.0,0.0,20180622090402.0,11077.0
520,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,11077.0
521,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,11086.0
522,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,50.0,68.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,21077.0
523,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,1:2,,1.0,2.0,6.0,25.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,50.0,68.0,69.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,21078.0
524,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,1:2,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,55.6,68.0,69.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,21079.0
525,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,2:2,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,55.6,69.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,21078.0
526,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,2:2,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090406.0,21080.0
527,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,50.0,69.0,16.0,0.0,0.0,4.0,GD,22.0,1.0,20180622090440.0,11077.0
528,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,50.0,69.0,16.0,0.0,0.0,4.0,GD,22.0,1.0,20180622090440.0,11077.0
529,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090441.0,11077.0
530,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,22.0,0.0,20180622090441.0,21086.0
531,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,21.0,1.0,20180622090450.0,11077.0
532,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,21.0,1.0,20180622090450.0,21077.0
533,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,13.0,1.0,20180622090458.0,21077.0
534,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,13.0,0.0,20180622090458.0,21077.0
535,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,1.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,9.0,0.0,20180622090503.0,21077.0
536,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,9.0,0.0,20180622090503.0,11086.0
537,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,0.0,4.0,GD,9.0,0.0,20180622090503.0,21077.0
538,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,0.0,4.0,GD,9.0,1.0,20180622090516.0,21077.0
539,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,9.0,1.0,20180622090516.0,21077.0
540,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,8.0,1.0,20180622090516.0,21077.0
541,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,8.0,0.0,20180622090520.0,21077.0
542,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,5.0,0.0,20180622090520.0,21077.0
543,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,5.0,0.0,20180622090520.0,21086.0
544,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,5.0,1.0,20180622090537.0,11077.0
545,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,5.0,1.0,20180622090537.0,11077.0
546,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,4.0,1.0,20180622090538.0,11077.0
547,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,4.0,GD,4.0,1.0,20180622090538.0,21077.0
548,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,3.0,GD,53.0,1.0,20180622090548.0,21077.0
549,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,3.0,GD,53.0,1.0,20180622090548.0,21077.0
550,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,3.0,GD,53.0,1.0,20180622090550.0,21077.0
551,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,3.0,GD,53.0,1.0,20180622090550.0,21077.0
552,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,16.0,0.0,1.0,3.0,GD,51.0,1.0,20180622090551.0,21077.0
553,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,6.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,18.0,16.0,0.0,1.0,3.0,GD,51.0,1.0,20180622090551.0,11077.0
554,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,18.0,16.0,0.0,1.0,3.0,GD,51.0,1.0,20180622090551.0,11074.0
555,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,51.0,1.0,20180622090551.0,21077.0
556,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,47.0,1.0,20180622090554.0,21077.0
557,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,47.0,1.0,20180622090554.0,21077.0
558,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,47.0,1.0,20180622090556.0,21077.0
559,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,47.0,1.0,20180622090556.0,21077.0
560,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,18.0,1.0,20180622090624.0,21077.0
561,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,18.0,1.0,20180622090624.0,21077.0
562,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,18.0,1.0,20180622090626.0,21077.0
563,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,18.0,1.0,20180622090626.0,21077.0
564,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,2.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,18.0,0.0,1.0,3.0,GD,13.0,1.0,20180622090628.0,21077.0
565,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,3.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,69.0,72.0,0.0,1.0,3.0,GD,13.0,1.0,20180622090628.0,21075.0
566,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,3.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,72.0,18.0,0.0,1.0,3.0,GD,13.0,1.0,20180622090628.0,11077.0
567,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,3.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,72.0,18.0,0.0,1.0,3.0,GD,12.0,1.0,20180622090630.0,11077.0
568,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,3.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,72.0,18.0,0.0,1.0,3.0,GD,12.0,1.0,20180622090630.0,11077.0
569,第3节,第3节,-69.5,0.83,68.5,0.83,147.5,0.83,147.5,0.83,68.5,3.0,,,1.0,3.0,7.0,25.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,50.0,72.0,18.0,0.0,1.0,2.0,GD,58.0,1.0,20180622090643.0,11077.0
