,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,KC,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
225,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,191.5,0.8,191.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,11.0,1.0,20181109040834.0,21095.0,0.0125,16.5
226,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,191.5,0.8333333333333334,191.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,11.0,1.0,20181109040835.0,11077.0,0.02,15.5
227,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,190.5,1.0,190.5,0.7692307692307693,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,5.0,1.0,20181109040841.0,11095.0,0.02,15.5
228,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,190.5,0.9523809523809523,190.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,0.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,0.0,20181109040841.0,11095.0,0.02,15.5
229,,,1.0,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,190.5,0.9523809523809523,190.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,0.0,20181109040846.0,21086^11077,0.02,15.5
230,,,1.0,3.0,-8.5,0.9523809523809523,8.5,0.8,192.5,0.8,192.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,82.6,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,0.0,20181109040854.0,11078.0,0.02857142857142857,14.5
231,,,1.0,3.0,-8.5,0.8,8.5,0.9523809523809523,191.5,0.8695652173913043,191.5,0.8695652173913043,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,1:2^2:2,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,79.2,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,0.0,20181109040902.0,11080^11078,0.02,15.5
232,,,1.0,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,190.5,0.9523809523809523,190.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,2:2^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,1.0,20181109040918.0,11080^21077,0.0125,16.5
233,,,1.0,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,190.5,0.9523809523809523,190.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,2:2^,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,4.0,4.0,1.0,20181109040919.0,11080^21077,0.0125,16.5
234,,,1.0,3.0,-9.5,0.8695652173913043,9.5,0.8695652173913043,190.5,0.9090909090909091,190.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",16.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,4.0,3.0,1.0,20181109040919.0,21077.0,0.0125,16.5
235,,,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,190.5,0.7692307692307693,190.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,3.0,54.0,1.0,20181109040928.0,21077.0,0.0125,16.5
236,,,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,190.5,0.7692307692307693,190.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,2.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,3.0,55.0,0.0,20181109040928.0,21077.0,0.0125,16.5
237,44.0,5.0,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,190.5,0.7692307692307693,190.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,3.0,55.0,0.0,20181109040930.0,21081.0,0.0125,16.5
238,,,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,190.5,0.7692307692307693,190.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,3.0,55.0,0.0,20181109041106.0,21077.0,0.0125,16.5
239,,,1.0,3.0,-9.5,0.8333333333333334,9.5,0.9090909090909091,190.5,0.7692307692307693,190.5,1.0,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,25.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,92.0,0,#0B750B,1,3.0,55.0,1.0,20181109041107.0,21077.0,0.0125,16.5
240,,,1.0,3.0,-10.5,0.8,10.5,0.9523809523809523,191.5,0.8333333333333334,191.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,^,0.0,1.0,9.0,10.0,17.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,94.0,0,#0B750B,1,3.0,45.0,1.0,20181109041115.0,21074^11077,0.005,20.0
241,,,1.0,3.0,-10.5,0.8,10.5,0.9523809523809523,191.5,0.8333333333333334,191.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,94.0,0,#0B750B,1,3.0,45.0,1.0,20181109041116.0,11077.0,0.005,20.0
242,,,1.0,3.0,-10.5,0.8,10.5,0.9523809523809523,191.5,0.8333333333333334,191.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,94.0,0,#0B750B,1,3.0,44.0,1.0,20181109041116.0,11077.0,0.005,20.0
243,,,1.0,3.0,-10.5,0.7692307692307693,10.5,1.0,190.5,0.9523809523809523,190.5,0.8,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",13.0,,0.0,1.0,9.0,10.0,17.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,80.0,94.0,0,#0B750B,1,3.0,35.0,1.0,20181109041125.0,11077.0,0.005,20.0
244,,,1.0,3.0,-10.5,1.0,10.5,0.7692307692307693,192.5,0.8,192.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,^,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,29.0,1.0,20181109041131.0,11074^21077,0.01,17.0
245,,,1.0,3.0,-10.5,1.0,10.5,0.7692307692307693,192.5,0.8,192.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,29.0,1.0,20181109041132.0,21077.0,0.01,17.0
246,,,1.0,3.0,-10.5,0.9523809523809523,10.5,0.8,191.5,0.9090909090909091,191.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,20.0,1.0,20181109041140.0,21077.0,0.006666666666666667,18.0
247,,,1.0,3.0,-10.5,0.9090909090909091,10.5,0.8333333333333334,191.5,0.8,191.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,14.0,1.0,20181109041147.0,21094.0,0.006666666666666667,18.0
248,,,1.0,3.0,-9.5,0.9523809523809523,9.5,0.8,191.5,0.8,191.5,0.9523809523809523,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,14.0,1.0,20181109041148.0,11077.0,0.0125,16.5
249,,,1.0,3.0,-9.5,0.9090909090909091,9.5,0.8333333333333334,190.5,0.9090909090909091,190.5,0.8333333333333334,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",12.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,82.0,94.0,0,#0B750B,1,3.0,5.0,1.0,20181109041156.0,11077.0,0.01,17.0
250,,,1.0,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",11.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,3.0,0.0,1.0,20181109041200.0,11077.0,0.03333333333333333,14.25
251,,,1.0,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",11.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,3.0,0.0,1.0,20181109041201.0,21077.0,0.03333333333333333,14.25
252,,,1.0,3.0,-7.5,0.8695652173913043,7.5,0.8695652173913043,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",9.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,51.0,1.0,20181109041209.0,21077.0,0.02857142857142857,14.5
253,,,1.0,3.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",9.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,43.0,1.0,20181109041218.0,21077.0,0.025,15.0
254,,,1.0,3.0,-7.5,0.8,7.5,0.9523809523809523,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",9.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,36.0,1.0,20181109041225.0,21094.0,0.025,15.0
255,,,1.0,3.0,-6.5,0.8,6.5,0.9523809523809523,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,36.0,1.0,20181109041226.0,11077.0,0.04,12.25
256,,,1.0,3.0,-6.5,0.7692307692307693,6.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,29.0,1.0,20181109041232.0,11095.0,0.04,12.25
257,,,1.0,3.0,-6.5,0.7692307692307693,6.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,1.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041233.0,11095.0,0.04,12.25
258,,,1.0,3.0,-6.5,0.7692307692307693,6.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,^,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,2.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041242.0,21086^11077,0.04,12.25
259,,,1.0,3.0,-6.5,0.9090909090909091,6.5,0.8333333333333334,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,1:2,0.0,1.0,9.0,10.0,18.0,26.0,19.0,12.0,2.0,1.0,3.0,2.0,76.0,85.7,85.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041247.0,11078.0,0.05555555555555555,10.25
260,,,1.0,3.0,-6.5,0.9523809523809523,6.5,0.8,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,1:2^2:2,0.0,1.0,9.0,10.0,18.0,26.0,20.0,12.0,2.0,1.0,3.0,2.0,76.9,85.7,86.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041305.0,11079^11078,0.05555555555555555,10.25
261,,,1.0,3.0,-5.5,0.7692307692307693,5.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,2:2^,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041329.0,11079^21077,0.0625,9.25
262,,,1.0,3.0,-5.5,0.7692307692307693,5.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041330.0,21077.0,0.0625,9.25
263,,,1.0,3.0,-5.5,0.7692307692307693,5.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,28.0,0.0,20181109041331.0,21077.0,0.0625,9.25
264,,,1.0,3.0,-5.5,0.7692307692307693,5.5,1.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,28.0,1.0,20181109041332.0,21077.0,0.0625,9.25
265,,,1.0,3.0,-5.5,0.7407407407407407,5.5,1.05,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,19.0,1.0,20181109041341.0,21077.0,0.05555555555555555,10.25
266,,,1.0,3.0,-6.5,1.0,6.5,0.7692307692307693,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,10.0,1.0,20181109041349.0,21077.0,0.05,10.75
267,,,1.0,3.0,-6.5,1.0,6.5,0.7692307692307693,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,,0.0,1.0,9.0,10.0,18.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,9.0,1.0,20181109041351.0,21094.0,0.05,10.75
268,,,1.0,3.0,-5.5,1.0,5.5,0.7692307692307693,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",8.0,^,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,2.0,9.0,1.0,20181109041351.0,11077.0,0.08333333333333333,7.25
269,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,55.0,1.0,20181109041405.0,21077.0,0.11764705882352941,5.5
270,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,47.0,1.0,20181109041413.0,21077.0,0.1111111111111111,5.75
271,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,39.0,1.0,20181109041421.0,21094.0,0.1,6.25
272,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,1.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,39.0,0.0,20181109041422.0,21094.0,0.1,6.25
273,44.0,5.0,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,39.0,0.0,20181109041432.0,21081.0,0.1,6.25
274,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,39.0,0.0,20181109041612.0,21077.0,0.1,6.25
275,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,26.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,87.0,94.0,0,#0B750B,1,1.0,39.0,1.0,20181109041613.0,21077.0,0.1,6.25
276,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,^,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,35.0,1.0,20181109041616.0,21074^11077,0.05555555555555555,10.25
277,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,35.0,1.0,20181109041617.0,11077.0,0.05555555555555555,10.25
278,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,32.0,0.0,20181109041619.0,11077.0,0.05,10.75
279,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,27.0,0.0,20181109041621.0,11077.0,0.045454545454545456,11.25
280,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,37.0,1.0,20181109041622.0,11077.0,0.05555555555555555,10.25
281,,,1.0,3.0,-5.5,0.0,5.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,37.0,0.0,20181109041623.0,11077.0,0.05555555555555555,10.25
282,,,1.0,3.0,-6.5,0.0,6.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,^,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,37.0,0.0,20181109041627.0,11086^21077,0.03333333333333333,14.25
283,,,1.0,3.0,-6.5,0.0,6.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,37.0,0.0,20181109041628.0,21077.0,0.03333333333333333,14.25
284,,,1.0,3.0,-6.5,0.0,6.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,1:1,0.0,1.0,9.0,10.0,19.0,27.0,21.0,12.0,2.0,0.0,3.0,2.0,77.8,85.7,89.0,96.0,0,#0B750B,1,1.0,37.0,0.0,20181109041630.0,21078.0,0.04,12.25
285,,,1.0,3.0,-6.5,0.0,6.5,0.0,193.5,0.8333333333333334,193.5,0.9090909090909091,1.0,"#008000,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",3.0,1:1^,0.0,1.0,9.0,10.0,19.0,27.0,21.0,13.0,2.0,0.0,3.0,2.0,77.8,86.7,89.0,97.0,0,#0B750B,1,1.0,37.0,0.0,20181109041641.0,21079^11077,0.02857142857142857,14.5
