,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
694,44.0,5.0,第3节,第3节,-13.5,0.83,13.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.0,0.0,
695,44.0,5.0,第3节,第3节,-13.5,0.83,12.5,0.83,167.5,0.83,167.5,0.83,12.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.0,0.0,
696,44.0,5.0,第3节,第3节,-12.5,0.83,12.5,0.83,167.5,0.83,166.5,0.83,-12.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.0,0.0,
697,44.0,5.0,第3节,第3节,-12.5,0.83,12.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.0,0.0,
698,44.0,5.0,第3节,第3节,-12.5,0.83,12.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.0,0.0,
699,44.0,5.0,第3节,第3节,-12.5,0.83,12.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,4.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,53.0,0,,21086.0,0.0,0.0,
700,44.0,5.0,第3节,第3节,-12.5,0.83,11.5,0.83,166.5,0.83,166.5,0.83,11.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,4.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,53.0,0,,11077.0,0.0,0.0,
701,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,166.5,0.83,166.5,0.83,-11.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,4.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11077.0,0.0,0.0,
702,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,166.5,0.83,166.5,0.83,-11.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,21086.0,0.0,0.0,
703,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11077.0,0.0,0.0,
704,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,1:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,
705,44.0,5.0,第3节,第3节,-11.5,0.87,12.5,0.8,167.5,0.83,167.5,0.83,12.5,3.0,泰国通用装备,1:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,
706,44.0,5.0,第3节,第3节,-12.5,0.87,12.5,0.8,167.5,0.83,166.5,0.83,-12.5,3.0,泰国通用装备,1:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,
707,44.0,5.0,第3节,第3节,-12.5,0.87,12.5,0.8,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,1:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,72.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,
708,44.0,5.0,第3节,第3节,-12.5,0.87,12.5,0.8,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,1:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,66.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11080.0,0.0,0.0,"0.80,0.50"
709,44.0,5.0,第3节,第3节,-12.5,0.83,11.5,0.83,166.5,0.83,166.5,0.83,11.5,3.0,泰国通用装备,2:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,66.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,"0.80,0.50"
710,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,166.5,0.83,167.5,0.83,-11.5,3.0,泰国通用装备,2:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,66.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,"0.80,0.50"
711,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,2:2,1.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,5.0,66.7,76.9,48.0,37.0,0.0,1,7.0,GD,44.0,0,,11078.0,0.0,0.0,"0.80,0.50"
712,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,2:2,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,38.0,37.0,0.0,1,7.0,GD,44.0,0,,11079.0,0.0,0.0,"0.80,0.50"
713,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,38.0,0.0,1,7.0,GD,44.0,0,,21077.0,0.0,0.0,
714,44.0,5.0,第3节,第3节,-11.5,0.83,11.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,38.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.0,0.0,
715,44.0,5.0,第3节,第3节,-11.5,0.83,10.5,0.83,167.5,0.83,167.5,0.83,10.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,38.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.0,0.0,
716,44.0,5.0,第3节,第3节,-10.5,0.83,10.5,0.83,167.5,0.83,165.5,0.83,-10.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,38.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.0,0.0,
717,44.0,5.0,第3节,第3节,-10.5,0.83,10.5,0.83,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,1.0,5.0,2.0,7.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,38.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.0,0.0,
718,44.0,5.0,第3节,第3节,-10.5,0.83,10.5,0.83,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,40.0,38.0,0.0,1,7.0,GD,24.0,0,,11074.0,0.0,0.0,"0.86,0.50"
719,44.0,5.0,第3节,第3节,-10.5,0.83,10.5,0.83,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.0,0.0,
720,44.0,5.0,第3节,第3节,-10.5,0.83,10.5,0.83,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
721,44.0,5.0,第3节,第3节,-10.5,0.8,9.5,0.87,165.5,0.83,165.5,0.83,9.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
722,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,165.5,0.83,167.5,0.83,-9.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
723,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.0,0.0,
724,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,4.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,16.0,0,,21077.0,0.0,0.0,
725,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,16.0,0,,21081.0,0.0,0.0,
726,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,22.0,0,,21081.0,0.0,0.0,
727,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,22.0,0,,21095.0,0.0,0.0,"0.14,0.54"
728,44.0,5.0,第3节,第3节,-9.5,0.8,9.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,9.0,0,,11077.0,0.0,0.0,
729,44.0,5.0,第3节,第3节,-9.5,0.8,8.5,0.87,167.5,0.83,167.5,0.83,8.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,9.0,0,,11077.0,0.0,0.0,
730,44.0,5.0,第3节,第3节,-8.5,0.8,8.5,0.87,167.5,0.83,166.5,0.83,-8.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,9.0,0,,11077.0,0.0,0.0,
731,44.0,5.0,第3节,第3节,-8.5,0.8,8.5,0.87,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,1.0,5.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,40.0,0.0,1,7.0,GD,9.0,0,,11077.0,0.0,0.0,
732,44.0,5.0,第3节,第3节,-8.5,0.8,8.5,0.87,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,43.0,40.0,0.0,1,7.0,GD,9.0,0,,11075.0,0.0,0.0,"0.63,0.30"
733,44.0,5.0,第3节,第3节,-8.5,0.8,8.5,0.87,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,7.0,GD,9.0,0,,21077.0,0.0,0.0,
734,44.0,5.0,第3节,第3节,-8.5,0.8,8.5,0.87,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
735,44.0,5.0,第3节,第3节,-8.5,0.83,7.5,0.83,166.5,0.83,166.5,0.83,7.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
736,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,166.5,0.83,169.5,0.83,-7.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
737,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
738,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,0.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.0,0.0,
739,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,1.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,42.0,0,,11086.0,0.0,0.0,
740,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,1.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,42.0,0,,21077.0,0.0,0.0,
741,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,1.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
742,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,33.0,0,,11086.0,0.0,0.0,
743,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
744,44.0,5.0,第3节,第3节,-7.5,0.8,7.5,0.87,168.5,0.83,168.5,0.83,168.5,3.0,泰国通用装备,1:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,76.9,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21078.0,0.0,0.0,
745,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,168.5,0.83,167.5,0.83,168.5,3.0,泰国通用装备,1:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,71.4,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21080.0,0.0,0.0,"0.21,0.50"
746,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,1:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,71.4,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21080.0,0.0,0.0,"0.21,0.50"
747,44.0,5.0,第3节,第3节,-7.5,0.87,7.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,2:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,71.4,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21078.0,0.0,0.0,"0.21,0.50"
748,44.0,5.0,第3节,第3节,-7.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,6.5,3.0,泰国通用装备,2:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,43.0,0.0,1,6.0,GD,33.0,0,,21080.0,0.0,0.0,"0.21,0.50"
749,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,-6.5,3.0,泰国通用装备,2:2,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,43.0,0.0,1,6.0,GD,32.0,0,,21080.0,0.0,0.0,"0.21,0.50"
750,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,-6.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,43.0,0.0,1,6.0,GD,32.0,0,,11077.0,0.0,0.0,
751,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,-6.5,3.0,泰国通用装备,,1.0,6.0,2.0,8.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,43.0,0.0,1,6.0,GD,25.0,0,,11077.0,0.0,0.0,
752,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,-6.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,45.0,43.0,0.0,1,6.0,GD,25.0,0,,11074.0,0.0,0.0,"0.91,0.56"
753,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,167.5,0.83,167.5,0.83,-6.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,45.0,0.0,1,6.0,GD,25.0,0,,21077.0,0.0,0.0,
754,44.0,5.0,第3节,第3节,-6.5,0.8,5.5,0.87,167.5,0.83,167.5,0.83,5.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,45.0,0.0,1,6.0,GD,25.0,0,,21077.0,0.0,0.0,
755,44.0,5.0,第3节,第3节,-5.5,0.8,5.5,0.87,167.5,0.83,169.5,0.83,-5.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,45.0,0.0,1,6.0,GD,25.0,0,,21077.0,0.0,0.0,
756,44.0,5.0,第3节,第3节,-5.5,0.8,5.5,0.87,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,16.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,45.0,0.0,1,6.0,GD,25.0,0,,21077.0,0.0,0.0,
757,44.0,5.0,第3节,第3节,-5.5,0.8,5.5,0.87,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,48.0,50.0,0.0,1,6.0,GD,25.0,0,,21074.0,0.0,0.0,"0.11,0.55"
758,44.0,5.0,第3节,第3节,-5.5,0.8,5.5,0.87,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,25.0,0,,11077.0,0.0,0.0,
759,44.0,5.0,第3节,第3节,-5.5,0.8,5.5,0.87,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.0,0.0,
760,44.0,5.0,第3节,第3节,-5.5,0.83,6.5,0.83,169.5,0.83,169.5,0.83,6.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.0,0.0,
761,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,169.5,0.83,170.5,0.83,-6.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.0,0.0,
762,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.0,0.0,
763,44.0,5.0,第3节,第3节,-6.5,0.83,6.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
764,44.0,5.0,第3节,第3节,-6.5,0.83,7.5,0.83,170.5,0.83,170.5,0.83,7.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
765,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,170.5,0.83,169.5,0.83,-7.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
766,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,17.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,45.0,0.0,1,6.0,GD,10.0,0,,21077.0,0.0,0.0,
767,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,50.0,52.0,0.0,1,6.0,GD,10.0,0,,21074.0,0.0,0.0,"0.18,0.52"
768,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,45.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.0,0.0,
769,44.0,5.0,第3节,第3节,-7.5,0.83,8.5,0.83,169.5,0.83,169.5,0.83,8.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,45.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.0,0.0,
770,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,169.5,0.83,171.5,0.83,-8.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,45.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.0,0.0,
771,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,泰国通用装备,,1.0,6.0,2.0,9.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,45.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.0,0.0,
772,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,泰国通用装备,,1.0,6.0,2.0,10.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,47.0,45.0,0.0,1,6.0,GD,3.0,0,,11074.0,0.0,0.0,"0.85,0.50"
773,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,泰国通用装备,,1.0,6.0,2.0,10.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,47.0,0.0,1,6.0,GD,3.0,0,,21077.0,0.0,0.0,
774,44.0,5.0,第3节,第3节,-8.5,0.83,8.5,0.83,171.5,0.83,171.5,0.83,171.5,3.0,泰国通用装备,,1.0,6.0,2.0,10.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,47.0,0.0,1,5.0,GD,43.0,0,,21077.0,0.0,0.0,
775,44.0,5.0,第3节,第3节,-8.5,0.83,7.5,0.83,171.5,0.83,171.5,0.83,7.5,3.0,泰国通用装备,,1.0,6.0,2.0,10.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,47.0,0.0,1,5.0,GD,43.0,0,,21077.0,0.0,0.0,
776,44.0,5.0,第3节,第3节,-7.5,0.83,7.5,0.83,171.5,0.83,172.5,0.83,-7.5,3.0,泰国通用装备,,1.0,6.0,2.0,10.0,18.0,9.0,10.0,3.0,3.0,2.0,5.0,69.2,66.7,52.0,47.0,0.0,1,5.0,GD,43.0,0,,21077.0,0.0,0.0,
