,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
604,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,52.0,1.0,20180525131942.0,11077.0
605,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,48.0,1.0,20180525131944.0,11077.0
606,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,48.0,1.0,20180525131944.0,11077.0
607,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,48.0,1.0,20180525131944.0,11077.0
608,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,48.0,1.0,20180525131944.0,11077.0
609,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,40.0,1.0,20180525131951.0,11077.0
610,,,第4节,第4节,-26.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-26.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,40.0,1.0,20180525131951.0,21077.0
611,,,第4节,第4节,26.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,26.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,40.0,1.0,20180525131951.0,21077.0
612,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,40.0,1.0,20180525131951.0,21077.0
613,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,32.0,1.0,20180525132000.0,21077.0
614,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,32.0,1.0,20180525132000.0,21077.0
615,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,25.0,1.0,20180525132006.0,21077.0
616,,,第4节,第4节,-25.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-25.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,25.0,1.0,20180525132006.0,21077.0
617,,,第4节,第4节,25.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,25.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,25.0,1.0,20180525132006.0,21077.0
618,,,第4节,第4节,25.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,25.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,25.0,1.0,20180525132006.0,11077.0
619,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,17.0,1.0,20180525132014.0,11077.0
620,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,17.0,1.0,20180525132014.0,11077.0
621,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,17.0,1.0,20180525132014.0,11077.0
622,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,9.0,1.0,20180525132022.0,11077.0
623,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,9.0,1.0,20180525132022.0,11077.0
624,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,9.0,1.0,20180525132022.0,11077.0
625,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,9.0,1.0,20180525132022.0,11077.0
626,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,7.0,1.0,20180525132024.0,11077.0
627,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,7.0,1.0,20180525132024.0,11077.0
628,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,65,45.0,0.0,1,8.0,7.0,1.0,20180525132024.0,21077.0
629,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,8.0,2.0,1.0,20180525132030.0,21077.0
630,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,8.0,2.0,1.0,20180525132030.0,21077.0
631,,,第4节,第4节,-27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-27.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,8.0,2.0,1.0,20180525132030.0,21074.0
632,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,59.0,1.0,20180525132032.0,21074.0
633,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,59.0,1.0,20180525132032.0,21074.0
634,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,59.0,1.0,20180525132032.0,11077.0
635,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,59.0,1.0,20180525132032.0,11077.0
636,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,59.0,1.0,20180525132032.0,11077.0
637,,,第4节,第4节,27.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,27.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,51.0,1.0,20180525132040.0,11077.0
638,,,第4节,第4节,-26.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-26.5,4.0,0.77,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,51.0,1.0,20180525132040.0,11077.0
639,,,第4节,第4节,26.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,26.5,4.0,0.91,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,51.0,1.0,20180525132040.0,11077.0
640,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,51.0,1.0,20180525132040.0,11077.0
641,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,43.0,1.0,20180525132048.0,11077.0
642,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,43.0,1.0,20180525132048.0,11077.0
643,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,43.0,1.0,20180525132048.0,11077.0
644,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.8,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,45.0,67,45.0,0.0,1,7.0,43.0,1.0,20180525132048.0,11077.0
645,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.87,,0.0,4.0,3,11.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,36.0,1.0,20180525132055.0,11077.0
646,,,第4节,第4节,-24.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-24.5,4.0,0.87,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,36.0,1.0,20180525132055.0,11074.0
647,,,第4节,第4节,24.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,24.5,4.0,0.77,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,36.0,1.0,20180525132055.0,11074.0
648,,,第4节,第4节,24.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,24.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,34.0,1.0,20180525132057.0,11074.0
649,,,第4节,第4节,-25.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-25.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,34.0,1.0,20180525132057.0,11074.0
650,,,第4节,第4节,25.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,25.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,34.0,1.0,20180525132057.0,21077.0
651,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,26.0,1.0,20180525132105.0,21077.0
652,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,26.0,1.0,20180525132105.0,21077.0
653,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,26.0,1.0,20180525132105.0,21077.0
654,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.77,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,26.0,1.0,20180525132105.0,21077.0
655,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,0.0,20180525132111.0,21077.0
656,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,0.0,20180525132111.0,21077.0
657,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,0.0,20180525132128.0,21077.0
658,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,0.0,20180525132128.0,21077.0
659,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,1.0,20180525132133.0,21077.0
660,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,20.0,1.0,20180525132133.0,21077.0
661,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,12.0,1.0,20180525132141.0,21077.0
662,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.77,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,12.0,1.0,20180525132141.0,21077.0
663,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,4.0,1.0,20180525132149.0,21077.0
664,,,第4节,第4节,144.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,144.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,47.0,67,47.0,0.0,1,7.0,4.0,1.0,20180525132149.0,21077.0
665,,,第4节,第4节,144.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,144.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,7.0,3.0,1.0,20180525132150.0,21077.0
666,,,第4节,第4节,-22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-22.5,4.0,0.91,,0.0,4.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,7.0,3.0,1.0,20180525132150.0,21077.0
667,,,第4节,第4节,22.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,22.5,4.0,0.91,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,7.0,3.0,1.0,20180525132150.0,11075.0
668,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.77,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,7.0,0.0,1.0,20180525132153.0,11075.0
669,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,7.0,0.0,1.0,20180525132153.0,21077.0
670,,,第4节,第4节,143.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,143.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,52.0,1.0,20180525132202.0,21077.0
671,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.91,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,52.0,1.0,20180525132202.0,21077.0
672,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.77,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132208.0,21077.0
673,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.87,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132208.0,21077.0
674,44.0,5.0,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132214.0,21077.0
675,44.0,5.0,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132214.0,21081.0
676,44.0,5.0,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132215.0,21081.0
677,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,^,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,0.0,20180525132215.0,21077^21081
678,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.8,^,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,1.0,20180525132337.0,21077^21081
679,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,45.0,1.0,20180525132337.0,21077.0
680,,,第4节,第4节,142.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,142.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,37.0,1.0,20180525132345.0,21077.0
681,,,第4节,第4节,-21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,-21.5,4.0,0.91,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,37.0,1.0,20180525132345.0,21077.0
682,,,第4节,第4节,21.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,21.5,4.0,0.77,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,37.0,1.0,20180525132345.0,11077.0
683,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.91,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,37.0,1.0,20180525132345.0,11077.0
684,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.77,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,29.0,1.0,20180525132354.0,11077.0
685,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,29.0,1.0,20180525132354.0,11077.0
686,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132357.0,11077.0
687,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132357.0,11077.0
688,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,1.0,1,6.0,26.0,0.0,20180525132358.0,11077.0
689,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,1.0,1,6.0,26.0,0.0,20180525132358.0,11077.0
690,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,1.0,1,6.0,26.0,0.0,20180525132358.0,11077.0
691,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,1.0,1,6.0,26.0,0.0,20180525132403.0,21086.0
692,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132403.0,21086.0
693,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132403.0,21086.0
694,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132403.0,21086.0
695,,,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132404.0,21086.0
696,44.0,5.0,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132404.0,21086.0
697,44.0,5.0,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132413.0,21086.0
698,44.0,5.0,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132413.0,11081.0
699,44.0,5.0,第4节,第4节,141.5,-24.5,0.8,24.5,0.87,147.5,0.83,147.5,0.83,141.5,4.0,0.83,,0.0,5.0,3,12.0,7,11.0,6,,3,1.0,6,57.9,60.0,50.0,67,50.0,0.0,1,6.0,26.0,0.0,20180525132414.0,11081.0
