,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
78,4.0,27.5,0.7692307692307693,-27.5,0.9090909090909091,144.5,0.8,144.5,0.8695652173913043,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,37.0,0.0,20181020140352.0,21077.0
79,4.0,28.5,0.7692307692307693,-28.5,0.9090909090909091,144.5,0.7692307692307693,144.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,37.0,0.0,20181020140355.0,11077.0
80,4.0,28.5,0.7692307692307693,-28.5,0.9090909090909091,144.5,0.7692307692307693,144.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,34.0,0.0,20181020140358.0,11077.0
81,4.0,28.5,0.7692307692307693,-28.5,0.9090909090909091,144.5,0.7142857142857143,144.5,1.0,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,33.0,0.0,20181020140358.0,11077.0
82,4.0,27.5,0.7692307692307693,-27.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,24.0,0.0,20181020140415.0,21077.0
83,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,143.5,0.7692307692307693,143.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,16.0,0.0,20181020140423.0,21077.0
84,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,1.0,142.5,0.7142857142857143,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,5.0,14.0,0.0,20181020140425.0,21077.0
85,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,1.0,142.5,0.7142857142857143,,^,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,14.0,0.0,20181020140429.0,11086^21077
86,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,1.0,142.5,0.7142857142857143,,^,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,14.0,0.0,20181020140430.0,11086^21077
87,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,1.0,142.5,0.7142857142857143,,^,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,14.0,1.0,20181020140435.0,11086^21077
88,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,1.0,142.5,0.7142857142857143,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,14.0,1.0,20181020140435.0,21077.0
89,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,0.9090909090909091,142.5,0.7692307692307693,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,10.0,0.0,20181020140440.0,21077.0
90,4.0,26.5,0.9090909090909091,-26.5,0.7692307692307693,142.5,0.8695652173913043,142.5,0.8,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,9.0,0.0,20181020140440.0,21077.0
91,4.0,27.5,0.9090909090909091,-27.5,0.7692307692307693,142.5,0.7692307692307693,142.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,75,51,0,1,5.0,0.0,0.0,20181020140455.0,11077.0
92,4.0,28.5,0.8695652173913043,-28.5,0.8,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,^,,9.0,6,19.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,51,0,1,4.0,58.0,0.0,20181020140457.0,11074^21077
93,4.0,28.5,0.8695652173913043,-28.5,0.8,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,^,,9.0,6,19.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,51,0,1,4.0,57.0,0.0,20181020140459.0,11074^21077
94,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,,,9.0,6,19.0,10.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,51,0,1,4.0,48.0,0.0,20181020140507.0,21077.0
95,4.0,27.5,0.8333333333333334,-27.5,0.8333333333333334,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,^,,9.0,6,19.0,11.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,53,0,1,4.0,42.0,0.0,20181020140514.0,21074^11077
96,4.0,27.5,0.8333333333333334,-27.5,0.8333333333333334,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,,,9.0,6,19.0,11.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,53,0,1,4.0,40.0,0.0,20181020140515.0,11077.0
97,4.0,27.5,0.8333333333333334,-27.5,0.8333333333333334,142.5,0.7692307692307693,142.5,0.9090909090909091,4.0,,,9.0,6,19.0,11.0,13.0,13.0,1,3,2.0,3.0,81.2,72.2,77,53,0,1,4.0,31.0,0.0,20181020140524.0,11077.0
