,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
341,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
342,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
343,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
344,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
345,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
346,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
347,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
348,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
349,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
350,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
351,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
352,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
353,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
354,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
355,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
356,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
357,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
358,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
359,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
360,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
361,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
362,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
363,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
364,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
365,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
366,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
367,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
368,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
369,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
370,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
371,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
372,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
373,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
374,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
375,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
376,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
377,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
378,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
379,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
380,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
381,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
382,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
383,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
384,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
385,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
386,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
387,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
388,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
389,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
390,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
391,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
392,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
393,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
394,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
395,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
396,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
397,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
398,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
399,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
400,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
401,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
402,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
403,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
404,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
405,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
406,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
407,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
408,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
409,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
410,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
411,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
412,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
413,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
414,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
415,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
416,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
417,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
418,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
419,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
420,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
421,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
422,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
423,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
424,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
425,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
426,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
427,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
428,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
429,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
430,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
431,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
432,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
433,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
434,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
435,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
436,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
437,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
438,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
439,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
440,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
441,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
442,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
443,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
444,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
445,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
446,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
447,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
448,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
449,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
450,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
451,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
452,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
453,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
454,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
455,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
