,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
451,44.0,5.0,第3节,第3节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,3.0,8764711.0,0.95,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
452,44.0,5.0,第3节,第3节,19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,19.5,3.0,8764711.0,0.8,,0.0,5.0,21.0,8.0,5.0,1.0,72.7,65.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
453,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.8,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,65.0,67.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21074.0,,0.91,0.83
454,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.8,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
455,44.0,5.0,第3节,第3节,20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,20.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
456,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,40.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11075.0,,0.91,0.83
457,44.0,5.0,第3节,第3节,-20.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-20.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,43.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
458,44.0,5.0,第3节,第3节,19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,19.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,43.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
459,44.0,5.0,第3节,第3节,-19.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-19.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,43.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
460,44.0,5.0,第3节,第3节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,43.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
461,44.0,5.0,第3节,第3节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,43.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11074.0,,0.91,0.83
462,44.0,5.0,第3节,第3节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,45.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
463,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.87,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,45.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,21077.0,,0.91,0.83
464,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.87,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,45.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
465,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.87,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,45.0,0.0,1,9.0,GD,24.0,1.0,20180513215655.0,11077.0,,0.91,0.83
466,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.87,,0.0,5.0,22.0,8.0,5.0,1.0,72.7,67.0,45.0,0.0,1,7.0,GD,0.0,0.0,20180513215655.0,11077.0,,0.91,0.83
467,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.87,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,45.0,0.0,1,7.0,GD,0.0,0.0,20180513215655.0,21086.0,,0.91,0.83
468,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,45.0,0.0,1,7.0,GD,0.0,0.0,20180513215655.0,11077.0,,0.91,0.83
469,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,1:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,45.0,0.0,1,6.0,GD,55.0,0.0,20180513215655.0,11078.0,,0.91,0.83
470,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,45.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11081.0,,0.91,0.83
471,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,1:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,45.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11079.0,,0.91,0.83
472,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,2:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,46.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11078.0,,0.91,0.83
473,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.95,2:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,46.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11078.0,,0.91,0.83
474,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.8,2:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11079.0,,0.91,0.83
475,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.91,2:2,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,0.0,20180513220306.0,11079.0,,0.91,0.83
476,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
477,44.0,5.0,第3节,第3节,14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,14.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
478,44.0,5.0,第3节,第3节,-14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-14.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
479,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
480,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.83,,0.0,5.0,22.0,8.0,5.0,2.0,72.7,67.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
481,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.83,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,67.0,70.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21075.0,,0.91,0.83
482,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.83,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
483,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.87,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
484,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.87,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
485,44.0,5.0,第3节,第3节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,3.0,8764711.0,0.87,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
486,44.0,5.0,第3节,第3节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,3.0,8764711.0,0.91,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
487,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.83,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,47.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
488,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11075.0,,0.91,0.83
489,44.0,5.0,第3节,第3节,14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,14.5,3.0,8764711.0,0.95,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11075.0,,0.91,0.83
490,44.0,5.0,第3节,第3节,-14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-14.5,3.0,8764711.0,0.8,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11075.0,,0.91,0.83
491,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.8,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11075.0,,0.91,0.83
492,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.8,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
493,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.95,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
494,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.83,,0.0,6.0,22.0,8.0,5.0,2.0,72.7,70.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
495,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,70.0,72.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21074.0,,0.91,0.83
496,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
497,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.8,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
498,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.95,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,50.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11074.0,,0.91,0.83
499,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.95,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
500,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.83,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
501,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
502,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.95,,0.0,6.0,23.0,8.0,5.0,2.0,72.7,72.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21077.0,,0.91,0.83
503,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,2.0,72.7,72.0,75.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,21075.0,,0.91,0.83
504,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,2.0,72.7,75.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
505,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,2.0,72.7,75.0,52.0,0.0,1,6.0,GD,55.0,1.0,20180513220338.0,11077.0,,0.91,0.83
506,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,2.0,72.7,75.0,52.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11077.0,,0.91,0.83
507,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,52.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,21086.0,,0.91,0.83
508,44.0,5.0,第3节,第3节,18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,18.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,52.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11077.0,,0.91,0.83
509,44.0,5.0,第3节,第3节,-18.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-18.5,3.0,8764711.0,0.95,1:1,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,52.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11078.0,,0.91,0.83
510,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.95,1:1,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,52.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11078.0,,0.91,0.83
511,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.95,1:1,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11078.0,,0.91,0.83
512,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.95,1:1,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11079.0,,0.91,0.83
513,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,55.0,0.0,20180513220338.0,11077.0,,0.91,0.83
514,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,55.0,1.0,20180513220719.0,11077.0,,0.91,0.83
515,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,55.0,1.0,20180513220719.0,21077.0,,0.91,0.83
516,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,42.0,0.0,20180513220719.0,21077.0,,0.91,0.83
517,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,42.0,0.0,20180513220719.0,21077.0,,0.91,0.83
518,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,42.0,1.0,20180513220754.0,21077.0,,0.91,0.83
519,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.95,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,42.0,1.0,20180513220754.0,11077.0,,0.91,0.83
520,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,11077.0,,0.91,0.83
521,44.0,5.0,第3节,第3节,17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,17.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,11077.0,,0.91,0.83
522,44.0,5.0,第3节,第3节,-17.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-17.5,3.0,8764711.0,0.95,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,11077.0,,0.91,0.83
523,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,11077.0,,0.91,0.83
524,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,53.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,11074.0,,0.91,0.83
525,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,20.0,1.0,20180513220812.0,21077.0,,0.91,0.83
526,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,2.0,1.0,20180513220825.0,21077.0,,0.91,0.83
527,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,2.0,0.0,20180513220825.0,21077.0,,0.91,0.83
528,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,0.0,0.0,20180513220825.0,21077.0,,0.91,0.83
529,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,0.0,1.0,20180513220828.0,21077.0,,0.91,0.83
530,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,0.0,1.0,20180513220828.0,11077.0,,0.91,0.83
531,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,0.0,1.0,20180513220828.0,21077.0,,0.91,0.83
532,44.0,5.0,第3节,第3节,16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,3.0,GD,0.0,1.0,20180513220828.0,21077.0,,0.91,0.83
533,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,0.0,20180513220828.0,21077.0,,0.91,0.83
534,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.8,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,0.0,20180513220828.0,21077.0,,0.91,0.83
535,44.0,5.0,第3节,第3节,-16.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-16.5,3.0,8764711.0,0.95,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,1.0,20180513221233.0,21077.0,,0.91,0.83
536,44.0,5.0,第3节,第3节,15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,15.5,3.0,8764711.0,0.95,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,1.0,20180513221233.0,21077.0,,0.91,0.83
537,44.0,5.0,第3节,第3节,-15.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-15.5,3.0,8764711.0,0.91,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,1.0,20180513221233.0,11077.0,,0.91,0.83
538,44.0,5.0,第3节,第3节,14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,14.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,3.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,1.0,20180513221233.0,11077.0,,0.91,0.83
539,44.0,5.0,第3节,第3节,-14.5,1.5,0.83,-1.5,0.91,204.5,0.87,204.5,0.87,-14.5,3.0,8764711.0,0.83,,0.0,7.0,23.0,8.0,5.0,4.0,72.7,75.0,55.0,0.0,1,2.0,GD,37.0,1.0,20180513221233.0,21086.0,,0.91,0.83
