,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
845,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132742.0,21077.0,0.0,0.0
846,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132742.0,21077.0,0.0,0.0
847,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,21077.0,0.0,0.0
848,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,67.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,21075.0,0.0,0.0
849,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,11077.0,0.0,0.0
850,44.0,5.0,第3节,第3节,-26.5,0.83,28.5,0.83,190.5,0.83,190.5,0.83,28.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,11077.0,0.0,0.0
851,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,190.5,0.83,192.5,0.83,-28.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,11077.0,0.0,0.0
852,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,35.0,1.0,20180627132754.0,11077.0,0.0,0.0
853,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,32.0,1.0,20180627132756.0,11077.0,0.0,0.0
854,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,32.0,0.0,20180627132756.0,11077.0,0.0,0.0
855,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,0.0,8.0,GD,32.0,0.0,20180627132756.0,11081.0,0.0,0.0
856,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,0.0,8.0,GD,32.0,1.0,20180627132908.0,11081.0,0.0,0.0
857,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,32.0,1.0,20180627132908.0,11081.0,0.0,0.0
858,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,31.0,1.0,20180627132908.0,11077.0,0.0,0.0
859,44.0,5.0,第3节,第3节,-28.5,0.83,29.5,0.83,192.5,0.83,192.5,0.83,29.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,31.0,1.0,20180627132908.0,21077.0,0.0,0.0
860,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,192.5,0.83,191.5,0.83,-29.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,31.0,1.0,20180627132908.0,21077.0,0.0,0.0
861,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,31.0,1.0,20180627132908.0,21077.0,0.0,0.0
862,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,15.0,1.0,20180627132925.0,21077.0,0.0,0.0
863,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,15.0,1.0,20180627132925.0,21077.0,0.0,0.0
864,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,21.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,38.0,1.0,1.0,8.0,GD,15.0,1.0,20180627132927.0,21077.0,0.0,0.0
865,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,67.0,69.0,1.0,1.0,8.0,GD,15.0,1.0,20180627132927.0,21074.0,0.0,0.0
866,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,8.0,GD,15.0,1.0,20180627132927.0,11077.0,0.0,0.0
867,44.0,5.0,第3节,第3节,-29.5,0.83,29.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,52.0,1.0,20180627132947.0,11077.0,0.0,0.0
868,44.0,5.0,第3节,第3节,-29.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,30.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,52.0,1.0,20180627132947.0,11077.0,0.0,0.0
869,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,-30.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,52.0,1.0,20180627132949.0,11077.0,0.0,0.0
870,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,-30.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,52.0,1.0,20180627132949.0,11077.0,0.0,0.0
871,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,-30.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,36.0,1.0,20180627133003.0,11077.0,0.0,0.0
872,44.0,5.0,第3节,第3节,-30.5,0.83,31.5,0.83,191.5,0.83,191.5,0.83,31.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,36.0,1.0,20180627133003.0,21077.0,0.0,0.0
873,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,191.5,0.83,190.5,0.83,-31.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,36.0,1.0,20180627133003.0,21077.0,0.0,0.0
874,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,36.0,1.0,20180627133003.0,21077.0,0.0,0.0
875,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,22.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,38.0,1.0,1.0,7.0,GD,31.0,0.0,20180627133009.0,21077.0,0.0,0.0
876,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,69.0,71.0,1.0,1.0,7.0,GD,31.0,0.0,20180627133009.0,21074.0,0.0,0.0
877,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,31.0,0.0,20180627133009.0,11077.0,0.0,0.0
878,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,25.0,0.0,20180627133028.0,11077.0,0.0,0.0
879,44.0,5.0,第3节,第3节,-31.5,0.83,32.5,0.83,190.5,0.83,190.5,0.83,32.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,25.0,0.0,20180627133028.0,11077.0,0.0,0.0
880,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,190.5,0.83,191.5,0.83,-32.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,25.0,0.0,20180627133028.0,11077.0,0.0,0.0
881,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,25.0,0.0,20180627133028.0,11077.0,0.0,0.0
882,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,1.0,1.0,7.0,GD,25.0,0.0,20180627133031.0,11077.0,0.0,0.0
883,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,25.0,0.0,20180627133031.0,11077.0,0.0,0.0
884,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,25.0,0.0,20180627133031.0,11077.0,0.0,0.0
885,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,25.0,0.0,20180627133031.0,11077.0,0.0,0.0
886,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,0.0,7.0,GD,24.0,0.0,20180627133031.0,11077.0,0.0,0.0
887,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,0.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
888,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
889,44.0,5.0,第3节,第3节,-32.5,0.83,32.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11086.0,0.0,0.0
890,44.0,5.0,第3节,第3节,-32.5,0.83,33.5,0.83,191.5,0.83,191.5,0.83,33.5,3.0,,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21077.0,0.0,0.0
891,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.87,191.5,0.83,191.5,0.83,-33.5,3.0,1:1,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21078.0,0.0,0.0
892,44.0,5.0,第3节,第3节,-33.5,0.8,32.5,0.87,191.5,0.83,191.5,0.83,32.5,3.0,1:1,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21078.0,0.0,0.0
893,44.0,5.0,第3节,第3节,-32.5,0.8,32.5,0.87,191.5,0.83,192.5,0.83,-32.5,3.0,1:1,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21078.0,0.0,0.0
894,44.0,5.0,第3节,第3节,-32.5,0.8,32.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,1:1,5.0,6.0,10.0,23.0,3.0,5.0,3.0,3.0,1.0,0.0,75.0,50.0,71.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21078.0,0.0,0.0
895,44.0,5.0,第3节,第3节,-32.5,0.8,32.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,1:1,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,71.0,72.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,21079.0,0.0,0.0
896,44.0,5.0,第3节,第3节,-32.5,0.8,32.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
897,44.0,5.0,第3节,第3节,-32.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
898,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,1.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
899,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,1.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
900,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,1.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
901,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,1.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
902,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
903,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
904,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,0.0,20180627133032.0,11077.0,0.0,0.0
905,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,1.0,20180627133050.0,11077.0,0.0,0.0
906,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,24.0,1.0,20180627133050.0,11077.0,0.0,0.0
907,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,22.0,1.0,20180627133052.0,11077.0,0.0,0.0
908,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,22.0,1.0,20180627133052.0,11077.0,0.0,0.0
909,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133104.0,11077.0,0.0,0.0
910,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,0.0,20180627133104.0,11077.0,0.0,0.0
911,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,0.0,20180627133105.0,11077.0,0.0,0.0
912,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133105.0,11077.0,0.0,0.0
913,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,192.5,0.83,192.5,0.83,-33.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,11077.0,0.0,0.0
914,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,38.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,11077.0,0.0,0.0
915,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,41.0,38.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,11075.0,0.0,0.0
916,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,21077.0,0.0,0.0
917,44.0,5.0,第3节,第3节,-33.5,0.83,31.5,0.83,191.5,0.83,191.5,0.83,31.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,21077.0,0.0,0.0
918,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,191.5,0.83,193.5,0.83,-31.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,21077.0,0.0,0.0
919,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,7.0,1.0,20180627133115.0,21077.0,0.0,0.0
920,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,1.0,1.0,20180627133120.0,21077.0,0.0,0.0
921,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,1.0,1.0,20180627133120.0,21077.0,0.0,0.0
922,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,1.0,1.0,20180627133123.0,21077.0,0.0,0.0
923,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,7.0,GD,1.0,1.0,20180627133123.0,11077.0,0.0,0.0
924,44.0,5.0,第3节,第3节,-31.5,0.83,31.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133136.0,11077.0,0.0,0.0
925,44.0,5.0,第3节,第3节,-31.5,0.83,30.5,0.83,193.5,0.83,193.5,0.83,30.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133136.0,11077.0,0.0,0.0
926,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,193.5,0.83,191.5,0.83,-30.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133136.0,11077.0,0.0,0.0
927,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133136.0,11077.0,0.0,0.0
928,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,10.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133140.0,11077.0,0.0,0.0
929,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,11.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,43.0,41.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133140.0,11074.0,0.0,0.0
930,44.0,5.0,第3节,第3节,-30.5,0.83,30.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,6.0,6.0,11.0,23.0,3.0,6.0,3.0,3.0,1.0,0.0,75.0,54.5,72.0,43.0,0.0,1.0,6.0,GD,46.0,1.0,20180627133140.0,21077.0,0.0,0.0
