,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
561,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,56.0,35.0,1.0,1.0,0.0,0.0,0.0,20180622075116.0,21077.0
562,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,56.0,35.0,1.0,1.0,0.0,0.0,0.0,20180622075116.0,21077.0
563,44.0,5.0,第3节,第3节,-28.5,0.83,28.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,1.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
564,44.0,5.0,第3节,第4节,-28.5,0.83,28.5,0.83,125.5,0.83,125.5,0.83,125.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,1.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
565,44.0,5.0,第4节,第4节,-28.5,0.83,27.5,0.83,125.5,0.83,125.5,0.83,27.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,1.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
566,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,125.5,0.83,123.5,0.83,-27.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,1.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
567,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,1.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
568,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,0.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
569,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,0.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
570,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,3.0,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,0.0,1.0,10.0,0.0,0.0,20180622075116.0,1082.0
571,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,35.0,0.0,1.0,10.0,0.0,1.0,20180622075355.0,1090.0
572,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,7.0,13.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,37.0,35.0,0.0,1.0,10.0,0.0,1.0,20180622075355.0,11077.0
573,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,37.0,35.0,0.0,1.0,10.0,0.0,1.0,20180622075355.0,11074.0
574,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,10.0,0.0,1.0,20180622075355.0,21077.0
575,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,50.0,1.0,20180622075404.0,21077.0
576,44.0,5.0,第4节,第4节,-27.5,0.83,25.5,0.83,123.5,0.83,123.5,0.83,25.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,50.0,1.0,20180622075404.0,21077.0
577,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,123.5,0.83,125.5,0.83,-25.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,50.0,1.0,20180622075404.0,21077.0
578,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,50.0,1.0,20180622075404.0,21077.0
579,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,50.0,1.0,20180622075405.0,21077.0
580,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,125.5,0.83,125.5,0.83,125.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,49.0,1.0,20180622075405.0,21077.0
581,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,49.0,1.0,20180622075405.0,11077.0
582,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,34.0,1.0,20180622075422.0,11077.0
583,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,34.0,1.0,20180622075422.0,11077.0
584,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,10.0,1.0,20180622075446.0,11077.0
585,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,10.0,1.0,20180622075446.0,21077.0
586,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,10.0,1.0,20180622075448.0,21077.0
587,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,10.0,0.0,20180622075448.0,21077.0
588,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,2.0,0.0,20180622075454.0,21077.0
589,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,2.0,1.0,20180622075454.0,21077.0
590,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21077.0
591,44.0,5.0,第4节,第4节,-25.5,0.87,25.5,0.8,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21077.0
592,44.0,5.0,第4节,第4节,-25.5,0.8,24.5,0.87,122.5,0.83,122.5,0.83,24.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21077.0
593,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,122.5,0.83,121.5,0.83,-24.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21077.0
594,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,7.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21077.0
595,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,56.0,59.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,21075.0
596,44.0,5.0,第4节,第4节,-24.5,0.8,24.5,0.87,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,11077.0
597,44.0,5.0,第4节,第4节,-24.5,0.77,26.5,0.91,121.5,0.83,121.5,0.83,26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,11077.0
598,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,121.5,0.83,124.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,11077.0
599,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,9.0,1.0,1.0,20180622075515.0,11077.0
600,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,42.0,1.0,20180622075534.0,11077.0
601,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,42.0,1.0,20180622075534.0,11077.0
602,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,41.0,1.0,20180622075536.0,11077.0
603,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,41.0,0.0,20180622075536.0,11077.0
604,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,0.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,20.0,0.0,20180622075556.0,11077.0
605,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,20.0,0.0,20180622075556.0,11086.0
606,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
607,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
608,44.0,5.0,第4节,第4节,-26.5,0.77,26.5,0.91,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
609,44.0,5.0,第4节,第4节,-26.5,0.83,27.5,0.83,124.5,0.83,124.5,0.83,27.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
610,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,124.5,0.83,123.5,0.83,-27.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
611,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,0.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21077.0
612,44.0,5.0,第4节,第4节,-27.5,0.83,27.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,21086.0
613,44.0,5.0,第4节,第4节,-27.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,1.0,1.0,8.0,20.0,0.0,20180622075556.0,11077.0
614,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,1.0,0.0,8.0,20.0,0.0,20180622075556.0,11077.0
615,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,0.0,0.0,8.0,20.0,0.0,20180622075556.0,11077.0
616,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,0.0,0.0,8.0,20.0,0.0,20180622075556.0,11077.0
617,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,0.0,0.0,8.0,20.0,0.0,20180622075556.0,11077.0
618,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,20.0,1.0,20180622075609.0,11077.0
619,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,14.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,37.0,0.0,1.0,8.0,19.0,1.0,20180622075609.0,11077.0
620,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,39.0,37.0,0.0,1.0,8.0,19.0,1.0,20180622075609.0,11074.0
621,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,19.0,1.0,20180622075609.0,21077.0
622,44.0,5.0,第4节,第4节,-26.5,0.8,26.5,0.87,123.5,0.83,123.5,0.83,-26.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075616.0,21077.0
623,44.0,5.0,第4节,第4节,-26.5,0.83,25.5,0.83,123.5,0.83,123.5,0.83,25.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075616.0,21077.0
624,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,123.5,0.83,124.5,0.83,-25.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075616.0,21077.0
625,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075616.0,21077.0
626,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,124.5,0.83,124.5,0.83,124.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075618.0,21077.0
627,44.0,5.0,第4节,第4节,-25.5,0.83,25.5,0.83,123.5,0.83,123.5,0.83,123.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075618.0,21077.0
628,44.0,5.0,第4节,第4节,-25.5,0.87,25.5,0.8,123.5,0.83,122.5,0.83,123.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075618.0,11077.0
629,44.0,5.0,第4节,第4节,-25.5,0.87,25.5,0.8,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,8.0,12.0,1.0,20180622075618.0,11077.0
630,44.0,5.0,第4节,第4节,-25.5,0.87,25.5,0.8,122.5,0.83,122.5,0.83,122.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,46.0,1.0,20180622075643.0,11077.0
631,44.0,5.0,第4节,第4节,-25.5,0.87,24.5,0.8,122.5,0.83,122.5,0.83,24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,46.0,1.0,20180622075643.0,11077.0
632,44.0,5.0,第4节,第4节,-24.5,0.87,24.5,0.8,122.5,0.83,122.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,1.0,20180622075659.0,21077.0
633,44.0,5.0,第4节,第4节,-24.5,0.91,25.5,0.77,122.5,0.83,122.5,0.83,25.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,1.0,20180622075659.0,21077.0
634,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,122.5,0.83,121.5,0.83,-25.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,1.0,20180622075659.0,21077.0
635,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,1.0,20180622075659.0,21077.0
636,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,1.0,20180622075700.0,21077.0
637,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,30.0,0.0,20180622075700.0,21077.0
638,44.0,5.0,第4节,第4节,-25.5,0.91,25.5,0.77,121.5,0.83,121.5,0.83,121.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,25.0,0.0,20180622075703.0,21077.0
639,44.0,5.0,第4节,第4节,-25.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,25.0,0.0,20180622075703.0,21077.0
640,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,25.0,1.0,20180622075725.0,21077.0
641,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,7.0,24.0,1.0,20180622075725.0,21077.0
642,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,24.0,0.0,20180622075750.0,21077.0
643,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,59.0,0.0,20180622075750.0,21077.0
644,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,59.0,1.0,20180622075756.0,21077.0
645,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,59.0,1.0,20180622075756.0,11077.0
646,44.0,5.0,第4节,第4节,-24.5,0.77,24.5,0.91,121.5,0.83,121.5,0.83,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,58.0,1.0,20180622075758.0,11077.0
647,44.0,5.0,第4节,第4节,-24.5,0.83,23.5,0.83,121.5,0.83,121.5,0.83,23.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,58.0,1.0,20180622075758.0,11077.0
648,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,121.5,0.83,119.5,0.71,-23.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,58.0,1.0,20180622075758.0,11077.0
649,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,119.5,1.0,119.5,0.71,119.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,58.0,1.0,20180622075758.0,11077.0
650,44.0,5.0,第4节,第4节,-23.5,0.83,23.5,0.83,119.5,1.0,119.5,0.71,119.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,43.0,1.0,20180622075813.0,21077.0
651,44.0,5.0,第4节,第4节,-23.5,0.83,24.5,0.83,119.5,1.0,119.5,0.71,24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,43.0,1.0,20180622075813.0,21077.0
652,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,119.5,0.71,119.5,1.0,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,43.0,1.0,20180622075815.0,21077.0
653,44.0,5.0,第4节,第4节,-24.5,0.83,24.5,0.83,119.5,0.71,119.5,1.0,-24.5,4.0,,2.0,8.0,15.0,15.0,3.0,5.0,3.0,5,1.0,1.0,33.3,41.7,59.0,39.0,0.0,1.0,6.0,43.0,0.0,20180622075815.0,21077.0
