,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
626,44.0,5.0,第4节,第4节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,4.0,0.83,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,61.0,63.0,0.0,1.0,4.0,58.0,0,,21074.0,1.2,0.63
627,44.0,5.0,第4节,第4节,-1.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-1.5,4.0,0.83,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,58.0,0,,11077.0,1.2,0.63
628,44.0,5.0,第4节,第4节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,4.0,0.8,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,58.0,0,,11077.0,1.2,0.63
629,44.0,5.0,第4节,第4节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,58.0,0,,21077.0,1.2,0.63
630,44.0,5.0,第4节,第4节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,58.0,0,,21077.0,1.2,0.63
631,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,41.0,0,,21077.0,1.2,0.63
632,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,41.0,0,,21077.0,1.2,0.63
633,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,20.0,0,,21077.0,1.2,0.63
634,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.87,,0.0,6.0,16.0,8.0,2.0,1.0,88.9,63.0,59.0,0.0,1.0,4.0,20.0,0,,21077.0,1.2,0.63
635,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,1.0,88.9,63.0,65.0,0.0,1.0,4.0,20.0,0,,21074.0,1.2,0.63
636,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,1.0,88.9,65.0,59.0,0.0,1.0,4.0,20.0,0,,11077.0,1.2,0.63
637,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,1.0,88.9,65.0,59.0,0.0,1.0,3.0,58.0,0,,11081.0,1.2,0.63
638,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,58.0,0,,21086.0,1.2,0.63
639,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,1.0,1.0,3.0,58.0,0,,11077.0,1.2,0.63
640,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,1.0,1.0,3.0,58.0,0,,11077.0,1.2,0.63
641,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,58.0,0,,11077.0,1.2,0.63
642,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,44.0,0,,21077.0,1.2,0.63
643,44.0,5.0,第4节,第4节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,44.0,0,,21077.0,1.2,0.63
644,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,25.0,0,,21077.0,1.2,0.63
645,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,25.0,0,,11086.0,1.2,0.63
646,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,1.0,1.0,3.0,25.0,0,,21077.0,1.2,0.63
647,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,0.87,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,1.0,1.0,3.0,25.0,0,,21077.0,1.2,0.63
648,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,0.8,,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,25.0,0,,21077.0,1.2,0.63
649,44.0,5.0,第4节,第4节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,4.0,0.77,1:2,0.0,6.0,17.0,8.0,2.0,2.0,88.9,65.0,59.0,0.0,1.0,3.0,25.0,0,,21078.0,1.2,0.63
650,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.91,1:2,0.0,6.0,17.0,9.0,2.0,2.0,90.0,65.0,66.0,0.0,1.0,3.0,25.0,0,,21079.0,1.2,0.63
651,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.91,2:2,0.0,6.0,17.0,9.0,2.0,2.0,90.0,66.0,59.0,0.0,1.0,3.0,25.0,0,,21078.0,1.2,0.63
652,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.8,2:2,0.0,6.0,17.0,9.0,2.0,2.0,90.0,66.0,59.0,0.0,1.0,3.0,25.0,0,,21078.0,1.2,0.63
653,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.87,2:2,0.0,6.0,17.0,9.0,2.0,2.0,81.8,66.0,67.0,0.0,1.0,3.0,25.0,0,,21080.0,1.2,0.63
654,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.87,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,66.0,67.0,0.0,1.0,3.0,25.0,0,,11077.0,1.2,0.63
655,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.8,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,59.0,0.0,1.0,3.0,25.0,0,,11077.0,1.2,0.63
656,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.8,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,59.0,0.0,1.0,3.0,25.0,0,,11075.0,1.2,0.63
657,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.8,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,62.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
658,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.91,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,62.0,0.0,1.0,3.0,12.0,0,,21077.0,1.2,0.63
659,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.77,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,62.0,0.0,1.0,2.0,50.0,0,,21077.0,1.2,0.63
660,44.0,5.0,第4节,第4节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,4.0,0.77,,0.0,6.0,17.0,10.0,2.0,2.0,83.3,67.0,62.0,0.0,1.0,2.0,50.0,0,,21077.0,1.2,0.63
661,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.77,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,67.0,70.0,0.0,1.0,2.0,50.0,0,,21075.0,1.2,0.63
662,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.77,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,67.0,70.0,1.0,1.0,2.0,50.0,0,,11077.0,1.2,0.63
663,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.77,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,50.0,0,,11077.0,1.2,0.63
664,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,0.77,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,31.0,0,,11077.0,1.2,0.63
665,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,1.0,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,31.0,0,,11077.0,1.2,0.63
666,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,31.0,0,,11077.0,1.2,0.63
667,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,23.0,0,,11077.0,1.2,0.63
668,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,62.0,1.0,1.0,2.0,23.0,0,,11075.0,1.2,0.63
669,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,65.0,1.0,1.0,2.0,23.0,0,,21077.0,1.2,0.63
670,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,65.0,1.0,1.0,2.0,3.0,0,,21077.0,1.2,0.63
671,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,65.0,1.0,1.0,1.0,3.0,0,,21077.0,1.2,0.63
672,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,17.0,10.0,2.0,2.0,83.3,70.0,65.0,1.0,1.0,1.0,59.0,0,,21077.0,1.2,0.63
673,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,70.0,72.0,1.0,1.0,1.0,59.0,0,,21074.0,1.2,0.63
674,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,59.0,0,,11077.0,1.2,0.63
675,44.0,5.0,第4节,第4节,6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,6.5,4.0,0.71,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,59.0,0,,11077.0,1.2,0.63
676,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,57.0,0,,11077.0,1.2,0.63
677,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,57.0,0,,11081.0,1.2,0.63
678,44.0,5.0,第4节,第4节,-6.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-6.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,50.0,0,,11081.0,1.2,0.63
679,44.0,5.0,第4节,第4节,5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,5.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,50.0,0,,11081.0,1.2,0.63
680,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,65.0,1.0,1.0,1.0,50.0,0,,11074.0,1.2,0.63
681,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,67.0,1.0,1.0,1.0,50.0,0,,21077.0,1.2,0.63
682,44.0,5.0,第4节,第4节,-5.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-5.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,67.0,1.0,1.0,1.0,28.0,0,,21077.0,1.2,0.63
683,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.77,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,67.0,1.0,1.0,1.0,28.0,0,,11077.0,1.2,0.63
684,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,0.0,7.0,18.0,10.0,2.0,2.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,11077.0,1.2,0.63
685,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,21086.0,1.2,0.63
686,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.71,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,11077.0,1.2,0.63
687,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,11077.0,1.2,0.63
688,44.0,5.0,第4节,第4节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,4.0,0.91,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,11077.0,1.2,0.63
689,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.77,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,67.0,1.0,1.0,1.0,25.0,0,,11079.0,1.2,0.63
690,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.77,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
691,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.83,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
692,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.83,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
693,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
694,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
695,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.71,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11078.0,1.2,0.63
696,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,1.0,2:2,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,68.0,1.0,1.0,1.0,25.0,0,,11079.0,1.2,0.63
697,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,1.0,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,25.0,0,,21077.0,1.2,0.63
698,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,25.0,0,,21077.0,1.2,0.63
699,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
700,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,0.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
701,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,11086.0,1.2,0.63
702,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.83,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
703,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.83,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
704,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,1.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
705,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,1.0,9.0,0,,21077.0,1.2,0.63
706,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,54.0,0,,21077.0,1.2,0.63
707,44.0,5.0,第4节,第4节,2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,2.5,4.0,0.87,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,54.0,0,,21077.0,1.2,0.63
708,44.0,5.0,第4节,第4节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,4.0,0.8,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,54.0,0,,21077.0,1.2,0.63
709,44.0,5.0,第4节,第4节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,54.0,0,,21077.0,1.2,0.63
710,44.0,5.0,第4节,第4节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,54.0,0,,11077.0,1.2,0.63
711,44.0,5.0,第4节,第4节,-2.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-2.5,4.0,0.0,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,42.0,0,,21077.0,1.2,0.63
712,44.0,5.0,第4节,第4节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,4.0,0.83,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,42.0,0,,21077.0,1.2,0.63
713,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.83,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,26.0,0,,21077.0,1.2,0.63
714,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.83,,1.0,7.0,18.0,10.0,2.0,3.0,83.3,72.0,69.0,0.0,1.0,0.0,26.0,0,,21077.0,1.2,0.63
715,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.83,,1.0,7.0,19.0,10.0,2.0,3.0,83.3,72.0,74.0,0.0,1.0,0.0,26.0,0,,21074.0,1.2,0.63
716,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.83,,1.0,7.0,19.0,10.0,2.0,3.0,83.3,74.0,69.0,0.0,1.0,0.0,26.0,0,,11077.0,1.2,0.63
717,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.83,,1.0,7.0,19.0,10.0,2.0,3.0,83.3,74.0,69.0,0.0,1.0,0.0,23.0,0,,11077.0,1.2,0.63
718,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.83,,1.0,7.0,19.0,10.0,2.0,4.0,83.3,74.0,69.0,0.0,1.0,0.0,23.0,0,,21086.0,1.2,0.63
719,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.77,,1.0,7.0,19.0,10.0,2.0,4.0,83.3,74.0,69.0,0.0,1.0,0.0,23.0,0,,11077.0,1.2,0.63
720,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,10.0,2.0,4.0,83.3,74.0,69.0,0.0,1.0,0.0,17.0,0,,11077.0,1.2,0.63
721,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,10.0,2.0,4.0,83.3,74.0,69.0,0.0,1.0,0.0,17.0,0,,11077.0,1.2,0.63
722,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,10.0,2.0,4.0,83.3,74.0,69.0,0.0,1.0,0.0,14.0,0,,11077.0,1.2,0.63
723,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,69.0,0.0,1.0,0.0,14.0,0,,21086.0,1.2,0.63
724,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,69.0,0.0,1.0,0.0,14.0,0,,11077.0,1.2,0.63
725,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.63,1:2,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,69.0,0.0,1.0,0.0,14.0,0,,11078.0,1.2,0.63
