,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
382,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,8.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,29.0,0.0,1,6.0,GD,59.0,0,,21086.0,,1.75,0.45,
383,44.0,5.0,第2节,第2节,4.5,0.91,-4.5,0.83,156.5,0.91,156.5,0.83,156.5,2.0,9220083.0,,0.0,4.0,1.0,8.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,29.0,0.0,1,6.0,GD,59.0,0,,11077.0,,1.75,0.45,
384,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,156.5,0.91,157.5,0.91,156.5,2.0,9220083.0,,0.0,4.0,1.0,8.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,29.0,0.0,1,6.0,GD,59.0,0,,11077.0,,1.75,0.45,
385,44.0,5.0,第2节,第2节,4.5,0.91,-4.5,0.83,156.5,0.91,156.5,0.83,157.5,2.0,9220083.0,,0.0,4.0,1.0,8.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,29.0,0.0,1,6.0,GD,59.0,0,,11077.0,,1.75,0.45,
386,44.0,5.0,第2节,第2节,4.5,0.91,-4.5,0.83,156.5,0.91,156.5,0.83,156.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,31.0,29.0,0.0,1,6.0,GD,59.0,0,,11074.0,,0.0,0.0,"0.82,0.68"
387,44.0,5.0,第2节,第2节,4.5,0.91,-4.5,0.83,156.5,0.91,156.5,0.83,156.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
388,44.0,5.0,第2节,第2节,4.5,0.87,-5.5,0.87,156.5,0.91,156.5,0.83,-5.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
389,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,156.5,0.91,158.5,0.87,5.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
390,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,158.5,0.87,158.5,0.87,158.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
391,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.95,158.5,0.87,158.5,0.87,158.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
392,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.95,158.5,0.87,158.5,0.87,-6.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
393,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,158.5,0.87,157.5,0.91,6.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
394,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,51.0,0,,21077.0,,0.0,0.0,
395,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.0,0.0,
396,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,33.0,0,,21095.0,,0.0,0.0,"0.06,0.66"
397,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,33.0,0,,11077.0,,0.0,0.0,
398,44.0,5.0,第2节,第2节,6.5,0.87,-5.5,0.87,157.5,0.83,157.5,0.91,-5.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,33.0,0,,21077.0,,0.0,0.0,
399,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,157.5,0.83,157.5,0.91,5.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,31.0,0,,21077.0,,0.0,0.0,
400,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,157.5,0.83,157.5,0.91,5.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,31.0,0,,21095.0,,0.0,0.0,"0.09,0.53"
401,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,-6.5,2.0,9220083.0,,0.0,4.0,1.0,9.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,31.0,0.0,1,6.0,GD,31.0,0,,11077.0,,0.0,0.0,
402,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,6.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,33.0,31.0,0.0,1,6.0,GD,31.0,0,,11074.0,,0.0,0.0,"0.90,0.56"
403,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,6.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,31.0,0,,21077.0,,0.0,0.0,
404,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.95,157.5,0.83,157.5,0.91,6.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0,
405,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.95,157.5,0.83,157.5,0.91,-7.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0,
406,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.95,157.5,0.83,158.5,0.87,7.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0,
407,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.95,158.5,0.87,158.5,0.87,158.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,19.0,0,,21077.0,,0.0,0.0,
408,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.95,158.5,0.87,158.5,0.87,158.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,19.0,0,,21094.0,,0.0,0.0,"0.06,0.93"
409,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.95,158.5,0.87,158.5,0.87,158.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
410,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,2.0,0,,11077.0,,0.0,0.0,
411,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,1.0,0,,11077.0,,0.0,0.0,
412,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,6.0,GD,1.0,0,,11095.0,,0.0,0.0,"0.90,0.29"
413,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,157.5,0.83,157.5,0.91,157.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,40.0,0,,21077.0,,0.0,0.0,
414,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,40.0,0,,11077.0,,0.0,0.0,
415,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,40.0,0,,11077.0,,0.0,0.0,
416,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,37.0,0,,11077.0,,0.0,0.0,
417,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.83,155.5,0.91,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,37.0,0,,21077.0,,0.0,0.0,
418,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.83,155.5,0.91,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,40.0,0,,21077.0,,0.0,0.0,
419,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,40.0,0,,21077.0,,0.0,0.0,
420,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
421,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
422,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
423,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
424,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
425,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
426,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,1.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
427,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
428,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
429,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
430,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
431,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,41.0,0,,21077.0,,0.0,0.0,
432,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,16.0,0,,21077.0,,0.0,0.0,
433,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,16.0,0,,21095.0,,0.0,0.0,"0.10,0.67"
434,44.0,5.0,第2节,第2节,7.5,0.87,-7.5,0.87,153.5,0.87,153.5,0.87,153.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,16.0,0,,11077.0,,0.0,0.0,
435,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,153.5,0.87,153.5,0.87,153.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,16.0,0,,11077.0,,0.0,0.0,
436,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,153.5,0.87,153.5,0.87,153.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,2.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,14.0,0,,21077.0,,0.0,0.0,
437,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.91,153.5,0.87,153.5,0.87,153.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,3.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,14.0,0,,11086.0,,0.0,0.0,
438,44.0,5.0,第2节,第2节,7.5,0.91,-6.5,0.83,153.5,0.87,153.5,0.87,-6.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,3.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,14.0,0,,21077.0,,0.0,0.0,
439,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.91,153.5,0.87,155.5,0.91,6.5,2.0,9220083.0,1:2,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,3.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,14.0,0,,21078.0,,0.0,0.0,
440,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.91,155.5,0.83,155.5,0.91,155.5,2.0,9220083.0,1:2,0.0,4.0,1.0,10.0,8.0,1.0,1.0,5.0,6.0,3.0,3.0,50.0,33.3,20.0,33.0,0.0,1,5.0,GD,14.0,0,,21078.0,,0.0,0.0,
441,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.91,155.5,0.83,155.5,0.91,155.5,2.0,9220083.0,1:2,0.0,4.0,1.0,10.0,8.0,1.0,2.0,5.0,6.0,3.0,3.0,50.0,50.0,20.0,21.0,0.0,1,5.0,GD,14.0,0,,21079.0,,0.0,0.0,"0.20,0.50"
442,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.91,155.5,0.83,155.5,0.91,155.5,2.0,9220083.0,2:2,0.0,4.0,1.0,10.0,8.0,1.0,2.0,5.0,6.0,3.0,3.0,50.0,50.0,21.0,33.0,0.0,1,5.0,GD,14.0,0,,21078.0,,0.0,0.0,"0.20,0.50"
443,44.0,5.0,第2节,第2节,6.5,0.95,-5.5,0.8,155.5,0.83,155.5,0.91,-5.5,2.0,9220083.0,2:2,0.0,4.0,1.0,10.0,8.0,1.0,2.0,5.0,6.0,3.0,3.0,50.0,50.0,21.0,33.0,0.0,1,5.0,GD,14.0,0,,21078.0,,0.0,0.0,"0.20,0.50"
444,44.0,5.0,第2节,第2节,5.5,0.95,-5.5,0.8,155.5,0.87,155.5,0.87,5.5,2.0,9220083.0,2:2,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,21.0,22.0,0.0,1,5.0,GD,14.0,0,,21079.0,,0.0,0.0,"0.20,0.50"
445,44.0,5.0,第2节,第2节,5.5,0.95,-5.5,0.8,155.5,0.87,155.5,0.87,5.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,14.0,0,,11077.0,,0.0,0.0,
446,44.0,5.0,第2节,第2节,5.5,0.91,-5.5,0.83,156.5,0.83,156.5,0.91,156.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,14.0,0,,11077.0,,0.0,0.0,
447,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,156.5,0.83,155.5,0.87,156.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,14.0,0,,11077.0,,0.0,0.0,
448,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,14.0,0,,11077.0,,0.0,0.0,
449,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,4.0,0,,11077.0,,0.0,0.0,
450,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,33.0,0.0,1,5.0,GD,4.0,0,,11095.0,,0.0,0.0,"0.83,0.45"
451,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,8.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,24.0,0.0,1,5.0,GD,4.0,0,,21077.0,,0.0,0.0,
452,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,22.0,24.0,0.0,1,5.0,GD,4.0,0,,21074.0,,0.0,0.0,"0.06,0.29"
453,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,5.0,GD,4.0,0,,11077.0,,0.0,0.0,
454,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.87,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
455,44.0,5.0,第2节,第2节,5.5,0.87,-4.5,0.87,155.5,0.87,155.5,0.87,-4.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
456,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,155.5,0.87,156.5,0.83,4.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
457,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,156.5,0.91,156.5,0.83,156.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
458,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,156.5,0.91,155.5,0.87,156.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
459,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,54.0,0,,11077.0,,0.0,0.0,
460,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,36.0,0,,11077.0,,0.0,0.0,
461,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,36.0,0,,11094.0,,0.0,0.0,"0.88,0.93"
462,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,30.0,0,,21077.0,,0.0,0.0,
463,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,30.0,0,,21077.0,,0.0,0.0,
464,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,9.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,33.0,0.0,1,4.0,GD,27.0,0,,21077.0,,0.0,0.0,
465,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.91,155.5,0.87,155.5,0.87,155.5,2.0,9220083.0,,0.0,4.0,1.0,10.0,10.0,1.0,3.0,5.0,6.0,3.0,3.0,50.0,60.0,24.0,26.0,0.0,1,4.0,GD,27.0,0,,21074.0,,0.0,0.0,"0.09,0.46"
