,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
685,44.0,5.0,第3节,第3节,-52.5,0.77,52.5,0.91,162.5,0.83,162.5,0.83,162.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,1.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,31.0,0,,11077.0,
686,44.0,5.0,第3节,第3节,-52.5,0.77,52.5,0.91,162.5,0.83,162.5,0.83,162.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,31.0,0,,21086.0,
687,44.0,5.0,第3节,第3节,-52.5,0.83,52.5,0.83,162.5,0.8,162.5,0.87,162.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,31.0,0,,11077.0,
688,44.0,5.0,第3节,第3节,-52.5,0.83,52.5,0.83,162.5,0.8,162.5,0.87,162.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,31.0,0,,11095.0,"0.87,0.62"
689,44.0,5.0,第3节,第3节,-52.5,0.83,52.5,0.83,162.5,0.8,162.5,0.87,162.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,25.0,0,,21077.0,
690,44.0,5.0,第3节,第3节,-52.5,0.83,53.5,0.83,162.5,0.8,162.5,0.87,53.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,25.0,0,,21077.0,
691,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,162.5,0.8,161.5,0.83,-53.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,25.0,0,,21077.0,
692,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,25.0,0,,21077.0,
693,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,22.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,36.0,0.0,1,5.0,GD,16.0,0,,21077.0,
694,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,64.0,66.0,0.0,1,5.0,GD,16.0,0,,21074.0,"0.13,0.65"
695,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,16.0,0,,11077.0,
696,44.0,5.0,第3节,第3节,-53.5,0.87,54.5,0.8,161.5,0.83,161.5,0.83,54.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,16.0,0,,11077.0,
697,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,161.5,0.83,163.5,0.87,-54.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,16.0,0,,11077.0,
698,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,163.5,0.8,163.5,0.87,163.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,16.0,0,,11077.0,
699,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,163.5,0.8,163.5,0.87,163.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,15.0,0,,11077.0,
700,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,163.5,0.8,163.5,0.87,163.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,15.0,0,,11077.0,
701,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,163.5,0.8,163.5,0.87,163.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,2.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
702,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,163.5,0.8,163.5,0.87,163.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,21086.0,
703,44.0,5.0,第3节,第3节,-54.5,0.83,53.5,0.83,163.5,0.8,163.5,0.87,53.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
704,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,163.5,0.8,162.5,0.8,-53.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
705,44.0,5.0,第3节,第3节,-53.5,0.83,53.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
706,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,162.5,0.87,161.5,0.83,162.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
707,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,5.0,GD,8.0,0,,11077.0,
708,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,4.0,GD,49.0,0,,11077.0,
709,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,36.0,0.0,1,4.0,GD,49.0,0,,11095.0,"0.88,0.53"
710,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,23.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,68.0,0.0,1,4.0,GD,37.0,0,,21077.0,
711,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,66.0,68.0,0.0,1,4.0,GD,37.0,0,,21074.0,"0.09,0.45"
712,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,37.0,0,,11077.0,
713,44.0,5.0,第3节,第3节,-53.5,0.83,54.5,0.83,161.5,0.83,161.5,0.83,54.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,37.0,0,,11077.0,
714,44.0,5.0,第3节,第3节,-54.5,0.83,54.5,0.83,161.5,0.83,162.5,0.8,-54.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,37.0,0,,11077.0,
715,44.0,5.0,第3节,第3节,-54.5,0.83,54.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,37.0,0,,11077.0,
716,44.0,5.0,第3节,第3节,-54.5,0.83,54.5,0.83,162.5,0.87,162.5,0.8,162.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,27.0,0,,11077.0,
717,44.0,5.0,第3节,第3节,-54.5,0.83,55.5,0.83,162.5,0.87,162.5,0.8,55.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,27.0,0,,21077.0,
718,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.8,162.5,0.87,-55.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,27.0,0,,21094.0,"0.18,0.17"
719,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.8,162.5,0.87,-55.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,19.0,0,,11077.0,
720,44.0,5.0,第3节,第3节,-55.5,0.87,54.5,0.8,162.5,0.8,162.5,0.87,54.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,19.0,0,,11077.0,
721,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,162.5,0.8,161.5,0.83,-54.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,19.0,0,,11077.0,
722,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,19.0,0,,11077.0,
723,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,19.0,0,,11094.0,"0.66,0.57"
724,44.0,5.0,第3节,第3节,-54.5,0.87,54.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,0.0,0,,21077.0,
725,44.0,5.0,第3节,第3节,-54.5,0.83,54.5,0.83,160.5,0.8,160.5,0.87,160.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,4.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,0.0,0,,21077.0,
726,44.0,5.0,第3节,第3节,-54.5,0.83,54.5,0.83,160.5,0.8,160.5,0.87,160.5,3.0,,0.0,5.0,8.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,68.0,36.0,0.0,1,4.0,GD,6.0,0,,21081.0,
727,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,68.0,71.0,0.0,1,4.0,GD,6.0,0,,21075.0,"0.20,0.20"
728,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,160.5,0.83,160.5,0.83,160.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,50.0,0,,11077.0,
729,44.0,5.0,第3节,第3节,-54.5,0.87,56.5,0.8,160.5,0.83,160.5,0.83,56.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,50.0,0,,11077.0,
730,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,160.5,0.83,162.5,0.83,-56.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,50.0,0,,11077.0,
731,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,50.0,0,,11077.0,
732,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,,0.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,3.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,41.0,0,,11077.0,
733,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,4.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,41.0,0,,21086.0,
734,44.0,5.0,第3节,第3节,-56.5,0.83,55.5,0.83,162.5,0.83,162.5,0.83,55.5,3.0,,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,4.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,41.0,0,,11077.0,
735,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.83,162.5,0.83,-55.5,3.0,,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,4.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11077.0,
736,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.83,162.5,0.83,-55.5,3.0,,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,21086.0,
737,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.83,162.5,0.83,-55.5,3.0,,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11077.0,
738,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,161.5,0.8,161.5,0.87,161.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,
739,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.87,161.5,0.8,161.5,0.87,161.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,
740,44.0,5.0,第3节,第3节,-55.5,0.8,54.5,0.87,161.5,0.8,161.5,0.87,54.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,
741,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,161.5,0.8,162.5,0.83,-54.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,
742,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,
743,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,1:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11080.0,"0.80,0.50"
744,44.0,5.0,第3节,第3节,-54.5,0.83,55.5,0.83,162.5,0.83,162.5,0.83,55.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,"0.80,0.50"
745,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,162.5,0.83,161.5,0.8,-55.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,"0.80,0.50"
746,44.0,5.0,第3节,第3节,-55.5,0.83,55.5,0.83,161.5,0.87,161.5,0.8,161.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,"0.80,0.50"
747,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,161.5,0.87,162.5,0.83,161.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,"0.80,0.50"
748,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,7.0,0.0,3.0,3.0,1.0,5.0,46.7,0.0,71.0,36.0,0.0,1,3.0,GD,26.0,0,,11078.0,"0.80,0.50"
749,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,2:2,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,37.0,36.0,0.0,1,3.0,GD,26.0,0,,11079.0,"0.80,0.50"
750,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,26.0,0,,21077.0,
751,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,26.0,0,,21095.0,"0.10,0.45"
752,44.0,5.0,第3节,第3节,-55.5,0.8,53.5,0.87,162.5,0.83,162.5,0.83,53.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,26.0,0,,11077.0,
753,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,162.5,0.83,161.5,0.83,-53.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,26.0,0,,11077.0,
754,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,26.0,0,,11077.0,
755,44.0,5.0,第3节,第3节,-53.5,0.8,53.5,0.87,161.5,0.83,161.5,0.83,161.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,12.0,0,,11077.0,
756,44.0,5.0,第3节,第3节,-53.5,0.8,54.5,0.87,161.5,0.83,161.5,0.83,54.5,3.0,,1.0,5.0,9.0,7.0,24.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,37.0,0.0,1,3.0,GD,12.0,0,,21077.0,
757,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,161.5,0.83,161.5,0.83,-54.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,71.0,73.0,0.0,1,3.0,GD,12.0,0,,21074.0,"0.10,0.45"
758,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,161.5,0.83,161.5,0.83,-54.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,3.0,GD,12.0,0,,11077.0,
759,44.0,5.0,第3节,第3节,-54.5,0.8,54.5,0.87,161.5,0.83,161.5,0.83,-54.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,3.0,GD,9.0,0,,11077.0,
760,44.0,5.0,第3节,第3节,-54.5,0.8,55.5,0.87,161.5,0.83,161.5,0.83,55.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,3.0,GD,9.0,0,,11077.0,
761,44.0,5.0,第3节,第3节,-55.5,0.8,55.5,0.87,161.5,0.83,163.5,0.83,-55.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,3.0,GD,9.0,0,,11077.0,
762,44.0,5.0,第3节,第3节,-55.5,0.8,55.5,0.87,163.5,0.83,163.5,0.83,163.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,3.0,GD,9.0,0,,11077.0,
763,44.0,5.0,第3节,第3节,-55.5,0.8,55.5,0.87,163.5,0.83,163.5,0.83,163.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,56.0,0,,11077.0,
764,44.0,5.0,第3节,第3节,-55.5,0.83,56.5,0.83,163.5,0.83,163.5,0.83,56.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,56.0,0,,21077.0,
765,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,163.5,0.83,162.5,0.83,-56.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,56.0,0,,21077.0,
766,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,56.0,0,,21077.0,
767,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,59.0,0,,21077.0,
768,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,59.0,0,,21077.0,
769,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,21077.0,
770,44.0,5.0,第3节,第3节,-56.5,0.83,56.5,0.83,162.5,0.83,162.5,0.83,162.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,21094.0,"0.35,0.34"
771,44.0,5.0,第3节,第3节,-56.5,0.87,55.5,0.8,162.5,0.83,162.5,0.83,55.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,11077.0,
772,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,162.5,0.83,161.5,0.83,-55.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,11077.0,
773,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,11077.0,
774,44.0,5.0,第3节,第3节,-55.5,0.87,55.5,0.8,161.5,0.83,161.5,0.83,161.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,21077.0,
775,44.0,5.0,第3节,第3节,-55.5,0.87,56.5,0.8,161.5,0.83,161.5,0.83,56.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,21077.0,
776,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,161.5,0.83,161.5,0.83,-56.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,43.0,0,,21095.0,"0.23,0.45"
777,44.0,5.0,第3节,第3节,-56.5,0.87,56.5,0.8,161.5,0.83,161.5,0.83,-56.5,3.0,,1.0,5.0,9.0,7.0,25.0,8.0,0.0,3.0,3.0,1.0,5.0,50.0,0.0,73.0,37.0,0.0,1,2.0,GD,39.0,0,,11077.0,
