,AM,AS,CB,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,MS,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
112,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,194.5,0.83,194.5,0.83,194.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180721113728.0,11077.0,,0.0,0.0
113,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,193.5,0.83,194.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180721113728.0,11077.0,,0.0,0.0
114,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,193.5,0.83,193.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721113734.0,11077.0,,0.0,0.0
115,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.87,193.5,0.83,193.5,0.83,8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,48.0,1.0,20180721113734.0,11077.0,,0.0,0.0
116,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113736.0,21077.0,,0.0,0.0
117,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113736.0,21077.0,,0.0,0.0
118,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113740.0,21077.0,,0.0,0.0
119,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113740.0,11086.0,,0.0,0.0
120,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113743.0,11086.0,,0.0,0.0
121,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113743.0,11086.0,,0.0,0.0
122,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113744.0,11086.0,,0.0,0.0
123,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,0.0,20180721113744.0,11086.0,,0.0,0.0
124,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721113752.0,11086.0,,0.0,0.0
125,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721113752.0,11086.0,,0.0,0.0
126,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721113753.0,11086.0,,0.0,0.0
127,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,193.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,46.0,1.0,20180721113753.0,21077.0,,0.0,0.0
128,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,39.0,1.0,20180721113759.0,21077.0,,0.0,0.0
129,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.8,192.5,0.83,192.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,39.0,1.0,20180721113759.0,21077.0,,0.0,0.0
130,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,192.5,0.83,192.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721113805.0,11077.0,,0.0,0.0
131,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.87,192.5,0.83,192.5,0.83,8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721113805.0,11077.0,,0.0,0.0
132,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721113805.0,21077.0,,0.0,0.0
133,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,191.5,0.83,192.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721113805.0,21077.0,,0.0,0.0
134,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721113813.0,21077.0,,0.0,0.0
135,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.8,191.5,0.83,191.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721113813.0,21077.0,,0.0,0.0
136,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,191.5,0.83,191.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721113813.0,11077.0,,0.0,0.0
137,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.83,191.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721113813.0,11077.0,,0.0,0.0
138,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.83,190.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,18.0,1.0,20180721113822.0,11077.0,,0.0,0.0
139,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.8,190.5,0.87,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,18.0,1.0,20180721113822.0,11077.0,,0.0,0.0
140,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.8,190.5,0.87,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,10.0,1.0,20180721113829.0,11077.0,,0.0,0.0
141,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.87,190.5,0.8,190.5,0.87,8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,2.0,0.0,0.0,1,8.0,1~GD,10.0,1.0,20180721113829.0,11077.0,,0.0,0.0
142,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,190.5,0.83,190.5,0.87,-8.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721113837.0,21077.0,,0.0,0.0
143,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,190.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721113837.0,21077.0,,0.0,0.0
144,,,PHUMUSVI,,,,7.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721113837.0,21077.0,,0.0,0.0
145,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.8,193.5,0.83,193.5,0.83,7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721113837.0,21077.0,,0.0,0.0
146,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113839.0,21075.0,,0.0,0.0
147,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113839.0,21075.0,,0.0,0.0
148,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113844.0,21075.0,,0.0,0.0
149,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113844.0,21081.0,,0.0,0.0
150,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113847.0,21081.0,,0.0,0.0
151,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,^,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,0.0,0.0,20180721113847.0,21077^11081,,0.0,0.0
152,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,^,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180721113848.0,21077^11081,,0.0,0.0
153,44.0,5.0,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,^,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,0.0,20180721113848.0,21077^11081,,0.0,0.0
154,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,^,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721114020.0,21077^11081,,0.0,0.0
155,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,-7.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721114020.0,21077.0,,0.0,0.0
156,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,192.5,0.83,193.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180721114020.0,11077.0,,0.0,0.0
157,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,54.0,1.0,20180721114028.0,11077.0,,0.0,0.0
158,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,54.0,1.0,20180721114028.0,11077.0,,0.0,0.0
159,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,46.0,1.0,20180721114036.0,11077.0,,0.0,0.0
160,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,192.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,46.0,1.0,20180721114036.0,11077.0,,0.0,0.0
161,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721114041.0,11077.0,,0.0,0.0
162,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180721114041.0,21077.0,,0.0,0.0
163,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,0.0,20180721114044.0,21077.0,,0.0,0.0
164,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,0.0,20180721114044.0,21077.0,,0.0,0.0
165,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,0.0,20180721114048.0,21077.0,,0.0,0.0
166,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,0.0,20180721114048.0,21077.0,,0.0,0.0
167,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,1.0,20180721114112.0,21077.0,,0.0,0.0
168,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,190.5,0.83,191.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,37.0,1.0,20180721114112.0,11077.0,,0.0,0.0
169,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,190.5,0.83,190.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,29.0,1.0,20180721114120.0,11077.0,,0.0,0.0
170,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,189.5,0.83,190.5,0.83,189.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,29.0,1.0,20180721114120.0,11077.0,,0.0,0.0
171,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,189.5,0.83,189.5,0.83,189.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,21.0,1.0,20180721114127.0,11077.0,,0.0,0.0
172,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,189.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,9.0,5.0,0.0,0.0,1,7.0,1~GD,21.0,1.0,20180721114127.0,11077.0,,0.0,0.0
173,,,PHUMUSVI,,,,7.5,0.83,-7.5,0.83,193.5,0.83,193.5,0.83,193.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721114131.0,11077.0,,0.0,0.0
174,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.83,193.5,0.83,193.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721114131.0,11077.0,,0.0,0.0
175,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,193.5,0.83,193.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,18.0,1.0,20180721114131.0,11075.0,,0.0,0.0
176,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,193.5,0.83,193.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180721114135.0,11075.0,,0.0,0.0
177,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.87,193.5,0.83,193.5,0.83,8.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180721114135.0,11075.0,,0.0,0.0
178,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,193.5,0.83,193.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180721114135.0,21077.0,,0.0,0.0
179,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,193.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,14.0,1.0,20180721114135.0,21077.0,,0.0,0.0
180,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,6.0,1.0,20180721114143.0,21077.0,,0.0,0.0
181,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,6.0,1.0,20180721114143.0,21077.0,,0.0,0.0
182,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114146.0,21077.0,,0.0,0.0
183,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114146.0,21077.0,,0.0,0.0
184,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114151.0,21077.0,,0.0,0.0
185,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114151.0,11086.0,,0.0,0.0
186,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114153.0,11086.0,,0.0,0.0
187,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,0.0,20180721114153.0,11086.0,,0.0,0.0
188,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721114203.0,11086.0,,0.0,0.0
189,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,192.5,0.83,192.5,0.83,192.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,7.0,1~GD,2.0,1.0,20180721114203.0,21077.0,,0.0,0.0
190,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,191.5,0.83,192.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721114210.0,21077.0,,0.0,0.0
191,,,PHUMUSVI,,,,9.5,0.87,-8.5,0.8,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721114210.0,21077.0,,0.0,0.0
192,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.8,191.5,0.83,191.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721114210.0,11077.0,,0.0,0.0
193,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,191.5,0.87,191.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721114210.0,11077.0,,0.0,0.0
194,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.87,191.5,0.8,190.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,55.0,1.0,20180721114210.0,11077.0,,0.0,0.0
195,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.87,190.5,0.8,190.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721114219.0,11077.0,,0.0,0.0
196,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.83,190.5,0.8,190.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721114219.0,11077.0,,0.0,0.0
197,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,190.5,0.83,190.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721114224.0,11077.0,,0.0,0.0
198,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.87,190.5,0.83,190.5,0.83,8.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721114224.0,11077.0,,0.0,0.0
199,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,190.5,0.83,190.5,0.83,-8.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721114224.0,21077.0,,0.0,0.0
200,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,189.5,0.83,190.5,0.83,189.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,33.0,1.0,20180721114232.0,21077.0,,0.0,0.0
201,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,189.5,0.83,189.5,0.83,189.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,33.0,1.0,20180721114232.0,21077.0,,0.0,0.0
202,,,PHUMUSVI,,,,8.5,0.87,-8.5,0.8,189.5,0.83,189.5,0.83,189.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721114236.0,21077.0,,0.0,0.0
203,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.8,189.5,0.83,189.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721114236.0,21077.0,,0.0,0.0
204,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,189.5,0.83,189.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721114236.0,11077.0,,0.0,0.0
205,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,188.5,0.83,189.5,0.83,188.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721114236.0,11077.0,,0.0,0.0
206,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,188.5,0.83,188.5,0.83,188.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721114245.0,11077.0,,0.0,0.0
207,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,188.5,0.83,188.5,0.83,188.5,,,9482924.0,0.0,,,,,,,,,,,12.0,5.0,0.0,0.0,1,6.0,1~GD,21.0,1.0,20180721114245.0,11077.0,,0.0,0.0
208,,,PHUMUSVI,,,,9.5,0.8,-9.5,0.87,191.5,0.83,188.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721114245.0,11077.0,,0.0,0.0
209,,,PHUMUSVI,,,,10.5,0.8,-9.5,0.87,191.5,0.83,191.5,0.83,191.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721114245.0,11077.0,,0.0,0.0
210,,,PHUMUSVI,,,,10.5,0.8,-10.5,0.87,191.5,0.83,191.5,0.83,10.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721114245.0,11077.0,,0.0,0.0
211,,,PHUMUSVI,,,,10.5,0.8,-10.5,0.87,191.5,0.83,191.5,0.83,-10.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721114245.0,11074.0,,0.0,0.0
212,,,PHUMUSVI,,,,10.5,0.8,-10.5,0.87,190.5,0.83,191.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721114245.0,11074.0,,0.0,0.0
213,,,PHUMUSVI,,,,10.5,0.8,-10.5,0.87,190.5,0.83,190.5,0.83,190.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721114249.0,11074.0,,0.0,0.0
214,,,PHUMUSVI,,,,9.5,0.87,-9.5,0.87,190.5,0.83,190.5,0.83,9.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,16.0,1.0,20180721114249.0,21077.0,,0.0,0.0
215,,,PHUMUSVI,,,,9.5,0.87,-9.5,0.8,190.5,0.83,190.5,0.83,-9.5,,,9482924.0,0.0,,,,,,,,,,,14.0,5.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721114257.0,21077.0,,0.0,0.0
