,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
473,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,113.5,0.83,115.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,40.0,1,20180709163023,21077.0,0.0,0.0
474,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,40.0,1,20180709163023,21077.0,0.0,0.0
475,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,35.0,1,20180709163023,21077.0,0.0,0.0
476,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,35.0,1,20180709163023,21074.0,0.0,0.0
477,44.0,5.0,第3节,第3节,18.5,0.87,-16.5,0.8,115.5,0.83,115.5,0.83,-16.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,35.0,1,20180709163023,11077.0,0.0,0.0
478,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,115.5,0.83,117.5,0.83,16.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,35.0,1,20180709163023,11077.0,0.0,0.0
479,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,22.0,35.0,0.0,0,8.0,GD,35.0,1,20180709163023,11077.0,0.0,0.0
480,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.8,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,32.0,1,20180709163023,11077.0,0.0,0.0
481,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,32.0,1,20180709163023,11077.0,0.0,0.0
482,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,117.5,0.83,117.5,0.83,117.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
483,44.0,5.0,第3节,第3节,16.5,0.87,-15.5,0.8,117.5,0.83,117.5,0.83,-15.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
484,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,117.5,0.83,116.5,0.83,15.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
485,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
486,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,6.0,1,20180709163023,11077.0,0.0,0.0
487,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,8.0,GD,6.0,1,20180709163023,21077.0,0.0,0.0
488,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
489,44.0,5.0,第3节,第3节,15.5,0.83,-16.5,0.83,116.5,0.83,116.5,0.83,-16.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
490,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,116.5,0.83,114.5,0.83,16.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
491,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
492,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,34.0,1,20180709163023,11077.0,0.0,0.0
493,44.0,5.0,第3节,第3节,16.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,-15.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,34.0,1,20180709163023,21077.0,0.0,0.0
494,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,15.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21077.0,0.0,0.0
495,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,15.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,11086.0,0.0,0.0
496,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21077.0,0.0,0.0
497,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,113.5,0.83,114.5,0.83,113.5,3.0,1:2,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21078.0,0.0,0.0
498,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,1:2,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21078.0,0.0,0.0
499,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,1:2,2,0,0,0,21,30,8,8,24.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21079.0,0.0,0.0
500,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21078.0,0.0,0.0
501,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.87,115.5,0.83,115.5,0.83,115.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21078.0,0.0,0.0
502,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.83,115.5,0.83,115.5,0.83,115.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21080.0,0.0,0.0
503,44.0,5.0,第3节,第3节,15.5,0.83,-14.5,0.83,115.5,0.83,115.5,0.83,-14.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21080.0,0.0,0.0
504,44.0,5.0,第3节,第3节,14.5,0.83,-14.5,0.83,115.5,0.83,114.5,0.83,14.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21080.0,0.0,0.0
505,44.0,5.0,第3节,第3节,14.5,0.83,-14.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,28.0,1,20180709163023,21080.0,0.0,0.0
506,44.0,5.0,第3节,第3节,14.5,0.83,-14.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,2:2,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,26.0,1,20180709163023,21080.0,0.0,0.0
507,44.0,5.0,第3节,第3节,14.5,0.83,-14.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,26.0,1,20180709163023,21077.0,0.0,0.0
508,44.0,5.0,第3节,第3节,14.5,0.83,-15.5,0.83,114.5,0.83,114.5,0.83,-15.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,10.0,1,20180709163023,11077.0,0.0,0.0
509,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,114.5,0.83,113.5,0.83,15.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,10.0,1,20180709163023,11077.0,0.0,0.0
510,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,10.0,1,20180709163023,11077.0,0.0,0.0
511,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,10.0,1,20180709163023,21086.0,0.0,0.0
512,44.0,5.0,第3节,第3节,15.5,0.83,-15.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,2.0,1,20180709163023,11077.0,0.0,0.0
513,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,2.0,1,20180709163023,11077.0,0.0,0.0
514,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,0.0,1,20180709163023,11077.0,0.0,0.0
515,44.0,5.0,第3节,第3节,15.5,0.87,-15.5,0.8,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,0.0,1,20180709163023,21086.0,0.0,0.0
516,44.0,5.0,第3节,第3节,15.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,-16.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,0.0,1,20180709163023,11077.0,0.0,0.0
517,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,16.5,3.0,,2,0,0,0,21,30,8,8,25.0,35.0,0.0,0,7.0,GD,0.0,1,20180709163023,11075.0,0.0,0.0
518,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,113.5,0.83,113.5,0.83,16.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,7.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
519,44.0,5.0,第3节,第3节,16.5,0.8,-18.5,0.87,113.5,0.83,113.5,0.83,-18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,7.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
520,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,113.5,0.83,116.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,7.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
521,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,7.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
522,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,53.0,1,20180709163023,21077.0,0.0,0.0
523,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,53.0,1,20180709163023,21077.0,0.0,0.0
524,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,43.0,1,20180709163023,21077.0,0.0,0.0
525,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,43.0,1,20180709163023,11086.0,0.0,0.0
526,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,116.5,0.83,116.5,0.83,116.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,30.0,1,20180709163023,21077.0,0.0,0.0
527,44.0,5.0,第3节,第3节,18.5,0.87,-17.5,0.8,116.5,0.83,116.5,0.83,-17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,30.0,1,20180709163023,21077.0,0.0,0.0
528,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,116.5,0.83,115.5,0.83,17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,30.0,1,20180709163023,21077.0,0.0,0.0
529,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,30.0,1,20180709163023,21077.0,0.0,0.0
530,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
531,44.0,5.0,第3节,第3节,17.5,0.83,-18.5,0.83,115.5,0.83,115.5,0.83,-18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
532,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,115.5,0.83,114.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
533,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
534,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,11077.0,0.0,0.0
535,44.0,5.0,第3节,第3节,18.5,0.83,-17.5,0.83,114.5,0.83,114.5,0.83,-17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
536,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,114.5,0.83,113.5,0.83,17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
537,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,14.0,1,20180709163023,21077.0,0.0,0.0
538,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,6.0,GD,4.0,1,20180709163023,21077.0,0.0,0.0
539,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,4.0,1,20180709163023,21077.0,0.0,0.0
540,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,21077.0,0.0,0.0
541,44.0,5.0,第3节,第3节,17.5,0.83,-18.5,0.83,113.5,0.83,113.5,0.83,-18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,11077.0,0.0,0.0
542,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,113.5,0.83,113.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,21077.0,0.0,0.0
543,44.0,5.0,第3节,第3节,18.5,0.83,-17.5,0.83,113.5,0.83,113.5,0.83,-17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,21077.0,0.0,0.0
544,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,113.5,0.83,112.5,0.83,17.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,21077.0,0.0,0.0
545,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,112.5,0.83,112.5,0.83,112.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,58.0,1,20180709163023,21077.0,0.0,0.0
546,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,112.5,0.83,112.5,0.83,112.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,47.0,1,20180709163023,21077.0,0.0,0.0
547,44.0,5.0,第3节,第3节,17.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,-18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
548,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,36.0,1,20180709163023,11077.0,0.0,0.0
549,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,36.0,1,20180709163023,11077.0,0.0,0.0
550,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,31.0,1,20180709163023,11077.0,0.0,0.0
551,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,38.0,0.0,0,5.0,GD,31.0,1,20180709163023,11074.0,0.0,0.0
552,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,112.5,0.83,112.5,0.83,18.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
553,44.0,5.0,第3节,第3节,18.5,0.83,-19.5,0.83,112.5,0.83,112.5,0.83,-19.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
554,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,112.5,0.83,114.5,0.83,19.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
555,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,31.0,1,20180709163023,21077.0,0.0,0.0
556,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,29.0,1,20180709163023,21077.0,0.0,0.0
557,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,29.0,1,20180709163023,21081.0,0.0,0.0
558,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,15.0,1,20180709163023,21077.0,0.0,0.0
559,44.0,5.0,第3节,第3节,19.5,0.8,-20.5,0.87,114.5,0.83,114.5,0.83,-20.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,15.0,1,20180709163023,11077.0,0.0,0.0
560,44.0,5.0,第3节,第3节,20.5,0.8,-20.5,0.87,114.5,0.83,113.5,0.83,20.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,15.0,1,20180709163023,11077.0,0.0,0.0
561,44.0,5.0,第3节,第3节,20.5,0.8,-20.5,0.87,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,5.0,GD,15.0,1,20180709163023,11077.0,0.0,0.0
562,44.0,5.0,第3节,第3节,20.5,0.8,-20.5,0.87,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,4.0,GD,59.0,1,20180709163023,11077.0,0.0,0.0
563,44.0,5.0,第3节,第3节,20.5,0.8,-20.5,0.87,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,40.0,0.0,0,4.0,GD,59.0,1,20180709163023,11075.0,0.0,0.0
564,44.0,5.0,第3节,第3节,20.5,0.8,-20.5,0.87,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
565,44.0,5.0,第3节,第3节,20.5,0.77,-22.5,0.91,113.5,0.83,113.5,0.83,-22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
566,44.0,5.0,第3节,第3节,22.5,0.77,-22.5,0.91,113.5,0.83,115.5,0.83,22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
567,44.0,5.0,第3节,第3节,22.5,0.77,-22.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,59.0,1,20180709163023,21077.0,0.0,0.0
568,44.0,5.0,第3节,第3节,22.5,0.77,-22.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,57.0,1,20180709163023,21077.0,0.0,0.0
569,44.0,5.0,第3节,第3节,22.5,0.77,-22.5,0.91,115.5,0.83,115.5,0.83,115.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,57.0,1,20180709163023,11086.0,0.0,0.0
570,44.0,5.0,第3节,第3节,22.5,0.83,-21.5,0.83,115.5,0.83,115.5,0.83,-21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,57.0,1,20180709163023,21077.0,0.0,0.0
571,44.0,5.0,第3节,第3节,21.5,0.83,-21.5,0.83,115.5,0.83,115.5,0.83,21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
572,44.0,5.0,第3节,第3节,21.5,0.83,-22.5,0.83,115.5,0.83,115.5,0.83,-22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
573,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,115.5,0.83,115.5,0.83,22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
574,44.0,5.0,第3节,第3节,22.5,0.83,-21.5,0.83,115.5,0.83,115.5,0.83,-21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
575,44.0,5.0,第3节,第3节,21.5,0.83,-21.5,0.83,115.5,0.83,114.5,0.83,21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
576,44.0,5.0,第3节,第3节,21.5,0.83,-21.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
577,44.0,5.0,第3节,第3节,21.5,0.83,-21.5,0.83,114.5,0.83,114.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
578,44.0,5.0,第3节,第3节,21.5,0.83,-22.5,0.83,114.5,0.83,114.5,0.83,-22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,11077.0,0.0,0.0
579,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,114.5,0.83,113.5,0.83,22.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,11077.0,0.0,0.0
580,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,11077.0,0.0,0.0
581,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,114.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,11077.0,0.0,0.0
582,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,113.5,0.83,113.5,0.83,114.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,12.0,1,20180709163023,11077.0,0.0,0.0
583,44.0,5.0,第3节,第3节,22.5,0.83,-22.5,0.83,113.5,0.83,113.5,0.83,113.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,4.0,1,20180709163023,11077.0,0.0,0.0
584,44.0,5.0,第3节,第3节,22.5,0.83,-21.5,0.83,113.5,0.83,113.5,0.83,-21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,4.0,1,20180709163023,21077.0,0.0,0.0
585,44.0,5.0,第3节,第3节,21.5,0.83,-21.5,0.83,113.5,0.83,112.5,0.83,21.5,3.0,,2,0,0,0,21,30,8,8,25.0,43.0,0.0,0,4.0,GD,4.0,1,20180709163023,21077.0,0.0,0.0
