,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
338,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011319.0,11081.0,2.15,0.3448275862068966
339,44.0,5.0,Q4,4th Quarter,-14.5,1.0,14.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011320.0,11081.0,2.15,0.3448275862068966
340,44.0,5.0,Q4,4th Quarter,-14.5,1.0,14.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011320.0,21077.0,2.15,0.3448275862068966
341,44.0,5.0,Q4,4th Quarter,-14.5,1.0,14.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011321.0,21077.0,2.15,0.3448275862068966
342,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011322.0,21086^11077,2.15,0.3448275862068966
343,44.0,5.0,Q4,4th Quarter,-13.5,1.0,13.5,0.7142857142857143,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011324.0,11077.0,2.15,0.3448275862068966
344,44.0,5.0,Q4,4th Quarter,-13.5,0.8333333333333334,13.5,0.8333333333333334,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1,1.0,6.0,3,20.0,12,8.0,3,1.0,4,3.0,0,40.0,33.3,48.0,66,80.0,0,1,2.0,53.0,0.0,20181103011331.0,11078.0,2.15,0.3448275862068966
345,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,53.0,0.0,20181103011346.0,11079^21077,2.15,0.3448275862068966
346,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,50.0,0.0,20181103011400.0,11079^21077,2.15,0.3448275862068966
347,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,56.0,1.0,20181103011406.0,11079^21077,2.15,0.3448275862068966
348,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,47.0,1.0,20181103011415.0,11079^21077,2.15,0.3448275862068966
349,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:1^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,44.0,0.0,20181103011419.0,11079^21077,2.15,0.3448275862068966
350,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,^,1.0,6.0,3,20.0,12,9.0,3,1.0,4,3.0,0,42.9,33.3,48.0,67,80.0,0,1,2.0,44.0,0.0,20181103011419.0,21086^11077,2.15,0.3448275862068966
351,44.0,5.0,Q4,4th Quarter,-12.5,0.8333333333333334,12.5,0.8333333333333334,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,1:2^2:2,1.0,6.0,3,20.0,12,10.0,3,1.0,4,3.0,0,45.5,33.3,48.0,68,80.0,0,1,2.0,44.0,0.0,20181103011504.0,11079^11078,2.15,0.3448275862068966
352,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,2:2^,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,80.0,0,1,2.0,44.0,0.0,20181103011518.0,11079^21077,2.15,0.3448275862068966
353,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,80.0,0,1,2.0,44.0,0.0,20181103011519.0,21077.0,2.15,0.3448275862068966
354,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,80.0,0,1,2.0,44.0,1.0,20181103011519.0,21077.0,2.15,0.3448275862068966
355,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,80.0,0,1,2.0,35.0,1.0,20181103011527.0,21077.0,2.15,0.3448275862068966
356,44.0,5.0,Q4,4th Quarter,-12.5,0.9090909090909091,12.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,6.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,80.0,0,1,2.0,27.0,1.0,20181103011536.0,21077.0,2.15,0.3448275862068966
357,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,^,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,25.0,1.0,20181103011537.0,21075^11077,2.15,0.3448275862068966
358,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,25.0,1.0,20181103011538.0,11077.0,2.15,0.3448275862068966
359,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,16.0,1.0,20181103011546.0,11077.0,2.15,0.3448275862068966
360,44.0,5.0,Q4,4th Quarter,-13.5,0.9090909090909091,13.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,3.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,10.0,0.0,20181103011551.0,11077.0,2.15,0.3448275862068966
361,44.0,5.0,Q4,4th Quarter,-14.5,0.9090909090909091,14.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,^,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,10.0,0.0,20181103011552.0,11086^21077,2.15,0.3448275862068966
362,44.0,5.0,Q4,4th Quarter,-14.5,0.9090909090909091,14.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,6.0,0.0,20181103011638.0,21077.0,2.15,0.3448275862068966
363,44.0,5.0,Q4,4th Quarter,-14.5,0.9090909090909091,14.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,14.0,1.0,20181103011714.0,21077.0,2.15,0.3448275862068966
364,44.0,5.0,Q4,4th Quarter,-14.5,0.9090909090909091,14.5,0.7692307692307693,157.5,0.7142857142857143,157.5,1.0,5.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,2.0,5.0,1.0,20181103011723.0,21077.0,2.15,0.3448275862068966
365,44.0,5.0,Q4,4th Quarter,-14.5,0.0,14.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,1.0,57.0,1.0,20181103011731.0,21077.0,2.15,0.3448275862068966
366,44.0,5.0,Q4,4th Quarter,-13.5,0.0,13.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,20.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,69,83.0,0,1,1.0,56.0,1.0,20181103011733.0,11077.0,2.15,0.3448275862068966
367,44.0,5.0,Q4,4th Quarter,-12.5,0.0,12.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,48.0,1.0,20181103011741.0,11074^21077,2.15,0.3448275862068966
368,44.0,5.0,Q4,4th Quarter,-12.5,0.0,12.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,48.0,1.0,20181103011742.0,21077.0,2.15,0.3448275862068966
369,44.0,5.0,Q4,4th Quarter,-12.5,0.0,12.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,39.0,1.0,20181103011751.0,21077.0,2.15,0.3448275862068966
370,44.0,5.0,Q4,4th Quarter,-12.5,0.0,12.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,31.0,1.0,20181103011759.0,21077.0,2.15,0.3448275862068966
371,44.0,5.0,Q4,4th Quarter,-12.5,0.0,12.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,23.0,1.0,20181103011806.0,21095.0,2.15,0.3448275862068966
372,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,21.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,71,83.0,0,1,1.0,23.0,1.0,20181103011807.0,11077.0,2.15,0.3448275862068966
373,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,83.0,0,1,1.0,16.0,1.0,20181103011813.0,11074^21077,2.15,0.3448275862068966
374,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,83.0,0,1,1.0,16.0,1.0,20181103011814.0,21077.0,2.15,0.3448275862068966
375,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,83.0,0,1,1.0,14.0,0.0,20181103011815.0,21077.0,2.15,0.3448275862068966
376,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,83.0,0,1,1.0,14.0,1.0,20181103011827.0,21077.0,2.15,0.3448275862068966
377,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,83.0,0,1,1.0,5.0,1.0,20181103011835.0,21077.0,2.15,0.3448275862068966
378,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,85.0,0,1,0.0,59.0,1.0,20181103011842.0,21074^11077,2.15,0.3448275862068966
379,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,85.0,0,1,0.0,50.0,1.0,20181103011851.0,11077.0,2.15,0.3448275862068966
380,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,85.0,0,1,0.0,48.0,0.0,20181103011852.0,11077.0,2.15,0.3448275862068966
381,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,85.0,0,1,0.0,48.0,0.0,20181103011853.0,21086^11077,2.15,0.3448275862068966
382,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,1:2,1.0,6.0,3,22.0,12,11.0,3,1.0,4,4.0,0,47.8,33.3,48.0,73,85.0,0,1,0.0,48.0,0.0,20181103011859.0,11078.0,2.15,0.3448275862068966
383,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,1:2^2:2,1.0,6.0,3,22.0,12,12.0,3,1.0,4,4.0,0,50.0,33.3,48.0,74,85.0,0,1,0.0,48.0,0.0,20181103011916.0,11079^11078,2.15,0.3448275862068966
384,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,2:2^,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,48.0,0.0,20181103011932.0,11079^21077,2.15,0.3448275862068966
385,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,48.0,0.0,20181103011933.0,21077.0,2.15,0.3448275862068966
386,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,48.0,1.0,20181103011933.0,21077.0,2.15,0.3448275862068966
387,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,39.0,1.0,20181103011942.0,21077.0,2.15,0.3448275862068966
388,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,31.0,1.0,20181103011950.0,21077.0,2.15,0.3448275862068966
389,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,27.0,0.0,20181103011954.0,21077.0,2.15,0.3448275862068966
390,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,23.0,0.0,20181103011957.0,21077.0,2.15,0.3448275862068966
391,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,85.0,0,1,0.0,31.0,1.0,20181103012008.0,21077.0,2.15,0.3448275862068966
392,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,87.0,0,1,0.0,29.0,1.0,20181103012010.0,21074^11077,2.15,0.3448275862068966
393,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,87.0,0,1,0.0,26.0,0.0,20181103012013.0,11077.0,2.15,0.3448275862068966
394,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,87.0,0,1,0.0,26.0,1.0,20181103012015.0,11077.0,2.15,0.3448275862068966
395,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,22.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,75,87.0,0,1,0.0,17.0,1.0,20181103012023.0,11077.0,2.15,0.3448275862068966
396,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,23.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,77,87.0,0,1,0.0,17.0,1.0,20181103012024.0,11074^21077,2.15,0.3448275862068966
397,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,77,87.0,0,1,0.0,17.0,1.0,20181103012025.0,21077.0,2.15,0.3448275862068966
398,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,4.0,0,52.0,33.3,48.0,77,87.0,0,1,0.0,11.0,0.0,20181103012030.0,21077.0,2.15,0.3448275862068966
399,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,^,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,87.0,0,1,0.0,11.0,0.0,20181103012031.0,11086^21077,2.15,0.3448275862068966
400,44.0,5.0,Q4,4th Quarter,-10.5,0.0,10.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,1:2,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,87.0,0,1,0.0,11.0,0.0,20181103012034.0,21078.0,2.15,0.3448275862068966
401,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,1:2^2:2,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,88.0,0,1,0.0,11.0,0.0,20181103012101.0,21079^21078,2.15,0.3448275862068966
402,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,2:2^,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,11.0,0.0,20181103012111.0,21079^11077,2.15,0.3448275862068966
403,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,11.0,1.0,20181103012112.0,11077.0,2.15,0.3448275862068966
404,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,11.0,0.0,20181103012113.0,11077.0,2.15,0.3448275862068966
405,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,11.0,1.0,20181103012115.0,11077.0,2.15,0.3448275862068966
406,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,2.0,1.0,20181103012124.0,11077.0,2.15,0.3448275862068966
407,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,0.0,0.0,20181103012127.0,11077.0,2.15,0.3448275862068966
408,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,0.0,0.0,20181103012131.0,11077.0,2.15,0.3448275862068966
409,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,0.0,0.0,20181103012132.0,11077.0,2.15,0.3448275862068966
410,44.0,5.0,Q4,4th Quarter,-11.5,0.0,11.5,0.0,157.5,0.7142857142857143,157.5,1.0,1.0,4.0,15.0,,1.0,6.0,3,23.0,12,13.0,3,1.0,4,5.0,0,52.0,33.3,48.0,77,89.0,0,1,0.0,0.0,0.0,20181103012132.0,1084.0,2.15,0.3448275862068966
