,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
413,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,31.0,1.0,20180721092410.0,21077.0,,0.83,0.83
414,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.87,167.5,0.8,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721092410.0,21077.0,,0.83,0.83
415,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.87,166.5,0.8,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721092410.0,11077.0,,0.83,0.83
416,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.87,166.5,0.8,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721092411.0,11077.0,,0.83,0.83
417,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,22.0,1.0,20180721092411.0,11077.0,,0.83,0.83
418,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092416.0,11077.0,,0.83,0.83
419,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092416.0,11077.0,,0.83,0.83
420,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092427.0,11077.0,,0.83,0.83
421,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,167.5,0.83,166.5,0.83,167.5,2.0,9481210.0,1.5,^,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092427.0,21086^11077,,0.83,0.83
422,,,SGTHUS,第2节,第2节,2.5,0.87,-2.5,0.8,167.5,0.83,167.5,0.83,167.5,2.0,9481210.0,0.0,^,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092428.0,21086^11077,,0.83,0.83
423,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,167.5,0.83,167.5,0.83,3.5,2.0,9481210.0,0.0,^,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092428.0,21086^11077,,0.83,0.83
424,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,167.5,0.83,167.5,0.83,-3.5,2.0,9481210.0,0.0,1:2,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092428.0,11078.0,,0.83,0.83
425,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,168.5,0.83,167.5,0.83,168.5,2.0,9481210.0,0.0,1:2,,,,,,,,,23.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092428.0,11078.0,,0.83,0.83
426,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,168.5,0.83,168.5,0.83,168.5,2.0,9481210.0,0.47,1:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092451.0,11078.0,,0.83,0.83
427,,,SGTHUS,第2节,第2节,4.5,0.8,-4.5,0.8,168.5,0.83,168.5,0.83,4.5,2.0,9481210.0,0.47,1:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092451.0,11078.0,,0.83,0.83
428,,,SGTHUS,第2节,第2节,4.5,0.8,-4.5,0.87,168.5,0.83,168.5,0.83,-4.5,2.0,9481210.0,0.47,1:2^2:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092451.0,11079^11078,,0.83,0.83
429,,,SGTHUS,第2节,第2节,4.5,0.8,-4.5,0.87,167.5,0.83,168.5,0.83,167.5,2.0,9481210.0,0.0,1:2^2:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,0.0,20180721092451.0,11079^11078,,0.83,0.83
430,,,SGTHUS,第2节,第2节,4.5,0.8,-4.5,0.87,167.5,0.83,167.5,0.83,167.5,2.0,9481210.0,0.0,1:2^2:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721092507.0,11079^11078,,0.83,0.83
431,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.87,167.5,0.83,167.5,0.83,3.5,2.0,9481210.0,0.0,1:2^2:2,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721092507.0,11079^11078,,0.83,0.83
432,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,-3.5,2.0,9481210.0,0.0,2:2^,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721092507.0,11080^21077,,0.83,0.83
433,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,-3.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721092508.0,21077.0,,0.83,0.83
434,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.87,167.5,0.8,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721092508.0,21077.0,,0.83,0.83
435,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.87,166.5,0.8,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,9.0,1.0,20180721092516.0,21077.0,,0.83,0.83
436,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,9.0,1.0,20180721092516.0,21077.0,,0.83,0.83
437,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180721092524.0,21077.0,,0.83,0.83
438,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,166.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180721092524.0,21077.0,,0.83,0.83
439,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180721092532.0,21077.0,,0.83,0.83
440,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,53.0,1.0,20180721092532.0,21077.0,,0.83,0.83
441,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,0.0,20180721092536.0,21077.0,,0.83,0.83
442,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,0.0,20180721092536.0,21077.0,,0.83,0.83
443,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092554.0,21077.0,,0.83,0.83
444,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092554.0,21077.0,,0.83,0.83
445,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092555.0,21077.0,,0.83,0.83
446,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,165.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092555.0,21077.0,,0.83,0.83
447,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180721092555.0,21077.0,,0.83,0.83
448,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.87,166.5,0.8,165.5,2.0,9481210.0,1.5,,,,,,,,,,24.0,20.0,0.0,0.0,1,9.0,1~GD,3.0,1.0,20180721092555.0,21077.0,,0.83,0.83
449,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,57.0,1.0,20180721092601.0,21077.0,,0.83,0.83
450,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,57.0,1.0,20180721092601.0,11077.0,,0.83,0.83
451,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092610.0,11077.0,,0.83,0.83
452,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180721092610.0,11077.0,,0.83,0.83
453,,,SGTHUS,第2节,第2节,3.5,0.87,-3.5,0.8,164.5,0.83,165.5,0.83,164.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721092618.0,11077.0,,0.83,0.83
454,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,164.5,0.83,164.5,0.83,164.5,2.0,9481210.0,0.0,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721092618.0,21077.0,,0.83,0.83
455,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,164.5,0.83,166.5,2.0,9481210.0,1.2,,,,,,,,,,24.0,20.0,0.0,0.0,1,8.0,1~GD,40.0,1.0,20180721092618.0,21077.0,,0.83,0.83
456,,,SGTHUS,第2节,第2节,3.5,0.83,-3.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721092624.0,21077.0,,0.83,0.83
457,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,166.5,0.83,166.5,0.83,2.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721092624.0,21077.0,,0.83,0.83
458,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,166.5,0.83,166.5,0.83,-2.5,2.0,9481210.0,0.63,^,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,33.0,1.0,20180721092624.0,21074^11077,,0.83,0.83
459,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,165.5,0.83,166.5,0.83,165.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,33.0,1.0,20180721092624.0,11077.0,,0.83,0.83
460,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180721092633.0,11077.0,,0.83,0.83
461,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,165.5,0.8,165.5,0.83,165.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,25.0,1.0,20180721092633.0,11077.0,,0.83,0.83
462,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,165.5,0.8,165.5,0.87,165.5,2.0,9481210.0,0.63,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721092641.0,11077.0,,0.83,0.83
463,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,164.5,0.83,165.5,0.87,164.5,2.0,9481210.0,1.1,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180721092641.0,11077.0,,0.83,0.83
464,,,SGTHUS,第2节,第2节,2.5,0.83,-2.5,0.83,164.5,0.83,164.5,0.83,164.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180721092644.0,11077.0,,0.83,0.83
465,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.83,164.5,0.83,164.5,0.83,1.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,14.0,1.0,20180721092644.0,21077.0,,0.83,0.83
466,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,164.5,0.8,164.5,0.87,-1.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180721092652.0,21077.0,,0.83,0.83
467,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,163.5,0.83,164.5,0.87,163.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,8.0,1~GD,6.0,1.0,20180721092652.0,21077.0,,0.83,0.83
468,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,163.5,0.83,163.5,0.83,163.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,7.0,1~GD,58.0,1.0,20180721092700.0,21077.0,,0.83,0.83
469,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,162.5,0.83,163.5,0.83,162.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,7.0,1~GD,58.0,1.0,20180721092700.0,21077.0,,0.83,0.83
470,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,162.5,0.83,162.5,0.83,162.5,2.0,9481210.0,0.66,,,,,,,,,,24.0,22.0,0.0,0.0,1,7.0,1~GD,50.0,1.0,20180721092708.0,21077.0,,0.83,0.83
471,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,166.5,0.83,162.5,0.83,166.5,2.0,9481210.0,0.87,,,,,,,,,,24.0,22.0,0.0,0.0,1,7.0,1~GD,50.0,1.0,20180721092708.0,21077.0,,0.83,0.83
472,,,SGTHUS,第2节,第2节,1.5,0.87,-1.5,0.8,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721092711.0,21077.0,,0.83,0.83
473,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,166.5,0.8,165.5,2.0,9481210.0,0.8,^,,,,,,,,,24.0,24.0,0.0,0.0,1,8.0,1~GD,1.0,1.0,20180721092711.0,21074^11077,,0.83,0.83
474,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.8,^,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,58.0,0.0,20180721092715.0,21074^11077,,0.83,0.83
475,44.0,5.0,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.8,^,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,58.0,0.0,20180721092715.0,21074^11077,,0.83,0.83
476,44.0,5.0,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.8,^,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,59.0,0.0,20180721092719.0,21074^11077,,0.83,0.83
477,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,59.0,0.0,20180721092719.0,11081.0,,0.83,0.83
478,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,59.0,1.0,20180721092830.0,11081.0,,0.83,0.83
479,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,59.0,1.0,20180721092830.0,11077.0,,0.83,0.83
480,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,57.0,1.0,20180721092831.0,11077.0,,0.83,0.83
481,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,57.0,1.0,20180721092831.0,11077.0,,0.83,0.83
482,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,165.5,0.83,165.5,0.83,165.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180721092839.0,11077.0,,0.83,0.83
483,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,165.5,0.83,163.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,49.0,1.0,20180721092839.0,11077.0,,0.83,0.83
484,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,163.5,0.83,163.5,2.0,9481210.0,0.8,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,0.0,1.0,20180721093004.0,11077.0,,0.83,0.83
485,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,163.5,0.83,163.5,2.0,9481210.0,0.71,,,,,,,,,,24.0,24.0,0.0,0.0,1,7.0,1~GD,0.0,1.0,20180721093004.0,11077.0,,0.83,0.83
486,,,SGTHUS,第2节,第2节,1.5,0.77,-1.5,0.91,163.5,0.83,163.5,0.83,163.5,2.0,9481210.0,1.0,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721093007.0,11077.0,,0.83,0.83
487,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.91,163.5,0.83,163.5,0.83,-1.5,2.0,9481210.0,1.0,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721093007.0,11077.0,,0.83,0.83
488,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,163.5,0.83,163.5,0.83,1.5,2.0,9481210.0,1.0,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721093007.0,11077.0,,0.83,0.83
489,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,162.5,0.83,163.5,0.83,162.5,2.0,9481210.0,1.0,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721093007.0,11077.0,,0.83,0.83
490,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,162.5,0.83,162.5,0.83,162.5,2.0,9481210.0,1.0,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721093015.0,11077.0,,0.83,0.83
491,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,165.5,0.87,162.5,0.8,165.5,2.0,9481210.0,0.91,,,,,,,,,,24.0,24.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721093015.0,11077.0,,0.83,0.83
492,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,165.5,0.87,165.5,0.8,165.5,2.0,9481210.0,0.77,,,,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721093019.0,11077.0,,0.83,0.83
493,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.83,165.5,0.87,165.5,0.8,1.5,2.0,9481210.0,0.77,,,,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,45.0,1.0,20180721093019.0,11077.0,,0.83,0.83
494,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,165.5,0.83,165.5,0.83,-1.5,2.0,9481210.0,0.77,^,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721093020.0,11075^21077,,0.83,0.83
495,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,165.5,0.8,165.5,0.87,-1.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,44.0,1.0,20180721093020.0,21077.0,,0.83,0.83
496,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,165.5,0.8,165.5,0.87,-1.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721093028.0,21077.0,,0.83,0.83
497,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,164.5,0.83,165.5,0.83,164.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,36.0,1.0,20180721093028.0,21077.0,,0.83,0.83
498,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,164.5,0.83,164.5,0.83,164.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,28.0,1.0,20180721093037.0,21077.0,,0.83,0.83
499,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,163.5,0.83,164.5,0.83,163.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,28.0,1.0,20180721093037.0,21077.0,,0.83,0.83
500,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,163.5,0.83,163.5,0.83,163.5,2.0,9481210.0,0.77,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721093045.0,21077.0,,0.83,0.83
501,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,167.5,0.8,163.5,0.83,167.5,2.0,9481210.0,0.71,,,3.0,,,,,,27.0,27.0,26.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721093045.0,21077.0,,0.83,0.83
502,,,SGTHUS,第2节,第2节,1.5,0.8,-1.5,0.87,167.5,0.8,167.5,0.87,167.5,2.0,9481210.0,1.0,,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180721093051.0,21077.0,,0.83,0.83
503,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.87,167.5,0.8,167.5,0.87,-1.5,2.0,9481210.0,1.0,,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180721093051.0,21077.0,,0.83,0.83
504,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,167.5,0.83,167.5,0.87,1.5,2.0,9481210.0,1.0,^,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180721093051.0,21075^11077,,0.83,0.83
505,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,166.5,0.83,167.5,0.83,166.5,2.0,9481210.0,1.0,^,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721093053.0,21075^11077,,0.83,0.83
506,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,1.0,,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,13.0,1.0,20180721093053.0,11077.0,,0.83,0.83
507,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,166.5,0.83,166.5,0.83,166.5,2.0,9481210.0,1.0,,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180721093101.0,11077.0,,0.83,0.83
508,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,168.5,0.83,166.5,0.83,168.5,2.0,9481210.0,0.83,,,3.0,,,,,,27.0,27.0,29.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180721093101.0,11077.0,,0.83,0.83
509,,,SGTHUS,第2节,第2节,-1.5,0.83,1.5,0.83,168.5,0.83,168.5,0.83,168.5,2.0,9481210.0,0.83,,,3.0,,,,,,29.0,29.0,29.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721093102.0,11077.0,,0.83,0.83
510,,,SGTHUS,第2节,第2节,-1.5,1.0,1.5,0.71,168.5,0.83,168.5,0.83,168.5,2.0,9481210.0,0.83,^,,3.0,7.0,,,,,29.0,29.0,29.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721093102.0,11074^21077,,0.83,0.83
511,,,SGTHUS,第2节,第2节,-1.5,1.0,1.5,0.71,168.5,0.83,168.5,0.83,168.5,2.0,9481210.0,0.83,^,,3.0,7.0,,,,,29.0,29.0,29.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721093102.0,11074^21077,,0.83,0.83
512,,,SGTHUS,第2节,第2节,-1.5,1.0,1.5,0.71,167.5,0.83,168.5,0.83,167.5,2.0,9481210.0,0.83,,,3.0,7.0,,,,,29.0,29.0,29.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721093102.0,21077.0,,0.83,0.83
