,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
484,第3节,第3节,16.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,16.5,3.0,1:1,1.0,7.0,4.0,11.0,11.0,12.0,9.0,5.0,5.0,6.0,3.0,66.7,52.9,43.0,44.0,0.0,1.0,1.0,GD,29.0,0,,21078.0,0.0,0.0
485,第3节,第3节,16.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,16.5,3.0,1:1,1.0,7.0,4.0,11.0,11.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,43.0,44.0,0.0,1.0,1.0,GD,29.0,0,,21079.0,0.0,0.0
486,第3节,第3节,16.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,44.0,53.0,0.0,1.0,1.0,GD,29.0,0,,11077.0,0.0,0.0
487,第3节,第3节,16.5,0.87,-16.5,0.8,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,11.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,44.0,53.0,0.0,1.0,1.0,GD,28.0,0,,11077.0,0.0,0.0
488,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,44.0,46.0,0.0,1.0,1.0,GD,28.0,0,,21074.0,0.0,0.0
489,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,1.0,GD,28.0,0,,11077.0,0.0,0.0
490,第3节,第3节,16.5,0.83,-16.5,0.83,156.5,0.83,156.5,0.83,16.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,1.0,GD,10.0,0,,11077.0,0.0,0.0
491,第3节,第3节,16.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,-14.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,1.0,GD,10.0,0,,11077.0,0.0,0.0
492,第3节,第3节,14.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,0.0,GD,54.0,0,,11077.0,0.0,0.0
493,第3节,第3节,14.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,0.0,GD,54.0,0,,11077.0,0.0,0.0
494,第3节,第3节,14.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,0.0,GD,52.0,0,,11077.0,0.0,0.0
495,第3节,第3节,14.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,-13.5,3.0,,1.0,7.0,4.0,11.0,12.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,53.0,0.0,1.0,0.0,GD,52.0,0,,21077.0,0.0,0.0
496,第3节,第3节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,46.0,48.0,0.0,1.0,0.0,GD,52.0,0,,21074.0,0.0,0.0
497,第3节,第3节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,52.0,0,,11077.0,0.0,0.0
498,第3节,第3节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,39.0,0,,11077.0,0.0,0.0
499,第3节,第3节,13.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,-12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,39.0,0,,11077.0,0.0,0.0
500,第3节,第3节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,3.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,25.0,0,,11077.0,0.0,0.0
501,第3节,第3节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,25.0,0,,21086.0,0.0,0.0
502,第3节,第3节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,20.0,0,,11077.0,0.0,0.0
503,第3节,第3节,12.5,0.87,-11.5,0.8,156.5,0.83,156.5,0.83,-11.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,20.0,0,,21077.0,0.0,0.0
504,第3节,第3节,11.5,0.87,-11.5,0.83,156.5,0.83,156.5,0.83,11.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,20.0,0,,21077.0,0.0,0.0
505,第3节,第3节,11.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,-12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,20.0,0,,21077.0,0.0,0.0
506,第3节,第3节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,53.0,0.0,1.0,0.0,GD,4.0,0,,21077.0,0.0,0.0
507,第3节,第3节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,7.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,56.0,53.0,0.0,1.0,0.0,GD,4.0,0,,11077.0,0.0,0.0
508,第3节,第3节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,56.0,53.0,0.0,1.0,0.0,GD,4.0,0,,11075.0,0.0,0.0
509,第3节,第3节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,0.0,1.0,0.0,GD,4.0,0,,21077.0,0.0,0.0
510,第3节,第3节,12.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,-14.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,0.0,1.0,0.0,GD,4.0,0,,21077.0,0.0,0.0
511,第3节,第3节,14.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,0.0,1.0,0.0,GD,0.0,0,,21077.0,0.0,0.0
512,第3节,第4节,14.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,0.0,1.0,0.0,GD,0.0,0,,21077.0,0.0,0.0
513,第4节,第4节,14.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,1.0,1.0,0.0,GD,0.0,0,,21077.0,0.0,0.0
514,第4节,第4节,14.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,14.5,3.0,,1.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,6.0,4.0,66.7,55.6,48.0,56.0,1.0,0.0,10.0,GD,0.0,0,,21077.0,0.0,0.0
515,第4节,第4节,14.5,0.8,-14.5,0.87,156.5,0.83,156.5,0.83,14.5,3.0,3.0,0.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,0.0,4.0,66.7,55.6,48.0,56.0,1.0,0.0,10.0,GD,0.0,0,,1082.0,0.0,0.0
516,第4节,第4节,14.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,14.5,3.0,3.0,0.0,8.0,4.0,11.0,13.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,48.0,56.0,0.0,0.0,10.0,GD,0.0,0,,1082.0,0.0,0.0
517,第4节,第4节,14.5,0.87,-14.5,0.8,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,11.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,48.0,50.0,0.0,0.0,10.0,GD,0.0,0,,21074.0,0.0,0.0
518,第4节,第4节,14.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,-12.5,4.0,,0.0,8.0,4.0,11.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,48.0,50.0,0.0,0.0,10.0,GD,0.0,0,,11077.0,0.0,0.0
519,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,11.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,56.0,0.0,1.0,10.0,GD,0.0,0,,11077.0,0.0,0.0
520,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,11.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,56.0,0.0,1.0,10.0,GD,0.0,0,,1090.0,0.0,0.0
521,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,11.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,58.0,56.0,0.0,1.0,10.0,GD,0.0,0,,11077.0,0.0,0.0
522,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,58.0,56.0,0.0,1.0,10.0,GD,0.0,0,,11074.0,0.0,0.0
523,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,58.0,0.0,1.0,10.0,GD,0.0,0,,21077.0,0.0,0.0
524,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,53.0,0,,21077.0,0.0,0.0
525,第4节,第4节,12.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,-14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,53.0,0,,21077.0,0.0,0.0
526,第4节,第4节,14.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,0.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,46.0,0,,21077.0,0.0,0.0
527,第4节,第4节,14.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,46.0,0,,21086.0,0.0,0.0
528,第4节,第4节,14.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,1.0,1.0,9.0,GD,46.0,0,,11077.0,0.0,0.0
529,第4节,第4节,14.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,1.0,1.0,9.0,GD,47.0,0,,11077.0,0.0,0.0
530,第4节,第4节,14.5,0.83,-14.5,0.83,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,47.0,0,,11077.0,0.0,0.0
531,第4节,第4节,14.5,0.8,-15.5,0.87,156.5,0.83,156.5,0.83,-15.5,4.0,,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,47.0,0,,11077.0,0.0,0.0
532,第4节,第4节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,4.0,1:1,0.0,8.0,4.0,12.0,14.0,12.0,10.0,5.0,5.0,0.0,1.0,66.7,55.6,50.0,58.0,0.0,1.0,9.0,GD,46.0,0,,11078.0,0.0,0.0
533,第4节,第4节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,4.0,1:1,0.0,8.0,4.0,12.0,14.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,59.0,58.0,0.0,1.0,9.0,GD,46.0,0,,11079.0,0.0,0.0
534,第4节,第4节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,4.0,,0.0,8.0,4.0,12.0,14.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,50.0,59.0,0.0,1.0,9.0,GD,46.0,0,,21077.0,0.0,0.0
535,第4节,第4节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,15.5,4.0,,0.0,8.0,4.0,12.0,14.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,50.0,59.0,0.0,1.0,9.0,GD,22.0,0,,21077.0,0.0,0.0
536,第4节,第4节,15.5,0.77,-15.5,0.91,156.5,0.83,156.5,0.83,15.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,50.0,52.0,0.0,1.0,9.0,GD,22.0,0,,21074.0,0.0,0.0
537,第4节,第4节,15.5,0.77,-15.5,0.91,156.5,0.83,156.5,0.83,15.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,9.0,GD,22.0,0,,11077.0,0.0,0.0
538,第4节,第4节,15.5,0.77,-15.5,0.91,156.5,0.83,156.5,0.83,15.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,9.0,GD,19.0,0,,11077.0,0.0,0.0
539,第4节,第4节,15.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,-13.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,9.0,GD,19.0,0,,11077.0,0.0,0.0
540,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,46.0,0,,21077.0,0.0,0.0
541,第4节,第4节,13.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,-12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,46.0,0,,21077.0,0.0,0.0
542,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,0.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,39.0,0,,21077.0,0.0,0.0
543,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,39.0,0,,11086.0,0.0,0.0
544,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,1.0,1.0,8.0,GD,39.0,0,,21077.0,0.0,0.0
545,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,1.0,1.0,8.0,GD,40.0,0,,21077.0,0.0,0.0
546,第4节,第4节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,40.0,0,,21077.0,0.0,0.0
547,第4节,第4节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,39.0,0,,21077.0,0.0,0.0
548,第4节,第4节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,39.0,0,,11077.0,0.0,0.0
549,第4节,第4节,12.5,0.83,-12.5,0.83,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,26.0,0,,11077.0,0.0,0.0
550,第4节,第4节,12.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,-13.5,4.0,,0.0,8.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,59.0,0.0,1.0,8.0,GD,26.0,0,,11077.0,0.0,0.0
551,第4节,第4节,13.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,62.0,59.0,0.0,1.0,8.0,GD,26.0,0,,11075.0,0.0,0.0
552,第4节,第4节,13.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,62.0,0.0,1.0,8.0,GD,26.0,0,,21077.0,0.0,0.0
553,第4节,第4节,13.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,62.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
554,第4节,第4节,13.5,0.91,-14.5,0.77,156.5,0.83,156.5,0.83,-14.5,4.0,,0.0,9.0,4.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,62.0,0.0,1.0,8.0,GD,11.0,0,,21077.0,0.0,0.0
555,第4节,第4节,14.5,0.91,-14.5,0.77,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,52.0,55.0,0.0,1.0,8.0,GD,11.0,0,,21075.0,0.0,0.0
556,第4节,第4节,14.5,0.91,-14.5,0.77,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,8.0,GD,11.0,0,,11077.0,0.0,0.0
557,第4节,第4节,14.5,0.91,-14.5,0.77,156.5,0.83,156.5,0.83,14.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,54.0,0,,11077.0,0.0,0.0
558,第4节,第4节,14.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,-12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,54.0,0,,11077.0,0.0,0.0
559,第4节,第4节,12.5,0.91,-12.5,0.77,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,25.0,0,,11077.0,0.0,0.0
560,第4节,第4节,12.5,0.83,-11.5,0.83,156.5,0.83,156.5,0.83,-11.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,25.0,0,,11077.0,0.0,0.0
561,第4节,第4节,11.5,0.83,-11.5,0.83,156.5,0.83,156.5,0.83,11.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,18.0,0,,21077.0,0.0,0.0
562,第4节,第4节,11.5,0.83,-11.5,0.83,156.5,0.83,156.5,0.83,11.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,1.0,1.0,7.0,GD,18.0,0,,21077.0,0.0,0.0
563,第4节,第4节,11.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,-12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,1.0,68.4,55.6,55.0,62.0,1.0,1.0,7.0,GD,18.0,0,,21077.0,0.0,0.0
564,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,1.0,1.0,7.0,GD,18.0,0,,21086.0,0.0,0.0
565,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,1.0,1.0,7.0,GD,19.0,0,,11077.0,0.0,0.0
566,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,19.0,0,,11077.0,0.0,0.0
567,第4节,第4节,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,12.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,18.0,0,,11077.0,0.0,0.0
568,第4节,第4节,12.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,-13.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,0.0,1.0,7.0,GD,18.0,0,,11077.0,0.0,0.0
569,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,12.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,62.0,0.0,1.0,6.0,GD,56.0,0,,11077.0,0.0,0.0
570,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,64.0,62.0,0.0,1.0,6.0,GD,56.0,0,,11074.0,0.0,0.0
571,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,64.0,0.0,1.0,6.0,GD,56.0,0,,21077.0,0.0,0.0
572,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,1.0,2.0,68.4,55.6,55.0,64.0,0.0,1.0,6.0,GD,50.0,0,,21077.0,0.0,0.0
573,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,2.0,2.0,68.4,55.6,55.0,64.0,0.0,1.0,6.0,GD,50.0,0,,11086.0,0.0,0.0
574,第4节,第4节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,2.0,2.0,68.4,55.6,55.0,64.0,1.0,1.0,6.0,GD,50.0,0,,21077.0,0.0,0.0
575,第4节,第4节,13.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,2.0,2.0,68.4,55.6,55.0,64.0,1.0,1.0,6.0,GD,50.0,0,,21077.0,0.0,0.0
576,第4节,第4节,13.5,0.77,-13.5,0.91,156.5,0.83,156.5,0.83,13.5,4.0,,0.0,9.0,5.0,13.0,15.0,13.0,10.0,5.0,5.0,2.0,2.0,68.4,55.6,55.0,64.0,0.0,1.0,6.0,GD,50.0,0,,21077.0,0.0,0.0
