,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1133,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,2:2,0.0,9.0,3.0,13.0,11.0,12.0,8.0,2.0,1.0,2.0,70.6,53.3,39.0,65.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1134,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,2:2,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,66.0,65.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11079.0,,0.0,0.0
1135,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,21077.0,,0.0,0.0
1136,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,17.0,1.0,20180701175246.0,21077.0,,0.0,0.0
1137,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,17.0,1.0,20180701175246.0,21077.0,,0.0,0.0
1138,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,15.0,1.0,20180701175248.0,21077.0,,0.0,0.0
1139,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,15.0,1.0,20180701175248.0,21077.0,,0.0,0.0
1140,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,1.0,1.0,20180701175303.0,21077.0,,0.0,0.0
1141,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,6.0,GD,1.0,1.0,20180701175303.0,21077.0,,0.0,0.0
1142,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,56.0,1.0,20180701175308.0,21077.0,,0.0,0.0
1143,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,56.0,1.0,20180701175308.0,21077.0,,0.0,0.0
1144,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,56.0,1.0,20180701175309.0,21077.0,,0.0,0.0
1145,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,56.0,0.0,20180701175309.0,21077.0,,0.0,0.0
1146,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,53.0,0.0,20180701175312.0,21077.0,,0.0,0.0
1147,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,53.0,1.0,20180701175312.0,21077.0,,0.0,0.0
1148,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,53.0,1.0,20180701175326.0,21077.0,,0.0,0.0
1149,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,53.0,1.0,20180701175326.0,21077.0,,0.0,0.0
1150,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,52.0,1.0,20180701175327.0,21077.0,,0.0,0.0
1151,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,52.0,1.0,20180701175327.0,21077.0,,0.0,0.0
1152,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,41.0,1.0,20180701175338.0,21077.0,,0.0,0.0
1153,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,41.0,0.0,20180701175338.0,21077.0,,0.0,0.0
1154,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,40.0,0.0,20180701175347.0,21077.0,,0.0,0.0
1155,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,40.0,1.0,20180701175347.0,21077.0,,0.0,0.0
1156,44.0,5.0,第4节,第4节,28.5,0.83,-28.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,39.0,1.0,20180701175352.0,21077.0,,0.0,0.0
1157,44.0,5.0,第4节,第4节,28.5,0.83,-29.5,0.83,124.5,0.83,124.5,0.83,-29.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,39.0,1.0,20180701175352.0,11077.0,,0.0,0.0
1158,44.0,5.0,第4节,第4节,29.5,0.83,-29.5,0.83,124.5,0.83,124.5,0.83,29.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,30.0,1.0,20180701175401.0,21077.0,,0.0,0.0
1159,44.0,5.0,第4节,第4节,29.5,0.8,-28.5,0.87,124.5,0.83,124.5,0.83,-28.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,11.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,66.0,0.0,1.0,5.0,GD,30.0,1.0,20180701175401.0,21077.0,,0.0,0.0
1160,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,39.0,41.0,0.0,1.0,5.0,GD,30.0,1.0,20180701175401.0,21074.0,,0.0,0.0
1161,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,30.0,1.0,20180701175401.0,11077.0,,0.0,0.0
1162,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,23.0,1.0,20180701175409.0,11077.0,,0.0,0.0
1163,44.0,5.0,第4节,第4节,28.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,-27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,23.0,1.0,20180701175409.0,11077.0,,0.0,0.0
1164,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,22.0,1.0,20180701175411.0,11077.0,,0.0,0.0
1165,44.0,5.0,第4节,第4节,27.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,-26.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,22.0,1.0,20180701175411.0,11077.0,,0.0,0.0
1166,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,15.0,1.0,20180701175416.0,11077.0,,0.0,0.0
1167,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,15.0,1.0,20180701175416.0,21077.0,,0.0,0.0
1168,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,11.0,1.0,20180701175420.0,21077.0,,0.0,0.0
1169,44.0,5.0,第4节,第4节,26.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,-27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,11.0,1.0,20180701175420.0,11077.0,,0.0,0.0
1170,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,11.0,1.0,20180701175422.0,11077.0,,0.0,0.0
1171,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,11.0,1.0,20180701175422.0,11077.0,,0.0,0.0
1172,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,13.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,66.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175427.0,11077.0,,0.0,0.0
1173,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,68.0,66.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175427.0,11074.0,,0.0,0.0
1174,44.0,5.0,第4节,第4节,27.5,0.8,-27.5,0.87,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175427.0,21077.0,,0.0,0.0
1175,44.0,5.0,第4节,第4节,27.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,-28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175427.0,21077.0,,0.0,0.0
1176,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175429.0,21077.0,,0.0,0.0
1177,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,5.0,GD,4.0,1.0,20180701175429.0,21077.0,,0.0,0.0
1178,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,4.0,GD,48.0,1.0,20180701175443.0,21077.0,,0.0,0.0
1179,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,4.0,GD,48.0,0.0,20180701175443.0,21077.0,,0.0,0.0
1180,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21077.0,,0.0,0.0
1181,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,1.0,2.0,72.2,53.3,41.0,68.0,1.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21077.0,,0.0,0.0
1182,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,53.3,41.0,68.0,1.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,11086.0,,0.0,0.0
1183,44.0,5.0,第4节,第4节,28.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,-27.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,53.3,41.0,68.0,1.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21077.0,,0.0,0.0
1184,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,1:2,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,53.3,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21078.0,,0.0,0.0
1185,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,1:2,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,50.0,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21080.0,,0.0,0.0
1186,44.0,5.0,第4节,第4节,27.5,0.77,-28.5,0.91,124.5,0.83,124.5,0.83,-28.5,2.0,9241099.0,2:2,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,50.0,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21078.0,,0.0,0.0
1187,44.0,5.0,第4节,第4节,28.5,0.77,-28.5,0.77,124.5,0.83,124.5,0.83,28.5,2.0,9241099.0,2:2,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21080.0,,0.0,0.0
1188,44.0,5.0,第4节,第4节,28.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,-27.5,2.0,9241099.0,2:2,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,41.0,68.0,0.0,1.0,4.0,GD,44.0,0.0,20180701175453.0,21080.0,,0.0,0.0
1189,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,3.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,41.0,68.0,0.0,1.0,4.0,GD,44.0,1.0,20180701175556.0,21077.0,,0.0,0.0
1190,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,41.0,44.0,0.0,1.0,4.0,GD,44.0,1.0,20180701175556.0,21075.0,,0.0,0.0
1191,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,44.0,1.0,20180701175556.0,11077.0,,0.0,0.0
1192,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,0.83,124.5,0.83,27.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,32.0,1.0,20180701175607.0,11077.0,,0.0,0.0
1193,44.0,5.0,第4节,第4节,27.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,-25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,32.0,1.0,20180701175607.0,11077.0,,0.0,0.0
1194,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,29.0,1.0,20180701175609.0,11077.0,,0.0,0.0
1195,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,29.0,0.0,20180701175609.0,11077.0,,0.0,0.0
1196,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,2.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,0.0,20180701175622.0,11077.0,,0.0,0.0
1197,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,0.0,20180701175622.0,21086.0,,0.0,0.0
1198,44.0,5.0,第4节,第4节,25.5,0.91,-25.5,0.77,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,1.0,1.0,4.0,GD,28.0,0.0,20180701175622.0,11077.0,,0.0,0.0
1199,44.0,5.0,第4节,第4节,25.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,-26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,1.0,1.0,4.0,GD,28.0,0.0,20180701175622.0,11077.0,,0.0,0.0
1200,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,0.0,20180701175622.0,11077.0,,0.0,0.0
1201,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,1.0,20180701175628.0,11077.0,,0.0,0.0
1202,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,1.0,20180701175628.0,11077.0,,0.0,0.0
1203,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,1.0,20180701175629.0,11077.0,,0.0,0.0
1204,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,28.0,0.0,20180701175629.0,11077.0,,0.0,0.0
1205,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,11.0,0.0,20180701175646.0,11077.0,,0.0,0.0
1206,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,11.0,1.0,20180701175646.0,11077.0,,0.0,0.0
1207,44.0,5.0,第4节,第4节,26.5,0.8,-26.5,0.87,124.5,0.83,124.5,0.83,26.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,11.0,1.0,20180701175654.0,11077.0,,0.0,0.0
1208,44.0,5.0,第4节,第4节,26.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,-25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,11.0,1.0,20180701175654.0,21077.0,,0.0,0.0
1209,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,10.0,1.0,20180701175655.0,21077.0,,0.0,0.0
1210,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,4.0,GD,10.0,0.0,20180701175655.0,21077.0,,0.0,0.0
1211,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,3.0,GD,59.0,0.0,20180701175709.0,21077.0,,0.0,0.0
1212,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,3.0,GD,59.0,1.0,20180701175709.0,21077.0,,0.0,0.0
1213,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,3.0,GD,59.0,1.0,20180701175710.0,21077.0,,0.0,0.0
1214,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,25.5,2.0,9241099.0,,0.0,9.0,4.0,14.0,12.0,13.0,8.0,2.0,2.0,3.0,72.2,47.1,44.0,68.0,0.0,1.0,3.0,GD,59.0,1.0,20180701175710.0,21077.0,,0.0,0.0
